,CurrentPeak,bearingsCelsius,statorCelsius,spindleRpm,LUNG,idChiave,numTP,@timestamp,ist_acc,UTE,rpmSetPoint,VibromPeak,statoRot,DIAM
2369,17.255,30.0,32.0,18009.0,105.173,5432,1,2021-09-20T08:40:06.056Z,1099842,006-22-1-E,18000.0,1.1,1,6.0
2370,17.466,28.0,29.0,18012.0,105.173,5433,1,2021-09-20T09:00:26.611Z,1221896,006-22-1-E,18000.0,1.2,1,6.0
2371,17.361,30.0,31.0,18014.0,105.173,5434,1,2021-09-20T09:13:42.551Z,1301489,006-22-1-E,18000.0,1.1,1,6.0
2372,17.56,30.0,31.0,18021.0,105.173,5435,1,2021-09-20T09:28:11.551Z,1388388,006-22-1-E,18000.0,1.0,1,6.0
2373,16.998,31.0,32.0,18005.0,105.173,5436,1,2021-09-20T09:41:56.122Z,1470844,006-22-1-E,18000.0,1.4,1,6.0
2374,16.722,31.0,33.0,18002.0,105.173,5437,1,2021-09-20T09:55:38.082Z,1553039,006-22-1-E,18000.0,1.5,1,6.0
2375,17.255,26.0,26.0,17995.0,105.173,5438,1,2021-09-20T11:03:55.123Z,1962738,006-22-1-E,18000.0,1.3,1,6.0
2376,17.466,29.0,31.0,18011.0,105.173,5439,1,2021-09-20T11:16:35.552Z,2038780,006-22-1-E,18000.0,1.3,1,6.0
2377,16.781,31.0,32.0,18001.0,105.173,5440,1,2021-09-20T11:30:25.733Z,2121797,006-22-1-E,18000.0,1.1,1,6.0
2378,17.941,33.0,35.0,18004.0,105.173,5441,1,2021-09-20T11:42:50.162Z,2196239,006-22-1-E,18000.0,1.1,1,6.0
2379,17.683,33.0,35.0,18009.0,105.173,5442,1,2021-09-20T11:55:00.341Z,2269256,006-22-1-E,18000.0,1.3,1,6.0
2380,17.56,33.0,35.0,18004.0,105.173,5443,1,2021-09-20T12:07:57.881Z,2347009,006-22-1-E,18000.0,1.3,1,6.0
2381,17.437,34.0,36.0,18004.0,105.173,5444,1,2021-09-20T12:20:10.440Z,2420264,006-22-1-E,18000.0,1.2,1,6.0
2382,17.853,34.0,36.0,18009.0,105.173,5445,1,2021-09-20T12:32:02.229Z,2491442,006-22-1-E,18000.0,1.0,1,6.0
2383,18.281,31.0,31.0,18006.0,105.173,5446,1,2021-09-20T12:53:35.495Z,2620767,006-22-1-E,18000.0,1.1,1,6.0
2384,18.064,33.0,36.0,17997.0,105.173,5448,1,2021-09-20T13:11:46.429Z,2729859,006-22-1-E,18000.0,1.0,1,6.0
2385,18.462,32.0,33.0,18004.0,105.173,5447,1,2021-09-20T13:03:49.023Z,2682119,006-22-1-E,18000.0,1.2,1,6.0
2386,17.742,33.0,37.0,18005.0,105.173,5449,1,2021-09-20T13:19:59.005Z,2779116,006-22-1-E,18000.0,0.9,1,6.0
2387,17.882,33.0,37.0,18002.0,105.173,5450,1,2021-09-20T13:28:58.892Z,2833104,006-22-1-E,18000.0,0.9,1,6.0
2388,17.425,34.0,37.0,18004.0,105.173,5451,1,2021-09-20T13:37:20.498Z,2883264,006-22-1-E,18000.0,1.2,1,6.0
2389,17.425,33.0,36.0,18004.0,105.173,5452,1,2021-09-20T13:45:42.344Z,2933448,006-22-1-E,18000.0,1.3,1,6.0
2390,17.683,34.0,37.0,18011.0,105.173,5453,1,2021-09-20T13:53:48.230Z,2982036,006-22-1-E,18000.0,0.9,1,6.0
2391,1.541,34.0,40.0,17650.0,105.173,5453,1,2021-09-20T13:55:27.562Z,2991969,006-22-1-E,18000.0,0.4,1,6.0
2392,3.679,34.0,40.0,18012.0,105.173,5453,1,2021-09-20T13:55:28.631Z,2992076,006-22-1-E,18000.0,0.4,1,6.0
2393,1.787,34.0,40.0,17460.0,105.173,5453,1,2021-09-20T13:55:28.012Z,2992014,006-22-1-E,18000.0,0.4,1,6.0
2394,17.349,33.0,36.0,18005.0,105.173,5454,1,2021-09-20T14:03:41.378Z,3041350,006-22-1-E,18000.0,1.2,1,6.0
2395,17.349,34.0,38.0,18004.0,105.173,5455,1,2021-09-20T14:11:53.604Z,3090572,006-22-1-E,18000.0,1.1,1,6.0
2396,17.349,34.0,37.0,18000.0,105.173,5456,1,2021-09-20T14:20:42.331Z,3143444,006-22-1-E,18000.0,1.0,1,6.0
2397,18.14,34.0,38.0,18009.0,105.173,5457,1,2021-09-20T14:28:03.736Z,3187584,006-22-1-E,18000.0,0.9,1,6.0
2398,17.636,35.0,38.0,18012.0,105.173,5458,1,2021-09-20T14:35:59.302Z,3235140,006-22-1-E,18000.0,1.1,1,6.0
2399,0.41,35.0,41.0,17804.0,105.173,5458,1,2021-09-20T14:37:37.653Z,3244975,006-22-1-E,18000.0,0.3,1,6.0
2400,17.548,35.0,38.0,17813.0,105.173,5459,1,2021-09-20T14:44:15.238Z,3284733,006-22-1-E,18000.0,1.0,1,6.0
2401,17.806,35.0,40.0,17812.0,105.173,5460,1,2021-09-20T14:50:51.283Z,3324337,006-22-1-E,18000.0,0.9,1,6.0
2402,1.787,36.0,45.0,18004.0,105.173,5460,1,2021-09-20T14:53:58.165Z,3343025,006-22-1-E,18000.0,1.1,1,6.0
2403,16.125,22.0,22.0,4997.0,105.173,5462,1,2021-09-21T05:50:28.664Z,68578,006-22-1-E,5000.0,0.2,1,6.0
2404,12.503,25.0,31.0,15009.0,105.173,5462,1,2021-09-21T05:54:28.894Z,92601,006-22-1-E,15000.0,0.8,1,6.0
2405,11.736,23.0,26.0,9995.0,105.173,5462,1,2021-09-21T05:52:28.664Z,80578,006-22-1-E,10000.0,0.5,1,6.0
2406,17.578,26.0,31.0,18006.0,105.173,5463,1,2021-09-21T05:57:40.824Z,111794,006-22-1-E,18000.0,1.2,1,6.0
2407,17.806,30.0,35.0,18012.0,105.173,5465,1,2021-09-21T06:12:25.736Z,200285,006-22-1-E,18000.0,1.4,1,6.0
2408,17.742,29.0,32.0,18005.0,105.173,5464,1,2021-09-21T06:05:27.135Z,158425,006-22-1-E,18000.0,1.0,1,6.0
2409,17.578,31.0,36.0,18011.0,105.173,5466,1,2021-09-21T06:18:43.597Z,238071,006-22-1-E,18000.0,0.9,1,6.0
2410,17.607,31.0,35.0,18002.0,105.173,5467,1,2021-09-21T06:26:47.349Z,286446,006-22-1-E,18000.0,1.0,1,6.0
2411,17.455,32.0,35.0,17999.0,105.173,5468,1,2021-09-21T06:34:11.240Z,330835,006-22-1-E,18000.0,1.1,1,6.0
2412,17.988,32.0,36.0,18000.0,105.173,5469,1,2021-09-21T06:41:32.762Z,374987,006-22-1-E,18000.0,1.0,1,6.0
2413,17.589,32.0,36.0,17994.0,105.173,5470,1,2021-09-21T06:48:38.174Z,417528,006-22-1-E,18000.0,1.0,1,6.0
2414,18.111,32.0,35.0,18010.0,105.173,5471,1,2021-09-21T06:56:31.796Z,464890,006-22-1-E,18000.0,1.3,1,6.0
2415,17.625,32.0,36.0,18004.0,105.173,5472,1,2021-09-21T07:03:26.927Z,506403,006-22-1-E,18000.0,0.9,1,6.0
2416,17.332,31.0,33.0,18006.0,105.173,5473,1,2021-09-21T07:13:00.600Z,563770,006-22-1-E,18000.0,1.1,1,6.0
2417,17.302,32.0,35.0,17830.0,105.173,5475,1,2021-09-21T07:34:43.466Z,694056,006-22-1-E,18000.0,1.0,1,6.0
2418,17.513,31.0,33.0,18011.0,105.173,5474,1,2021-09-21T07:24:26.613Z,632371,006-22-1-E,18000.0,1.1,1,6.0
2419,17.988,32.0,35.0,17995.0,105.173,5476,1,2021-09-21T07:37:13.747Z,709084,006-22-1-E,18000.0,0.9,1,6.0
2420,17.15,32.0,34.0,18011.0,105.173,5477,1,2021-09-21T07:45:32.729Z,758982,006-22-1-E,18000.0,1.2,1,6.0
2421,17.179,32.0,34.0,18009.0,105.173,5478,1,2021-09-21T07:56:24.053Z,824114,006-22-1-E,18000.0,1.3,1,6.0
2422,16.81,32.0,34.0,17997.0,105.173,5479,1,2021-09-21T08:08:10.636Z,894772,006-22-1-E,18000.0,0.9,1,6.0
2423,17.589,32.0,35.0,18002.0,105.173,5480,1,2021-09-21T08:18:00.919Z,953800,006-22-1-E,18000.0,1.0,1,6.0
2424,17.701,31.0,33.0,17999.0,105.173,5481,1,2021-09-21T08:28:53.143Z,1019022,006-22-1-E,18000.0,1.2,1,6.0
2425,17.607,32.0,35.0,18007.0,105.173,5482,1,2021-09-21T08:38:23.775Z,1076085,006-22-1-E,18000.0,1.0,1,6.0
2426,13.371,29.0,30.0,18004.0,117.148,5483,1,2021-09-21T08:55:14.321Z,1177139,030-27-2-C,18000.0,1.2,1,3.0
2427,12.972,31.0,36.0,20022.0,107.25,5484,1,2021-09-21T09:00:08.872Z,1206594,023-13-4-E,20000.0,1.0,1,23.0
2428,17.437,32.0,38.0,18007.0,112.12,5485,1,2021-09-21T09:01:53.113Z,1217018,008-24-1-E,18000.0,0.9,1,8.0
2429,20.085,32.0,39.0,20012.0,100.161,5486,1,2021-09-21T09:02:54.233Z,1223130,005-15-2-R,20000.0,1.0,1,5.0
2430,17.39,32.0,40.0,18000.0,105.173,5487,1,2021-09-21T09:04:11.024Z,1230809,006-22-1-E,18000.0,1.3,1,6.0
2431,13.189,31.0,33.0,18009.0,117.148,5488,1,2021-09-21T09:11:13.056Z,1273012,030-27-2-C,18000.0,0.9,1,3.0
2432,13.312,32.0,37.0,20016.0,107.25,5489,1,2021-09-21T09:14:03.177Z,1290024,023-13-4-E,20000.0,0.9,1,23.0
2433,16.687,32.0,39.0,17999.0,112.12,5490,1,2021-09-21T09:15:47.627Z,1300469,008-24-1-E,18000.0,1.1,1,8.0
2434,19.271,32.0,40.0,20022.0,100.161,5491,1,2021-09-21T09:16:46.788Z,1306385,005-15-2-R,20000.0,1.0,1,5.0
2435,17.285,33.0,41.0,18002.0,105.173,5492,1,2021-09-21T09:18:01.438Z,1313850,006-22-1-E,18000.0,1.0,1,6.0
2436,19.458,30.0,32.0,20014.0,93.051,5493,1,2021-09-21T09:26:49.751Z,1366681,001-12-1-E,20000.0,1.1,1,1.5
2437,13.283,33.0,42.0,18002.0,117.148,5494,1,2021-09-21T09:31:36.673Z,1395373,030-27-2-C,18000.0,1.1,1,3.0
2438,19.611,33.0,42.0,20000.0,107.836,5495,1,2021-09-21T09:32:59.713Z,1403677,003-14-1-E,20000.0,0.9,1,3.0
2439,16.828,36.0,46.0,17997.0,112.12,5496,1,2021-09-21T09:38:34.705Z,1437176,008-24-1-E,18000.0,0.8,1,8.0
2440,18.767,36.0,47.0,20000.0,100.161,5497,1,2021-09-21T09:44:15.217Z,1471227,005-15-2-R,20000.0,0.9,1,5.0
2441,17.238,37.0,48.0,17994.0,105.173,5498,1,2021-09-21T09:54:19.310Z,1531636,006-22-1-E,18000.0,0.8,1,6.0
2442,17.302,38.0,47.0,18002.0,105.173,5499,1,2021-09-21T10:00:11.722Z,1566877,006-22-1-E,18000.0,0.7,1,6.0
2443,19.546,31.0,32.0,20000.0,93.051,5500,1,2021-09-21T10:30:47.822Z,1750486,001-12-1-E,20000.0,1.3,1,1.5
2444,13.16,34.0,42.0,17997.0,117.148,5501,1,2021-09-21T10:35:37.794Z,1779483,030-27-2-C,18000.0,1.0,1,3.0
2445,19.031,34.0,43.0,20016.0,107.836,5502,1,2021-09-21T10:37:00.694Z,1787773,003-14-1-E,20000.0,1.3,1,3.0
2446,16.382,36.0,46.0,18009.0,112.12,5503,1,2021-09-21T10:42:35.716Z,1821275,008-24-1-E,18000.0,0.7,1,8.0
2447,18.679,37.0,47.0,20000.0,100.161,5504,1,2021-09-21T10:48:16.558Z,1855359,005-15-2-R,20000.0,1.0,1,5.0
2448,16.781,37.0,48.0,18007.0,105.173,5505,1,2021-09-21T10:58:20.911Z,1915794,006-22-1-E,18000.0,1.3,1,6.0
2449,17.332,38.0,46.0,18002.0,105.173,5506,1,2021-09-21T11:04:18.593Z,1951562,006-22-1-E,18000.0,1.3,1,6.0
2450,20.068,33.0,35.0,20000.0,93.051,5507,1,2021-09-21T11:30:17.242Z,2107426,001-12-1-E,20000.0,1.1,1,1.5
2451,13.447,36.0,44.0,18012.0,117.148,5508,1,2021-09-21T11:35:07.244Z,2136426,030-27-2-C,18000.0,0.9,1,3.0
2452,19.593,36.0,44.0,20006.0,107.836,5509,1,2021-09-21T11:36:29.934Z,2144695,003-14-1-E,20000.0,0.8,1,3.0
2453,17.179,37.0,47.0,18002.0,112.12,5510,1,2021-09-21T11:42:04.636Z,2178165,008-24-1-E,18000.0,0.7,1,8.0
2454,19.763,37.0,48.0,20002.0,100.161,5511,1,2021-09-21T11:47:45.448Z,2212246,005-15-2-R,20000.0,0.7,1,5.0
2455,17.378,38.0,48.0,18005.0,105.173,5512,1,2021-09-21T11:57:49.591Z,2272660,006-22-1-E,18000.0,0.9,1,6.0
2456,17.314,39.0,46.0,18012.0,105.173,5513,1,2021-09-21T12:03:56.454Z,2309346,006-22-1-E,18000.0,0.7,1,6.0
2457,19.47,32.0,32.0,20018.0,93.051,5515,1,2021-09-21T12:34:20.094Z,2491709,001-12-1-E,20000.0,1.0,1,1.5
2458,19.869,34.0,43.0,19989.0,107.836,5516,1,2021-09-21T12:39:01.436Z,2519843,003-14-1-E,20000.0,0.9,1,3.0
2459,16.599,35.0,44.0,17994.0,112.12,5517,1,2021-09-21T12:41:42.876Z,2535987,008-24-1-E,18000.0,0.9,1,8.0
2460,19.259,36.0,47.0,20020.0,100.161,5518,1,2021-09-21T12:47:52.389Z,2572938,005-15-2-R,20000.0,0.8,1,5.0
2461,17.285,37.0,48.0,18004.0,105.173,5519,1,2021-09-21T12:57:20.392Z,2629738,006-22-1-E,18000.0,0.8,1,6.0
2462,17.882,38.0,46.0,17995.0,105.173,5520,1,2021-09-21T13:02:11.484Z,2658847,006-22-1-E,18000.0,1.1,1,6.0
2463,13.095,30.0,30.0,18006.0,117.148,5521,1,2021-09-21T13:38:19.696Z,2875667,030-27-2-C,18000.0,1.2,1,3.0
2464,19.183,30.0,31.0,20010.0,93.051,5522,1,2021-09-21T13:39:01.126Z,2879810,001-12-1-E,20000.0,1.3,1,1.5
2465,20.068,33.0,40.0,19983.0,107.836,5523,1,2021-09-21T13:43:08.998Z,2904597,003-14-1-E,20000.0,0.8,1,3.0
2466,16.599,36.0,46.0,17995.0,112.12,5524,1,2021-09-21T13:52:08.831Z,2958580,008-24-1-E,18000.0,0.8,1,8.0
2467,20.068,37.0,48.0,20000.0,100.161,5525,1,2021-09-21T13:57:42.492Z,2991946,005-15-2-R,20000.0,0.7,1,5.0
2468,17.759,38.0,49.0,18009.0,105.173,5526,1,2021-09-21T14:10:47.747Z,3070471,006-22-1-E,18000.0,0.7,1,6.0
2469,17.636,39.0,46.0,18004.0,105.173,5527,1,2021-09-21T14:20:47.010Z,3130397,006-22-1-E,18000.0,0.7,1,6.0
2470,16.98,31.0,32.0,17989.0,112.12,5528,1,2021-09-21T14:54:05.692Z,3330264,008-24-1-E,18000.0,1.1,1,8.0
2471,16.781,31.0,34.0,18004.0,112.12,5529,1,2021-09-21T14:55:27.312Z,3338426,008-24-1-E,18000.0,1.0,1,8.0
2472,17.179,32.0,35.0,17996.0,112.12,5530,1,2021-09-21T14:56:34.173Z,3345112,008-24-1-E,18000.0,1.1,1,8.0
2473,17.103,32.0,36.0,18004.0,112.12,5531,1,2021-09-21T14:57:52.903Z,3352985,008-24-1-E,18000.0,1.2,1,8.0
2474,16.535,32.0,35.0,18011.0,112.12,5532,1,2021-09-21T14:59:53.394Z,3365034,008-24-1-E,18000.0,1.3,1,8.0
2475,15.527,20.0,20.0,4997.0,112.12,5534,1,2021-09-22T05:42:52.688Z,88974,008-24-1-E,5000.0,0.2,1,8.0
2476,11.449,20.0,24.0,10004.0,112.12,5534,1,2021-09-22T05:44:52.819Z,100987,008-24-1-E,10000.0,0.5,1,8.0
2477,11.841,22.0,28.0,14842.0,112.12,5534,1,2021-09-22T05:46:52.920Z,112997,008-24-1-E,15000.0,0.7,1,8.0
2478,19.593,23.0,24.0,20016.0,93.051,5535,1,2021-09-22T05:56:15.915Z,169296,001-12-1-E,20000.0,1.0,1,1.5
2479,19.183,25.0,30.0,20033.0,107.836,5536,1,2021-09-22T05:58:54.847Z,185189,003-14-1-E,20000.0,1.1,1,3.0
2480,19.423,26.0,33.0,20000.0,100.161,5537,1,2021-09-22T06:00:52.688Z,196973,005-15-2-R,20000.0,0.9,1,5.0
2481,16.933,30.0,40.0,18007.0,105.173,5538,1,2021-09-22T06:08:10.592Z,240763,006-22-1-E,18000.0,0.9,1,6.0
2482,16.494,29.0,31.0,18016.0,112.12,5539,1,2021-09-22T06:29:45.206Z,370223,008-24-1-E,18000.0,1.1,1,8.0
2483,16.628,29.0,33.0,17989.0,112.12,5540,1,2021-09-22T06:30:36.086Z,375311,008-24-1-E,18000.0,1.0,1,8.0
2484,19.839,29.0,31.0,20020.0,93.051,5541,1,2021-09-22T06:34:13.549Z,397057,001-12-1-E,20000.0,1.2,1,1.5
2485,19.535,31.0,40.0,19995.0,107.836,5542,1,2021-09-22T06:38:51.872Z,424889,003-14-1-E,20000.0,1.0,1,3.0
2486,16.828,32.0,41.0,17997.0,112.12,5543,1,2021-09-22T06:41:36.544Z,441356,008-24-1-E,18000.0,0.8,1,8.0
2487,19.441,33.0,44.0,19993.0,100.161,5544,1,2021-09-22T06:47:46.048Z,478306,005-15-2-R,20000.0,1.0,1,5.0
2488,16.857,34.0,46.0,18004.0,105.173,5545,1,2021-09-22T06:57:17.524Z,535453,006-22-1-E,18000.0,1.1,1,6.0
2489,17.208,35.0,45.0,17994.0,105.173,5546,1,2021-09-22T07:01:48.228Z,562523,006-22-1-E,18000.0,1.0,1,6.0
2490,13.142,30.0,32.0,12500.0,97.379,5547,1,2021-09-22T07:27:36.506Z,717349,100-08-6-E,12500.0,2.1,1,100.0
2491,19.441,32.0,38.0,20000.0,93.051,5548,1,2021-09-22T07:38:09.314Z,780629,001-12-1-E,20000.0,1.4,1,1.5
2492,19.394,33.0,44.0,20024.0,107.836,5549,1,2021-09-22T07:42:47.667Z,808464,003-14-1-E,20000.0,0.9,1,3.0
2493,16.599,34.0,45.0,18009.0,112.12,5550,1,2021-09-22T07:45:32.569Z,824954,008-24-1-E,18000.0,1.0,1,8.0
2494,19.412,35.0,46.0,19985.0,100.161,5551,1,2021-09-22T07:51:42.094Z,861906,005-15-2-R,20000.0,0.8,1,5.0
2495,17.285,35.0,46.0,18004.0,105.173,5552,1,2021-09-22T08:01:13.591Z,919055,006-22-1-E,18000.0,0.9,1,6.0
2496,17.39,35.0,44.0,18012.0,105.173,5553,1,2021-09-22T08:06:30.625Z,950758,006-22-1-E,18000.0,1.2,1,6.0
2497,20.162,27.0,27.0,20033.0,93.051,5554,1,2021-09-22T08:43:29.703Z,1172663,001-12-1-E,20000.0,1.2,1,1.5
2498,19.992,31.0,38.0,20012.0,107.836,5555,1,2021-09-22T08:48:08.036Z,1200496,003-14-1-E,20000.0,0.9,1,3.0
2499,16.781,32.0,41.0,17992.0,112.12,5556,1,2021-09-22T08:50:52.918Z,1216984,008-24-1-E,18000.0,0.9,1,8.0
2500,19.195,34.0,45.0,19991.0,100.161,5557,1,2021-09-22T08:57:02.553Z,1253947,005-15-2-R,20000.0,0.8,1,5.0
2501,17.197,35.0,46.0,18000.0,115.44,5558,1,2021-09-22T09:06:34.210Z,1311112,006-22-1-E,18000.0,1.0,1,6.0
2502,17.132,32.0,34.0,17994.0,106.267,5559,1,2021-09-22T09:17:18.798Z,1375570,006-22-1-E,18000.0,1.1,1,6.0
2503,19.136,31.0,32.0,20006.0,93.051,5560,1,2021-09-22T09:44:53.870Z,1541075,001-12-1-E,20000.0,1.2,1,1.5
2504,19.031,24.0,23.0,20014.0,93.051,5561,1,2021-09-22T10:58:14.196Z,1981102,001-12-1-E,20000.0,1.4,1,1.5
2505,18.937,27.0,34.0,20008.0,107.836,5562,1,2021-09-22T11:02:55.690Z,2009251,003-14-1-E,20000.0,1.0,1,3.0
2506,16.476,29.0,38.0,18011.0,112.12,5563,1,2021-09-22T11:05:40.372Z,2025719,008-24-1-E,18000.0,1.1,1,8.0
2507,18.263,32.0,43.0,19993.0,100.161,5564,1,2021-09-22T11:11:49.867Z,2062668,005-15-2-R,20000.0,0.9,1,5.0
2508,16.845,35.0,46.0,18004.0,106.267,5565,1,2021-09-22T11:21:21.604Z,2119841,006-22-1-E,18000.0,1.0,1,6.0
2509,17.455,36.0,46.0,18005.0,106.267,5566,1,2021-09-22T11:25:45.278Z,2146208,006-22-1-E,18000.0,0.9,1,6.0
2510,13.236,30.0,31.0,18007.0,117.148,5567,1,2021-09-22T11:58:37.173Z,2343395,030-27-2-C,18000.0,1.2,1,3.0
2511,13.464,32.0,35.0,20016.0,107.25,5568,1,2021-09-22T12:02:48.917Z,2368569,023-13-4-E,20000.0,1.3,1,23.0
2512,16.763,32.0,38.0,18007.0,140.919,5569,1,2021-09-22T12:04:28.358Z,2378513,012-50-3-E,18000.0,1.1,1,12.0
2513,7.54,0.0,0.0,0.0,,5577,,2021-09-22T12:28:38.597Z,2523535,,0.0,,1,
2514,7.587,0.0,0.0,0.0,,5578,,2021-09-22T12:29:25.788Z,2528254,,0.0,,1,
2515,7.524,0.0,0.0,0.0,,5591,,2021-09-23T05:35:08.472Z,19298,,0.0,,1,
2516,1.806,0.0,0.0,0.0,,5591,,2021-09-23T05:37:11.015Z,31552,,0.0,,1,
2517,1.696,0.0,0.0,0.0,,5591,,2021-09-23T05:39:09.117Z,43362,,0.0,,1,
2518,7.493,0.0,0.0,0.0,,5637,,2021-09-24T05:35:59.762Z,10911,,0.0,,1,
2519,1.853,0.0,0.0,0.0,,5637,,2021-09-24T05:38:02.313Z,23166,,0.0,,1,
2520,1.727,0.0,0.0,0.0,,5637,,2021-09-24T05:40:00.414Z,34976,,0.0,,1,
2521,7.524,0.0,0.0,0.0,,5728,,2021-09-27T05:45:45.908Z,66815,,0.0,,1,
2522,1.806,0.0,0.0,0.0,,5728,,2021-09-27T05:47:48.399Z,79064,,0.0,,1,
2523,1.757,0.0,0.0,0.0,,5728,,2021-09-27T05:49:46.500Z,90874,,0.0,,1,
2524,7.493,0.0,0.0,0.0,,5730,,2021-09-27T06:05:30.767Z,185300,,0.0,,1,
2525,7.587,0.0,0.0,0.0,,5759,,2021-09-27T08:06:00.649Z,476655,,0.0,,1,
2526,7.493,0.0,0.0,0.0,,5760,,2021-09-27T08:16:00.850Z,23135,,0.0,,1,
2527,7.508,0.0,0.0,0.0,,5768,,2021-09-27T10:52:42.153Z,802257,,0.0,,1,
2528,7.524,0.0,0.0,0.0,,5774,,2021-09-27T11:55:05.948Z,1176632,,0.0,,1,
2529,7.43,0.0,0.0,0.0,,5780,,2021-09-27T12:58:47.014Z,1558734,,0.0,,1,
2530,7.54,0.0,0.0,0.0,,5786,,2021-09-27T13:59:38.739Z,1923902,,0.0,,1,
2531,7.54,0.0,0.0,0.0,,5792,,2021-09-28T05:38:15.864Z,25331,,0.0,,1,
2532,1.821,0.0,0.0,0.0,,5792,,2021-09-28T05:40:18.378Z,37582,,0.0,,1,
2533,1.821,0.0,0.0,0.0,,5792,,2021-09-28T05:42:16.481Z,49392,,0.0,,1,
2534,7.493,0.0,0.0,0.0,,5794,,2021-09-28T05:59:54.285Z,155169,,0.0,,1,
2535,7.571,0.0,0.0,0.0,,5829,,2021-09-28T13:29:45.483Z,835275,,0.0,,1,
2536,7.555,0.0,0.0,0.0,,5836,,2021-09-29T05:48:50.940Z,56832,,0.0,,1,
2537,1.868,0.0,0.0,0.0,,5836,,2021-09-29T05:50:53.411Z,69079,,0.0,,1,
2538,1.806,0.0,0.0,0.0,,5836,,2021-09-29T05:52:51.512Z,80889,,0.0,,1,
2539,7.524,0.0,0.0,0.0,,5950,,2021-09-30T05:40:44.649Z,79263,,0.0,,1,
2540,1.727,0.0,0.0,0.0,,5950,,2021-09-30T05:42:47.179Z,91516,,0.0,,1,
2541,1.68,0.0,0.0,0.0,,5950,,2021-09-30T05:44:45.280Z,103326,,0.0,,1,
2542,18.357,32.0,40.0,20002.0,100.161,5571,1,2021-09-22T12:06:34.700Z,2391147,005-15-2-R,20000.0,0.9,1,5.0
2543,16.962,33.0,40.0,18002.0,106.237,5572,1,2021-09-22T12:08:01.961Z,2399873,006-22-1-E,18000.0,0.9,1,6.0
2544,13.371,30.0,32.0,18010.0,117.148,5573,1,2021-09-22T12:16:00.477Z,2447724,030-27-2-C,18000.0,1.3,1,3.0
2545,13.283,31.0,34.0,18002.0,117.148,5574,1,2021-09-22T12:18:31.409Z,2462817,030-27-2-C,18000.0,1.2,1,3.0
2546,19.089,31.0,35.0,19983.0,100.161,5575,1,2021-09-22T12:20:35.931Z,2475269,005-15-2-R,20000.0,1.4,1,5.0
2547,17.179,31.0,35.0,18014.0,106.237,5576,1,2021-09-22T12:21:21.511Z,2479827,006-22-1-E,18000.0,1.0,1,6.0
2548,19.535,28.0,28.0,20016.0,107.836,5579,1,2021-09-22T12:33:23.071Z,2551982,003-14-1-E,20000.0,1.3,1,3.0
2549,17.361,32.0,41.0,18004.0,112.12,5580,1,2021-09-22T12:39:31.886Z,2588863,008-24-1-E,18000.0,1.1,1,8.0
2550,19.289,35.0,46.0,20000.0,100.161,5581,1,2021-09-22T12:45:18.550Z,2623529,005-15-2-R,20000.0,0.8,1,5.0
2551,16.505,36.0,47.0,18004.0,106.237,5582,1,2021-09-22T12:57:09.200Z,2694593,006-22-1-E,18000.0,1.0,1,6.0
2552,17.437,37.0,46.0,18014.0,106.237,5583,1,2021-09-22T13:02:30.694Z,2726742,006-22-1-E,18000.0,1.0,1,6.0
2553,17.578,31.0,31.0,18014.0,106.237,5584,1,2021-09-22T13:38:49.483Z,2944618,006-22-1-E,18000.0,1.4,1,6.0
2554,19.271,30.0,30.0,20007.0,93.051,5585,1,2021-09-22T13:51:15.652Z,3019234,001-12-1-E,20000.0,1.2,1,1.5
2555,19.394,31.0,36.0,20004.0,107.836,5586,1,2021-09-22T13:53:34.144Z,3033083,003-14-1-E,20000.0,1.2,1,3.0
2556,16.98,33.0,41.0,18014.0,112.12,5587,1,2021-09-22T13:56:31.107Z,3050779,008-24-1-E,18000.0,0.8,1,8.0
2557,19.212,34.0,43.0,20024.0,100.161,5588,1,2021-09-22T13:59:23.949Z,3068063,005-15-2-R,20000.0,1.0,1,5.0
2558,17.226,35.0,46.0,18011.0,106.237,5589,1,2021-09-22T14:05:36.394Z,3105307,006-22-1-E,18000.0,1.0,1,6.0
2559,17.378,37.0,46.0,18007.0,106.237,5590,1,2021-09-22T14:10:33.568Z,3135024,006-22-1-E,18000.0,1.1,1,6.0
2560,15.849,20.0,19.0,4998.0,93.051,5592,1,2021-09-23T05:40:14.568Z,49907,001-12-1-E,5000.0,0.2,1,1.5
2561,11.601,20.0,25.0,10003.0,93.051,5592,1,2021-09-23T05:42:14.681Z,61918,001-12-1-E,10000.0,0.5,1,1.5
2562,12.638,22.0,29.0,14996.0,93.051,5592,1,2021-09-23T05:44:14.683Z,73918,001-12-1-E,15000.0,0.8,1,1.5
2563,16.722,22.0,22.0,18009.0,140.919,5593,1,2021-09-23T06:08:21.084Z,218555,012-50-3-E,18000.0,0.9,1,12.0
2564,13.218,29.0,32.0,12500.0,97.379,5594,1,2021-09-23T06:27:03.630Z,330807,100-08-6-E,12500.0,2.0,1,100.0
2565,18.861,26.0,26.0,19966.0,107.836,5595,1,2021-09-23T06:50:26.983Z,471139,003-14-1-E,20000.0,1.1,1,3.0
2566,19.623,27.0,31.0,19995.0,93.891,5596,1,2021-09-23T06:52:36.066Z,484047,006-10-1-D,20000.0,1.1,1,6.0
2567,19.564,29.0,33.0,20006.0,107.836,5597,1,2021-09-23T06:59:44.687Z,526908,003-14-1-E,20000.0,1.0,1,3.0
