,VibromPeak,UTE,idChiave,rpmSetPoint,LUNG,spindleRpm,ist_acc,@timestamp,numTP,DIAM,statoRot,bearingsCelsius,statorCelsius,CurrentPeak
11013,0.7,NR-309:1,70661,24000.0,127.599,23991.0,325437,2022-05-17T19:23:06.936Z,1,8.86,1,39.0,46.0,16.1
11014,0.7,NR-309:2,70662,24000.0,127.599,23982.0,325467,2022-05-17T19:23:07.235Z,11,8.86,1,30.0,40.0,16.574
11015,1.7,NR-302:2,70663,24000.0,115.039,23955.0,350718,2022-05-17T19:27:19.750Z,11,15.15,1,29.0,35.0,19.371
11016,1.1,NR-66:1,70664,24000.0,102.48,23949.0,354411,2022-05-17T19:27:56.681Z,1,36.2,1,36.0,38.0,15.625
11017,0.6,NR-66:2,70665,24000.0,102.11,24000.0,354442,2022-05-17T19:27:56.991Z,11,36.2,1,28.0,34.0,15.399
11018,0.7,NR-326:1,70675,24000.0,108.989,23976.0,594958,2022-05-17T20:08:02.193Z,1,7.9,1,38.0,44.0,17.14
11019,1.0,NR-326:2,70676,24000.0,110.29,23994.0,594988,2022-05-17T20:08:02.493Z,11,7.9,1,30.0,38.0,17.919
11020,0.7,NR-302:1,70677,24000.0,115.011,23976.0,609919,2022-05-17T20:10:31.806Z,1,15.15,1,38.0,42.0,18.394
11021,1.1,NR-302:2,70678,24000.0,115.039,24003.0,609949,2022-05-17T20:10:32.106Z,11,15.15,1,29.0,37.0,18.146
11022,1.5,NR-309:1,70679,24000.0,127.599,23979.0,629833,2022-05-17T20:13:50.949Z,1,8.86,1,39.0,46.0,17.416
11023,1.3,NR-309:2,70680,24000.0,127.599,24018.0,629863,2022-05-17T20:13:51.249Z,11,8.86,1,30.0,41.0,17.947
11024,1.3,NR-302:2,70681,24000.0,115.039,23967.0,782584,2022-05-17T20:39:18.487Z,11,15.15,1,21.0,22.0,18.868
11025,0.7,NR-66:1,70682,24000.0,102.48,24018.0,787448,2022-05-17T20:40:07.127Z,1,36.2,1,27.0,26.0,15.215
11026,2.2,NR-66:2,70683,24000.0,102.11,23976.0,787478,2022-05-17T20:40:07.427Z,11,36.2,1,22.0,25.0,15.137
11027,0.6,NR-326:1,70684,24000.0,108.989,24006.0,871491,2022-05-17T20:54:07.572Z,1,7.9,1,37.0,43.0,17.763
11028,0.9,NR-326:2,70685,24000.0,110.29,24015.0,871521,2022-05-17T20:54:07.872Z,11,7.9,1,29.0,37.0,17.473
11029,0.5,NR-302:1,70686,24000.0,115.011,23946.0,884845,2022-05-17T20:56:21.115Z,1,15.15,1,37.0,42.0,18.316
11030,0.4,NR-302:2,70687,24000.0,115.039,23982.0,884875,2022-05-17T20:56:21.415Z,11,15.15,1,28.0,36.0,18.209
11031,0.6,NR-302:2,70688,24000.0,115.039,23898.0,54303,2022-05-17T21:15:59.085Z,11,15.15,1,20.0,22.0,18.528
11032,1.8,NR-66:1,70689,24000.0,102.48,23967.0,59166,2022-05-17T21:16:47.716Z,1,36.2,1,26.0,26.0,16.177
11033,2.3,NR-66:2,70690,24000.0,102.11,23967.0,59196,2022-05-17T21:16:48.016Z,11,36.2,1,21.0,24.0,15.873
11034,0.7,NR-326:1,70691,24000.0,108.989,24042.0,143202,2022-05-17T21:30:48.092Z,1,7.9,1,36.0,42.0,17.813
11035,0.9,NR-326:2,70692,24000.0,110.29,24024.0,143232,2022-05-17T21:30:48.392Z,11,7.9,1,28.0,36.0,17.487
11036,0.9,NR-302:1,70693,24000.0,115.011,23961.0,156502,2022-05-17T21:33:01.094Z,1,15.15,1,36.0,41.0,18.925
11037,0.7,NR-302:2,70694,24000.0,115.039,23958.0,156532,2022-05-17T21:33:01.394Z,11,15.15,1,28.0,36.0,18.939
11038,1.4,NR-309:1,70695,24000.0,127.599,23949.0,173743,2022-05-17T21:35:53.507Z,1,8.86,1,37.0,44.0,17.062
11039,0.9,NR-309:2,70696,24000.0,127.599,23979.0,173773,2022-05-17T21:35:53.807Z,11,8.86,1,29.0,39.0,18.146
11040,1.2,NR-305,70697,10000.0,84.05,9993.0,459931,2022-05-18T12:53:46.238Z,11,180.0,1,21.0,22.0,14.344
11041,1.0,NR-305,70698,10000.0,84.05,9987.0,504743,2022-05-18T13:01:14.366Z,11,180.0,1,22.0,25.0,14.478
11042,1.5,NR-302:2,70699,24000.0,115.039,23997.0,112993,2022-05-20T06:27:48.220Z,11,15.15,1,17.0,19.0,18.592
11043,1.1,NR-66:1,70700,24000.0,102.48,23916.0,117210,2022-05-20T06:28:30.390Z,1,36.2,1,24.0,23.0,15.887
11044,0.8,NR-66:2,70701,24000.0,102.11,23985.0,117240,2022-05-20T06:28:30.690Z,11,36.2,1,18.0,20.0,16.022
11045,0.9,NR-326:2,70703,24000.0,110.29,24006.0,190661,2022-05-20T06:40:44.903Z,11,7.9,1,27.0,36.0,16.56
11046,0.5,NR-326:1,70702,24000.0,108.989,24024.0,190631,2022-05-20T06:40:44.603Z,1,7.9,1,34.0,41.0,18.238
11047,1.0,NR-302:1,70704,24000.0,115.011,23952.0,201099,2022-05-20T06:42:29.284Z,1,15.15,1,34.0,40.0,17.707
11048,1.7,NR-302:2,70705,24000.0,115.039,23952.0,201129,2022-05-20T06:42:29.584Z,11,15.15,1,26.0,35.0,17.813
11049,1.3,NR-309:1,70706,24000.0,127.599,24000.0,214079,2022-05-20T06:44:39.085Z,1,8.86,1,35.0,43.0,16.907
11050,0.9,NR-309:2,70707,24000.0,127.599,24003.0,214109,2022-05-20T06:44:39.385Z,11,8.86,1,27.0,37.0,16.744
11051,1.6,NR-302:2,70708,24000.0,115.039,23946.0,269361,2022-05-20T06:53:51.908Z,11,15.15,1,22.0,24.0,19.215
11052,0.4,NR-66:1,70709,24000.0,102.48,23994.0,273354,2022-05-20T06:54:31.838Z,1,36.2,1,28.0,27.0,15.455
11053,2.0,NR-66:2,70710,24000.0,102.11,23961.0,273384,2022-05-20T06:54:32.138Z,11,36.2,1,22.0,26.0,15.278
11054,0.4,NR-326:1,70711,24000.0,108.989,24012.0,346665,2022-05-20T07:06:44.953Z,1,7.9,1,36.0,43.0,16.893
11055,0.9,NR-326:2,70712,24000.0,110.29,24012.0,346695,2022-05-20T07:06:45.253Z,11,7.9,1,28.0,37.0,16.574
11056,1.0,NR-302:1,70713,24000.0,115.011,23976.0,357175,2022-05-20T07:08:30.054Z,1,15.15,1,36.0,42.0,18.684
11057,1.0,NR-302:2,70714,24000.0,115.039,23976.0,357206,2022-05-20T07:08:30.364Z,11,15.15,1,28.0,36.0,18.025
11058,1.7,NR-309:1,70715,24000.0,127.599,23997.0,370164,2022-05-20T07:10:39.945Z,1,8.86,1,36.0,44.0,17.381
11059,1.1,NR-309:2,70716,24000.0,127.599,24009.0,370180,2022-05-20T07:10:40.105Z,11,8.86,1,28.0,38.0,17.218
11060,0.8,NR-302:2,70717,24000.0,115.039,23961.0,529187,2022-05-20T07:37:10.187Z,11,15.15,1,20.0,21.0,19.463
11061,0.6,NR-66:1,70718,24000.0,102.48,23967.0,533191,2022-05-20T07:37:50.227Z,1,36.2,1,26.0,26.0,16.418
11062,2.0,NR-66:2,70719,24000.0,102.11,23961.0,533207,2022-05-20T07:37:50.387Z,11,36.2,1,21.0,23.0,16.057
11063,0.4,NR-326:1,70720,24000.0,108.989,23979.0,606534,2022-05-20T07:50:03.663Z,1,7.9,1,36.0,42.0,16.786
11064,0.7,NR-326:2,70721,24000.0,110.29,24006.0,606550,2022-05-20T07:50:03.823Z,11,7.9,1,28.0,36.0,16.772
11065,1.0,NR-302:1,70722,24000.0,115.011,23967.0,616988,2022-05-20T07:51:48.204Z,1,15.15,1,36.0,41.0,18.776
11066,1.3,NR-302:2,70723,24000.0,115.039,24003.0,617018,2022-05-20T07:51:48.504Z,11,15.15,1,28.0,36.0,18.408
11067,1.5,NR-309:1,70724,24000.0,127.599,24006.0,629775,2022-05-20T07:53:56.075Z,1,8.86,1,36.0,44.0,16.878
11068,0.7,NR-309:2,70725,24000.0,127.599,24012.0,629805,2022-05-20T07:53:56.375Z,11,8.86,1,28.0,38.0,16.68
11069,0.2,NR-302:2,70726,24000.0,115.039,490.0,647170,2022-05-20T07:56:50.026Z,11,15.15,1,27.0,34.0,14.938
11070,0.8,NR-302:2,70727,24000.0,115.039,23964.0,660934,2022-05-20T07:59:07.667Z,11,15.15,1,25.0,28.0,18.422
11071,0.6,NR-66:1,70728,24000.0,102.48,23985.0,664939,2022-05-20T07:59:47.718Z,1,36.2,1,32.0,32.0,15.859
11072,1.5,NR-66:2,70729,24000.0,102.11,23976.0,664955,2022-05-20T07:59:47.878Z,11,36.2,1,25.0,29.0,15.731
11073,0.5,NR-326:1,70730,24000.0,108.989,23982.0,738273,2022-05-20T08:12:01.064Z,1,7.9,1,37.0,43.0,16.694
11074,0.9,NR-326:2,70731,24000.0,110.29,24024.0,738303,2022-05-20T08:12:01.364Z,11,7.9,1,29.0,37.0,16.878
11075,0.7,NR-302:1,70732,24000.0,115.011,24009.0,748790,2022-05-20T08:13:46.235Z,1,15.15,1,37.0,42.0,18.634
11076,1.1,NR-302:2,70733,24000.0,115.039,23973.0,748806,2022-05-20T08:13:46.395Z,11,15.15,1,29.0,37.0,18.04
11077,1.4,NR-309:1,70734,24000.0,127.599,24009.0,761753,2022-05-20T08:15:55.866Z,1,8.86,1,37.0,45.0,17.579
11078,1.0,NR-309:2,70735,24000.0,127.599,23997.0,761784,2022-05-20T08:15:56.176Z,11,8.86,1,29.0,39.0,16.347
11079,0.3,NR-302:2,70736,24000.0,115.039,6445.0,778450,2022-05-20T08:18:42.837Z,11,15.15,1,28.0,35.0,13.275
11080,0.6,NR-302:2,70737,24000.0,115.039,23973.0,790145,2022-05-20T08:20:39.788Z,11,15.15,1,26.0,30.0,19.675
11081,1.4,NR-66:1,70738,24000.0,102.48,23973.0,794149,2022-05-20T08:21:19.828Z,1,36.2,1,33.0,33.0,15.151
11082,1.2,NR-66:2,70739,24000.0,102.11,23973.0,794165,2022-05-20T08:21:19.989Z,11,36.2,1,26.0,31.0,15.335
11083,0.6,NR-326:1,70740,24000.0,108.989,24012.0,867439,2022-05-20T08:33:32.735Z,1,7.9,1,37.0,43.0,18.528
11084,1.0,NR-326:2,70741,24000.0,110.29,24012.0,867469,2022-05-20T08:33:33.035Z,11,7.9,1,29.0,37.0,18.209
11085,0.8,NR-302:1,70742,24000.0,115.011,23997.0,877907,2022-05-20T08:35:17.416Z,1,15.15,1,37.0,42.0,19.123
11086,0.9,NR-302:2,70743,24000.0,115.039,23991.0,877937,2022-05-20T08:35:17.716Z,11,15.15,1,29.0,37.0,18.868
11087,1.5,NR-309:1,70744,24000.0,127.599,24015.0,890875,2022-05-20T08:37:27.097Z,1,8.86,1,38.0,45.0,17.707
11088,1.1,NR-309:2,70745,24000.0,127.599,24012.0,890905,2022-05-20T08:37:27.397Z,11,8.86,1,29.0,39.0,18.195
11089,1.5,NR-302:2,70746,24000.0,115.039,23952.0,907840,2022-05-20T08:40:16.748Z,11,15.15,1,28.0,35.0,19.187
11090,1.4,NR-66:1,70747,24000.0,102.48,23937.0,911501,2022-05-20T08:40:53.359Z,1,36.2,1,35.0,38.0,16.036
11091,1.7,NR-66:2,70748,24000.0,102.11,23952.0,911532,2022-05-20T08:40:53.669Z,11,36.2,1,27.0,35.0,15.533
11092,0.4,NR-326:1,70749,24000.0,108.989,24033.0,983764,2022-05-20T08:52:55.995Z,1,7.9,1,38.0,44.0,16.362
11093,0.8,NR-326:2,70750,24000.0,110.29,23997.0,983794,2022-05-20T08:52:56.295Z,11,7.9,1,29.0,38.0,17.537
11094,0.5,NR-302:1,70751,24000.0,115.011,23934.0,995000,2022-05-20T08:54:48.356Z,1,15.15,1,37.0,42.0,18.818
11095,0.4,NR-302:2,70752,24000.0,115.039,23982.0,995030,2022-05-20T08:54:48.656Z,11,15.15,1,29.0,37.0,18.068
11096,0.6,NR-309:1,70753,24000.0,127.599,23964.0,1009076,2022-05-20T08:57:09.117Z,1,8.86,1,38.0,45.0,17.763
11097,0.7,NR-309:2,70754,24000.0,127.599,24024.0,1009106,2022-05-20T08:57:09.417Z,11,8.86,1,30.0,40.0,17.565
11098,0.5,NR-302:2,70755,24000.0,115.039,5489.0,1026758,2022-05-20T09:00:05.939Z,11,15.15,1,28.0,36.0,13.062
11099,1.3,NR-302:2,70756,24000.0,115.039,23973.0,1040879,2022-05-20T09:02:27.150Z,11,15.15,1,25.0,28.0,18.238
11100,1.1,NR-66:1,70757,24000.0,102.48,23955.0,1044972,2022-05-20T09:03:08.081Z,1,36.2,1,32.0,32.0,15.979
11101,0.4,NR-66:2,70758,24000.0,102.11,23964.0,1044988,2022-05-20T09:03:08.240Z,11,36.2,1,25.0,29.0,15.767
11102,0.7,NR-326:1,70759,24000.0,108.989,23982.0,1123666,2022-05-20T09:16:15.027Z,1,7.9,1,37.0,44.0,18.422
11103,0.8,NR-326:2,70760,24000.0,110.29,23991.0,1123682,2022-05-20T09:16:15.188Z,11,7.9,1,29.0,37.0,16.347
11104,0.6,NR-302:1,70761,24000.0,115.011,23982.0,1133675,2022-05-20T09:17:55.118Z,1,15.15,1,37.0,42.0,18.762
11105,0.4,NR-302:2,70762,24000.0,115.039,23940.0,1133705,2022-05-20T09:17:55.418Z,11,15.15,1,28.0,36.0,17.947
11106,0.7,NR-309:1,70763,24000.0,127.599,23970.0,1146262,2022-05-20T09:20:00.990Z,1,8.86,1,37.0,45.0,18.5
11107,0.7,NR-309:2,70764,24000.0,127.599,23988.0,1146278,2022-05-20T09:20:01.150Z,11,8.86,1,29.0,39.0,17.169
11108,0.6,NR-302:2,70774,24000.0,115.039,23973.0,51803,2022-05-23T05:20:24.641Z,11,15.15,1,17.0,18.0,18.74
11109,0.8,NR-66:1,70775,24000.0,102.48,23982.0,55896,2022-05-23T05:21:05.571Z,1,36.2,1,23.0,22.0,15.611
11110,1.4,NR-66:2,70776,24000.0,102.11,24006.0,55912,2022-05-23T05:21:05.731Z,11,36.2,1,17.0,19.0,16.298
11111,0.7,NR-326:1,70777,24000.0,108.989,24024.0,134572,2022-05-23T05:34:12.341Z,1,7.9,1,35.0,41.0,18.698
11112,0.9,NR-326:2,70778,24000.0,110.29,23997.0,134602,2022-05-23T05:34:12.641Z,11,7.9,1,27.0,36.0,17.034
11113,0.9,NR-302:1,70779,24000.0,115.011,23946.0,144788,2022-05-23T05:35:54.502Z,1,15.15,1,34.0,40.0,19.031
11114,0.7,NR-302:2,70780,24000.0,115.039,23970.0,144804,2022-05-23T05:35:54.662Z,11,15.15,1,26.0,35.0,18.394
11115,1.1,NR-309:1,70781,24000.0,127.599,23997.0,157329,2022-05-23T05:37:59.914Z,1,8.86,1,35.0,42.0,17.091
11116,0.6,NR-309:2,70782,24000.0,127.599,24015.0,157359,2022-05-23T05:38:00.214Z,11,8.86,1,27.0,37.0,17.402
11117,0.4,NR-302:2,70783,24000.0,115.039,6792.0,173334,2022-05-23T05:40:39.966Z,11,15.15,1,26.0,35.0,12.97
11118,1.4,NR-302:2,70784,24000.0,115.039,23991.0,183236,2022-05-23T05:42:18.987Z,11,15.15,1,25.0,30.0,19.052
11119,0.8,NR-66:1,70785,24000.0,102.48,23967.0,187323,2022-05-23T05:42:59.858Z,1,36.2,1,31.0,33.0,15.583
11120,0.5,NR-66:2,70786,24000.0,102.11,23991.0,187339,2022-05-23T05:43:00.018Z,11,36.2,1,25.0,30.0,15.809
11121,0.7,NR-326:1,70787,24000.0,108.989,23994.0,266001,2022-05-23T05:56:06.650Z,1,7.9,1,36.0,42.0,18.103
11122,0.8,NR-326:2,70788,24000.0,110.29,24036.0,266031,2022-05-23T05:56:06.950Z,11,7.9,1,28.0,37.0,17.339
11123,0.5,NR-302:1,70789,24000.0,115.011,24006.0,276075,2022-05-23T05:57:47.391Z,1,15.15,1,36.0,42.0,19.555
11124,0.6,NR-302:2,70790,24000.0,115.039,23970.0,276091,2022-05-23T05:57:47.551Z,11,15.15,1,28.0,37.0,17.905
11125,1.0,NR-309:1,70791,24000.0,127.599,23988.0,288438,2022-05-23T05:59:51.023Z,1,8.86,1,36.0,45.0,17.431
11126,1.0,NR-309:2,70792,24000.0,127.599,24000.0,288468,2022-05-23T05:59:51.323Z,11,8.86,1,28.0,39.0,17.324
11127,0.4,NR-302:2,70793,24000.0,115.039,5143.0,304488,2022-05-23T06:02:31.526Z,11,15.15,1,27.0,35.0,13.091
11128,1.1,NR-302:2,70794,24000.0,115.039,23955.0,314564,2022-05-23T06:04:12.288Z,11,15.15,1,25.0,30.0,19.739
11129,1.2,NR-66:1,70795,24000.0,102.48,23931.0,318640,2022-05-23T06:04:53.048Z,1,36.2,1,32.0,33.0,16.347
11130,1.6,NR-66:2,70796,24000.0,102.11,23991.0,318670,2022-05-23T06:04:53.348Z,11,36.2,1,25.0,31.0,15.901
11131,0.4,NR-326:1,70797,24000.0,108.989,23973.0,397332,2022-05-23T06:17:59.981Z,1,7.9,1,36.0,43.0,16.758
11132,0.8,NR-326:2,70798,24000.0,110.29,24024.0,397362,2022-05-23T06:18:00.281Z,11,7.9,1,28.0,37.0,17.02
11133,0.5,NR-302:1,70799,24000.0,115.011,23907.0,407400,2022-05-23T06:19:40.663Z,1,15.15,1,36.0,42.0,19.094
11134,1.4,NR-302:2,70800,24000.0,115.039,23961.0,407430,2022-05-23T06:19:40.963Z,11,15.15,1,28.0,37.0,18.882
11135,0.6,NR-309:1,70801,24000.0,127.599,23988.0,419815,2022-05-23T06:21:44.815Z,1,8.86,1,37.0,45.0,17.232
11136,1.1,NR-309:2,70802,24000.0,127.599,24000.0,419845,2022-05-23T06:21:45.115Z,11,8.86,1,28.0,39.0,17.183
11137,0.4,NR-302:2,70803,24000.0,115.039,6407.0,435872,2022-05-23T06:24:25.387Z,11,15.15,1,27.0,35.0,12.956
11138,1.4,NR-302:2,70804,24000.0,115.039,23928.0,445338,2022-05-23T06:26:00.049Z,11,15.15,1,25.0,30.0,19.307
11139,0.5,NR-66:1,70805,24000.0,102.48,23955.0,450572,2022-05-23T06:26:52.390Z,1,36.2,1,32.0,33.0,16.128
11140,1.0,NR-66:2,70806,24000.0,102.11,23985.0,450602,2022-05-23T06:26:52.690Z,11,36.2,1,26.0,32.0,15.307
11141,0.7,NR-326:1,70807,24000.0,108.989,23976.0,517748,2022-05-23T06:38:04.162Z,1,7.9,1,36.0,42.0,16.602
11142,0.8,NR-326:2,70808,24000.0,110.29,24003.0,517778,2022-05-23T06:38:04.462Z,11,7.9,1,28.0,37.0,18.04
11143,0.9,NR-302:1,70809,24000.0,115.011,23964.0,528574,2022-05-23T06:39:52.424Z,1,15.15,1,36.0,41.0,18.316
11144,1.4,NR-302:2,70810,24000.0,115.039,23967.0,528590,2022-05-23T06:39:52.584Z,11,15.15,1,28.0,36.0,18.344
11145,1.4,NR-309:1,70811,24000.0,127.599,23997.0,542142,2022-05-23T06:42:08.106Z,1,8.86,1,37.0,45.0,18.068
11146,0.8,NR-309:2,70812,24000.0,127.599,24018.0,542172,2022-05-23T06:42:08.406Z,11,8.86,1,29.0,39.0,17.855
11147,0.5,NR-302:1,70813,24000.0,115.011,6062.0,563022,2022-05-23T06:45:36.909Z,1,15.15,1,34.0,38.0,13.105
11148,1.5,NR-302:1,70814,24000.0,115.011,23958.0,570134,2022-05-23T06:46:48.031Z,1,15.15,1,32.0,34.0,18.528
11149,1.3,NR-66:1,70815,24000.0,102.48,23982.0,575835,2022-05-23T06:47:45.042Z,1,36.2,1,33.0,36.0,15.413
11150,1.0,NR-66:2,70816,24000.0,102.11,23943.0,575865,2022-05-23T06:47:45.342Z,11,36.2,1,25.0,27.0,15.731
11151,0.4,NR-326:1,70828,24000.0,108.989,23964.0,1024872,2022-05-23T08:02:35.491Z,1,7.9,1,36.0,42.0,17.643
11152,1.0,NR-326:2,70829,24000.0,110.29,23988.0,1024902,2022-05-23T08:02:35.791Z,11,7.9,1,28.0,37.0,16.744
11153,0.5,NR-302:1,70830,24000.0,115.011,23955.0,1035449,2022-05-23T08:04:21.263Z,1,15.15,1,35.0,41.0,18.96
11154,0.4,NR-302:2,70831,24000.0,115.039,23991.0,1035479,2022-05-23T08:04:21.563Z,11,15.15,1,27.0,35.0,19.187
11155,0.6,NR-309:1,70832,24000.0,127.599,24006.0,1048975,2022-05-23T08:06:36.526Z,1,8.86,1,36.0,44.0,16.482
11156,0.9,NR-309:2,70833,24000.0,127.599,24006.0,1049005,2022-05-23T08:06:36.826Z,11,8.86,1,28.0,39.0,17.431
11157,0.3,NR-302:1,70834,24000.0,115.011,8244.0,1069716,2022-05-23T08:10:03.939Z,1,15.15,1,35.0,38.0,12.97
11158,1.0,NR-302:1,70835,24000.0,115.011,23946.0,1082712,2022-05-23T08:12:13.902Z,1,15.15,1,31.0,32.0,18.578
11159,1.1,NR-66:1,70836,24000.0,102.48,23931.0,1087951,2022-05-23T08:13:06.293Z,1,36.2,1,31.0,33.0,16.008
11160,0.6,NR-66:2,70837,24000.0,102.11,23964.0,1087981,2022-05-23T08:13:06.593Z,11,36.2,1,24.0,26.0,15.823
11161,0.4,NR-326:1,70838,24000.0,108.989,24045.0,1164898,2022-05-23T08:25:55.777Z,1,7.9,1,37.0,43.0,16.772
11162,1.0,NR-326:2,70839,24000.0,110.29,24015.0,1164928,2022-05-23T08:25:56.077Z,11,7.9,1,29.0,38.0,18.408
11163,1.0,NR-302:1,70840,24000.0,115.011,23979.0,1175439,2022-05-23T08:27:41.189Z,1,15.15,1,36.0,42.0,17.643
11164,0.7,NR-302:2,70841,24000.0,115.039,23967.0,1175469,2022-05-23T08:27:41.489Z,11,15.15,1,28.0,36.0,19.017
11165,1.5,NR-309:1,70842,24000.0,127.599,24009.0,1188975,2022-05-23T08:29:56.551Z,1,8.86,1,37.0,44.0,17.983
11166,1.0,NR-309:2,70843,24000.0,127.599,23997.0,1189005,2022-05-23T08:29:56.851Z,11,8.86,1,29.0,39.0,16.836
11167,1.1,NR-302:2,70844,24000.0,115.039,23967.0,35998,2022-05-23T09:07:31.847Z,11,15.15,1,20.0,21.0,18.025
11168,0.6,NR-66:1,70845,24000.0,102.48,24027.0,42863,2022-05-23T09:08:40.498Z,1,36.2,1,26.0,25.0,15.349
11169,1.7,NR-66:2,70846,24000.0,102.11,23985.0,42879,2022-05-23T09:08:40.658Z,11,36.2,1,21.0,24.0,15.2
11170,0.5,NR-326:1,70847,24000.0,108.989,24018.0,119697,2022-05-23T09:21:28.852Z,1,7.9,1,36.0,41.0,16.298
11171,1.0,NR-326:2,70848,24000.0,110.29,24000.0,119727,2022-05-23T09:21:29.152Z,11,7.9,1,28.0,36.0,16.85
11172,0.4,NR-302:1,70849,24000.0,115.011,23994.0,130337,2022-05-23T09:23:15.254Z,1,15.15,1,36.0,41.0,18.974
11173,1.0,NR-302:2,70850,24000.0,115.039,23961.0,130367,2022-05-23T09:23:15.554Z,11,15.15,1,28.0,36.0,18.379
11174,0.9,NR-309:1,70851,24000.0,127.599,23970.0,143804,2022-05-23T09:25:29.927Z,1,8.86,1,36.0,44.0,17.962
11175,1.1,NR-309:2,70852,24000.0,127.599,23979.0,143835,2022-05-23T09:25:30.237Z,11,8.86,1,29.0,39.0,18.592
11176,0.3,NR-302:2,70853,24000.0,115.039,6771.0,160862,2022-05-23T09:28:20.509Z,11,15.15,1,28.0,35.0,13.027
11177,0.8,NR-302:2,70854,24000.0,115.039,24003.0,108044,2022-05-23T13:15:57.276Z,11,15.15,1,21.0,22.0,18.712
11178,0.6,NR-302:1,70855,24000.0,115.011,23976.0,110764,2022-05-23T13:16:24.476Z,1,15.15,1,26.0,26.0,18.925
11179,0.6,NR-302:2,70856,24000.0,115.039,24000.0,110794,2022-05-23T13:16:24.776Z,11,15.15,1,21.0,24.0,18.358
11180,1.6,NR-309:1,70857,24000.0,127.599,24003.0,130770,2022-05-23T13:19:44.539Z,1,8.86,1,32.0,34.0,17.565
11181,1.1,NR-309:2,70858,24000.0,127.599,23997.0,130800,2022-05-23T13:19:44.839Z,11,8.86,1,26.0,30.0,17.232
11182,0.9,NR-302:1,70859,24000.0,115.011,23976.0,157168,2022-05-23T13:24:08.523Z,1,15.15,1,34.0,33.0,20.015
11183,0.8,NR-302:1,70860,24000.0,115.011,23916.0,159977,2022-05-23T13:24:36.614Z,1,15.15,1,34.0,34.0,18.528
11184,0.6,NR-302:2,70861,24000.0,115.039,23955.0,160007,2022-05-23T13:24:36.914Z,11,15.15,1,26.0,28.0,18.209
11185,0.7,NR-309:1,70862,24000.0,127.599,24018.0,174230,2022-05-23T13:26:59.146Z,1,8.86,1,36.0,38.0,17.091
11186,0.7,NR-309:2,70863,24000.0,127.599,24021.0,174260,2022-05-23T13:26:59.446Z,11,8.86,1,29.0,32.0,17.919
11187,0.9,NR-302:1,70864,24000.0,115.011,23937.0,192501,2022-05-23T13:30:01.859Z,1,15.15,1,37.0,37.0,19.187
11188,0.9,NR-302:1,70865,24000.0,115.011,23985.0,196432,2022-05-23T13:30:41.169Z,1,15.15,1,36.0,37.0,18.925
11189,0.7,NR-302:2,70866,24000.0,115.039,23979.0,196448,2022-05-23T13:30:41.329Z,11,15.15,1,28.0,29.0,18.606
11190,1.5,NR-309:1,70867,24000.0,127.599,24000.0,217015,2022-05-23T13:34:07.002Z,1,8.86,1,39.0,41.0,17.402
11191,1.0,NR-309:2,70868,24000.0,127.599,24018.0,217045,2022-05-23T13:34:07.302Z,11,8.86,1,31.0,35.0,17.601
11192,0.9,NR-302:2,70869,24000.0,115.039,23937.0,262538,2022-05-23T13:41:42.240Z,11,15.15,1,27.0,26.0,18.79
11193,1.0,NR-302:1,70870,24000.0,115.011,23910.0,265241,2022-05-23T13:42:09.270Z,1,15.15,1,35.0,31.0,19.066
11194,1.1,NR-302:2,70871,24000.0,115.039,23967.0,265271,2022-05-23T13:42:09.570Z,11,15.15,1,27.0,27.0,19.002
11195,1.3,NR-66:1,70872,24000.0,102.48,23979.0,270230,2022-05-23T13:42:59.161Z,1,36.2,1,35.0,32.0,16.022
11196,2.0,NR-66:2,70873,24000.0,102.11,23994.0,270260,2022-05-23T13:42:59.461Z,11,36.2,1,28.0,29.0,15.385
11197,0.6,NR-326:1,70874,24000.0,108.989,24024.0,343711,2022-05-23T13:55:13.984Z,1,7.9,1,41.0,43.0,17.487
11198,0.8,NR-326:2,70875,24000.0,110.29,24015.0,343741,2022-05-23T13:55:14.284Z,11,7.9,1,33.0,37.0,17.983
11199,1.0,NR-302:1,70876,24000.0,115.011,23964.0,355715,2022-05-23T13:57:14.026Z,1,15.15,1,42.0,43.0,19.144
11200,0.6,NR-302:2,70877,24000.0,115.039,23961.0,355745,2022-05-23T13:57:14.326Z,11,15.15,1,34.0,37.0,18.528
11201,1.7,NR-309:1,70878,24000.0,127.599,24006.0,371083,2022-05-23T13:59:47.708Z,1,8.86,1,42.0,43.0,17.799
11202,1.1,NR-309:2,70879,24000.0,127.599,24000.0,371113,2022-05-23T13:59:48.008Z,11,8.86,1,33.0,37.0,17.671
11203,1.1,NR-302:1,70880,24000.0,115.011,23979.0,397522,2022-05-23T14:04:12.103Z,1,15.15,1,40.0,38.0,18.302
11204,1.2,NR-302:1,70881,24000.0,115.011,23964.0,400245,2022-05-23T14:04:39.333Z,1,15.15,1,40.0,38.0,18.394
11205,0.8,NR-302:2,70882,24000.0,115.039,23940.0,400261,2022-05-23T14:04:39.493Z,11,15.15,1,31.0,31.0,18.648
11206,0.8,NR-309:1,70883,24000.0,127.599,23982.0,408272,2022-05-23T14:05:59.605Z,1,8.86,1,40.0,40.0,17.841
11207,1.2,NR-309:2,70884,24000.0,127.599,23970.0,408302,2022-05-23T14:05:59.905Z,11,8.86,1,31.0,33.0,17.112
