,idChiave,numTP,spindleRpm,CurrentPeak,UTE,ist_acc,bearingsCelsius,statorCelsius,LUNG,rpmSetPoint,statoRot,VibromPeak,DIAM,@timestamp
1117,2679,4,0.0,0.0,OSCILL_VELOCE-1-L895,263724,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-30T09:27:11.431Z
1118,2680,4,0.0,0.0,OSCILL_VELOCE-1-L895,308015,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-30T09:34:34.344Z
1119,2681,4,0.0,0.0,OSCILL_VELOCE-1-L895,313243,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-30T09:35:26.625Z
1120,2682,4,0.0,0.0,OSCILL_VELOCE-1-L895,1030422,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-30T11:34:58.474Z
1121,2683,4,0.0,0.0,OSCILL_VELOCE-1-L895,1364253,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-30T12:30:36.813Z
1122,2684,4,0.0,0.0,OSCILL_VELOCE-1-L895,1372711,0.0,0.0,28.0,10000.0,1,,0.6,2021-11-30T12:32:01.394Z
1123,2685,4,0.0,0.0,OSCILL_VELOCE-1-L895,114844,0.0,0.0,28.0,10000.0,1,,0.6,2021-12-02T08:08:56.514Z
1124,2686,4,0.0,0.0,OSCILL_VELOCE-1-L895,120787,0.0,0.0,28.0,10000.0,1,,0.6,2021-12-02T08:09:55.944Z
1125,2693,4,0.0,0.0,OSCILL_VELOCE-1-L895,648387,0.0,0.0,28.0,10000.0,1,,0.6,2021-12-04T10:15:44.953Z
1126,2695,4,0.0,0.0,OSCILL_VELOCE-1-L895,1529116,0.0,0.0,28.0,10000.0,1,,0.6,2021-12-04T12:42:32.315Z
1127,2696,4,0.0,0.0,OSCILL_VELOCE-1-L895,83264,0.0,0.0,28.0,10000.0,1,,0.6,2021-12-06T08:29:44.989Z
1128,2659,1,12012.0,20.212,DIA_F10_L15_Z2,2151218,24.0,25.0,106.94,12000.0,1,0.6,8.0,2021-11-08T14:51:45.614Z
1129,2660,1,24033.0,20.23,INCISORE,120481,17.0,17.0,100.488,24000.0,1,0.5,6.0,2021-11-26T13:38:27.608Z
1130,2661,1,12013.0,20.247,DIA_F10_L15_Z2,178345,29.0,48.0,106.94,12000.0,1,0.4,8.0,2021-11-26T13:48:06.252Z
1131,2674,1,24031.0,20.195,F06_L22_Z1,546482,17.0,19.0,106.947,24000.0,1,0.9,6.0,2021-11-29T11:11:01.429Z
1132,2676,1,18020.0,20.195,F12_L25_Z2,561785,19.0,22.0,123.673,18000.0,1,1.1,12.0,2021-11-29T11:13:34.461Z
1133,2687,1,24033.0,20.247,INCISORE,547244,20.0,20.0,100.488,24000.0,1,0.5,6.0,2021-12-02T09:21:00.551Z
1134,2688,1,12014.0,20.247,DIA_F10_L15_Z2,625605,27.0,27.0,106.94,12000.0,1,0.5,8.0,2021-12-02T09:34:04.169Z
1135,2689,1,24021.0,20.195,INCISORE,723279,24.0,25.0,100.488,24000.0,1,0.4,6.0,2021-12-02T09:50:20.919Z
1136,2690,1,12003.0,20.23,DIA_F10_L15_Z2,2732720,34.0,43.0,106.94,12000.0,1,0.7,8.0,2021-12-02T15:25:15.581Z
1137,2691,1,12017.0,20.247,DIA_F10_L15_Z2,2733824,33.0,43.0,106.94,12000.0,1,0.7,8.0,2021-12-02T15:25:26.621Z
1138,2692,1,9991.0,20.212,SPIANA100,123427,11.0,12.0,116.669,10000.0,1,1.3,100.0,2021-12-04T08:48:15.328Z
1139,2694,1,24016.0,20.162,F06_L22_Z1,1403620,22.0,24.0,106.947,24000.0,1,0.8,6.0,2021-12-04T12:21:37.344Z
1140,2697,1,24039.0,20.162,F06_L22_Z1,992537,20.0,20.0,106.947,24000.0,1,0.7,6.0,2021-12-06T11:01:17.809Z
1141,2698,4,0.0,0.0,OSCILL_VELOCE-1-L895,1116354,0.0,0.0,28.0,10000.0,1,,0.6,2021-12-06T11:21:55.995Z
1142,2699,4,0.0,0.0,OSCILL_VELOCE-1-L895,1241554,0.0,0.0,28.0,10000.0,1,,0.6,2021-12-06T11:42:48.010Z
1143,2700,4,0.0,0.0,OSCILL_VELOCE-1-L895,119876,0.0,0.0,28.0,10000.0,1,,0.6,2021-12-07T14:43:54.483Z
1144,2701,4,0.0,0.0,OSCILL_VELOCE-1-L895,123243,0.0,0.0,28.0,10000.0,1,,0.6,2021-12-07T14:44:28.153Z
1145,2702,4,0.0,0.0,OSCILL_VELOCE-1-L895,128299,0.0,0.0,28.0,10000.0,1,,0.6,2021-12-07T14:45:18.714Z
1146,2709,4,0.0,0.0,OSCILL_VELOCE-1-L895,103533,0.0,0.0,28.0,10000.0,1,,0.6,2022-01-03T08:14:59.186Z
1147,2712,4,0.0,0.0,OSCILL_VELOCE-1-L895,120405,0.0,0.0,28.0,10000.0,1,,0.6,2022-01-04T08:12:56.881Z
1148,2713,4,0.0,0.0,OSCILL_VELOCE-1-L895,121810,0.0,0.0,28.0,10000.0,1,,0.6,2022-01-04T08:13:10.931Z
1149,2715,4,0.0,0.0,OSCILL_VELOCE-1-L895,1131935,0.0,0.0,28.0,10000.0,1,,0.6,2022-01-04T11:01:32.281Z
1150,2716,4,0.0,0.0,OSCILL_VELOCE-1-L895,1420251,0.0,0.0,28.0,10000.0,1,,0.6,2022-01-04T11:49:35.476Z
1151,2717,4,0.0,0.0,OSCILL_VELOCE-1-L895,2578410,0.0,0.0,28.0,10000.0,1,,0.6,2022-01-04T15:02:37.208Z
1152,2703,1,24000.0,22.014,F06_L22_Z1,719644,22.0,24.0,106.947,24000.0,1,0.7,6.0,2021-12-16T13:54:35.320Z
1153,2704,1,24034.0,21.794,INCISORE,913392,23.0,24.0,100.488,24000.0,1,0.6,6.0,2021-12-16T14:26:52.823Z
1154,2705,1,11996.0,20.212,DIA_F10_L15_Z2,1182123,35.0,51.0,106.94,12000.0,1,0.7,8.0,2021-12-16T15:11:40.167Z
1155,2706,1,23697.0,20.281,F06_L22_Z1,1423283,24.0,25.0,106.947,24000.0,1,0.9,6.0,2021-12-16T15:51:51.797Z
1156,2707,1,24033.0,20.212,F06_L22_Z1,1424921,24.0,27.0,106.947,24000.0,1,1.0,6.0,2021-12-16T15:52:08.177Z
1157,2708,1,24030.0,20.332,F04_L15_Z1,1554550,25.0,27.0,94.199,24000.0,1,1.5,4.0,2021-12-16T16:13:44.484Z
1158,2710,1,23986.0,20.23,SILICON5,3228031,24.0,25.0,100.986,24000.0,1,0.9,5.0,2022-01-03T16:55:44.457Z
1159,2711,1,24026.0,20.247,SILICON5,3241936,24.0,27.0,100.986,24000.0,1,1.1,5.0,2022-01-03T16:58:03.509Z
1160,2714,1,24021.0,20.705,SILICON5,1001120,23.0,25.0,100.986,24000.0,1,0.6,5.0,2022-01-04T10:39:44.116Z
1161,2720,4,0.0,0.0,OSCILL_VELOCE-1-L895,3253723,0.0,0.0,28.0,10000.0,1,,0.6,2022-01-04T16:55:10.420Z
1162,2721,4,0.0,0.0,OSCILL_VELOCE-1-L895,125740,0.0,0.0,28.0,10000.0,1,,0.6,2022-01-05T08:00:40.426Z
1163,2727,4,0.0,0.0,OSCILL_VELOCE-1-L895,1387372,0.0,0.0,28.0,10000.0,1,,0.6,2022-01-05T11:30:56.878Z
1164,2728,4,0.0,0.0,OSCILL_VELOCE-1-L895,1728625,0.0,0.0,28.0,10000.0,1,,0.6,2022-01-05T12:27:49.450Z
1165,2730,4,0.0,0.0,OSCILL_VELOCE-1-L895,2745482,0.0,0.0,28.0,10000.0,1,,0.6,2022-01-05T15:17:18.147Z
1166,2731,4,0.0,0.0,OSCILL_VELOCE-1-L895,234143,0.0,0.0,28.0,10000.0,1,,0.6,2022-01-07T09:34:36.419Z
1167,2718,1,24023.0,20.212,SILICON5,2969801,24.0,25.0,100.986,24000.0,1,0.8,5.0,2022-01-04T16:07:51.165Z
1168,2719,1,18020.0,20.212,SILICON5,3105515,30.0,34.0,100.986,18000.0,1,0.8,5.0,2022-01-04T16:30:28.322Z
1169,2723,1,18007.0,20.298,SILICON5,1057250,24.0,27.0,122.455,18000.0,1,1.0,5.0,2022-01-05T10:35:55.619Z
1170,2722,1,18019.0,20.332,SILICON5,1049997,24.0,25.0,122.455,18000.0,1,0.5,5.0,2022-01-05T10:34:43.088Z
1171,2724,1,18014.0,20.111,SILICON5,1138881,28.0,33.0,122.455,18000.0,1,0.5,5.0,2022-01-05T10:49:31.938Z
1172,2729,1,18021.0,20.247,SILICON5,2608145,24.0,25.0,100.749,18000.0,1,0.8,5.0,2022-01-05T14:54:24.760Z
1173,2733,4,0.0,0.0,OSCILL_VELOCE-1-L895,2112324,0.0,0.0,28.0,10000.0,1,,0.6,2022-01-07T14:47:38.422Z
1174,2739,4,0.0,0.0,OSCILL_VELOCE-1-L895,451733,0.0,0.0,28.0,10000.0,1,,0.6,2022-01-10T16:18:04.121Z
1175,2741,4,0.0,0.0,OSCILL_VELOCE-1-L895,105988,0.0,0.0,28.0,10000.0,1,,0.6,2022-01-11T09:50:36.765Z
1176,2732,1,17967.0,20.247,SILICON5,1978910,24.0,25.0,100.749,18000.0,1,1.2,5.0,2022-01-07T14:25:24.267Z
1177,2734,1,24003.0,20.162,F04_L15_Z1,125398,13.0,15.0,94.199,24000.0,1,1.1,4.0,2022-01-08T09:27:36.632Z
1178,2735,1,9973.0,20.212,SPIANA100,177278,10.0,12.0,116.669,10000.0,1,1.1,100.0,2022-01-10T15:32:19.551Z
1179,2736,1,24043.0,20.332,F08_L22_Z1,186709,12.0,17.0,115.069,24000.0,1,4.4,8.0,2022-01-10T15:33:53.861Z
1180,2737,1,9970.0,20.212,SPIANA100,218506,15.0,20.0,116.669,10000.0,1,1.3,100.0,2022-01-10T15:39:11.833Z
1181,2738,1,18004.0,20.349,F08_L25_S40_Z1,227274,15.0,22.0,126.57,18000.0,1,1.4,8.0,2022-01-10T15:40:39.514Z
1182,2740,1,18014.0,20.23,SILICON5,459103,17.0,18.0,100.749,18000.0,1,1.2,5.0,2022-01-10T16:19:17.822Z
1183,2742,1,18027.0,20.212,SILICON5,1419962,22.0,23.0,99.935,18000.0,1,0.6,5.0,2022-01-11T13:29:36.695Z
1184,2743,4,0.0,0.0,OSCILL_VELOCE-1-L895,1555407,0.0,0.0,28.0,10000.0,1,,0.6,2022-01-11T13:52:11.167Z
1185,2781,4,0.0,0.0,OSCILL_VELOCE-1-L895,2100405,0.0,0.0,28.0,10000.0,1,,0.6,2022-02-03T13:18:50.066Z
1186,2782,4,0.0,0.0,OSCILL_VELOCE-1-L895,123879,0.0,0.0,28.0,10000.0,1,,0.6,2022-02-04T07:32:41.118Z
1187,2784,4,0.0,0.0,OSCILL_VELOCE-1-L895,1640837,0.0,0.0,28.0,10000.0,1,,0.6,2022-02-04T11:45:30.843Z
1188,2744,1,9971.0,20.212,SPIANA100,255920,10.0,12.0,116.669,10000.0,1,1.1,100.0,2022-01-18T10:36:05.293Z
1189,2745,1,9986.0,20.247,SPIANA100,291387,12.0,12.0,116.669,10000.0,1,0.9,100.0,2022-01-18T10:41:59.965Z
1190,2746,1,10005.0,20.212,SPIANA100,324457,13.0,18.0,116.669,10000.0,1,1.1,100.0,2022-01-18T10:47:30.668Z
1191,2747,1,10009.0,20.247,SPIANA100,327763,13.0,19.0,116.669,10000.0,1,1.3,100.0,2022-01-18T10:48:03.728Z
1192,2748,1,9961.0,20.247,SPIANA100,329038,13.0,20.0,116.669,10000.0,1,1.2,100.0,2022-01-18T10:48:16.478Z
1193,2749,1,24038.0,20.281,F08_L22_Z1,337200,13.0,20.0,115.069,24000.0,1,3.9,8.0,2022-01-18T10:49:38.099Z
1194,2750,1,24030.0,20.247,F08_L22_Z1,432626,17.0,19.0,115.069,24000.0,1,3.3,8.0,2022-01-18T11:05:32.368Z
1195,2751,1,18023.0,20.281,F08_L25_S40_Z1,486442,23.0,28.0,126.57,18000.0,1,0.8,8.0,2022-01-18T11:14:30.533Z
1196,2752,1,18002.0,20.195,F08_L25_S40_Z1,524715,20.0,22.0,126.57,18000.0,1,1.0,8.0,2022-01-18T11:20:53.266Z
1197,2753,1,24023.0,20.145,F08_L22_Z1,551162,22.0,24.0,115.069,24000.0,1,5.4,8.0,2022-01-18T11:25:17.739Z
1198,2754,1,17988.0,20.315,F08_L25_S40_Z1,595720,27.0,46.0,126.57,18000.0,1,2.2,8.0,2022-01-18T11:32:43.324Z
1199,2755,1,23986.0,20.247,F08_L22_Z1,808805,22.0,24.0,115.069,24000.0,1,3.0,8.0,2022-01-18T12:08:14.197Z
1200,2756,1,24023.0,20.332,F08_L22_Z1,822336,25.0,45.0,115.069,24000.0,1,3.0,8.0,2022-01-18T12:10:29.508Z
1201,2757,1,23998.0,20.212,F08_L22_Z1,880715,24.0,25.0,115.069,24000.0,1,2.8,8.0,2022-01-18T12:20:13.305Z
1202,2758,1,18018.0,20.281,F08_L25_S40_Z1,923817,30.0,43.0,126.57,18000.0,1,1.0,8.0,2022-01-18T12:27:24.330Z
1203,2759,1,18001.0,20.195,F08_L25_S40_Z1,1337667,22.0,24.0,126.57,18000.0,1,1.0,8.0,2022-01-18T13:36:22.881Z
1204,2760,1,18011.0,20.195,F08_L25_S40_Z1,1378594,23.0,25.0,126.57,18000.0,1,0.9,8.0,2022-01-18T13:43:12.156Z
1205,2761,1,23989.0,20.247,F06_L22_Z1,1693284,23.0,25.0,112.182,24000.0,1,0.6,6.0,2022-01-18T14:35:39.095Z
1206,2762,1,17972.0,20.281,F08_L25_S40_Z1,144077,12.0,14.0,126.57,18000.0,1,0.9,8.0,2022-01-19T08:02:58.243Z
1207,2763,1,17993.0,20.298,F08_L25_S40_Z1,193169,15.0,17.0,126.57,18000.0,1,0.9,8.0,2022-01-19T08:11:09.165Z
1208,2764,1,18008.0,20.162,F08_L25_S40_Z1,223737,17.0,17.0,126.57,18000.0,1,0.8,8.0,2022-01-19T08:16:14.847Z
1209,2765,1,17938.0,20.145,F08_L25_S40_Z1,255128,17.0,17.0,126.57,18000.0,1,0.8,8.0,2022-01-19T08:21:28.760Z
1210,2766,1,11971.0,20.298,DIA_F10_L15_Z2,338071,19.0,20.0,106.94,12000.0,1,0.3,8.0,2022-01-19T08:35:18.196Z
1211,2767,1,11996.0,20.247,DIA_F10_L15_Z2,358668,20.0,23.0,106.94,12000.0,1,0.3,8.0,2022-01-19T08:38:44.168Z
1212,2768,1,18026.0,20.195,F08_L25_S40_Z1,115763,12.0,13.0,126.57,18000.0,1,0.7,8.0,2022-01-20T15:00:52.362Z
1213,2769,1,18023.0,20.247,F08_L25_S40_Z1,152161,14.0,17.0,126.57,18000.0,1,0.6,8.0,2022-01-20T15:06:56.344Z
1214,2780,1,24019.0,20.247,SILICON5,1963042,24.0,25.0,97.898,24000.0,1,1.1,5.0,2022-02-03T12:55:56.419Z
1215,2783,1,23991.0,20.212,SILICON5,1503461,22.0,23.0,97.898,24000.0,1,0.8,5.0,2022-02-04T11:22:37.067Z
1216,2785,1,10011.0,20.162,SPIANA100,142079,13.0,14.0,116.669,10000.0,1,1.0,100.0,2022-02-07T13:25:11.479Z
1217,2786,1,9972.0,20.247,SPIANA100,161072,13.0,15.0,116.669,10000.0,1,1.1,100.0,2022-02-07T13:28:21.410Z
1218,2787,1,24045.0,20.808,INCISORE,223630,17.0,24.0,100.488,24000.0,1,0.7,6.0,2022-02-07T13:38:46.994Z
1219,2791,1,11978.0,20.247,DIA_F10_L15_Z2,372180,33.0,51.0,106.94,12000.0,1,0.4,8.0,2022-02-08T09:33:18.541Z
1220,2792,1,10008.0,20.332,SPIANA100,953919,24.0,25.0,116.669,10000.0,1,1.9,100.0,2022-02-08T11:10:15.999Z
1221,2793,1,24004.0,20.315,F08_L22_Z1,1071486,23.0,25.0,115.069,24000.0,1,3.1,8.0,2022-02-08T11:29:51.684Z
1222,2803,1,15014.0,20.162,F08_L22_Z1,2281800,27.0,28.0,115.069,15000.0,1,1.3,8.0,2022-02-08T14:51:34.981Z
1223,2803,1,23970.0,17.577,F08_L22_Z1,2711857,27.0,34.0,115.069,24000.0,1,3.1,8.0,2022-02-08T16:03:15.609Z
1224,2804,1,24034.0,20.128,F08_L22_Z1,2726029,27.0,29.0,115.069,24000.0,1,3.5,8.0,2022-02-08T16:05:37.331Z
1225,2805,1,9995.0,20.247,SPIANA100,242333,11.0,12.0,116.669,10000.0,1,3.7,100.0,2022-02-09T08:14:33.715Z
1226,2806,1,10011.0,20.212,SPIANA100,335365,13.0,14.0,116.669,10000.0,1,2.8,100.0,2022-02-09T08:30:04.040Z
1227,2807,1,24029.0,20.247,SILICON5,363374,15.0,22.0,97.898,24000.0,1,1.5,5.0,2022-02-09T08:34:44.132Z
1228,2809,1,24020.0,20.212,SILICON5,1121012,24.0,25.0,97.898,24000.0,1,1.2,5.0,2022-02-09T10:41:00.576Z
1229,2810,1,24002.0,25.823,SILICON5,1132724,25.0,30.0,97.898,24000.0,1,1.1,5.0,2022-02-09T10:42:57.697Z
1230,2811,1,23973.0,20.791,SILICON5,1152926,25.0,27.0,97.898,24000.0,1,1.2,5.0,2022-02-09T10:46:19.719Z
1231,2812,1,9988.0,20.315,SPIANA100,1512702,23.0,24.0,116.669,10000.0,1,2.2,100.0,2022-02-09T11:46:17.516Z
1232,2813,1,9988.0,20.451,SPIANA100,1514711,23.0,25.0,116.669,10000.0,1,2.5,100.0,2022-02-09T11:46:37.606Z
1233,2814,1,9995.0,20.382,SPIANA100,1516518,23.0,27.0,116.669,10000.0,1,2.5,100.0,2022-02-09T11:46:55.676Z
1234,2815,1,24006.0,20.195,SILICON5,1571639,25.0,32.0,97.898,24000.0,1,1.2,5.0,2022-02-09T11:56:06.892Z
1235,2816,1,15021.0,20.298,F08_L22_Z1,1678719,25.0,27.0,115.069,15000.0,1,2.6,8.0,2022-02-09T12:13:57.703Z
1236,2817,1,24033.0,20.688,F08_L22_Z1,2034135,24.0,25.0,125.823,24000.0,1,2.4,8.0,2022-02-09T13:13:11.900Z
1237,2818,1,23996.0,20.247,SILICON5,126773,10.0,12.0,97.898,24000.0,1,1.5,5.0,2022-02-10T07:44:09.226Z
1238,2819,1,0.0,0.17,SILICON5,142093,10.0,12.0,97.898,24000.0,1,0.7,5.0,2022-02-10T07:46:42.427Z
1239,2820,1,24020.0,21.76,SILICON5,147596,10.0,12.0,97.898,24000.0,1,1.3,5.0,2022-02-10T07:47:37.457Z
1240,2821,1,10012.0,20.212,SPIANA100,271230,15.0,17.0,116.669,10000.0,1,2.0,100.0,2022-02-10T08:08:13.804Z
1241,2822,1,5697.0,20.247,F08_L22_Z1,364137,17.0,17.0,125.823,15000.0,1,0.6,8.0,2022-02-10T08:23:42.881Z
1242,2823,1,14970.0,20.23,F08_L22_Z1,392068,17.0,17.0,125.823,15000.0,1,1.1,8.0,2022-02-10T08:28:22.193Z
1243,2824,1,15017.0,20.23,F08_L22_Z1,398643,17.0,19.0,125.823,15000.0,1,1.2,8.0,2022-02-10T08:29:27.944Z
1244,2824,1,24030.0,18.819,F08_L22_Z1,734686,27.0,34.0,125.823,24000.0,1,2.5,8.0,2022-02-10T09:25:28.404Z
1245,3160,4,0.0,0.0,OSCILL_VELOCE-1-L895,2567356,0.0,0.0,28.0,10000.0,1,,0.6,2022-03-09T16:11:15.453Z
1246,3161,4,0.0,0.0,OSCILL_VELOCE-1-L895,203309,0.0,0.0,28.0,10000.0,1,,0.6,2022-03-10T08:37:42.080Z
1247,2830,1,15009.0,20.315,F10_L25_S40_Z1,2227806,23.0,25.0,129.3,15000.0,1,1.9,10.0,2022-02-10T13:34:19.780Z
1248,2829,1,2915.0,20.247,F10_L25_S40_Z1,2226990,23.0,24.0,129.3,15000.0,1,0.2,10.0,2022-02-10T13:34:11.620Z
1249,2831,1,15006.0,20.23,F10_L25_S40_Z1,80332,10.0,11.0,129.3,15000.0,1,1.7,10.0,2022-02-11T07:35:06.837Z
1250,2832,1,14995.0,20.145,F10_L25_S40_Z1,87193,10.0,13.0,129.3,15000.0,1,2.7,10.0,2022-02-11T07:36:15.447Z
1251,2833,1,14996.0,20.247,F10_L25_S40_Z1,327103,13.0,15.0,129.3,15000.0,1,1.6,10.0,2022-02-11T08:16:14.560Z
1252,2834,1,15022.0,20.349,F10_L25_S40_Z1,329026,14.0,17.0,129.3,15000.0,1,3.4,10.0,2022-02-11T08:16:33.790Z
1253,2835,1,24039.0,20.145,F08_L22_Z1,75004,20.0,22.0,125.823,24000.0,1,1.9,8.0,2022-02-11T10:12:31.739Z
1254,2836,1,24018.0,20.332,SILICON5,351245,24.0,25.0,97.898,24000.0,1,1.4,5.0,2022-02-11T10:58:34.177Z
1255,3134,1,11985.0,20.264,SVASATORE,533508,30.0,48.0,96.98,12000.0,1,0.7,16.5,2022-03-05T10:41:34.419Z
1256,3135,1,24035.0,20.212,F10_L25_Z1,89651,10.0,12.0,111.954,24000.0,1,5.2,10.0,2022-03-06T10:07:04.645Z
1257,3136,1,24047.0,20.281,F10_L25_Z1,97771,10.0,12.0,111.954,24000.0,1,5.7,10.0,2022-03-06T10:08:25.846Z
1258,3137,1,13977.0,20.281,SVASATORE,323452,37.0,51.0,96.98,14000.0,1,0.9,16.5,2022-03-06T10:46:02.669Z
1259,3139,1,10007.0,20.212,SPIANA100,76722,8.0,10.0,114.233,10000.0,1,4.1,100.0,2022-03-07T08:36:03.437Z
1260,3140,1,10006.0,20.247,SPIANA100,101364,9.0,10.0,114.233,10000.0,1,4.0,100.0,2022-03-07T08:40:09.857Z
1261,3141,1,24032.0,20.162,SILICON5,165818,12.0,15.0,97.898,24000.0,1,1.1,5.0,2022-03-07T08:50:54.399Z
1262,3142,1,11986.0,20.162,SVASATORE,223033,24.0,42.0,96.98,12000.0,1,0.9,16.5,2022-03-07T09:00:26.552Z
1263,3143,1,24029.0,20.212,F10_L25_Z1,265633,20.0,27.0,111.954,24000.0,1,6.0,10.0,2022-03-07T09:07:32.555Z
1264,3145,1,24031.0,20.247,F10_L25_Z1,667036,25.0,27.0,111.954,24000.0,1,8.6,10.0,2022-03-07T10:14:26.616Z
1265,3146,1,9997.0,20.162,SPIANA100,829355,25.0,25.0,114.233,10000.0,1,3.7,100.0,2022-03-07T10:41:29.822Z
1266,3147,1,23970.0,20.349,SILICON5,888564,25.0,32.0,97.898,24000.0,1,1.7,5.0,2022-03-07T10:51:21.918Z
1267,3148,1,11993.0,20.281,SVASATORE,972883,34.0,50.0,96.98,12000.0,1,0.5,16.5,2022-03-07T11:05:25.117Z
1268,3151,1,24038.0,20.298,F10_L25_Z1,1440535,27.0,30.0,111.954,24000.0,1,11.3,10.0,2022-03-07T12:23:21.688Z
1269,3152,1,9999.0,20.195,SPIANA100,1813674,24.0,25.0,114.233,10000.0,1,3.9,100.0,2022-03-07T13:25:33.120Z
1270,3153,1,24038.0,23.629,SILICON5,49231,8.0,10.0,97.898,24000.0,1,1.2,5.0,2022-03-08T08:21:00.060Z
1271,3154,1,24032.0,20.417,SILICON5,83760,10.0,12.0,97.898,24000.0,1,0.6,5.0,2022-03-08T08:26:45.350Z
1272,3155,1,12009.0,20.247,SVASATORE,195355,17.0,17.0,96.98,12000.0,1,0.3,16.5,2022-03-08T08:45:21.304Z
1273,3156,1,24010.0,20.332,F10_L25_Z1,238750,19.0,25.0,111.954,24000.0,1,4.9,10.0,2022-03-08T08:52:35.256Z
1274,3157,1,14017.0,20.247,SVASATORE,463614,37.0,51.0,96.98,14000.0,1,1.0,16.5,2022-03-08T09:30:03.911Z
1275,3157,1,11991.0,4.573,SVASATORE,598007,28.0,34.0,96.98,12000.0,1,0.8,16.5,2022-03-08T09:52:27.853Z
1276,3158,1,24000.0,20.162,F10_L25_Z1,1893579,20.0,23.0,111.954,24000.0,1,5.6,10.0,2022-03-08T13:28:23.699Z
1277,3159,1,10012.0,20.264,SPIANA100,64051,8.0,10.0,114.233,10000.0,1,3.5,100.0,2022-03-09T09:14:02.177Z
1278,3162,1,10008.0,20.298,SPIANA100,424721,13.0,14.0,114.233,10000.0,1,3.7,100.0,2022-03-10T09:14:36.200Z
1279,3163,1,24040.0,20.298,SILICON5,592386,22.0,27.0,97.898,24000.0,1,0.7,5.0,2022-03-10T09:42:32.853Z
1280,3164,1,0.0,0.221,SILICON5,723861,22.0,22.0,97.898,24000.0,1,0.1,5.0,2022-03-10T10:04:27.607Z
1281,3165,1,24009.0,20.145,SILICON5,814027,22.0,22.0,97.898,24000.0,1,1.1,5.0,2022-03-10T10:19:29.270Z
1282,3166,1,24034.0,20.247,F10_L25_Z1,1428922,35.0,51.0,111.954,24000.0,1,10.7,10.0,2022-03-10T12:01:58.248Z
1283,3166,1,23761.0,8.653,F10_L25_Z1,2024225,38.0,54.0,111.954,24000.0,1,12.6,10.0,2022-03-10T13:41:11.312Z
1284,3166,1,23309.0,9.792,F10_L25_Z1,2024274,38.0,54.0,111.954,24000.0,1,12.0,10.0,2022-03-10T13:41:11.802Z
1285,3166,1,23218.0,10.302,F10_L25_Z1,2024296,38.0,54.0,111.954,24000.0,1,7.4,10.0,2022-03-10T13:41:12.022Z
1286,3166,1,22983.0,9.214,F10_L25_Z1,2024346,38.0,54.0,111.954,24000.0,1,11.0,10.0,2022-03-10T13:41:12.522Z
1287,3166,1,23026.0,10.608,F10_L25_Z1,2024622,38.0,54.0,111.954,24000.0,1,11.5,10.0,2022-03-10T13:41:15.282Z
1288,3166,1,23076.0,11.407,F10_L25_Z1,2035412,37.0,53.0,111.954,24000.0,1,7.1,10.0,2022-03-10T13:43:03.183Z
1289,3166,1,24034.0,11.492,F10_L25_Z1,2040788,37.0,53.0,111.954,24000.0,1,9.8,10.0,2022-03-10T13:43:56.943Z
1290,3167,1,12015.0,20.332,SVASATORE,2057240,37.0,53.0,96.98,12000.0,1,0.8,16.5,2022-03-10T13:46:41.464Z
1291,3168,1,0.0,18.87,FRESA300,2453327,24.0,25.0,73.0,5000.0,1,0.2,160.0,2022-03-10T14:52:42.358Z
1292,3169,1,4995.0,20.382,FRESA300,2457109,24.0,25.0,73.0,5000.0,1,1.1,160.0,2022-03-10T14:53:20.178Z
1293,3169,1,4991.0,3.4,FRESA300,2457196,24.0,25.0,73.0,5000.0,1,1.5,160.0,2022-03-10T14:53:21.048Z
1294,3169,1,4932.0,3.672,FRESA300,2457381,24.0,25.0,73.0,5000.0,1,1.6,160.0,2022-03-10T14:53:22.898Z
1295,3169,1,4884.0,3.961,FRESA300,2457431,24.0,25.0,73.0,5000.0,1,1.7,160.0,2022-03-10T14:53:23.398Z
1296,3169,1,4832.0,3.978,FRESA300,2457445,24.0,25.0,73.0,5000.0,1,1.6,160.0,2022-03-10T14:53:23.538Z
1297,3169,1,4778.0,3.842,FRESA300,2457469,24.0,25.0,73.0,5000.0,1,1.6,160.0,2022-03-10T14:53:23.778Z
1298,3170,1,4829.0,20.468,FRESA300,2578216,24.0,25.0,73.0,5000.0,1,1.0,160.0,2022-03-10T15:13:31.255Z
1299,3171,1,4810.0,20.179,FRESA300,2606626,24.0,25.0,73.0,5000.0,1,1.5,160.0,2022-03-10T15:18:15.356Z
1300,3172,1,5004.0,20.332,FRESA300,2639760,22.0,24.0,73.0,5000.0,1,1.0,160.0,2022-03-10T15:23:46.698Z
1301,3173,1,5017.0,20.195,FRESA300,2656997,22.0,24.0,73.0,5000.0,1,1.5,160.0,2022-03-10T15:26:39.069Z
1302,3173,1,4992.0,3.485,FRESA300,2658220,22.0,25.0,73.0,5000.0,1,0.8,160.0,2022-03-10T15:26:51.299Z
1303,3173,1,4957.0,4.148,FRESA300,2658338,22.0,25.0,73.0,5000.0,1,1.0,160.0,2022-03-10T15:26:52.479Z
1304,3173,1,4950.0,3.4,FRESA300,2665997,22.0,27.0,73.0,5000.0,1,0.9,160.0,2022-03-10T15:28:09.070Z
