,rpmSetPoint,ist_acc,bearingsCelsius,VibromPeak,statoRot,numTP,@timestamp,UTE,statorCelsius,spindleRpm,LUNG,CurrentPeak,idChiave,DIAM
13642,7500.0,1251745,29.0,1.0,1,1,2022-04-26T09:33:08.275Z,AGGRE44-1-SAEGE200,32.0,7536.199,1.55,30.752,57920,197.475
13643,12000.0,1254943,28.0,2.3,1,1,2022-04-26T09:33:40.255Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12080.0,0.01,31.031,57921,4.0
13644,18000.0,1259294,27.0,1.1,1,1,2022-04-26T09:34:23.766Z,HM12_MM,29.0,18081.0,134.406,28.643,57922,11.85
13645,18000.0,1261958,27.0,1.2,1,1,2022-04-26T09:34:50.406Z,HM10_MM,30.0,18043.0,139.932,22.568,57923,9.358
13646,7500.0,1269518,28.0,1.0,1,1,2022-04-26T09:36:06.008Z,AGGRE44-1-SAEGE200,30.0,7522.199,1.55,31.155,57924,197.475
13647,12000.0,1272731,27.0,2.2,1,1,2022-04-26T09:36:38.138Z,MULTI_A_R2-1-ET01_MULTI_A_R2,29.0,12067.0,0.01,37.106,57925,4.0
13648,18000.0,1277068,27.0,1.0,1,1,2022-04-26T09:37:21.509Z,HM12_MM,28.0,18085.0,134.406,36.487,57926,11.85
13649,18000.0,1279756,27.0,1.0,1,1,2022-04-26T09:37:48.389Z,HM10_MM,29.0,18073.0,139.932,30.132,57927,9.358
13650,7500.0,1287327,28.0,1.0,1,1,2022-04-26T09:39:04.101Z,AGGRE44-1-SAEGE200,30.0,7525.0,1.55,34.131,57928,197.475
13651,12000.0,1290545,27.0,2.1,1,1,2022-04-26T09:39:36.281Z,MULTI_A_R2-1-ET01_MULTI_A_R2,29.0,12079.0,0.01,34.037,57929,4.0
13652,18000.0,1294884,27.0,1.1,1,1,2022-04-26T09:40:19.672Z,HM12_MM,29.0,18088.0,134.406,23.684,57930,11.85
13653,18000.0,1297571,27.0,1.0,1,1,2022-04-26T09:40:46.542Z,HM10_MM,29.0,18086.0,139.932,27.59,57931,9.358
13654,7500.0,1305140,28.0,0.9,1,1,2022-04-26T09:42:02.234Z,AGGRE44-1-SAEGE200,30.0,7534.1,1.55,24.924,57932,197.475
13655,12000.0,1308285,27.0,2.3,1,1,2022-04-26T09:42:33.684Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12076.0,0.01,27.434,57933,4.0
13656,18000.0,1312628,27.0,1.2,1,1,2022-04-26T09:43:17.115Z,HM12_MM,29.0,18078.0,134.406,37.168,57934,11.85
13657,18000.0,1315318,27.0,1.2,1,1,2022-04-26T09:43:44.015Z,HM10_MM,29.0,18088.0,139.932,35.308,57935,9.358
13658,7500.0,1322882,28.0,1.0,1,1,2022-04-26T09:44:59.657Z,AGGRE44-1-SAEGE200,30.0,7522.899,1.55,37.695,57936,197.475
13659,12000.0,1326112,28.0,2.2,1,1,2022-04-26T09:45:31.957Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12065.0,0.01,37.448,57937,4.0
13660,18000.0,1330451,27.0,1.1,1,1,2022-04-26T09:46:15.348Z,HM12_MM,30.0,18060.0,134.406,27.745,57938,11.85
13661,18000.0,1333133,27.0,1.2,1,1,2022-04-26T09:46:42.168Z,HM10_MM,30.0,18081.0,139.932,37.603,57939,9.358
13662,7500.0,1340692,28.0,1.1,1,1,2022-04-26T09:47:57.760Z,AGGRE44-1-SAEGE200,32.0,7525.0,1.55,34.534,57940,197.475
13663,12000.0,1343865,28.0,2.2,1,1,2022-04-26T09:48:29.490Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12084.0,0.01,27.497,57941,4.0
13664,18000.0,1348209,27.0,1.2,1,1,2022-04-26T09:49:12.931Z,HM12_MM,30.0,18090.0,134.406,30.504,57942,11.85
13665,18000.0,1350903,27.0,1.0,1,1,2022-04-26T09:49:39.871Z,HM10_MM,30.0,18081.0,139.932,36.952,57943,9.358
13666,7500.0,1358445,29.0,1.0,1,1,2022-04-26T09:50:55.293Z,AGGRE44-1-SAEGE200,32.0,7445.899,1.55,21.204,57944,197.475
13667,12000.0,1361690,28.0,2.1,1,1,2022-04-26T09:51:27.743Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12065.0,0.01,25.482,57945,4.0
13668,18000.0,1366029,27.0,1.1,1,1,2022-04-26T09:52:11.134Z,HM12_MM,30.0,18070.0,134.406,30.256,57946,11.85
13669,18000.0,1368698,28.0,1.2,1,1,2022-04-26T09:52:37.824Z,HM10_MM,30.0,18065.0,139.932,27.434,57947,9.358
13670,7500.0,1376263,29.0,1.0,1,1,2022-04-26T09:53:53.476Z,AGGRE44-1-SAEGE200,32.0,7498.399,1.55,29.729,57948,197.475
13671,12000.0,1379482,28.0,2.3,1,1,2022-04-26T09:54:25.666Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12072.0,0.01,37.695,57949,4.0
13672,18000.0,1383828,28.0,1.1,1,1,2022-04-26T09:55:09.127Z,HM12_MM,30.0,18073.0,134.406,27.403,57950,11.85
13673,18000.0,1386498,28.0,1.3,1,1,2022-04-26T09:55:35.827Z,HM10_MM,30.0,18088.0,139.932,15.283,57951,9.358
13674,7500.0,1394053,29.0,1.0,1,1,2022-04-26T09:56:51.379Z,AGGRE44-1-SAEGE200,32.0,7504.699,1.55,30.721,57952,197.475
13675,12000.0,1397272,28.0,2.4,1,1,2022-04-26T09:57:23.569Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12063.0,0.01,32.301,57953,4.0
13676,18000.0,1401607,27.0,1.2,1,1,2022-04-26T09:58:06.920Z,HM12_MM,29.0,18068.0,134.406,31.992,57954,11.85
13677,18000.0,1404305,27.0,1.2,1,1,2022-04-26T09:58:33.901Z,HM10_MM,30.0,18084.0,139.932,29.45,57955,9.358
13678,0.0,1803430,0.0,,1,,2022-04-26T11:05:05.218Z,,0.0,0.0,,12.446,57986,
13679,0.0,1833751,0.0,,1,,2022-04-26T11:10:08.433Z,,0.0,0.0,,12.321,57995,
13680,0.0,1918276,0.0,,1,,2022-04-26T11:24:13.697Z,,0.0,0.0,,12.469,58008,
13681,0.0,1948552,0.0,,1,,2022-04-26T11:29:16.462Z,,0.0,0.0,,6.704,58017,
13682,0.0,1979188,0.0,,1,,2022-04-26T11:34:22.828Z,,0.0,0.0,,12.506,58026,
13683,0.0,2009763,0.0,,1,,2022-04-26T11:39:28.583Z,,0.0,0.0,,6.623,58035,
13684,0.0,2040451,0.0,,1,,2022-04-26T11:44:35.468Z,,0.0,0.0,,6.867,58044,
13685,0.0,2071041,0.0,,1,,2022-04-26T11:49:41.373Z,,0.0,0.0,,6.534,58053,
13686,0.0,2101632,0.0,,1,,2022-04-26T11:54:47.288Z,,0.0,0.0,,6.534,58062,
13687,0.0,2132249,0.0,,1,,2022-04-26T11:59:53.464Z,,0.0,0.0,,6.578,58071,
13688,0.0,2182900,0.0,,1,,2022-04-26T12:08:19.982Z,,0.0,0.0,,12.402,58080,
13689,0.0,2208331,0.0,,1,,2022-04-26T12:12:34.296Z,,0.0,0.0,,12.054,58088,
13690,0.0,2234106,0.0,,1,,2022-04-26T12:16:52.051Z,,0.0,0.0,,6.534,58096,
13691,0.0,2259975,0.0,,1,,2022-04-26T12:21:10.745Z,,0.0,0.0,,6.578,58104,
13692,0.0,2285603,0.0,,1,,2022-04-26T12:25:27.029Z,,0.0,0.0,,12.321,58112,
13693,0.0,2311364,0.0,,1,,2022-04-26T12:29:44.644Z,,0.0,0.0,,6.623,58120,
13694,0.0,2337191,0.0,,1,,2022-04-26T12:34:02.918Z,,0.0,0.0,,6.6,58128,
13695,0.0,2362912,0.0,,1,,2022-04-26T12:38:20.133Z,,0.0,0.0,,6.438,58136,
13696,0.0,2388654,0.0,,1,,2022-04-26T12:42:37.557Z,,0.0,0.0,,6.6,58144,
13697,0.0,2414493,0.0,,1,,2022-04-26T12:46:55.951Z,,0.0,0.0,,12.365,58152,
13698,0.0,2440228,0.0,,1,,2022-04-26T12:51:13.306Z,,0.0,0.0,,6.556,58160,
13699,0.0,2465979,0.0,,1,,2022-04-26T12:55:30.820Z,,0.0,0.0,,6.719,58168,
13700,0.0,2508300,0.0,,1,,2022-04-26T13:02:34.037Z,,0.0,0.0,,6.6,58176,
13701,0.0,2533740,0.0,,1,,2022-04-26T13:06:48.441Z,,0.0,0.0,,12.402,58184,
13702,0.0,176672,0.0,,1,,2022-04-27T05:17:48.437Z,,0.0,0.0,,6.948,58192,
13703,0.0,202091,0.0,,1,,2022-04-27T05:22:02.630Z,,0.0,0.0,,12.365,58200,
13704,0.0,227799,0.0,,1,,2022-04-27T05:26:19.714Z,,0.0,0.0,,12.565,58208,
13705,0.0,253577,0.0,,1,,2022-04-27T05:30:37.497Z,,0.0,0.0,,12.076,58216,
13706,0.0,279358,0.0,,1,,2022-04-27T05:34:55.310Z,,0.0,0.0,,12.646,58224,
13707,0.0,305168,0.0,,1,,2022-04-27T05:39:13.413Z,,0.0,0.0,,12.298,58232,
13708,0.0,330853,0.0,,1,,2022-04-27T05:43:30.267Z,,0.0,0.0,,6.704,58240,
13709,0.0,356620,0.0,,1,,2022-04-27T05:47:47.940Z,,0.0,0.0,,6.822,58248,
13710,0.0,382418,0.0,,1,,2022-04-27T05:52:05.924Z,,0.0,0.0,,12.321,58256,
13711,0.0,408130,0.0,,1,,2022-04-27T05:56:23.048Z,,0.0,0.0,,12.469,58264,
13712,0.0,433933,0.0,,1,,2022-04-27T06:00:41.081Z,,0.0,0.0,,12.424,58272,
13713,0.0,459708,0.0,,1,,2022-04-27T06:04:58.835Z,,0.0,0.0,,12.239,58280,
13714,0.0,485378,0.0,,1,,2022-04-27T06:09:15.539Z,,0.0,0.0,,12.424,58288,
13715,0.0,511197,0.0,,1,,2022-04-27T06:13:33.732Z,,0.0,0.0,,12.387,58296,
13716,0.0,536891,0.0,,1,,2022-04-27T06:17:50.676Z,,0.0,0.0,,12.424,58304,
13717,0.0,562675,0.0,,1,,2022-04-27T06:22:08.520Z,,0.0,0.0,,6.704,58312,
13718,0.0,588326,0.0,,1,,2022-04-27T06:26:25.034Z,,0.0,0.0,,12.239,58320,
13719,0.0,614074,0.0,,1,,2022-04-27T06:30:42.518Z,,0.0,0.0,,12.469,58328,
13720,0.0,639841,0.0,,1,,2022-04-27T06:35:00.191Z,,0.0,0.0,,9.642,58336,
13721,0.0,665564,0.0,,1,,2022-04-27T06:39:17.425Z,,0.0,0.0,,12.424,58344,
13722,0.0,691279,0.0,,1,,2022-04-27T06:43:34.579Z,,0.0,0.0,,6.6,58352,
13723,0.0,717024,0.0,,1,,2022-04-27T06:47:52.033Z,,0.0,0.0,,12.646,58360,
13724,0.0,742816,0.0,,1,,2022-04-27T06:52:09.957Z,,0.0,0.0,,6.6,58368,
13725,0.0,768546,0.0,,1,,2022-04-27T06:56:27.261Z,,0.0,0.0,,6.66,58376,
13726,0.0,794269,0.0,,1,,2022-04-27T07:00:44.495Z,,0.0,0.0,,6.334,58384,
13727,0.0,820024,0.0,,1,,2022-04-27T07:05:02.049Z,,0.0,0.0,,6.534,58392,
13728,0.0,845778,0.0,,1,,2022-04-27T07:09:19.593Z,,0.0,0.0,,12.054,58400,
13729,0.0,871511,0.0,,1,,2022-04-27T07:13:36.927Z,,0.0,0.0,,6.8,58408,
13730,0.0,1004417,0.0,,1,,2022-04-27T07:35:46.007Z,,0.0,0.0,,6.578,58416,
13731,0.0,1034690,0.0,,1,,2022-04-27T07:40:48.742Z,,0.0,0.0,,6.556,58425,
13732,0.0,1065327,0.0,,1,,2022-04-27T07:45:55.117Z,,0.0,0.0,,6.534,58434,
13733,0.0,1095987,0.0,,1,,2022-04-27T07:51:01.722Z,,0.0,0.0,,6.438,58443,
13734,0.0,1126593,0.0,,1,,2022-04-27T07:56:07.787Z,,0.0,0.0,,6.519,58452,
13735,0.0,1157168,0.0,,1,,2022-04-27T08:01:13.541Z,,0.0,0.0,,6.6,58461,
13736,0.0,1187849,0.0,,1,,2022-04-27T08:06:20.356Z,,0.0,0.0,,6.556,58470,
13737,0.0,1218407,0.0,,1,,2022-04-27T08:11:25.941Z,,0.0,0.0,,11.973,58479,
13738,0.0,1249002,0.0,,1,,2022-04-27T08:16:31.896Z,,0.0,0.0,,6.556,58488,
13739,0.0,1279604,0.0,,1,,2022-04-27T08:21:37.921Z,,0.0,0.0,,6.556,58497,
13740,7500.0,1411867,28.0,1.1,1,1,2022-04-26T09:59:49.522Z,AGGRE44-1-SAEGE200,30.0,7493.5,1.55,15.345,57956,197.475
13741,12000.0,1415048,27.0,2.2,1,1,2022-04-26T10:00:21.332Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12082.0,0.01,35.308,57957,4.0
13742,18000.0,1419394,27.0,1.0,1,1,2022-04-26T10:01:04.793Z,HM12_MM,29.0,18085.0,134.406,34.441,57958,11.85
13743,18000.0,1422096,27.0,1.0,1,1,2022-04-26T10:01:31.814Z,HM10_MM,29.0,18078.0,139.932,35.588,57959,9.358
13744,7500.0,1429645,28.0,1.0,1,1,2022-04-26T10:02:47.305Z,AGGRE44-1-SAEGE200,30.0,7484.399,1.55,36.238,57960,197.475
13745,12000.0,1432864,27.0,2.2,1,1,2022-04-26T10:03:19.495Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12073.0,0.01,34.223,57961,4.0
13746,18000.0,1437211,27.0,1.1,1,1,2022-04-26T10:04:02.966Z,HM12_MM,29.0,18071.0,134.406,15.19,57962,11.85
13747,18000.0,1439889,27.0,1.0,1,1,2022-04-26T10:04:29.746Z,HM10_MM,29.0,18093.0,139.932,25.606,57963,9.358
13748,7500.0,1447446,28.0,1.0,1,1,2022-04-26T10:05:45.318Z,AGGRE44-1-SAEGE200,32.0,7511.699,1.55,27.125,57964,197.475
13749,12000.0,1450602,27.0,2.3,1,1,2022-04-26T10:06:16.878Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12079.0,0.01,34.41,57965,4.0
13750,18000.0,1454943,27.0,1.0,1,1,2022-04-26T10:07:00.289Z,HM12_MM,29.0,18097.0,134.406,30.163,57966,11.85
13751,18000.0,1457646,27.0,1.2,1,1,2022-04-26T10:07:27.319Z,HM10_MM,30.0,18092.0,139.932,36.58,57967,9.358
13752,7500.0,1465216,28.0,1.0,1,1,2022-04-26T10:08:43.021Z,AGGRE44-1-SAEGE200,30.0,7537.6,1.55,27.341,57968,197.475
13753,12000.0,1468367,28.0,2.1,1,1,2022-04-26T10:09:14.531Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12055.0,0.01,26.784,57969,4.0
13754,18000.0,1472708,27.0,1.1,1,1,2022-04-26T10:09:57.942Z,HM12_MM,29.0,18079.0,134.406,24.459,57970,11.85
13755,18000.0,1475388,27.0,1.1,1,1,2022-04-26T10:10:24.742Z,HM10_MM,30.0,18069.0,139.932,24.924,57971,9.358
13756,7500.0,1482948,28.0,1.2,1,1,2022-04-26T10:11:40.344Z,AGGRE44-1-SAEGE200,32.0,7515.199,1.55,32.116,57972,197.475
13757,12000.0,1486134,28.0,2.2,1,1,2022-04-26T10:12:12.204Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12087.0,0.01,34.813,57973,4.0
13758,18000.0,1490472,27.0,1.0,1,1,2022-04-26T10:12:55.585Z,HM12_MM,30.0,18080.0,134.406,22.537,57974,11.85
13759,18000.0,1493162,27.0,1.0,1,1,2022-04-26T10:13:22.485Z,HM10_MM,30.0,18087.0,139.932,15.128,57975,9.358
13760,7500.0,1500727,28.0,1.0,1,1,2022-04-26T10:14:38.137Z,AGGRE44-1-SAEGE200,32.0,7534.1,1.55,36.424,57976,197.475
13761,12000.0,1503889,28.0,2.0,1,1,2022-04-26T10:15:09.757Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12061.0,0.01,36.487,57977,4.0
13762,18000.0,1508235,27.0,1.1,1,1,2022-04-26T10:15:53.218Z,HM12_MM,30.0,18084.0,134.406,29.077,57978,11.85
13763,18000.0,1510930,27.0,1.1,1,1,2022-04-26T10:16:20.168Z,HM10_MM,30.0,18068.0,139.932,34.348,57979,9.358
13764,7500.0,1518503,29.0,1.0,1,1,2022-04-26T10:17:35.900Z,AGGRE44-1-SAEGE200,32.0,7534.799,1.55,35.185,57980,197.475
13765,12000.0,1521707,28.0,2.2,1,1,2022-04-26T10:18:07.940Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12047.0,0.01,35.37,57981,4.0
13766,18000.0,1526056,27.0,1.2,1,1,2022-04-26T10:18:51.431Z,HM12_MM,30.0,18086.0,134.406,27.745,57982,11.85
13767,18000.0,1528752,27.0,1.3,1,1,2022-04-26T10:19:18.391Z,HM10_MM,30.0,18065.0,139.932,26.969,57983,9.358
13768,7500.0,1536323,29.0,1.0,1,1,2022-04-26T10:20:34.103Z,AGGRE44-1-SAEGE200,32.0,7527.1,1.55,24.924,57984,197.475
13769,12000.0,1539531,28.0,2.2,1,1,2022-04-26T10:21:06.183Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12081.0,0.01,15.283,57985,4.0
13770,18000.0,1804770,24.0,1.1,1,1,2022-04-26T11:05:18.618Z,HM10_MM,24.0,18083.0,140.24,27.466,57987,9.494
13771,7500.0,1811743,25.0,0.9,1,1,2022-04-26T11:06:28.349Z,AGGRE44-1-SAEGE200,28.0,7529.199,1.55,30.41,57988,197.475
13772,0.0,1814290,25.0,0.9,1,1,2022-04-26T11:06:53.820Z,SPIGOLATORE,28.0,0.0,214.0,35.308,57989,60.0
13773,12000.0,1817316,25.0,2.3,1,1,2022-04-26T11:07:24.080Z,MULTI_A_R2-1-ET01_MULTI_A_R2,27.0,12077.0,0.01,29.171,57990,4.0
13774,7500.0,1822022,25.0,0.8,1,1,2022-04-26T11:08:11.141Z,AGGRE44-1-SAEGE200,27.0,7494.199,1.55,20.955,57991,197.475
13775,18000.0,1824599,25.0,1.1,1,1,2022-04-26T11:08:36.911Z,HM10_MM,27.0,18076.0,140.24,29.542,57992,9.494
13776,18000.0,1829396,25.0,2.0,1,1,2022-04-26T11:09:24.882Z,WP_30MM,29.0,18046.0,144.177,30.07,57993,29.909
13777,18000.0,1831783,25.0,1.0,1,1,2022-04-26T11:09:48.753Z,HM12_MM,30.0,18086.0,134.406,27.559,57994,11.85
13778,18000.0,1835427,27.0,1.0,1,1,2022-04-26T11:10:25.193Z,HM10_MM,30.0,18084.0,140.24,26.443,57996,9.494
13779,7500.0,1842393,27.0,1.1,1,1,2022-04-26T11:11:34.854Z,AGGRE44-1-SAEGE200,32.0,7504.699,1.55,30.256,57997,197.475
13780,0.0,1844942,27.0,1.2,1,1,2022-04-26T11:12:00.345Z,SPIGOLATORE,30.0,0.0,214.0,32.674,57998,60.0
13781,12000.0,1847977,27.0,2.3,1,1,2022-04-26T11:12:30.695Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12080.0,0.01,35.929,57999,4.0
13782,7500.0,1852695,27.0,1.0,1,1,2022-04-26T11:13:17.876Z,AGGRE44-1-SAEGE200,28.0,7534.799,1.55,29.822,58000,197.475
13783,18000.0,1855242,25.0,1.1,1,1,2022-04-26T11:13:43.347Z,HM10_MM,28.0,18090.0,140.24,37.633,58001,9.494
13784,18000.0,1860036,27.0,1.4,1,1,2022-04-26T11:14:31.288Z,WP_30MM,30.0,18046.0,144.177,27.931,58002,29.909
13785,18000.0,1862415,27.0,1.1,1,1,2022-04-26T11:14:55.078Z,HM12_MM,32.0,18076.0,134.406,29.295,58003,11.85
13786,18000.0,1880256,25.0,1.0,1,1,2022-04-26T11:17:53.491Z,HM10_MM,27.0,18084.0,140.24,34.937,58004,9.494
13787,7500.0,1885044,27.0,1.3,1,1,2022-04-26T11:18:41.372Z,AGGRE44-1-SAEGE200,29.0,7472.5,1.55,32.674,58005,197.475
13788,0.0,1888902,27.0,0.8,1,1,2022-04-26T11:19:19.952Z,SPIGOLATORE,28.0,0.0,214.0,36.703,58006,60.0
13789,7000.0,1889860,27.0,1.0,1,1,2022-04-26T11:19:29.532Z,SPIGOLATORE,28.0,6995.0,214.0,15.996,58006,60.0
13790,12000.0,1892773,27.0,2.2,1,1,2022-04-26T11:19:58.663Z,MULTI_A_R2-1-ET01_MULTI_A_R2,27.0,12085.0,0.01,32.178,58007,4.0
13791,18000.0,1919620,25.0,1.1,1,1,2022-04-26T11:24:27.137Z,HM10_MM,25.0,18066.0,140.24,33.325,58009,9.494
13792,7500.0,1926588,27.0,0.9,1,1,2022-04-26T11:25:36.819Z,AGGRE44-1-SAEGE200,30.0,7480.899,1.55,29.481,58010,197.475
13793,0.0,1929137,27.0,1.0,1,1,2022-04-26T11:26:02.309Z,SPIGOLATORE,30.0,0.0,214.0,25.73,58011,60.0
13794,12000.0,1932177,27.0,2.3,1,1,2022-04-26T11:26:32.710Z,MULTI_A_R2-1-ET01_MULTI_A_R2,29.0,12068.0,0.01,29.077,58012,4.0
13795,7500.0,1936896,27.0,0.9,1,1,2022-04-26T11:27:19.900Z,AGGRE44-1-SAEGE200,28.0,7525.0,1.55,29.45,58013,197.475
13796,18000.0,1939410,27.0,1.1,1,1,2022-04-26T11:27:45.041Z,HM10_MM,28.0,18081.0,140.24,30.256,58014,9.494
13797,18000.0,1944206,27.0,1.3,1,1,2022-04-26T11:28:33.002Z,WP_30MM,30.0,18026.0,144.177,29.139,58015,29.909
13798,18000.0,1946594,27.0,1.0,1,1,2022-04-26T11:28:56.882Z,HM12_MM,32.0,18087.0,134.406,34.379,58016,11.85
13799,18000.0,1950245,27.0,1.0,1,1,2022-04-26T11:29:33.393Z,HM10_MM,32.0,18084.0,140.24,33.511,58018,9.494
13800,7500.0,1957212,29.0,1.1,1,1,2022-04-26T11:30:43.064Z,AGGRE44-1-SAEGE200,33.0,7518.699,1.55,27.434,58019,197.475
13801,0.0,1959776,28.0,1.2,1,1,2022-04-26T11:31:08.704Z,SPIGOLATORE,32.0,0.0,214.0,36.673,58020,60.0
13802,12000.0,1962820,28.0,2.2,1,1,2022-04-26T11:31:39.145Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12078.0,0.01,30.194,58021,4.0
13803,7500.0,1967548,27.0,0.8,1,1,2022-04-26T11:32:26.426Z,AGGRE44-1-SAEGE200,29.0,7536.899,1.55,29.139,58022,197.475
13804,18000.0,1970096,27.0,1.1,1,1,2022-04-26T11:32:51.906Z,HM10_MM,28.0,18085.0,140.24,27.032,58023,9.494
13805,18000.0,1974890,27.0,1.9,1,1,2022-04-26T11:33:39.847Z,WP_30MM,30.0,18058.0,144.177,23.188,58024,29.909
13806,18000.0,1977263,27.0,1.1,1,1,2022-04-26T11:34:03.577Z,HM12_MM,30.0,18065.0,134.406,34.285,58025,11.85
13807,18000.0,1980868,27.0,1.0,1,1,2022-04-26T11:34:39.628Z,HM10_MM,32.0,18051.0,140.24,35.37,58027,9.494
13808,7500.0,1987829,29.0,1.0,1,1,2022-04-26T11:35:49.239Z,AGGRE44-1-SAEGE200,32.0,7466.199,1.55,29.791,58028,197.475
13809,0.0,1990392,28.0,0.9,1,1,2022-04-26T11:36:14.869Z,SPIGOLATORE,32.0,0.0,214.0,15.283,58029,60.0
13810,12000.0,1993410,27.0,2.1,1,1,2022-04-26T11:36:45.050Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12060.0,0.01,27.434,58030,4.0
13811,7500.0,1998127,27.0,1.0,1,1,2022-04-26T11:37:32.221Z,AGGRE44-1-SAEGE200,29.0,7525.699,1.55,22.971,58031,197.475
13812,18000.0,2000685,27.0,1.1,1,1,2022-04-26T11:37:57.801Z,HM10_MM,28.0,18077.0,140.24,32.984,58032,9.494
13813,18000.0,2005489,27.0,1.7,1,1,2022-04-26T11:38:45.842Z,WP_30MM,30.0,18069.0,144.177,34.069,58033,29.909
13814,18000.0,2007878,28.0,1.0,1,1,2022-04-26T11:39:09.732Z,HM12_MM,32.0,18101.0,134.406,31.775,58034,11.85
13815,18000.0,2011518,28.0,1.0,1,1,2022-04-26T11:39:46.133Z,HM10_MM,32.0,18066.0,140.24,32.395,58036,9.494
13816,7500.0,2018479,29.0,1.2,1,1,2022-04-26T11:40:55.744Z,AGGRE44-1-SAEGE200,33.0,7471.799,1.55,26.598,58037,197.475
13817,0.0,2021042,29.0,0.9,1,1,2022-04-26T11:41:21.375Z,SPIGOLATORE,32.0,0.0,214.0,22.909,58038,60.0
13818,12000.0,2024084,28.0,2.3,1,1,2022-04-26T11:41:51.795Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12070.0,0.01,33.263,58039,4.0
13819,7500.0,2028810,27.0,0.9,1,1,2022-04-26T11:42:39.056Z,AGGRE44-1-SAEGE200,30.0,7538.299,1.55,34.069,58040,197.475
13820,18000.0,2031289,27.0,1.1,1,1,2022-04-26T11:43:03.846Z,HM10_MM,30.0,18082.0,140.24,30.132,58041,9.494
13821,18000.0,2036088,28.0,2.1,1,1,2022-04-26T11:43:51.837Z,WP_30MM,32.0,18033.0,144.177,33.945,58042,29.909
13822,18000.0,2038478,28.0,1.0,1,1,2022-04-26T11:44:15.738Z,HM12_MM,32.0,18072.0,134.406,15.159,58043,11.85
13823,18000.0,2042094,29.0,1.0,1,1,2022-04-26T11:44:51.898Z,HM10_MM,32.0,18090.0,140.24,27.403,58045,9.494
13824,7500.0,2049070,30.0,0.9,1,1,2022-04-26T11:46:01.659Z,AGGRE44-1-SAEGE200,34.0,7531.299,1.55,35.34,58046,197.475
13825,0.0,2051623,29.0,0.9,1,1,2022-04-26T11:46:27.190Z,SPIGOLATORE,32.0,0.0,214.0,29.976,58047,60.0
13826,12000.0,2054654,28.0,2.1,1,1,2022-04-26T11:46:57.500Z,MULTI_A_R2-1-ET01_MULTI_A_R2,30.0,12068.0,0.01,36.456,58048,4.0
13827,7500.0,2059365,28.0,0.8,1,1,2022-04-26T11:47:44.611Z,AGGRE44-1-SAEGE200,30.0,7482.299,1.55,32.549,58049,197.475
13828,18000.0,2061934,27.0,1.1,1,1,2022-04-26T11:48:10.302Z,HM10_MM,30.0,18076.0,140.24,29.729,58050,9.494
13829,18000.0,2066741,28.0,2.2,1,1,2022-04-26T11:48:58.372Z,WP_30MM,32.0,18071.0,144.177,33.852,58051,29.909
13830,18000.0,2069111,29.0,0.9,1,1,2022-04-26T11:49:22.073Z,HM12_MM,32.0,18059.0,134.406,26.908,58052,11.85
13831,18000.0,2072742,29.0,0.9,1,1,2022-04-26T11:49:58.383Z,HM10_MM,33.0,18086.0,140.24,30.566,58054,9.494
13832,7500.0,2079717,30.0,1.1,1,1,2022-04-26T11:51:08.135Z,AGGRE44-1-SAEGE200,34.0,7520.1,1.55,32.952,58055,197.475
13833,0.0,2082274,30.0,1.0,1,1,2022-04-26T11:51:33.705Z,SPIGOLATORE,33.0,0.0,214.0,27.434,58056,60.0
13834,12000.0,2085307,29.0,2.3,1,1,2022-04-26T11:52:04.036Z,MULTI_A_R2-1-ET01_MULTI_A_R2,32.0,12087.0,0.01,35.556,58057,4.0
13835,7500.0,2090018,28.0,0.8,1,1,2022-04-26T11:52:51.146Z,AGGRE44-1-SAEGE200,30.0,7467.6,1.55,24.583,58058,197.475
13836,18000.0,2092581,27.0,1.1,1,1,2022-04-26T11:53:16.777Z,HM10_MM,30.0,18090.0,140.24,27.868,58059,9.494
13837,18000.0,2097369,28.0,1.7,1,1,2022-04-26T11:54:04.657Z,WP_30MM,32.0,17983.0,144.177,32.487,58060,29.909
13838,18000.0,2099755,28.0,0.9,1,1,2022-04-26T11:54:28.518Z,HM12_MM,32.0,18086.0,134.406,15.221,58061,11.85
