,rpmSetPoint,CurrentPeak,UTE,@timestamp,numTP,statoRot,statorCelsius,DIAM,idChiave,bearingsCelsius,ist_acc,spindleRpm,VibromPeak,LUNG
12085,18000.0,12.956,DIA20_30-40Z2V,2021-12-09T13:04:25.097Z,1,1,25.0,20.0,13128,22.0,2419241,17997.0,0.9,131.029
12086,16000.0,13.183,DIA2570,2021-12-09T13:08:42.022Z,1,1,31.0,24.65,13129,24.0,2444933,16005.0,0.6,158.968
12087,18000.0,12.935,DIA20_30-40Z2V,2021-12-09T13:19:20.903Z,1,1,26.0,20.0,13130,23.0,2508820,17997.0,0.7,131.029
12088,16000.0,13.154,DIA2570,2021-12-09T13:23:15.277Z,1,1,33.0,24.65,13131,25.0,2532257,15986.0,0.5,158.968
12089,20000.0,13.076,DIA12_16-20Z3V,2021-12-09T13:35:39.110Z,1,1,26.0,11.5,13132,23.0,2606639,19991.0,0.8,117.944
12090,20000.0,12.935,DIA12_16-20Z3V,2021-12-09T13:46:18.731Z,1,1,25.0,11.5,13133,22.0,2670600,19970.0,0.7,117.944
12091,18000.0,13.062,DIA12_6-8Z3V,2021-12-09T13:50:15.865Z,1,1,27.0,11.8,13134,23.0,2694313,17992.0,0.6,108.839
12092,18000.0,13.062,DIA12_6-8Z3V,2021-12-09T13:51:34.607Z,1,1,28.0,11.8,13135,24.0,2702187,17991.0,0.8,108.839
12093,18000.0,13.133,DIA12_6-8Z3V,2021-12-09T13:52:51.008Z,1,1,29.0,11.8,13136,24.0,2709827,17988.0,0.8,108.839
12094,18000.0,13.091,DIA12_6-8Z3V,2021-12-09T13:54:02.289Z,1,1,30.0,11.8,13137,24.0,2716955,17979.0,0.8,108.839
12095,20000.0,13.211,DIA12_16-20Z3V,2021-12-09T14:27:57.635Z,1,1,24.0,11.5,13138,21.0,2920486,19980.0,1.1,117.944
12096,20000.0,12.984,DIA12_16-20Z3V,2021-12-09T14:34:08.501Z,1,1,27.0,11.5,13139,24.0,2957572,19987.0,1.3,117.944
12097,20000.0,12.999,DIA12_16-20Z3V,2021-12-09T14:39:43.337Z,1,1,29.0,11.5,13140,25.0,2991055,19999.0,1.3,117.944
12098,20000.0,13.041,DIA12_16-20Z3V,2021-12-09T14:46:10.244Z,1,1,32.0,11.5,13141,26.0,3029745,19787.0,1.7,117.944
12099,20000.0,13.119,DIA12_16-20Z3V,2021-12-09T14:52:53.141Z,1,1,26.0,11.5,13142,22.0,3070034,19983.0,1.5,117.944
12100,20000.0,12.97,DIA12_16-20Z3V,2021-12-09T15:09:44.628Z,1,1,26.0,11.5,13143,24.0,3171181,19972.0,1.3,117.944
12101,20000.0,13.041,DIA12_16-20Z3V,2021-12-09T15:13:48.763Z,1,1,27.0,11.5,13144,24.0,3195594,20004.0,1.2,117.944
12102,12000.0,13.062,SPIANA80,2021-12-09T15:47:50.808Z,1,1,24.0,80.0,13145,22.0,3399795,12008.0,0.4,109.76
12103,20000.0,13.091,DIA12_16-20Z3V,2021-12-09T15:59:21.481Z,1,1,30.0,11.5,13146,22.0,3468861,19976.0,1.1,117.944
12104,20000.0,13.013,DIA12_16-20Z3V,2021-12-09T16:02:59.805Z,1,1,32.0,11.5,13147,24.0,3490693,19989.0,1.5,117.944
12105,20000.0,13.119,DIA12_16-20Z3V,2021-12-09T16:07:21.229Z,1,1,34.0,11.5,13148,25.0,3516835,20026.0,1.4,117.944
12106,18000.0,13.133,DIA20_30-40Z2V,2021-12-10T07:43:11.375Z,1,1,19.0,20.0,13150,16.0,489495,17997.0,0.7,131.029
12107,16000.0,12.588,SDIA1860,2021-12-10T07:44:19.517Z,1,1,23.0,19.25,13151,17.0,496309,15995.0,1.3,130.08
12108,20000.0,13.154,DIA12_20-25Z2V,2021-12-10T08:28:39.143Z,1,1,20.0,11.5,13152,17.0,762267,20001.0,0.9,126.52
12109,18000.0,13.133,DIA12_6-8Z3V,2021-12-10T08:48:53.654Z,1,1,21.0,11.8,13153,18.0,883716,17994.0,0.8,108.839
12110,18000.0,13.091,DIA12_6-8Z3V,2021-12-10T08:53:50.950Z,1,1,27.0,11.8,13154,20.0,913445,17991.0,1.1,108.839
12111,18000.0,13.133,DIA12_6-8Z3V,2021-12-10T08:59:25.546Z,1,1,28.0,11.8,13155,22.0,946904,17992.0,1.1,108.839
12112,18000.0,12.956,DIA12_6-8Z3V,2021-12-10T09:04:38.821Z,1,1,31.0,11.8,13156,24.0,978231,17999.0,1.1,108.839
12113,18000.0,12.921,DIA12_6-8Z3V,2021-12-10T09:09:54.247Z,1,1,32.0,11.8,13157,25.0,1009773,17980.0,1.1,108.839
12114,18000.0,12.864,DIA12_6-8Z3V,2021-12-10T09:17:27.245Z,1,1,27.0,11.8,13158,23.0,1055072,17974.0,1.1,108.839
12115,12000.0,12.878,SPIANA80,2021-12-10T09:31:00.789Z,1,1,25.0,80.0,13159,23.0,1136425,11991.0,0.4,109.76
12116,20000.0,13.225,DIA12_16-20Z3V,2021-12-10T10:14:02.905Z,1,1,24.0,11.5,13160,21.0,1394632,19991.0,0.7,117.944
12117,20000.0,13.119,DIA12_16-20Z3V,2021-12-10T10:17:52.010Z,1,1,29.0,11.5,13161,23.0,1417542,20006.0,1.3,117.944
12118,20000.0,13.119,DIA12_16-20Z3V,2021-12-10T10:25:05.857Z,1,1,33.0,11.5,13162,26.0,1460926,19968.0,1.2,117.944
12119,20000.0,13.154,DIA12_20-25Z2V,2021-12-10T10:39:45.063Z,1,1,25.0,11.5,13163,23.0,1548845,19983.0,1.0,126.52
12120,20000.0,13.459,DIA12_16-20Z3V,2021-12-10T11:12:30.379Z,1,1,23.0,11.5,13165,22.0,1745373,19999.0,1.3,117.944
12121,20000.0,13.884,DIA12_16-20Z3V,2021-12-10T11:16:55.414Z,1,1,29.0,11.5,13166,24.0,1771876,20010.0,1.1,117.944
12122,20000.0,13.091,DIA12_16-20Z3V,2021-12-10T11:21:32.089Z,1,1,32.0,11.5,13167,25.0,1799543,20010.0,1.0,117.944
12123,20000.0,13.027,DIA12_16-20Z3V,2021-12-10T11:26:22.064Z,1,1,29.0,11.5,13168,25.0,1828540,19978.0,1.2,117.944
12124,20000.0,13.062,DIA12_16-20Z3V,2021-12-10T11:41:43.051Z,1,1,26.0,11.5,13169,24.0,1920637,19978.0,1.0,117.944
12125,20000.0,13.076,DIA12_16-20Z3V,2021-12-10T11:59:54.271Z,1,1,24.0,11.5,13170,22.0,2029757,19985.0,1.2,117.944
12126,20000.0,12.956,DIA12_16-20Z3V,2021-12-10T13:50:03.544Z,1,1,23.0,11.5,13171,20.0,2690672,19997.0,1.2,117.944
12127,18000.0,12.999,DIA12_6-8Z3V,2021-12-10T13:54:21.138Z,1,1,23.0,11.8,13172,20.0,2716431,17995.0,0.4,108.839
12128,18000.0,12.97,DIA12_6-8Z3V,2021-12-10T13:56:55.841Z,1,1,26.0,11.8,13173,21.0,2731901,17985.0,0.8,108.839
12129,12000.0,13.091,SPIANA80,2021-12-10T14:24:39.942Z,1,1,24.0,80.0,13177,21.0,2898308,12012.0,0.4,109.76
12130,20000.0,13.275,DIA12_16-20Z3V,2021-12-10T14:43:17.792Z,1,1,25.0,11.5,13178,21.0,3010091,19991.0,0.7,117.944
12131,20000.0,12.878,DIA12_16-20Z3V,2021-12-10T14:52:34.152Z,1,1,26.0,11.5,13179,23.0,3065726,19980.0,1.0,117.944
12132,20000.0,13.197,DIA12_20-25Z2V,2021-12-10T15:12:47.094Z,1,1,26.0,11.5,13180,24.0,3187018,19974.0,0.8,126.52
12133,20000.0,12.8,DIA12_20-25Z2V,2021-12-10T15:37:39.102Z,1,1,25.0,11.5,13181,24.0,3336216,19966.0,1.2,126.52
12134,20000.0,13.105,DIA12_16-20Z3V,2021-12-13T08:20:54.481Z,1,1,18.0,11.5,13183,14.0,652594,19999.0,1.3,117.944
12135,20000.0,13.183,DIA12_16-20Z3V,2021-12-13T08:24:51.095Z,1,1,22.0,11.5,13184,16.0,676255,19999.0,0.8,117.944
12136,20000.0,13.197,DIA12_16-20Z3V,2021-12-13T08:30:49.930Z,1,1,22.0,11.5,13185,18.0,712138,19995.0,1.0,117.944
12137,20000.0,13.027,DIA12_16-20Z3V,2021-12-13T08:31:28.231Z,1,1,22.0,11.5,13186,18.0,715968,20014.0,1.3,117.944
12138,20000.0,13.076,DIA12_16-20Z3V,2021-12-13T08:46:16.796Z,1,1,22.0,11.5,13187,19.0,804823,19987.0,0.7,117.944
12139,20000.0,13.183,DIA12_16-20Z3V,2021-12-13T08:47:11.647Z,1,1,23.0,11.5,13188,19.0,810308,19976.0,0.8,117.944
12140,20000.0,13.105,DIA12_16-20Z3V,2021-12-13T08:53:27.743Z,1,1,25.0,11.5,13189,21.0,847917,19978.0,0.7,117.944
12141,20000.0,13.154,DIA12_16-20Z3V,2021-12-13T09:03:04.182Z,1,1,26.0,11.5,13190,22.0,905560,19968.0,0.7,117.944
12142,20000.0,13.105,DIA12_16-20Z3V,2021-12-13T09:12:15.771Z,1,1,26.0,11.5,13191,23.0,960718,20033.0,0.8,117.944
12143,20000.0,13.062,DIA12_16-20Z3V,2021-12-13T09:35:17.385Z,1,1,22.0,11.5,13192,21.0,1098877,19972.0,0.8,117.944
12144,20000.0,13.353,DIA12_16-20Z3V,2021-12-13T09:41:57.731Z,1,1,26.0,11.5,13193,22.0,1138911,19997.0,0.8,117.944
12145,12000.0,12.935,SPIANA80,2021-12-13T10:09:03.769Z,1,1,23.0,80.0,13194,21.0,1301512,12006.0,0.3,109.76
12146,20000.0,13.197,DIA12_16-20Z3V,2021-12-13T10:23:22.334Z,1,1,31.0,11.5,13195,23.0,1387367,19972.0,0.7,117.944
12147,20000.0,13.183,DIA12_16-20Z3V,2021-12-13T10:29:59.501Z,1,1,33.0,11.5,13196,25.0,1427083,19987.0,0.6,117.944
12148,20000.0,13.076,DIA12_16-20Z3V,2021-12-13T10:34:44.386Z,1,1,31.0,11.5,13197,25.0,1455571,19993.0,0.5,117.944
12149,20000.0,13.076,DIA12_16-20Z3V,2021-12-13T10:38:57.910Z,1,1,30.0,11.5,13198,25.0,1480923,19993.0,0.5,117.944
12150,20000.0,13.091,DIA12_20-25Z2V,2021-12-13T11:17:06.599Z,1,1,25.0,11.5,13199,22.0,1709788,20020.0,2.3,126.52
12151,18000.0,12.892,DIA12_6-8Z3V,2021-12-13T13:13:49.622Z,1,1,24.0,11.8,13203,21.0,2410078,17990.0,0.6,108.839
12152,20000.0,10.202,DIA12_6-8Z3V,2021-12-13T13:19:17.618Z,1,1,33.0,11.8,13203,24.0,2442877,19989.0,0.5,108.839
12153,20000.0,13.197,DIA12_16-20Z3V,2021-12-13T13:20:28.989Z,1,1,33.0,11.5,13204,25.0,2450014,19995.0,0.7,117.944
12154,16000.0,12.999,C0621_Z2,2021-12-13T13:24:26.953Z,1,1,34.0,5.7,13205,26.0,2473810,18011.0,0.9,110.666
12155,20000.0,13.062,DIA12_16-20Z3V,2021-12-13T13:26:34.785Z,1,1,34.0,11.5,13206,26.0,2486593,20014.0,1.1,117.944
12156,18000.0,13.027,DIA12_6-8Z3V,2021-12-13T13:28:59.778Z,1,1,29.0,11.8,13207,25.0,2501092,17995.0,0.8,108.839
12157,20000.0,10.478,DIA12_6-8Z3V,2021-12-13T13:36:33.696Z,1,1,35.0,11.8,13207,26.0,2546483,19989.0,0.6,108.839
12158,20000.0,13.091,DIA12_16-20Z3V,2021-12-13T13:38:07.477Z,1,1,35.0,11.5,13208,26.0,2555861,19983.0,0.7,117.944
12159,0.0,7.477,,2021-12-14T06:15:45.619Z,,1,0.0,,13237,0.0,17922,0.0,,
12160,0.0,2.952,,2021-12-14T06:17:47.540Z,,1,0.0,,13237,0.0,30114,0.0,,
12161,0.0,2.811,,2021-12-14T06:19:49.032Z,,1,0.0,,13237,0.0,42263,0.0,,
12162,6000.0,7.775,LAMA120,2021-12-14T09:23:52.877Z,8,1,0.0,119.599,13251,0.0,1146628,0.0,,2.0
12163,6000.0,7.792,LAMA120,2021-12-14T09:25:34.758Z,8,1,0.0,119.599,13252,0.0,1156816,0.0,,2.0
12164,6000.0,7.745,LAMA120,2021-12-14T09:26:54.190Z,8,1,0.0,119.599,13253,0.0,1164759,0.0,,2.0
12165,0.0,7.604,,2021-12-14T10:26:54.687Z,,1,0.0,,13260,0.0,1524802,0.0,,
12166,0.0,7.304,,2021-12-14T13:30:16.996Z,,1,0.0,,13268,0.0,2625012,0.0,,
12167,0.0,7.446,,2021-12-14T13:35:00.042Z,,1,0.0,,13270,0.0,2653316,0.0,,
12168,0.0,7.446,,2021-12-15T07:25:33.951Z,,1,0.0,,13280,0.0,512161,0.0,,
12169,0.0,3.062,,2021-12-15T07:26:35.462Z,,1,0.0,,13280,0.0,518311,0.0,,
12170,0.0,2.858,,2021-12-15T07:27:36.543Z,,1,0.0,,13280,0.0,524418,0.0,,
12171,0.0,0.0,DIA20_30-40Z2V,2010-01-01T00:00:00.000Z,1,1,0.0,20.0,13407,0.0,0,0.0,,131.029
12172,16000.0,13.041,C0621_Z2,2021-12-13T13:43:46.113Z,1,1,37.0,5.7,13209,28.0,2589724,18009.0,0.8,110.666
12173,18000.0,13.091,DIA12_6-8Z3V,2021-12-13T13:47:34.777Z,1,1,33.0,11.8,13210,26.0,2612590,17982.0,0.7,108.839
12174,20000.0,10.096,DIA12_6-8Z3V,2021-12-13T13:55:08.695Z,1,1,36.0,11.8,13210,27.0,2657981,19983.0,0.5,108.839
12175,20000.0,13.091,DIA12_16-20Z3V,2021-12-13T13:56:42.907Z,1,1,36.0,11.5,13211,27.0,2667402,19991.0,0.8,117.944
12176,16000.0,12.786,C0621_Z2,2021-12-13T14:02:21.443Z,1,1,38.0,5.7,13212,29.0,2701255,18001.0,0.7,110.666
12177,18000.0,13.062,DIA12_6-8Z3V,2021-12-13T14:08:03.069Z,1,1,29.0,11.8,13213,26.0,2735417,17995.0,0.8,108.839
12178,20000.0,9.869,DIA12_6-8Z3V,2021-12-13T14:15:36.987Z,1,1,36.0,11.8,13213,27.0,2780808,19980.0,0.6,108.839
12179,20000.0,13.154,DIA12_16-20Z3V,2021-12-13T14:17:10.859Z,1,1,36.0,11.5,13214,27.0,2790195,19976.0,0.7,117.944
12180,16000.0,12.97,C0621_Z2,2021-12-13T14:22:49.535Z,1,1,38.0,5.7,13215,29.0,2824062,17997.0,0.6,110.666
12181,18000.0,12.956,DIA12_6-8Z3V,2021-12-13T14:26:38.629Z,1,1,34.0,11.8,13216,27.0,2846971,17999.0,0.8,108.839
12182,20000.0,10.096,DIA12_6-8Z3V,2021-12-13T14:34:12.547Z,1,1,37.0,11.8,13216,28.0,2892362,19978.0,0.6,108.839
12183,20000.0,12.906,DIA12_16-20Z3V,2021-12-13T14:35:46.798Z,1,1,37.0,11.5,13217,28.0,2901787,19985.0,0.8,117.944
12184,16000.0,12.843,C0621_Z2,2021-12-13T14:40:58.864Z,1,1,37.0,5.7,13218,28.0,2932993,18002.0,0.8,110.666
12185,18000.0,12.864,DIA12_6-8Z3V,2021-12-13T14:44:31.668Z,1,1,34.0,11.8,13219,27.0,2954273,17979.0,0.7,108.839
12186,20000.0,13.041,DIA12_16-20Z3V,2021-12-13T15:09:41.514Z,1,1,36.0,11.5,13223,27.0,3105255,19985.0,1.1,117.944
12187,16000.0,13.027,C0621_Z2,2021-12-13T15:14:48.550Z,1,1,38.0,5.7,13224,29.0,3135958,17997.0,0.7,110.666
12188,18000.0,12.935,DIA12_6-8Z3V,2021-12-13T15:18:38.304Z,1,1,32.0,11.8,13225,27.0,3158933,17999.0,0.6,108.839
12189,20000.0,10.634,DIA12_6-8Z3V,2021-12-13T15:25:27.051Z,1,1,37.0,11.8,13225,28.0,3199807,19987.0,0.5,108.839
12190,20000.0,13.105,DIA12_16-20Z3V,2021-12-13T15:26:53.413Z,1,1,36.0,11.5,13226,27.0,3208443,19999.0,0.8,117.944
12191,16000.0,12.864,C0621_Z2,2021-12-13T15:32:00.348Z,1,1,37.0,5.7,13227,28.0,3239136,17995.0,0.8,110.666
12192,18000.0,12.97,DIA12_6-8Z3V,2021-12-13T15:35:33.582Z,1,1,34.0,11.8,13228,27.0,3260459,17992.0,0.8,108.839
12193,20000.0,10.174,DIA12_6-8Z3V,2021-12-13T15:42:22.330Z,1,1,36.0,11.8,13228,27.0,3301333,19985.0,0.5,108.839
12194,20000.0,13.168,DIA12_16-20Z3V,2021-12-13T15:43:48.621Z,1,1,37.0,11.5,13229,28.0,3309962,19987.0,0.8,117.944
12195,16000.0,13.091,C0621_Z2,2021-12-13T15:48:55.447Z,1,1,36.0,5.7,13230,28.0,3340644,17990.0,0.4,110.666
12196,18000.0,13.091,DIA12_6-8Z3V,2021-12-13T15:52:28.690Z,1,1,34.0,11.8,13231,27.0,3361968,17993.0,0.9,108.839
12197,20000.0,10.782,DIA12_6-8Z3V,2021-12-13T15:59:17.448Z,1,1,35.0,11.8,13231,27.0,3402843,19970.0,0.5,108.839
12198,20000.0,13.26,DIA12_16-20Z3V,2021-12-13T16:00:44.379Z,1,1,36.0,11.5,13232,27.0,3411536,19972.0,0.8,117.944
12199,16000.0,12.956,C0621_Z2,2021-12-13T16:05:51.155Z,1,1,37.0,5.7,13233,28.0,3442213,18002.0,0.8,110.666
12200,18000.0,12.999,DIA12_6-8Z3V,2021-12-13T16:09:24.529Z,1,1,33.0,11.8,13234,26.0,3463550,17985.0,0.8,108.839
12201,20000.0,10.613,DIA12_6-8Z3V,2021-12-13T16:16:13.276Z,1,1,36.0,11.8,13234,27.0,3504424,19980.0,0.5,108.839
12202,20000.0,13.353,DIA12_16-20Z3V,2021-12-13T16:17:39.718Z,1,1,36.0,11.5,13235,27.0,3513068,19983.0,1.1,117.944
12203,16000.0,13.076,C0621_Z2,2021-12-13T16:22:46.483Z,1,1,37.0,5.7,13236,28.0,3543744,18006.0,0.6,110.666
12204,10000.0,13.537,C0621_Z2,2021-12-14T06:22:54.955Z,1,1,13.0,5.7,13238,11.0,60855,10002.0,0.4,110.666
12205,18000.0,12.956,DIA12_6-8Z3V,2021-12-14T06:25:57.577Z,1,1,16.0,11.8,13239,11.0,79117,17985.0,0.7,108.839
12206,20000.0,10.28,DIA12_6-8Z3V,2021-12-14T06:32:46.323Z,1,1,25.0,11.8,13239,16.0,119991,19985.0,0.5,108.839
12207,20000.0,13.225,DIA12_16-20Z3V,2021-12-14T06:34:12.864Z,1,1,26.0,11.5,13240,18.0,128645,19966.0,1.1,117.944
12208,16000.0,13.041,C0621_Z2,2021-12-14T06:39:19.709Z,1,1,29.0,5.7,13241,21.0,159329,17999.0,0.8,110.666
12209,18000.0,12.935,DIA12_6-8Z3V,2021-12-14T06:43:09.033Z,1,1,26.0,11.8,13242,21.0,182261,17990.0,0.7,108.839
12210,20000.0,9.912,DIA12_6-8Z3V,2021-12-14T06:49:57.779Z,1,1,32.0,11.8,13242,23.0,223135,20000.0,0.5,108.839
12211,20000.0,12.999,DIA12_16-20Z3V,2021-12-14T06:51:24.591Z,1,1,32.0,11.5,13243,24.0,231816,19995.0,0.8,117.944
12212,16000.0,13.076,C0621_Z2,2021-12-14T06:56:31.466Z,1,1,35.0,5.7,13244,26.0,262503,17994.0,0.8,110.666
12213,18000.0,12.921,DIA12_6-8Z3V,2021-12-14T07:00:19.290Z,1,1,32.0,11.8,13245,25.0,285285,18002.0,0.9,108.839
12214,20000.0,10.358,DIA12_6-8Z3V,2021-12-14T07:07:08.047Z,1,1,36.0,11.8,13245,26.0,326160,20000.0,0.5,108.839
12215,20000.0,13.076,DIA12_16-20Z3V,2021-12-14T07:08:34.948Z,1,1,35.0,11.5,13246,26.0,334850,19993.0,1.1,117.944
12216,16000.0,13.062,C0621_Z2,2021-12-14T07:13:42.043Z,1,1,37.0,5.7,13247,27.0,365559,18007.0,0.4,110.666
12217,20000.0,13.317,DIA12_16-20Z3V,2021-12-14T07:49:06.681Z,1,1,24.0,11.5,13248,22.0,578019,20022.0,1.1,117.944
12218,18000.0,12.999,FRESA_MDF12,2021-12-14T08:15:38.630Z,1,1,24.0,12.0,13249,21.0,737211,17980.0,0.8,119.162
12219,18000.0,14.924,FRESA_MDF12,2021-12-14T08:20:50.806Z,1,1,32.0,12.0,13250,24.0,768428,17997.0,0.8,119.162
12220,20000.0,13.26,DIA12_16-20Z3V,2021-12-14T09:32:16.116Z,1,1,23.0,11.5,13254,20.0,1196951,19987.0,0.8,117.944
12221,18000.0,13.183,DIA12_6-8Z3V,2021-12-14T09:34:47.429Z,1,1,26.0,11.8,13255,21.0,1212082,18010.0,0.5,108.839
12222,18000.0,12.935,DIA12_6-8Z3V,2021-12-14T09:35:57.040Z,1,1,27.0,11.8,13256,21.0,1219043,17992.0,0.8,108.839
12223,12000.0,13.246,SPIANA80,2021-12-14T09:39:02.164Z,1,1,26.0,80.0,13257,22.0,1237555,12008.0,0.4,109.76
12224,16000.0,13.197,DIA2570,2021-12-14T10:06:33.914Z,1,1,24.0,24.65,13258,20.0,1402727,17999.0,1.0,158.968
12225,16000.0,13.26,DIA2570,2021-12-14T10:27:51.768Z,1,1,26.0,24.65,13261,22.0,1530510,16002.0,0.9,158.968
12226,16000.0,8.418,DIA2570,2021-12-14T10:28:04.809Z,1,1,26.0,24.65,13261,22.0,1531814,15759.0,2.0,158.968
12227,16000.0,10.719,DIA2570,2021-12-14T10:28:06.889Z,1,1,26.0,24.65,13261,22.0,1532022,15590.0,5.6,158.968
12228,18000.0,13.225,DIA2570,2021-12-14T10:29:54.591Z,1,1,26.0,24.65,13262,22.0,1542792,17634.0,1.2,158.968
12229,18000.0,7.837,DIA2570,2021-12-14T10:33:35.075Z,1,1,32.0,24.65,13262,24.0,1564840,17376.0,3.4,158.968
12230,18000.0,6.733,DIA2570,2021-12-14T10:33:39.325Z,1,1,33.0,24.65,13262,24.0,1565265,17192.0,0.7,158.968
12231,18000.0,8.722,DIA2570,2021-12-14T10:33:41.915Z,1,1,33.0,24.65,13262,24.0,1565524,17381.0,0.8,158.968
12232,18000.0,5.041,DIA2570,2021-12-14T10:37:54.940Z,1,1,34.0,24.65,13262,24.0,1590826,17977.0,0.9,158.968
12233,12000.0,13.105,SPIANA80,2021-12-14T10:53:37.597Z,1,1,25.0,80.0,13263,23.0,1685090,11999.0,0.4,109.76
12234,20000.0,13.027,DIA12_16-20Z3V,2021-12-14T11:26:49.785Z,1,1,24.0,11.5,13264,22.0,1884305,19993.0,1.0,117.944
12235,20000.0,13.119,DIA12_16-20Z3V,2021-12-14T12:38:58.488Z,1,1,25.0,11.5,13265,22.0,2317167,19995.0,1.1,117.944
12236,20000.0,13.076,DIA12_16-20Z3V,2021-12-14T12:42:51.122Z,1,1,27.0,11.5,13266,23.0,2340430,19997.0,1.3,117.944
12237,20000.0,13.26,DIA12_16-20Z3V,2021-12-14T12:54:25.045Z,1,1,24.0,11.5,13267,22.0,2409821,19993.0,1.1,117.944
12238,20000.0,13.027,DIA12_20-25Z2V,2021-12-14T13:31:13.237Z,1,1,24.0,11.5,13269,22.0,2630636,19989.0,0.8,126.52
12239,20000.0,13.154,DIA12_20-25Z2V,2021-12-14T13:37:19.954Z,1,1,26.0,11.5,13271,23.0,2667307,19989.0,0.9,126.52
12240,18000.0,12.921,FRESA_MDF12,2021-12-14T14:30:59.396Z,1,1,25.0,12.0,13272,22.0,2989245,17994.0,0.6,119.162
12241,16000.0,12.843,C0621_Z2,2021-12-14T14:33:01.778Z,1,1,29.0,5.7,13273,23.0,3001483,16000.0,0.6,110.666
12242,20000.0,13.027,DIA12_16-20Z3V,2021-12-14T15:20:07.923Z,1,1,24.0,11.5,13274,21.0,3284092,20000.0,0.9,117.944
12243,20000.0,12.829,DIA12_16-20Z3V,2021-12-14T15:21:51.795Z,1,1,26.0,11.5,13275,22.0,3294479,20006.0,0.9,117.944
12244,20000.0,13.275,DIA12_20-25Z2V,2021-12-14T15:26:11.620Z,1,1,31.0,11.5,13276,24.0,3320461,19987.0,0.5,126.52
12245,20000.0,13.381,DIA12_20-25Z2V,2021-12-14T15:33:04.098Z,1,1,25.0,11.5,13277,23.0,3361708,20006.0,1.0,126.52
12246,20000.0,13.154,DIA12_20-25Z2V,2021-12-14T15:42:35.709Z,1,1,25.0,11.5,13278,23.0,3418868,19997.0,1.0,126.52
12247,18000.0,13.041,DIA12_6-8Z3V,2021-12-14T16:05:55.795Z,1,1,24.0,11.8,13279,22.0,3558874,17980.0,0.7,108.839
12248,18000.0,13.119,DIA20_30-40Z2V,2021-12-15T07:40:00.931Z,1,1,20.0,20.0,13281,16.0,598843,19980.0,1.1,131.029
12249,20000.0,12.999,DIA20_30-40Z2V,2021-12-15T07:43:07.065Z,1,1,22.0,20.0,13282,17.0,617453,19972.0,1.1,131.029
12250,20000.0,13.091,DIA20_30-40Z2V,2021-12-15T07:44:54.795Z,1,1,24.0,20.0,13283,18.0,628224,19972.0,1.1,131.029
12251,20000.0,12.935,DIA20_30-40Z2V,2021-12-15T07:46:43.045Z,1,1,26.0,20.0,13284,19.0,639047,19985.0,1.1,131.029
12252,20000.0,12.984,DIA20_30-40Z2V,2021-12-15T07:48:47.768Z,1,1,26.0,20.0,13285,20.0,651517,19976.0,1.1,131.029
12253,20000.0,13.041,DIA20_30-40Z2V,2021-12-15T07:51:05.273Z,1,1,26.0,20.0,13286,20.0,665265,19972.0,1.1,131.029
12254,20000.0,12.829,DIA20_30-40Z2V,2021-12-15T07:52:55.834Z,1,1,27.0,20.0,13287,21.0,676319,19983.0,1.1,131.029
12255,20000.0,12.956,DIA20_30-40Z2V,2021-12-15T07:54:50.555Z,1,1,28.0,20.0,13288,22.0,687789,19989.0,1.1,131.029
12256,20000.0,12.984,DIA20_30-40Z2V,2021-12-15T07:56:37.505Z,1,1,29.0,20.0,13289,22.0,698482,19978.0,1.1,131.029
12257,20000.0,12.906,DIA20_30-40Z2V,2021-12-15T07:58:24.114Z,1,1,30.0,20.0,13290,23.0,709141,20000.0,1.1,131.029
12258,20000.0,13.119,DIA20_30-40Z2V,2021-12-15T08:00:16.445Z,1,1,30.0,20.0,13291,23.0,720372,19972.0,1.1,131.029
12259,20000.0,12.921,DIA20_30-40Z2V,2021-12-15T08:02:04.245Z,1,1,31.0,20.0,13292,24.0,731150,19974.0,1.1,131.029
12260,20000.0,13.091,DIA20_30-40Z2V,2021-12-15T08:03:50.095Z,1,1,32.0,20.0,13293,24.0,741733,20005.0,1.1,131.029
12261,20000.0,13.091,DIA20_30-40Z2V,2021-12-15T08:05:36.154Z,1,1,32.0,20.0,13294,25.0,752337,19976.0,1.1,131.029
12262,20000.0,13.105,DIA20_30-40Z2V,2021-12-15T08:07:23.214Z,1,1,32.0,20.0,13295,25.0,763041,19976.0,1.1,131.029
12263,20000.0,12.956,DIA20_30-40Z2V,2021-12-15T08:09:09.174Z,1,1,33.0,20.0,13296,25.0,773635,19995.0,1.1,131.029
12264,20000.0,12.999,DIA20_30-40Z2V,2021-12-15T08:10:55.423Z,1,1,33.0,20.0,13297,26.0,784258,19972.0,1.1,131.029
12265,20000.0,12.999,DIA20_30-40Z2V,2021-12-15T08:12:41.633Z,1,1,34.0,20.0,13298,26.0,794877,19983.0,1.1,131.029
12266,20000.0,13.26,DIA20_30-40Z2V,2021-12-15T08:14:29.703Z,1,1,33.0,20.0,13299,26.0,805682,19972.0,1.1,131.029
12267,20000.0,12.921,DIA20_30-40Z2V,2021-12-15T08:16:23.184Z,1,1,32.0,20.0,13300,25.0,817028,19991.0,1.1,131.029
12268,20000.0,13.317,DIA20_30-40Z2V,2021-12-15T08:18:07.943Z,1,1,32.0,20.0,13301,25.0,827502,20006.0,1.1,131.029
12269,20000.0,13.154,DIA20_30-40Z2V,2021-12-15T08:19:53.383Z,1,1,33.0,20.0,13302,26.0,838044,19978.0,1.1,131.029
