,ist_acc,DIAM,statorCelsius,CurrentPeak,UTE,numTP,statoRot,@timestamp,spindleRpm,idChiave,rpmSetPoint,LUNG,VibromPeak,bearingsCelsius
5225,1354289,66.0,30.0,20.382,ANTA_9,1,1,2021-10-05T09:16:00.223Z,6943.0,7135,7000.0,168.0,0.4,25.0
5226,1422322,300.0,27.0,20.535,FRESA300,1,1,2021-10-05T09:27:20.566Z,5447.0,7136,5500.0,58.5,2.6,25.0
5227,1431571,90.0,30.0,20.468,ANTA_7,1,1,2021-10-05T09:28:53.058Z,6954.0,7137,7000.0,147.0,0.4,25.0
5228,1444269,90.0,30.0,20.417,ANTA_8,1,1,2021-10-05T09:31:00.040Z,6981.0,7138,7000.0,147.0,0.4,25.0
5229,1456794,90.0,32.0,20.247,ANTA_6,1,1,2021-10-05T09:33:05.293Z,6927.0,7139,7000.0,147.0,0.6,25.0
5230,1466821,99.0,30.0,20.195,ANTA_1_ALL,1,1,2021-10-05T09:34:45.565Z,6961.0,7140,7000.0,60.049,0.4,25.0
5231,1487345,66.0,30.0,20.4,ANTA_9,1,1,2021-10-05T09:38:10.808Z,6951.0,7141,7000.0,168.0,0.5,25.0
5232,1495613,100.0,29.0,20.349,ANTA_2_ALL,1,1,2021-10-05T09:39:33.490Z,6899.0,7142,7000.0,60.054,0.5,25.0
5233,1557667,10.0,30.0,20.315,FORA_10,1,1,2021-10-05T09:49:54.042Z,15934.0,7143,16000.0,143.5,1.4,25.0
5234,2108956,90.0,25.0,20.382,ANTA_7,1,1,2021-10-05T11:21:47.042Z,6937.0,7144,7000.0,147.0,0.4,25.0
5235,2162216,90.0,30.0,20.4,ANTA_8,1,1,2021-10-05T11:30:39.652Z,6881.0,7145,7000.0,147.0,0.4,25.0
5236,2186665,90.0,30.0,20.655,ANTA_5,1,1,2021-10-05T11:34:44.147Z,6989.0,7146,7000.0,147.0,0.4,25.0
5237,2223022,66.0,32.0,20.332,ANTA_9,1,1,2021-10-05T11:40:47.724Z,6899.0,7147,7000.0,168.0,0.4,25.0
5238,2277755,300.0,25.0,20.57,FRESA300,1,1,2021-10-05T11:49:55.065Z,5455.0,7148,5500.0,58.5,2.7,25.0
5239,2283740,99.0,28.0,20.535,ANTA_1_ALL,1,1,2021-10-05T11:50:54.916Z,6994.0,7149,7000.0,60.049,0.3,25.0
5240,2297636,100.0,28.0,20.382,ANTA_2_ALL,1,1,2021-10-05T11:53:13.879Z,6996.0,7150,7000.0,60.054,0.5,25.0
5241,2314443,10.0,29.0,20.247,FORA_10,1,1,2021-10-05T11:56:01.952Z,15972.0,7151,16000.0,143.5,0.9,25.0
5242,2327862,99.0,27.0,20.587,ANTA_1_ALL,1,1,2021-10-05T11:58:16.145Z,6938.0,7152,7000.0,60.049,0.3,25.0
5243,2367148,300.0,27.0,20.298,FRESA300,1,1,2021-10-05T12:04:49.013Z,5490.0,7153,5500.0,58.5,2.8,25.0
5244,2374099,99.0,27.0,20.451,ANTA_1_ALL,1,1,2021-10-05T12:05:58.524Z,6955.0,7154,7000.0,60.049,0.3,25.0
5245,2393039,100.0,28.0,20.451,ANTA_2_ALL,1,1,2021-10-05T12:09:07.928Z,6932.0,7155,7000.0,60.054,0.5,25.0
5246,2412684,10.0,30.0,20.332,FORA_10,1,1,2021-10-05T12:12:24.382Z,15964.0,7156,16000.0,143.5,1.3,25.0
5247,2423944,99.0,28.0,20.434,ANTA_1_ALL,1,1,2021-10-05T12:14:16.984Z,6966.0,7157,7000.0,60.049,0.3,25.0
5248,2480216,300.0,25.0,20.535,FRESA300,1,1,2021-10-05T12:23:39.715Z,5448.0,7158,5500.0,58.5,2.7,25.0
5249,2489443,90.0,28.0,20.382,ANTA_7,1,1,2021-10-05T12:25:11.987Z,6888.0,7159,7000.0,147.0,0.5,24.0
5250,2511277,90.0,28.0,20.332,ANTA_8,1,1,2021-10-05T12:28:50.332Z,6937.0,7160,7000.0,147.0,0.3,25.0
5251,2522908,90.0,30.0,20.417,ANTA_6,1,1,2021-10-05T12:30:46.644Z,6898.0,7161,7000.0,147.0,0.5,25.0
5252,2531313,99.0,30.0,20.451,ANTA_1_ALL,1,1,2021-10-05T12:32:10.696Z,6948.0,7162,7000.0,60.049,0.4,25.0
5253,2550514,66.0,30.0,20.417,ANTA_9,1,1,2021-10-05T12:35:22.709Z,6936.0,7163,7000.0,168.0,0.4,25.0
5254,2558316,100.0,30.0,20.315,ANTA_2_ALL,1,1,2021-10-05T12:36:40.731Z,6884.0,7164,7000.0,60.054,0.6,25.0
5255,2650525,10.0,30.0,20.212,FORA_10,1,1,2021-10-05T12:52:02.840Z,15950.0,7165,16000.0,143.5,1.1,27.0
5256,2716715,90.0,27.0,20.382,ANTA_7,1,1,2021-10-05T13:03:04.753Z,6972.0,7166,7000.0,147.0,0.4,27.0
5257,2771056,90.0,30.0,20.298,ANTA_8,1,1,2021-10-05T13:12:08.174Z,6936.0,7167,7000.0,147.0,0.5,25.0
5258,2797648,90.0,32.0,20.502,ANTA_5,1,1,2021-10-05T13:16:34.099Z,6959.0,7168,7000.0,147.0,0.4,25.0
5259,2825703,66.0,30.0,20.417,ANTA_9,1,1,2021-10-05T13:21:14.655Z,6870.0,7169,7000.0,168.0,0.4,25.0
5260,2878707,300.0,27.0,20.365,FRESA300,1,1,2021-10-05T13:30:04.706Z,5444.0,7170,5500.0,58.5,2.4,25.0
5261,2891401,90.0,30.0,20.315,ANTA_7,1,1,2021-10-05T13:32:11.648Z,6970.0,7171,7000.0,147.0,0.3,25.0
5262,2907756,90.0,30.0,20.468,ANTA_8,1,1,2021-10-05T13:34:55.201Z,6883.0,7172,7000.0,147.0,0.4,25.0
5263,2919514,90.0,32.0,20.535,ANTA_6,1,1,2021-10-05T13:36:52.784Z,6985.0,7173,7000.0,147.0,0.6,25.0
5264,2930058,99.0,30.0,20.417,ANTA_1_ALL,1,1,2021-10-05T13:38:38.226Z,6967.0,7174,7000.0,60.049,0.6,25.0
5265,2949760,66.0,30.0,20.247,ANTA_9,1,1,2021-10-05T13:41:55.250Z,6988.0,7175,7000.0,168.0,0.4,25.0
5266,2958539,100.0,29.0,20.332,ANTA_2_ALL,1,1,2021-10-05T13:43:23.042Z,6917.0,7176,7000.0,60.054,0.5,25.0
5267,3030091,10.0,30.0,20.281,FORA_10,1,1,2021-10-05T13:55:18.576Z,15983.0,7177,16000.0,143.5,1.1,25.0
5268,3095432,90.0,27.0,20.434,ANTA_7,1,1,2021-10-05T14:06:12.000Z,6974.0,7179,7000.0,147.0,0.5,25.0
5269,3178159,90.0,30.0,20.349,ANTA_8,1,1,2021-10-05T14:19:59.286Z,6977.0,7180,7000.0,147.0,0.3,25.0
5270,3207723,66.0,30.0,20.382,ANTA_9,1,1,2021-10-05T14:24:54.932Z,6975.0,7181,7000.0,168.0,0.5,25.0
5271,3251054,300.0,27.0,20.315,FRESA300,1,1,2021-10-05T14:32:08.251Z,5418.0,7182,5500.0,58.5,2.6,25.0
5272,3256797,99.0,29.0,20.502,ANTA_1_ALL,1,1,2021-10-05T14:33:05.682Z,6969.0,7183,7000.0,60.049,0.3,25.0
5273,3270443,100.0,29.0,20.757,ANTA_2_ALL,1,1,2021-10-05T14:35:22.145Z,6843.0,7184,7000.0,60.054,0.5,25.0
5274,3282142,10.0,30.0,20.332,FORA_10,1,1,2021-10-05T14:37:19.137Z,15975.0,7185,16000.0,143.5,1.0,25.0
5275,3295058,99.0,27.0,20.451,ANTA_1_ALL,1,1,2021-10-05T14:39:28.300Z,6998.0,7186,7000.0,60.049,0.4,25.0
5276,3321264,300.0,27.0,20.315,FRESA300,1,1,2021-10-05T14:43:50.365Z,5475.0,7187,5500.0,58.5,2.9,25.0
5277,3326987,99.0,29.0,20.468,ANTA_1_ALL,1,1,2021-10-05T14:44:47.597Z,6908.0,7188,7000.0,60.049,0.4,25.0
5278,3340676,100.0,30.0,20.502,ANTA_2_ALL,1,1,2021-10-05T14:47:04.489Z,6882.0,7189,7000.0,60.054,0.5,25.0
5279,3351668,10.0,30.0,20.195,FORA_10,1,1,2021-10-05T14:48:54.411Z,15990.0,7190,16000.0,143.5,1.2,25.0
5280,3361035,99.0,28.0,20.757,ANTA_1_ALL,1,1,2021-10-05T14:50:28.083Z,6916.0,7191,7000.0,60.049,0.3,25.0
5281,61239,300.0,18.0,20.451,FRESA300,1,1,2021-10-07T06:00:24.085Z,5465.0,7192,5500.0,58.5,2.8,17.0
5282,67148,90.0,20.0,20.298,ANTA_7,1,1,2021-10-07T06:01:23.176Z,6956.0,7193,7000.0,147.0,0.5,17.0
5283,76891,90.0,23.0,20.417,ANTA_8,1,1,2021-10-07T06:03:00.607Z,6972.0,7194,7000.0,147.0,0.5,18.0
5284,86133,90.0,24.0,20.332,ANTA_6,1,1,2021-10-07T06:04:33.028Z,7004.0,7195,7000.0,147.0,0.5,18.0
5285,92222,66.0,24.0,20.502,ANTA_9,1,1,2021-10-07T06:05:33.919Z,6945.0,7196,7000.0,168.0,0.5,18.0
5286,99418,100.0,23.0,20.451,ANTA_2_ALL,1,1,2021-10-07T06:06:45.880Z,6889.0,7197,7000.0,60.054,0.5,19.0
5287,141341,10.0,25.0,20.212,FORA_10,1,1,2021-10-07T06:13:45.114Z,15916.0,7198,16000.0,143.5,1.1,20.0
5288,178626,90.0,22.0,20.298,ANTA_7,1,1,2021-10-07T06:19:57.969Z,6984.0,7200,7000.0,147.0,0.4,22.0
5289,243888,66.0,29.0,20.281,ANTA_9,1,1,2021-10-07T06:30:50.597Z,6907.0,7201,7000.0,168.0,0.4,24.0
5290,266983,300.0,25.0,20.298,FRESA300,1,1,2021-10-07T06:34:41.551Z,5414.0,7202,5500.0,58.5,2.4,23.0
5291,272904,90.0,27.0,20.365,ANTA_7,1,1,2021-10-07T06:35:40.761Z,6936.0,7203,7000.0,147.0,0.3,23.0
5292,283600,90.0,29.0,20.212,ANTA_8,1,1,2021-10-07T06:37:27.723Z,6926.0,7204,7000.0,147.0,0.4,24.0
5293,292137,90.0,30.0,20.502,ANTA_6,1,1,2021-10-07T06:38:53.094Z,6891.0,7205,7000.0,147.0,0.7,24.0
5294,298668,66.0,30.0,20.382,ANTA_9,1,1,2021-10-07T06:39:58.405Z,6945.0,7206,7000.0,168.0,0.5,24.0
5295,305703,100.0,29.0,20.247,ANTA_2_ALL,1,1,2021-10-07T06:41:08.756Z,6953.0,7207,7000.0,60.054,0.6,24.0
5296,343736,10.0,30.0,20.281,FORA_10,1,1,2021-10-07T06:47:29.092Z,15971.0,7208,16000.0,143.5,1.1,25.0
5297,370926,90.0,28.0,20.451,ANTA_7,1,1,2021-10-07T06:52:00.996Z,6952.0,7209,7000.0,147.0,0.5,25.0
5298,398422,90.0,32.0,20.518,ANTA_5,1,1,2021-10-07T06:56:35.960Z,6932.0,7210,7000.0,147.0,0.4,27.0
5299,420457,66.0,32.0,20.382,ANTA_9,1,1,2021-10-07T07:00:16.313Z,6883.0,7211,7000.0,168.0,0.4,25.0
5300,106628,300.0,19.0,20.247,FRESA300,1,1,2021-10-08T05:50:38.168Z,5446.0,7212,5500.0,58.5,2.5,18.0
5301,119935,90.0,22.0,20.434,PORTA_INT_2,1,1,2021-10-08T05:52:51.240Z,6956.0,7213,7000.0,155.5,0.4,19.0
5302,258752,110.0,22.0,20.382,PORTA_INT_1,1,1,2021-10-08T06:15:59.431Z,6918.0,7214,7000.0,102.0,0.5,20.0
5303,277291,10.0,25.0,20.247,FORA_10,1,1,2021-10-08T06:19:04.824Z,15992.0,7215,16000.0,143.5,2.1,22.0
5304,565214,300.0,25.0,20.535,FRESA300,1,1,2021-10-08T07:07:04.104Z,5475.0,7216,5500.0,58.5,2.6,25.0
5305,578134,110.0,29.0,20.247,PORTA_INT_1,1,1,2021-10-08T07:09:13.306Z,6946.0,7217,7000.0,102.0,0.6,24.0
5306,601659,10.0,30.0,20.451,FORA_10,1,1,2021-10-08T07:13:08.560Z,15969.0,7218,16000.0,143.5,1.2,25.0
5307,838958,300.0,27.0,20.315,FRESA300,1,1,2021-10-08T07:52:41.594Z,5374.0,7219,5500.0,58.5,3.1,25.0
5308,845496,38.0,29.0,20.332,DOPPIO_RAGGIO,1,1,2021-10-08T07:53:46.975Z,9911.0,7220,10000.0,165.699,0.4,25.0
5309,858362,100.0,30.0,20.332,PORTA_INT_7,1,1,2021-10-08T07:55:55.638Z,6945.0,7221,7000.0,66.5,2.4,25.0
5310,910405,300.0,25.0,20.332,FRESA300,1,1,2021-10-08T08:04:36.078Z,5454.0,7222,5500.0,58.5,3.1,24.0
5311,916958,38.0,27.0,20.315,DOPPIO_RAGGIO,1,1,2021-10-08T08:05:41.609Z,9934.0,7223,10000.0,165.699,0.4,24.0
5312,928116,100.0,30.0,20.468,PORTA_INT_7,1,1,2021-10-08T08:07:33.191Z,6960.0,7224,7000.0,66.5,2.5,25.0
5313,957307,300.0,27.0,20.518,FRESA300,1,1,2021-10-08T08:12:25.106Z,5427.0,7225,5500.0,58.5,3.0,25.0
5314,962144,38.0,28.0,20.247,DOPPIO_RAGGIO,1,1,2021-10-08T08:13:13.477Z,9989.0,7226,10000.0,165.699,0.4,25.0
5315,969043,100.0,30.0,20.281,PORTA_INT_7,1,1,2021-10-08T08:14:22.469Z,6931.0,7227,7000.0,66.5,2.2,25.0
5316,983274,300.0,28.0,20.332,FRESA300,1,1,2021-10-08T08:16:44.781Z,5422.0,7228,5500.0,58.5,3.0,25.0
5317,988425,38.0,29.0,20.247,DOPPIO_RAGGIO,1,1,2021-10-08T08:17:36.292Z,9982.0,7229,10000.0,165.699,0.4,25.0
5318,995842,100.0,30.0,20.4,PORTA_INT_7,1,1,2021-10-08T08:18:50.464Z,6915.0,7230,7000.0,66.5,2.6,25.0
5319,1029395,300.0,25.0,20.162,FRESA300,1,1,2021-10-08T08:24:26.000Z,5465.0,7231,5500.0,58.5,3.2,24.0
5320,1036734,38.0,27.0,20.349,DOPPIO_RAGGIO,1,1,2021-10-08T08:25:39.392Z,9954.0,7232,10000.0,165.699,0.4,24.0
5321,1047929,100.0,30.0,20.247,PORTA_INT_7,1,1,2021-10-08T08:27:31.344Z,6908.0,7233,7000.0,66.5,2.0,25.0
5322,1077024,300.0,27.0,20.315,FRESA300,1,1,2021-10-08T08:32:22.300Z,5461.0,7234,5500.0,58.5,2.9,25.0
5323,1083709,38.0,29.0,20.382,DOPPIO_RAGGIO,1,1,2021-10-08T08:33:29.151Z,9979.0,7235,10000.0,165.699,0.4,25.0
5324,1094829,100.0,30.0,20.417,PORTA_INT_7,1,1,2021-10-08T08:35:20.353Z,6974.0,7236,7000.0,66.5,2.3,25.0
5325,1113989,300.0,28.0,20.655,FRESA300,1,1,2021-10-08T08:38:31.957Z,5397.0,7237,5500.0,58.5,3.1,25.0
5326,1118825,38.0,28.0,20.365,DOPPIO_RAGGIO,1,1,2021-10-08T08:39:20.318Z,9959.0,7238,10000.0,165.699,0.4,25.0
5327,1125574,100.0,30.0,20.382,PORTA_INT_7,1,1,2021-10-08T08:40:27.809Z,6956.0,7239,7000.0,66.5,2.5,25.0
5328,1142056,300.0,27.0,20.382,FRESA300,1,1,2021-10-08T08:43:12.632Z,5474.0,7240,5500.0,58.5,2.8,24.0
5329,1148175,38.0,28.0,20.247,DOPPIO_RAGGIO,1,1,2021-10-08T08:44:13.823Z,9970.0,7241,10000.0,165.699,0.5,24.0
5330,1157104,100.0,30.0,20.382,PORTA_INT_7,1,1,2021-10-08T08:45:43.115Z,6938.0,7242,7000.0,66.5,2.2,25.0
5331,2262953,7.0,27.0,20.298,FORA_ANUBA_7,1,1,2021-10-08T11:50:01.825Z,13977.0,7243,14000.0,139.5,1.3,25.0
5332,2274547,16.0,32.0,20.332,CANDELA_16_H100,1,1,2021-10-08T11:51:57.767Z,16976.0,7244,17000.0,188.3,0.5,27.0
5333,1214280,300.0,25.0,20.179,FRESA300,1,1,2021-10-11T08:23:22.873Z,5450.0,7245,5500.0,58.5,2.3,25.0
5334,1234224,10.0,29.0,20.298,FORA_10,1,1,2021-10-11T08:26:42.317Z,15985.0,7246,16000.0,143.5,1.8,25.0
5335,1334637,300.0,25.0,20.655,FRESA300,1,1,2021-10-11T08:43:26.466Z,5415.0,7247,5500.0,58.5,2.4,24.0
5336,1350262,10.0,28.0,20.212,FORA_10,1,1,2021-10-11T08:46:02.719Z,15941.0,7248,16000.0,143.5,2.0,24.0
5337,1381227,100.0,33.0,20.212,FRESA_SGROS_120,1,1,2021-10-11T08:51:12.375Z,6917.0,7249,7000.0,181.5,0.5,27.0
5338,1398752,110.0,32.0,20.417,PORTA_INT_4,1,1,2021-10-11T08:54:07.628Z,6962.0,7250,7000.0,94.0,0.3,25.0
5339,1414954,100.0,30.0,20.349,PORTA_INT_3,1,1,2021-10-11T08:56:49.651Z,6956.0,7251,7000.0,86.0,0.5,24.0
5340,1444314,7.0,30.0,20.264,FORA_ANUBA_7,1,1,2021-10-11T09:01:43.257Z,13983.0,7252,14000.0,139.5,1.3,25.0
5341,1454916,38.0,32.0,20.349,DOPPIO_RAGGIO,1,1,2021-10-11T09:03:29.279Z,9913.0,7253,10000.0,165.699,0.5,25.0
5342,2299919,300.0,25.0,20.332,FRESA300,1,1,2021-10-11T11:24:19.475Z,5427.0,7254,5500.0,58.5,2.5,25.0
5343,2315562,10.0,29.0,20.434,FORA_10,1,1,2021-10-11T11:26:55.908Z,15983.0,7255,16000.0,143.5,2.1,25.0
5344,2346864,100.0,33.0,20.332,FRESA_SGROS_120,1,1,2021-10-11T11:32:08.934Z,6942.0,7256,7000.0,181.5,0.3,27.0
5345,2363879,110.0,30.0,20.468,PORTA_INT_4,1,1,2021-10-11T11:34:59.087Z,6952.0,7257,7000.0,94.0,0.5,25.0
5346,2384657,100.0,29.0,20.587,PORTA_INT_3,1,1,2021-10-11T11:38:26.871Z,6943.0,7258,7000.0,86.0,0.5,25.0
5347,2413661,16.0,30.0,20.247,CANDELA_16_H100,1,1,2021-10-11T11:43:16.917Z,16946.0,7259,17000.0,188.3,0.5,25.0
5348,2419023,100.0,30.0,20.349,PORTA_INT_5,1,1,2021-10-11T11:44:10.538Z,6947.0,7260,7000.0,96.0,0.7,25.0
5349,2436805,7.0,30.0,20.434,FORA_ANUBA_7,1,1,2021-10-11T11:47:08.362Z,13974.0,7261,14000.0,139.5,1.4,25.0
5350,2447636,38.0,30.0,20.382,DOPPIO_RAGGIO,1,1,2021-10-11T11:48:56.674Z,9953.0,7262,10000.0,165.699,0.6,25.0
5351,2456841,16.0,32.0,20.518,CANDELA_16_H100,1,1,2021-10-11T11:50:28.726Z,17002.0,7263,17000.0,188.3,0.6,25.0
5352,62969,100.0,25.0,20.468,PORTA_INT_5,1,1,2021-10-11T12:05:22.701Z,6969.0,7264,7000.0,96.0,0.6,25.0
5353,158487,100.0,27.0,20.451,FRESA_SGROS_120,1,1,2021-10-11T12:21:17.900Z,6971.0,7265,7000.0,181.5,0.7,25.0
5354,179151,59.0,29.0,20.417,PORTA_INT_6,1,1,2021-10-11T12:24:44.544Z,6920.0,7266,7000.0,149.0,1.2,24.0
5355,225310,59.0,27.0,20.468,PORTA_INT_6,1,1,2021-10-11T12:32:26.144Z,6889.0,7267,7000.0,149.0,1.2,25.0
5356,261953,47.79,30.0,20.298,CONO_45,1,1,2021-10-11T12:38:32.581Z,9948.0,7268,10000.0,131.0,0.4,25.0
5357,262203,47.79,30.0,4.981,CONO_45,1,1,2021-10-11T12:38:35.081Z,13982.0,7268,14000.0,131.0,0.8,25.0
5358,268819,47.79,30.0,1.853,CONO_45,1,1,2021-10-11T12:39:41.242Z,14014.0,7268,14000.0,131.0,0.4,25.0
5359,280954,47.79,32.0,2.55,CONO_45,1,1,2021-10-11T12:41:42.595Z,14011.0,7268,14000.0,131.0,0.4,25.0
5360,285054,47.79,32.0,3.247,CONO_45,1,1,2021-10-11T12:42:23.596Z,14014.0,7268,14000.0,131.0,0.4,27.0
5361,291106,47.79,32.0,1.802,CONO_45,1,1,2021-10-11T12:43:24.117Z,14013.0,7268,14000.0,131.0,0.4,27.0
5362,297997,47.79,33.0,1.802,CONO_45,1,1,2021-10-11T12:44:33.028Z,14013.0,7268,14000.0,131.0,0.3,27.0
5363,310256,47.79,33.0,2.227,CONO_45,1,1,2021-10-11T12:46:35.621Z,14009.0,7268,14000.0,131.0,0.3,27.0
5364,314343,47.79,33.0,2.975,CONO_45,1,1,2021-10-11T12:47:16.492Z,14008.0,7268,14000.0,131.0,0.3,27.0
5365,364202,100.0,27.0,20.298,FRESA_SGROS_120,1,1,2021-10-11T12:55:35.092Z,6899.0,7269,7000.0,181.5,0.5,25.0
5366,386860,59.0,30.0,20.705,PORTA_INT_6,1,1,2021-10-11T12:59:21.676Z,6852.0,7270,7000.0,149.0,1.4,25.0
5367,428446,59.0,27.0,20.485,PORTA_INT_6,1,1,2021-10-11T13:06:17.545Z,6905.0,7271,7000.0,149.0,1.4,25.0
5368,468216,47.79,32.0,20.23,CONO_45,1,1,2021-10-11T13:12:55.253Z,9947.0,7272,10000.0,131.0,0.4,25.0
5369,468465,47.79,32.0,4.777,CONO_45,1,1,2021-10-11T13:12:57.743Z,13970.0,7272,14000.0,131.0,1.1,25.0
5370,473919,47.79,32.0,2.516,CONO_45,1,1,2021-10-11T13:13:52.284Z,14006.0,7272,14000.0,131.0,0.5,25.0
5371,483892,47.79,33.0,2.363,CONO_45,1,1,2021-10-11T13:15:32.016Z,14012.0,7272,14000.0,131.0,0.5,27.0
5372,487243,47.79,33.0,1.649,CONO_45,1,1,2021-10-11T13:16:05.527Z,14018.0,7272,14000.0,131.0,0.5,27.0
5373,492259,47.79,33.0,2.703,CONO_45,1,1,2021-10-11T13:16:55.688Z,14010.0,7272,14000.0,131.0,0.5,27.0
5374,497913,47.79,32.0,2.618,CONO_45,1,1,2021-10-11T13:17:52.229Z,14010.0,7272,14000.0,131.0,0.5,27.0
5375,507990,47.79,32.0,2.193,CONO_45,1,1,2021-10-11T13:19:33.001Z,14006.0,7272,14000.0,131.0,0.6,27.0
5376,511335,47.79,32.0,2.516,CONO_45,1,1,2021-10-11T13:20:06.451Z,14015.0,7272,14000.0,131.0,0.5,27.0
5377,1047914,20.0,25.0,20.315,CANDELA_20,1,1,2021-10-11T14:49:32.351Z,15914.0,7273,16000.0,187.1,1.2,25.0
5378,1221657,20.0,25.0,20.264,CANDELA_20,1,1,2021-10-11T15:18:29.816Z,15968.0,7274,16000.0,187.1,1.0,25.0
5379,1277029,20.0,30.0,20.212,CANDELA_20,1,1,2021-10-11T15:27:43.547Z,15934.0,7275,16000.0,187.1,0.9,28.0
5380,1294307,38.0,33.0,20.382,DOPPIO_RAGGIO,1,1,2021-10-11T15:30:36.330Z,9977.0,7276,10000.0,165.699,0.3,28.0
5381,1305568,20.0,30.0,20.247,CANDELA_20,1,1,2021-10-11T15:32:28.942Z,15996.0,7277,16000.0,187.1,1.1,27.0
5382,1315598,38.0,33.0,20.4,DOPPIO_RAGGIO,1,1,2021-10-11T15:34:09.244Z,9987.0,7278,10000.0,165.699,0.3,27.0
5383,1323093,47.79,33.0,20.212,CONO_45,1,1,2021-10-11T15:35:24.196Z,13984.0,7279,14000.0,131.0,0.5,27.0
5384,1559899,20.0,25.0,20.162,CANDELA_20,1,1,2021-10-11T16:14:52.304Z,15951.0,7280,16000.0,187.1,1.0,25.0
5385,1665978,20.0,27.0,20.417,CANDELA_20,1,1,2021-10-11T16:32:33.116Z,15989.0,7281,16000.0,187.1,0.8,27.0
5386,1681294,20.0,27.0,20.247,CANDELA_20,1,1,2021-10-11T16:35:06.279Z,15985.0,7282,16000.0,187.1,0.8,27.0
5387,1747773,38.0,34.0,20.298,DOPPIO_RAGGIO,1,1,2021-10-11T16:46:11.082Z,9959.0,7283,10000.0,165.699,0.4,27.0
5388,1766823,38.0,28.0,20.247,DOPPIO_RAGGIO,1,1,2021-10-11T16:49:21.586Z,9988.0,7284,10000.0,165.699,0.3,27.0
5389,1774749,47.79,32.0,20.382,CONO_45,1,1,2021-10-11T16:50:40.848Z,13939.0,7285,14000.0,131.0,0.5,27.0
5390,1810441,47.79,30.0,20.332,CONO_45,1,1,2021-10-11T16:56:37.775Z,13937.0,7286,14000.0,131.0,0.6,27.0
5391,329064,20.0,27.0,20.298,CANDELA_20,1,1,2021-10-12T12:52:16.559Z,15922.0,7287,16000.0,187.1,0.8,25.0
5392,450082,47.79,29.0,20.162,CONO_45,1,1,2021-10-12T13:12:26.763Z,9969.0,7288,10000.0,131.0,0.4,27.0
5393,450322,47.79,29.0,4.726,CONO_45,1,1,2021-10-12T13:12:29.163Z,13930.0,7288,14000.0,131.0,0.4,27.0
5394,464322,47.79,32.0,2.839,CONO_45,1,1,2021-10-12T13:14:49.165Z,14009.0,7288,14000.0,131.0,0.4,27.0
5395,472456,47.79,33.0,2.329,CONO_45,1,1,2021-10-12T13:16:10.507Z,14014.0,7288,14000.0,131.0,0.4,27.0
5396,482786,47.79,33.0,2.805,CONO_45,1,1,2021-10-12T13:17:53.809Z,14009.0,7288,14000.0,131.0,0.4,28.0
5397,693167,20.0,27.0,20.468,CANDELA_20,1,1,2021-10-12T13:52:57.661Z,15947.0,7289,16000.0,187.1,1.0,25.0
5398,826154,47.79,35.0,20.264,CONO_45,1,1,2021-10-12T14:15:07.558Z,9930.0,7290,10000.0,131.0,0.4,29.0
5399,826419,47.79,35.0,5.27,CONO_45,1,1,2021-10-12T14:15:10.208Z,13979.0,7290,14000.0,131.0,0.4,29.0
5400,835202,47.79,33.0,2.618,CONO_45,1,1,2021-10-12T14:16:38.040Z,14010.0,7290,14000.0,131.0,0.4,28.0
5401,839602,47.79,33.0,2.091,CONO_45,1,1,2021-10-12T14:17:22.040Z,14016.0,7290,14000.0,131.0,0.4,28.0
5402,845153,47.79,33.0,2.091,CONO_45,1,1,2021-10-12T14:18:17.552Z,14010.0,7290,14000.0,131.0,0.4,28.0
5403,1176322,300.0,27.0,20.552,FRESA300,1,1,2021-10-12T15:13:29.308Z,5454.0,7291,5500.0,58.5,2.4,25.0
5404,1189413,110.0,27.0,20.298,PORTA_INT_1,1,1,2021-10-12T15:15:40.221Z,6990.0,7292,7000.0,102.0,0.6,25.0
5405,207667,300.0,20.0,20.332,FRESA300,1,1,2021-10-13T05:46:35.190Z,5403.0,7293,5500.0,58.5,3.0,20.0
5406,213850,38.0,22.0,20.281,DOPPIO_RAGGIO,1,1,2021-10-13T05:47:37.021Z,9945.0,7294,10000.0,165.699,0.4,20.0
5407,225923,100.0,25.0,20.417,PORTA_INT_7,1,1,2021-10-13T05:49:37.753Z,6862.0,7295,7000.0,66.5,2.2,20.0
5408,266803,300.0,22.0,20.672,FRESA300,1,1,2021-10-13T05:56:26.559Z,5468.0,7296,5500.0,58.5,3.0,20.0
5409,272996,38.0,25.0,20.212,DOPPIO_RAGGIO,1,1,2021-10-13T05:57:28.489Z,9948.0,7297,10000.0,165.699,0.3,20.0
5410,287086,100.0,27.0,20.247,PORTA_INT_7,1,1,2021-10-13T05:59:49.392Z,6973.0,7298,7000.0,66.5,2.5,22.0
5411,976145,20.0,25.0,20.212,CANDELA_20,1,1,2021-10-13T07:54:40.097Z,15960.0,7299,16000.0,187.1,0.6,24.0
5412,1040818,20.0,33.0,20.298,CANDELA_20,1,1,2021-10-13T08:05:26.838Z,15959.0,7300,16000.0,187.1,0.9,27.0
5413,1170791,47.79,35.0,20.247,CONO_45,1,1,2021-10-13T08:27:06.592Z,13985.0,7301,14000.0,131.0,0.5,28.0
5414,580554,20.0,27.0,20.349,CANDELA_20,1,1,2021-10-13T11:11:44.911Z,15936.0,7302,16000.0,187.1,0.8,25.0
