,@timestamp,CurrentPeak,DIAM,numTP,statoRot,LUNG,bearingsCelsius,spindleRpm,VibromPeak,rpmSetPoint,UTE,ist_acc,statorCelsius,idChiave
6154,2022-04-19T04:31:00.255Z,7.4,,,1,,0.0,0.0,,0.0,,2833095,0.0,8942
6155,2022-04-19T04:31:14.625Z,1.569,,,1,,0.0,0.0,,0.0,,2834532,0.0,8942
6156,2022-04-19T04:31:29.545Z,2.339,,,1,,0.0,0.0,,0.0,,2836024,0.0,8942
6157,2022-04-19T04:31:33.065Z,1.633,,,1,,0.0,0.0,,0.0,,2836376,0.0,8942
6158,2022-04-19T04:31:38.405Z,2.402,,,1,,0.0,0.0,,0.0,,2836910,0.0,8942
6159,2022-04-19T04:53:03.647Z,7.289,,,1,,0.0,0.0,,0.0,,2965432,0.0,8944
6160,2022-04-19T04:53:09.407Z,1.586,,,1,,0.0,0.0,,0.0,,2966008,0.0,8944
6161,2022-04-19T04:53:21.527Z,2.402,,,1,,0.0,0.0,,0.0,,2967220,0.0,8944
6162,2022-04-19T04:53:30.628Z,1.522,,,1,,0.0,0.0,,0.0,,2968130,0.0,8944
6163,2022-04-19T04:54:10.728Z,2.386,,,1,,0.0,0.0,,0.0,,2972140,0.0,8944
6164,2022-04-19T04:54:19.758Z,1.569,,,1,,0.0,0.0,,0.0,,2973043,0.0,8944
6165,2022-04-19T04:54:38.419Z,2.449,,,1,,0.0,0.0,,0.0,,2974909,0.0,8944
6166,2022-04-19T04:54:39.949Z,1.522,,,1,,0.0,0.0,,0.0,,2975062,0.0,8944
6167,2022-04-19T05:05:06.159Z,7.351,,,1,,0.0,0.0,,0.0,,3037682,0.0,8946
6168,2022-04-19T05:05:12.699Z,1.539,,,1,,0.0,0.0,,0.0,,3038336,0.0,8946
6169,2022-04-19T05:05:29.490Z,2.151,,,1,,0.0,0.0,,0.0,,3040015,0.0,8946
6170,2022-04-19T05:05:46.240Z,1.506,,,1,,0.0,0.0,,0.0,,3041690,0.0,8946
6171,2022-04-19T05:06:45.511Z,2.151,,,1,,0.0,0.0,,0.0,,3047617,0.0,8946
6172,2022-04-19T05:06:46.801Z,1.522,,,1,,0.0,0.0,,0.0,,3047746,0.0,8946
6173,2022-04-19T05:07:06.311Z,2.292,,,1,,0.0,0.0,,0.0,,3049697,0.0,8946
6174,2022-04-19T05:07:07.681Z,1.539,,,1,,0.0,0.0,,0.0,,3049834,0.0,8946
6175,2022-04-19T21:44:20.235Z,7.461,,,1,,0.0,0.0,,0.0,,312987,0.0,8949
6176,2022-04-19T21:44:25.605Z,2.088,,,1,,0.0,0.0,,0.0,,313524,0.0,8949
6177,2022-04-19T21:44:49.545Z,2.733,,,1,,0.0,0.0,,0.0,,315918,0.0,8949
6178,2022-04-19T21:44:52.506Z,2.041,,,1,,0.0,0.0,,0.0,,316214,0.0,8949
6179,2022-04-19T21:54:46.993Z,7.43,,,1,,0.0,0.0,,0.0,,375662,0.0,8951
6180,2022-04-19T21:55:40.534Z,1.931,,,1,,0.0,0.0,,0.0,,381016,0.0,8951
6181,2022-04-14T01:15:24.439Z,13.189,10.0,1,1,113.659,27.0,18004.0,1.8,18000.0,10COMP,1709307,28.0,8826
6182,2022-04-14T01:23:51.414Z,13.359,10.0,1,1,113.659,29.0,18002.0,1.8,18000.0,10COMP,1760004,35.0,8828
6183,2022-04-14T01:32:57.879Z,13.417,10.0,1,1,113.659,31.0,18016.0,1.9,18000.0,10COMP,1814650,38.0,8830
6184,2022-04-14T01:42:22.725Z,13.207,10.0,1,1,113.659,31.0,17994.0,1.7,18000.0,10COMP,1871134,37.0,8832
6185,2022-04-14T01:52:45.721Z,13.189,10.0,1,1,113.659,32.0,18002.0,1.7,18000.0,10COMP,1933433,39.0,8834
6186,2022-04-14T02:04:17.908Z,13.371,10.0,1,1,113.659,33.0,17997.0,1.9,18000.0,10COMP,2002651,41.0,8836
6187,2022-04-14T02:13:09.174Z,13.417,10.0,1,1,113.659,32.0,17990.0,1.8,18000.0,10COMP,2055777,41.0,8838
6188,2022-04-14T02:32:56.126Z,13.417,10.0,1,1,114.089,28.0,18012.0,2.3,18000.0,10MDF,2174471,29.0,8840
6189,2022-04-14T03:37:43.985Z,13.13,10.0,1,1,114.089,23.0,18001.0,2.9,18000.0,10MDF,2563253,23.0,8841
6190,2022-04-14T04:01:54.550Z,13.207,10.0,1,1,114.089,24.0,18011.0,2.8,18000.0,10MDF,2708308,24.0,8842
6191,2022-04-14T04:38:03.951Z,13.359,12.0,1,1,130.415,24.0,18011.0,2.5,18000.0,12COMP,2925246,24.0,8844
6192,2022-04-14T04:46:44.676Z,13.324,3.0,1,1,128.3,25.0,14007.0,1.5,14000.0,VEE90,2977318,25.0,8846
6193,2022-04-14T04:47:49.197Z,13.435,12.0,1,1,130.415,25.0,17999.0,1.8,18000.0,12COMP,2983770,27.0,8847
6194,2022-04-14T04:48:44.798Z,13.171,12.5,1,1,115.598,25.0,17995.0,1.7,18000.0,JMOLD,2989330,29.0,8848
6195,2022-04-14T04:49:14.848Z,13.464,12.0,1,1,130.415,25.0,18019.0,1.7,18000.0,12COMP,2992335,31.0,8849
6196,2022-04-14T05:04:09.677Z,12.96,3.0,1,1,128.3,29.0,13994.0,1.2,14000.0,VEE90,3081817,30.0,8851
6197,2022-04-14T05:05:32.768Z,13.435,12.0,1,1,130.415,28.0,18000.0,0.4,18000.0,12COMP,3090126,34.0,8852
6198,2022-04-14T05:22:31.558Z,13.095,3.0,1,1,128.3,33.0,13999.0,1.6,14000.0,VEE90,3192004,40.0,8854
6199,2022-04-14T05:24:08.909Z,13.294,12.0,1,1,130.415,32.0,18005.0,1.9,18000.0,12COMP,3201739,43.0,8855
6200,2022-04-14T05:58:11.081Z,13.037,3.0,1,1,128.3,27.0,14001.0,0.5,14000.0,VEE90,3405954,28.0,8857
6201,2022-04-14T05:58:33.641Z,13.283,12.0,1,1,130.415,27.0,18004.0,0.5,18000.0,12COMP,3408210,29.0,8858
6202,2022-04-18T21:40:10.509Z,13.634,10.0,1,1,113.659,16.0,17992.0,1.7,18000.0,10COMP,368159,16.0,8860
6203,2022-04-18T21:47:36.174Z,13.371,10.0,1,1,114.089,17.0,17994.0,0.6,18000.0,10MDF,412725,17.0,8862
6204,2022-04-18T21:58:11.022Z,13.417,10.0,1,1,114.089,17.0,18015.0,0.6,18000.0,10MDF,476209,17.0,8864
6205,2022-04-18T22:18:01.538Z,13.417,10.0,1,1,114.089,18.0,18012.0,0.7,18000.0,10MDF,595259,18.0,8865
6206,2022-04-18T22:29:25.318Z,13.511,10.0,1,1,113.659,22.0,18017.0,1.8,18000.0,10COMP,663636,24.0,8868
6207,2022-04-18T22:43:50.859Z,13.359,10.0,1,1,114.089,20.0,18009.0,2.4,18000.0,10MDF,750189,21.0,8869
6208,2022-04-18T22:52:48.467Z,13.13,10.0,1,1,113.659,21.0,18012.0,2.2,18000.0,10COMP,803949,21.0,8871
6209,2022-04-18T23:00:16.853Z,13.171,10.0,1,1,113.659,24.0,18004.0,1.7,18000.0,10COMP,848787,27.0,8873
6210,2022-04-18T23:07:30.010Z,13.218,10.0,1,1,113.659,26.0,17997.0,1.8,18000.0,10COMP,892102,35.0,8875
6211,2022-04-18T23:13:44.515Z,13.371,10.0,1,1,113.659,27.0,17989.0,1.7,18000.0,10COMP,929552,34.0,8877
6212,2022-04-18T23:19:55.581Z,13.294,10.0,1,1,113.659,28.0,17990.0,1.9,18000.0,10COMP,966658,38.0,8880
6213,2022-04-18T23:30:12.780Z,13.312,10.0,1,1,113.659,29.0,18011.0,1.8,18000.0,10COMP,1028377,35.0,8882
6214,2022-04-18T23:39:35.478Z,13.142,10.0,1,1,113.659,30.0,18001.0,1.7,18000.0,10COMP,1084646,37.0,8884
6215,2022-04-18T23:46:31.504Z,13.359,10.0,1,1,113.659,30.0,18002.0,2.0,18000.0,10COMP,1126248,38.0,8886
6216,2022-04-18T23:56:17.864Z,13.558,10.0,1,1,113.659,30.0,18001.0,1.8,18000.0,10COMP,1184883,36.0,8888
6217,2022-04-19T00:04:41.241Z,13.324,10.0,1,1,113.659,30.0,17995.0,1.9,18000.0,10COMP,1235220,41.0,8891
6218,2022-04-19T00:12:40.569Z,13.189,10.0,1,1,113.659,30.0,18014.0,1.8,18000.0,10COMP,1283152,37.0,8893
6219,2022-04-19T00:20:36.746Z,13.494,10.0,1,1,113.659,31.0,18014.0,2.0,18000.0,10COMP,1330769,42.0,8895
6220,2022-04-19T00:43:24.238Z,13.324,10.0,1,1,113.659,32.0,17992.0,1.8,18000.0,10COMP,1467516,38.0,8901
6221,2022-04-19T00:52:06.646Z,13.218,10.0,1,1,113.659,32.0,17995.0,1.9,18000.0,10COMP,1519756,40.0,8903
6222,2022-04-19T00:59:44.383Z,13.189,10.0,1,1,113.659,32.0,18004.0,2.3,18000.0,10COMP,1565529,40.0,8905
6223,2022-04-19T01:14:38.208Z,13.16,10.0,1,1,113.659,31.0,18012.0,2.1,18000.0,10COMP,1654910,32.0,8907
6224,2022-04-19T01:24:53.198Z,13.283,10.0,1,1,113.659,32.0,17999.0,1.7,18000.0,10COMP,1716408,35.0,8909
6225,2022-04-19T01:32:57.656Z,13.236,10.0,1,1,113.659,33.0,18004.0,1.8,18000.0,10COMP,1764853,41.0,8911
6226,2022-04-19T01:39:50.493Z,13.142,10.0,1,1,113.659,34.0,18011.0,1.8,18000.0,10COMP,1806136,45.0,8913
6227,2022-04-19T01:49:28.692Z,13.447,10.0,1,1,113.659,35.0,18004.0,2.2,18000.0,10COMP,1863955,42.0,8915
6228,2022-04-19T02:04:27.707Z,13.341,10.0,1,1,113.659,34.0,18016.0,2.1,18000.0,10COMP,1953855,37.0,8917
6229,2022-04-19T02:15:44.418Z,13.359,10.0,1,1,113.659,36.0,18007.0,1.8,18000.0,10COMP,2021525,43.0,8919
6230,2022-04-19T02:33:48.856Z,13.236,10.0,1,1,113.659,34.0,18007.0,2.3,18000.0,10COMP,2129967,36.0,8921
6231,2022-04-19T02:47:21.690Z,13.464,10.0,1,1,113.659,35.0,18009.0,1.9,18000.0,10COMP,2211249,37.0,8923
6232,2022-04-19T02:52:27.135Z,13.265,10.0,1,1,113.659,34.0,17997.0,2.0,18000.0,10COMP,2241793,37.0,8925
6233,2022-04-19T02:59:34.643Z,13.171,10.0,1,1,114.089,33.0,18000.0,2.6,18000.0,10MDF,2284543,34.0,8927
6234,2022-04-19T03:35:40.079Z,13.371,10.0,1,1,114.089,29.0,18001.0,2.5,18000.0,10MDF,2501083,29.0,8929
6235,2022-04-19T03:42:45.126Z,13.248,10.0,1,1,114.089,32.0,18024.0,2.6,18000.0,10MDF,2543587,37.0,8931
6236,2022-04-19T03:50:43.474Z,13.341,10.0,1,1,114.089,33.0,18010.0,2.2,18000.0,10MDF,2591421,36.0,8933
6237,2022-04-19T03:57:07.370Z,13.447,10.0,1,1,114.089,35.0,17999.0,2.5,18000.0,10MDF,2629810,42.0,8935
6238,2022-04-19T04:02:20.906Z,13.511,10.0,1,1,114.089,36.0,17991.0,2.5,18000.0,10MDF,2661163,46.0,8937
6239,2022-04-19T04:08:03.741Z,13.171,10.0,1,1,114.089,36.0,18006.0,2.5,18000.0,10MDF,2695446,42.0,8939
6240,2022-04-19T04:22:47.006Z,13.558,12.0,1,1,130.415,33.0,18009.0,2.3,18000.0,12COMP,2783771,34.0,8941
6241,2022-04-19T04:31:51.285Z,13.359,12.0,1,1,130.415,36.0,17995.0,2.5,18000.0,12COMP,2838198,44.0,8943
6242,2022-04-19T04:55:02.709Z,13.435,12.0,1,1,130.415,34.0,18002.0,2.5,18000.0,12COMP,2977338,35.0,8945
6243,2022-04-19T05:07:22.252Z,13.359,12.0,1,1,130.415,37.0,18011.0,2.9,18000.0,12COMP,3051291,43.0,8947
6244,2022-04-19T05:20:06.135Z,13.037,80.0,1,1,120.944,38.0,11997.0,0.6,12000.0,80SKIM,3127678,44.0,8948
6245,2022-04-19T21:45:02.526Z,13.248,12.0,1,1,130.415,17.0,17994.0,2.2,18000.0,12COMP,317216,16.0,8950
6246,2022-04-19T21:56:36.535Z,13.265,10.0,1,1,113.659,20.0,18006.0,1.3,18000.0,10COMP,386616,22.0,8952
6247,2022-04-19T00:11:03.537Z,1.743,,,1,,0.0,0.0,,0.0,,1273449,0.0,8892
6248,2022-04-19T22:01:43.429Z,7.461,,,1,,0.0,0.0,,0.0,,417305,0.0,8953
6249,2022-04-19T22:02:35.700Z,1.821,,,1,,0.0,0.0,,0.0,,422532,0.0,8953
6250,2022-04-19T22:10:16.466Z,7.4,,,1,,0.0,0.0,,0.0,,468608,0.0,8955
6251,2022-04-19T22:10:32.866Z,1.884,,,1,,0.0,0.0,,0.0,,470248,0.0,8955
6252,2022-04-19T22:17:31.392Z,7.383,,,1,,0.0,0.0,,0.0,,512100,0.0,8957
6253,2022-04-19T22:18:05.362Z,1.806,,,1,,0.0,0.0,,0.0,,515497,0.0,8957
6254,2022-04-19T22:25:09.058Z,7.257,,,1,,0.0,0.0,,0.0,,557866,0.0,8959
6255,2022-04-19T22:25:52.699Z,1.79,,,1,,0.0,0.0,,0.0,,562230,0.0,8959
6256,2022-04-19T22:34:42.857Z,7.32,,,1,,0.0,0.0,,0.0,,615245,0.0,8961
6257,2022-04-19T22:35:11.517Z,1.757,,,1,,0.0,0.0,,0.0,,618111,0.0,8961
6258,2022-04-19T22:42:30.924Z,7.383,,,1,,0.0,0.0,,0.0,,662051,0.0,8963
6259,2022-04-19T22:43:17.534Z,1.757,,,1,,0.0,0.0,,0.0,,666712,0.0,8963
6260,2022-04-19T22:50:04.670Z,7.4,,,1,,0.0,0.0,,0.0,,707425,0.0,8965
6261,2022-04-19T22:50:53.861Z,1.663,,,1,,0.0,0.0,,0.0,,712344,0.0,8965
6262,2022-04-19T22:59:57.559Z,7.367,,,1,,0.0,0.0,,0.0,,766713,0.0,8967
6263,2022-04-19T23:00:50.840Z,1.663,,,1,,0.0,0.0,,0.0,,772041,0.0,8967
6264,2022-04-19T23:15:27.563Z,7.414,,,1,,0.0,0.0,,0.0,,859712,0.0,8969
6265,2022-04-19T23:15:55.754Z,1.696,,,1,,0.0,0.0,,0.0,,862531,0.0,8969
6266,2022-04-19T23:29:29.186Z,7.446,,,1,,0.0,0.0,,0.0,,943873,0.0,8971
6267,2022-04-19T23:29:58.167Z,1.743,,,1,,0.0,0.0,,0.0,,946771,0.0,8971
6268,2022-04-19T23:43:41.330Z,7.4,,,1,,0.0,0.0,,0.0,,1029086,0.0,8974
6269,2022-04-19T23:43:33.440Z,7.446,,,1,,0.0,0.0,,0.0,,1028297,0.0,8973
6270,2022-04-20T01:00:41.832Z,7.461,,,1,,0.0,0.0,,0.0,,1491129,0.0,8988
6271,2022-04-20T01:01:30.273Z,1.633,,,1,,0.0,0.0,,0.0,,1495973,0.0,8988
6272,2022-04-20T01:07:08.619Z,7.383,,,1,,0.0,0.0,,0.0,,1529807,0.0,8990
6273,2022-04-20T01:07:48.779Z,1.569,,,1,,0.0,0.0,,0.0,,1533823,0.0,8990
6274,2022-04-20T01:21:42.493Z,7.414,,,1,,0.0,0.0,,0.0,,1617193,0.0,8992
6275,2022-04-20T01:22:26.423Z,1.586,,,1,,0.0,0.0,,0.0,,1621586,0.0,8992
6276,2022-04-20T01:29:48.701Z,7.383,,,1,,0.0,0.0,,0.0,,1665813,0.0,8994
6277,2022-04-20T01:30:15.191Z,1.553,,,1,,0.0,0.0,,0.0,,1668462,0.0,8994
6278,2022-04-20T02:20:02.930Z,7.414,,,1,,0.0,0.0,,0.0,,1967231,0.0,8996
6279,2022-04-20T02:20:25.040Z,1.586,,,1,,0.0,0.0,,0.0,,1969442,0.0,8996
6280,2022-04-20T02:29:52.699Z,7.461,,,1,,0.0,0.0,,0.0,,2026207,0.0,8998
6281,2022-04-20T02:30:32.810Z,1.633,,,1,,0.0,0.0,,0.0,,2030218,0.0,8998
6282,2022-04-20T02:38:25.288Z,7.383,,,1,,0.0,0.0,,0.0,,2077465,0.0,9000
6283,2022-04-20T02:38:55.458Z,1.663,,,1,,0.0,0.0,,0.0,,2080482,0.0,9000
6284,2022-04-20T02:52:28.472Z,7.508,,,1,,0.0,0.0,,0.0,,2161782,0.0,9002
6285,2022-04-20T02:53:14.072Z,1.663,,,1,,0.0,0.0,,0.0,,2166342,0.0,9002
6286,2022-04-20T03:37:07.186Z,7.4,,,1,,0.0,0.0,,0.0,,2429649,0.0,9004
6287,2022-04-20T03:55:24.154Z,7.493,,,1,,0.0,0.0,,0.0,,2539344,0.0,9006
6288,2022-04-20T03:55:51.664Z,1.663,,,1,,0.0,0.0,,0.0,,2542095,0.0,9006
6289,2022-04-20T04:03:04.072Z,7.461,,,1,,0.0,0.0,,0.0,,2585335,0.0,9008
6290,2022-04-20T04:03:35.482Z,1.663,,,1,,0.0,0.0,,0.0,,2588476,0.0,9008
6291,2022-04-20T04:13:47.852Z,7.383,,,1,,0.0,0.0,,0.0,,2649712,0.0,9010
6292,2022-04-20T04:14:11.253Z,1.663,,,1,,0.0,0.0,,0.0,,2652052,0.0,9010
6293,2022-04-20T04:22:11.861Z,7.351,,,1,,0.0,0.0,,0.0,,2700112,0.0,9012
6294,2022-04-20T04:23:16.632Z,1.696,,,1,,0.0,0.0,,0.0,,2706589,0.0,9012
6295,2022-04-20T04:29:29.388Z,7.383,,,1,,0.0,0.0,,0.0,,2743864,0.0,9014
6296,2022-04-20T04:29:58.048Z,1.553,,,1,,0.0,0.0,,0.0,,2746730,0.0,9014
6297,2022-04-20T04:39:28.688Z,7.43,,,1,,0.0,0.0,,0.0,,2803793,0.0,9016
6298,2022-04-20T04:39:56.309Z,1.553,,,1,,0.0,0.0,,0.0,,2806555,0.0,9016
6299,2022-04-20T04:47:40.196Z,7.304,,,1,,0.0,0.0,,0.0,,2852943,0.0,9018
6300,2022-04-20T04:48:03.587Z,1.553,,,1,,0.0,0.0,,0.0,,2855282,0.0,9018
6301,2022-04-20T04:55:41.904Z,7.383,,,1,,0.0,0.0,,0.0,,2901113,0.0,9020
6302,2022-04-20T04:56:20.295Z,1.586,,,1,,0.0,0.0,,0.0,,2904952,0.0,9020
6303,2022-04-20T05:25:58.525Z,7.32,,,1,,0.0,0.0,,0.0,,3082772,0.0,9026
6304,2022-04-20T05:26:04.485Z,1.569,,,1,,0.0,0.0,,0.0,,3083368,0.0,9026
6305,2022-04-20T05:26:34.186Z,2.198,,,1,,0.0,0.0,,0.0,,3086338,0.0,9026
6306,2022-04-20T05:26:39.826Z,1.553,,,1,,0.0,0.0,,0.0,,3086902,0.0,9026
6307,2022-04-20T05:27:07.817Z,2.513,,,1,,0.0,0.0,,0.0,,3089701,0.0,9026
6308,2022-04-20T05:37:23.677Z,7.383,,,1,,0.0,0.0,,0.0,,3151286,0.0,9028
6309,2022-04-20T05:37:54.808Z,2.308,,,1,,0.0,0.0,,0.0,,3154399,0.0,9028
6310,2022-04-20T05:42:00.362Z,1.569,,,1,,0.0,0.0,,0.0,,3178954,0.0,9030
6311,2022-04-20T05:42:20.432Z,1.602,,,1,,0.0,0.0,,0.0,,3180961,0.0,9030
6312,2022-04-20T05:42:17.712Z,2.372,,,1,,0.0,0.0,,0.0,,3180689,0.0,9030
6313,2022-04-20T05:48:09.068Z,1.506,,,1,,0.0,0.0,,0.0,,3215824,0.0,9032
6314,2022-04-20T05:47:59.248Z,7.273,,,1,,0.0,0.0,,0.0,,3214842,0.0,9032
6315,2022-04-20T05:48:41.719Z,2.308,,,1,,0.0,0.0,,0.0,,3219089,0.0,9032
6316,2022-04-20T05:54:27.155Z,7.32,,,1,,0.0,0.0,,0.0,,3253632,0.0,9034
6317,2022-04-20T05:54:51.505Z,2.466,,,1,,0.0,0.0,,0.0,,3256067,0.0,9034
6318,2022-04-20T05:59:31.060Z,7.351,,,1,,0.0,0.0,,0.0,,3284022,0.0,9036
6319,2022-04-20T06:01:54.722Z,7.383,,,1,,0.0,0.0,,0.0,,3298388,0.0,9038
6320,2022-04-20T06:08:18.319Z,7.336,,,1,,0.0,0.0,,0.0,,3336747,0.0,9040
6321,2022-04-20T23:41:03.276Z,7.461,,,1,,0.0,0.0,,0.0,,1008063,0.0,9042
6322,2022-04-20T23:42:10.007Z,2.025,,,1,,0.0,0.0,,0.0,,1014736,0.0,9042
6323,2022-04-21T00:01:15.533Z,7.446,,,1,,0.0,0.0,,0.0,,1129287,0.0,9044
6324,2022-04-21T00:01:56.853Z,2.874,,,1,,0.0,0.0,,0.0,,1133419,0.0,9044
6325,2022-04-21T00:01:58.833Z,1.994,,,1,,0.0,0.0,,0.0,,1133617,0.0,9044
6326,2022-04-21T00:02:20.013Z,2.937,,,1,,0.0,0.0,,0.0,,1135735,0.0,9044
6327,2022-04-21T00:02:22.104Z,2.025,,,1,,0.0,0.0,,0.0,,1135944,0.0,9044
6328,2022-04-21T00:26:41.334Z,7.446,,,1,,0.0,0.0,,0.0,,1281865,0.0,9046
6329,2022-04-21T00:40:09.516Z,7.43,,,1,,0.0,0.0,,0.0,,1362682,0.0,9049
6330,2022-04-21T00:40:28.766Z,1.884,,,1,,0.0,0.0,,0.0,,1364607,0.0,9049
6331,2022-04-21T00:50:17.284Z,7.493,,,1,,0.0,0.0,,0.0,,1423458,0.0,9052
6332,2022-04-21T00:50:09.884Z,7.446,,,1,,0.0,0.0,,0.0,,1422718,0.0,9051
6333,2022-04-21T00:57:03.110Z,7.493,,,1,,0.0,0.0,,0.0,,1464040,0.0,9054
6334,2022-04-21T00:57:11.491Z,2.637,,,1,,0.0,0.0,,0.0,,1464878,0.0,9054
6335,2022-04-21T00:57:20.641Z,1.868,,,1,,0.0,0.0,,0.0,,1465793,0.0,9054
6336,2022-04-21T01:03:55.856Z,7.43,,,1,,0.0,0.0,,0.0,,1505314,0.0,9057
6337,2022-04-21T01:04:01.576Z,2.56,,,1,,0.0,0.0,,0.0,,1505886,0.0,9057
6338,2022-04-21T01:04:03.817Z,1.853,,,1,,0.0,0.0,,0.0,,1506110,0.0,9057
6339,2022-04-21T01:29:46.930Z,7.414,,,1,,0.0,0.0,,0.0,,1660419,0.0,9061
6340,2022-04-21T01:30:10.480Z,1.884,,,1,,0.0,0.0,,0.0,,1662774,0.0,9061
6341,2022-04-21T01:42:53.891Z,7.414,,,1,,0.0,0.0,,0.0,,1739114,0.0,9063
6342,2022-04-21T01:43:10.812Z,1.71,,,1,,0.0,0.0,,0.0,,1740806,0.0,9063
6343,2022-04-21T02:36:58.031Z,7.43,,,1,,0.0,0.0,,0.0,,2063523,0.0,9065
6344,2022-04-21T02:37:17.581Z,2.717,,,1,,0.0,0.0,,0.0,,2065478,0.0,9065
6345,2022-04-21T02:46:10.120Z,7.4,,,1,,0.0,0.0,,0.0,,2118731,0.0,9067
6346,2022-04-21T02:46:51.700Z,2.386,,,1,,0.0,0.0,,0.0,,2122889,0.0,9067
6347,2022-04-21T02:46:58.340Z,1.868,,,1,,0.0,0.0,,0.0,,2123553,0.0,9067
6348,2022-04-21T02:47:07.121Z,2.496,,,1,,0.0,0.0,,0.0,,2124431,0.0,9067
6349,2022-04-21T02:53:05.686Z,7.414,,,1,,0.0,0.0,,0.0,,2160287,0.0,9069
6350,2022-04-21T02:53:38.837Z,2.637,,,1,,0.0,0.0,,0.0,,2163602,0.0,9069
6351,2022-04-21T02:53:11.546Z,1.71,,,1,,0.0,0.0,,0.0,,2160873,0.0,9069
6352,2022-04-21T02:53:43.727Z,1.71,,,1,,0.0,0.0,,0.0,,2164091,0.0,9069
6353,2022-04-21T02:54:01.147Z,2.56,,,1,,0.0,0.0,,0.0,,2165833,0.0,9069
6354,2022-04-21T04:11:43.350Z,7.461,,,1,,0.0,0.0,,0.0,,2632046,0.0,9071
6355,2022-04-21T04:12:04.850Z,2.419,,,1,,0.0,0.0,,0.0,,2634196,0.0,9071
6356,2022-04-21T04:12:06.900Z,1.79,,,1,,0.0,0.0,,0.0,,2634401,0.0,9071
6357,2022-04-21T04:12:18.640Z,2.637,,,1,,0.0,0.0,,0.0,,2635575,0.0,9071
6358,2022-04-21T04:12:22.340Z,1.806,,,1,,0.0,0.0,,0.0,,2635945,0.0,9071
6359,2022-04-21T04:28:31.596Z,7.304,,,1,,0.0,0.0,,0.0,,2732869,0.0,9074
6360,2022-04-21T04:29:27.887Z,1.821,,,1,,0.0,0.0,,0.0,,2738498,0.0,9074
6361,2022-04-21T04:43:20.320Z,7.477,,,1,,0.0,0.0,,0.0,,2821740,0.0,9076
6362,2022-04-21T04:44:11.641Z,1.663,,,1,,0.0,0.0,,0.0,,2826872,0.0,9076
6363,2022-04-21T21:35:14.526Z,7.461,,,1,,0.0,0.0,,0.0,,159775,0.0,9078
6364,2022-04-21T22:21:50.330Z,7.461,,,1,,0.0,0.0,,0.0,,439352,0.0,9080
6365,2022-04-21T23:32:00.396Z,7.383,,,1,,0.0,0.0,,0.0,,860353,0.0,9082
6366,2022-04-22T00:54:04.196Z,7.477,,,1,,0.0,0.0,,0.0,,1352726,0.0,9085
6367,2022-04-22T01:02:13.353Z,7.446,,,1,,0.0,0.0,,0.0,,1401641,0.0,9087
6368,2022-04-22T01:18:26.577Z,7.461,,,1,,0.0,0.0,,0.0,,1498962,0.0,9089
6369,2022-04-22T01:36:14.902Z,7.524,,,1,,0.0,0.0,,0.0,,1605793,0.0,9093
6370,2022-04-22T01:49:18.184Z,7.43,,,1,,0.0,0.0,,0.0,,1684120,0.0,9095
6371,2022-04-22T02:42:18.752Z,7.461,,,1,,0.0,0.0,,0.0,,2002172,0.0,9097
6372,2022-04-22T03:37:25.611Z,7.508,,,1,,0.0,0.0,,0.0,,2332853,0.0,9099
6373,2022-04-26T03:40:27.963Z,2.214,,,1,,0.0,0.0,,0.0,,2751414,0.0,9101
6374,2022-04-26T03:40:24.443Z,7.461,,,1,,0.0,0.0,,0.0,,2751062,0.0,9101
6375,2022-04-26T03:40:54.414Z,2.78,,,1,,0.0,0.0,,0.0,,2754059,0.0,9101
6376,2022-04-26T04:04:54.936Z,7.414,,,1,,0.0,0.0,,0.0,,2898109,0.0,9108
6377,2022-04-26T04:05:07.886Z,2.057,,,1,,0.0,0.0,,0.0,,2899404,0.0,9108
6378,2022-04-26T04:05:20.486Z,1.994,,,1,,0.0,0.0,,0.0,,2900664,0.0,9108
6379,2022-04-26T04:05:17.376Z,2.78,,,1,,0.0,0.0,,0.0,,2900353,0.0,9108
6380,2022-04-26T04:05:31.006Z,2.858,,,1,,0.0,0.0,,0.0,,2901716,0.0,9108
6381,2022-04-26T04:05:37.876Z,1.931,,,1,,0.0,0.0,,0.0,,2902403,0.0,9108
6382,2022-04-19T22:03:29.140Z,13.464,10.0,1,1,113.659,24.0,17999.0,1.4,18000.0,10COMP,427876,27.0,8954
6383,2022-04-19T22:11:25.027Z,13.265,10.0,1,1,113.659,26.0,17999.0,1.3,18000.0,10COMP,475464,33.0,8956
6384,2022-04-19T22:18:41.993Z,13.236,10.0,1,1,113.659,26.0,18006.0,1.3,18000.0,10COMP,519160,35.0,8958
6385,2022-04-19T22:27:29.280Z,13.283,10.0,1,1,113.659,27.0,18002.0,1.2,18000.0,10COMP,571888,33.0,8960
6386,2022-04-19T22:36:22.668Z,13.447,10.0,1,1,113.659,28.0,18006.0,1.7,18000.0,10COMP,625226,35.0,8962
6387,2022-04-19T22:44:04.215Z,13.265,10.0,1,1,113.659,28.0,18007.0,1.3,18000.0,10COMP,671380,36.0,8964
6388,2022-04-19T22:52:23.282Z,13.294,10.0,1,1,113.659,28.0,17995.0,1.2,18000.0,10COMP,721286,34.0,8966
6389,2022-04-19T23:01:54.431Z,13.417,10.0,1,1,113.659,28.0,18010.0,1.4,18000.0,10COMP,778400,36.0,8968
