,numTP,rpmSetPoint,spindleRpm,idChiave,VibromPeak,LUNG,statorCelsius,statoRot,CurrentPeak,UTE,DIAM,ist_acc,bearingsCelsius,@timestamp
16128,1,20000.0,19989.0,18670,1.4,119.0,33.0,1,20.298,OUTILCLAMEX,7.0,3254286,28.0,2022-06-15T14:44:57.511Z
16129,1,18000.0,17922.0,18672,0.5,167.52,28.0,1,20.247,DIAM20_EP38,19.0,3290763,27.0,2022-06-15T14:51:02.287Z
16130,1,10000.0,10002.0,18674,0.4,125.0,32.0,1,20.332,CLAMEX_5AXES,100.8,3301280,28.0,2022-06-15T14:52:47.458Z
16131,1,18000.0,17967.0,18677,0.7,167.52,28.0,1,20.298,DIAM20_EP38,19.0,3352871,27.0,2022-06-15T15:01:23.377Z
16132,1,10000.0,10010.0,18678,0.4,125.0,34.0,1,20.179,CLAMEX_5AXES,100.8,3360224,28.0,2022-06-15T15:02:36.908Z
16133,1,18000.0,17994.0,18679,0.9,167.52,30.0,1,20.23,DIAM20_EP38,19.0,3388079,28.0,2022-06-15T15:07:15.463Z
16134,1,10000.0,9965.0,18680,0.4,125.0,35.0,1,20.332,CLAMEX_5AXES,100.8,3395434,29.0,2022-06-15T15:08:29.014Z
16135,1,18000.0,17994.0,18681,0.7,167.52,30.0,1,20.264,DIAM20_EP38,19.0,3428606,28.0,2022-06-15T15:14:00.739Z
16136,1,10000.0,10015.0,18682,0.5,125.0,35.0,1,20.23,CLAMEX_5AXES,100.8,3435961,29.0,2022-06-15T15:15:14.291Z
16137,1,18000.0,18004.0,18683,1.2,167.52,32.0,1,20.23,DIAM20_EP38,19.0,3463696,29.0,2022-06-15T15:19:51.645Z
16138,1,10000.0,9997.0,18684,0.4,125.0,36.0,1,20.247,CLAMEX_5AXES,100.8,3471070,30.0,2022-06-15T15:21:05.386Z
16139,1,5000.0,4903.0,18686,0.3,148.949,23.0,1,20.264,EBAUCHE_16,15.8,65182,22.0,2022-06-16T06:25:19.649Z
16140,1,10000.0,9977.0,18686,0.4,148.949,25.0,1,10.217,EBAUCHE_16,15.8,77067,22.0,2022-06-16T06:27:18.500Z
16141,1,15000.0,15029.0,18686,0.7,148.949,27.0,1,5.44,EBAUCHE_16,15.8,89082,22.0,2022-06-16T06:29:18.652Z
16142,1,5000.0,4906.0,18689,0.3,148.949,25.0,1,20.212,EBAUCHE_16,15.8,116532,24.0,2022-06-18T11:31:51.410Z
16143,1,10000.0,9968.0,18689,0.4,148.949,27.0,1,11.475,EBAUCHE_16,15.8,128419,24.0,2022-06-18T11:33:50.282Z
16144,1,15000.0,14919.0,18689,0.8,148.949,30.0,1,5.525,EBAUCHE_16,15.8,140431,25.0,2022-06-18T11:35:50.405Z
16145,1,18000.0,17983.0,18690,0.4,167.52,27.0,1,20.128,DIAM20_EP38,19.0,175438,27.0,2022-06-18T11:41:40.483Z
16146,1,18000.0,17978.0,18692,1.3,167.52,29.0,1,20.195,DIAM20_EP38,19.0,193451,27.0,2022-06-18T11:44:40.617Z
16147,1,18000.0,17977.0,18695,0.3,167.52,32.0,1,20.162,DIAM20_EP38,19.0,247246,27.0,2022-06-18T11:53:38.579Z
16148,1,18000.0,6113.0,18694,1.1,167.52,29.0,1,20.247,DIAM20_EP38,19.0,245606,27.0,2022-06-18T11:53:22.179Z
16149,1,18000.0,17925.0,18697,1.3,167.52,30.0,1,20.179,DIAM20_EP38,19.0,259348,28.0,2022-06-18T11:55:39.602Z
16150,1,18000.0,18010.0,18699,1.1,167.52,30.0,1,20.298,DIAM20_EP38,19.0,295617,28.0,2022-06-18T12:01:42.300Z
16151,1,18000.0,17897.0,18701,1.1,167.52,32.0,1,20.247,DIAM20_EP38,19.0,308139,29.0,2022-06-18T12:03:47.523Z
16152,1,18000.0,17996.0,18703,1.0,167.52,32.0,1,20.212,DIAM20_EP38,19.0,320742,29.0,2022-06-18T12:05:53.556Z
16153,1,18000.0,18001.0,18705,1.1,167.52,30.0,1,20.145,DIAM20_EP38,19.0,370408,29.0,2022-06-18T12:14:10.228Z
16154,1,18000.0,18004.0,18707,1.3,167.52,30.0,1,20.212,DIAM20_EP38,19.0,404139,29.0,2022-06-18T12:19:47.546Z
16155,1,18000.0,17986.0,18709,1.2,167.52,30.0,1,20.212,DIAM20_EP38,19.0,422426,30.0,2022-06-18T12:22:50.420Z
16156,1,18000.0,18007.0,18712,1.0,167.52,30.0,1,20.281,DIAM20_EP38,19.0,804320,30.0,2022-06-18T13:26:29.452Z
16157,1,18000.0,17975.0,18714,0.5,167.52,32.0,1,20.247,DIAM20_EP38,19.0,33610,30.0,2022-06-18T13:46:00.063Z
16158,1,12000.0,11990.0,18715,3.0,153.3,33.0,1,20.179,GRAVURE,0.1,37691,30.0,2022-06-18T13:46:40.874Z
16159,1,18000.0,17942.0,18716,1.1,167.52,32.0,1,20.212,DIAM20_EP38,19.0,49694,30.0,2022-06-18T13:48:40.907Z
16160,1,12000.0,11943.0,18717,2.9,153.3,33.0,1,20.212,GRAVURE,0.1,54097,30.0,2022-06-18T13:49:24.938Z
16161,1,5000.0,4978.0,18722,0.3,148.949,22.0,1,20.162,EBAUCHE_16,15.8,68565,20.0,2022-06-20T05:43:38.686Z
16162,1,10000.0,9964.0,18722,0.3,148.949,24.0,1,9.588,EBAUCHE_16,15.8,80444,20.0,2022-06-20T05:45:37.477Z
16163,1,15000.0,15013.0,18722,0.7,148.949,27.0,1,5.236,EBAUCHE_16,15.8,92453,22.0,2022-06-20T05:47:37.568Z
16164,1,18000.0,17990.0,18723,1.1,167.52,22.0,1,20.212,DIAM20_EP38,19.0,672525,20.0,2022-06-20T07:24:18.374Z
16165,1,18000.0,17920.0,18725,1.2,167.52,22.0,1,20.349,DIAM20_EP38,19.0,710035,20.0,2022-06-20T07:30:33.480Z
16166,1,18000.0,17969.0,18727,1.4,167.52,23.0,1,20.315,DIAM20_EP38,19.0,748497,22.0,2022-06-20T07:36:58.106Z
16167,1,4500.0,4437.0,18729,2.0,157.399,24.0,1,20.212,COPY_FORET_8,8.0,774709,22.0,2022-06-20T07:41:20.230Z
16168,1,18000.0,18014.0,18731,0.7,167.52,24.0,1,20.382,DIAM20_EP38,19.0,865395,22.0,2022-06-20T07:56:27.105Z
16169,1,18000.0,18006.0,18733,1.1,167.52,25.0,1,20.434,DIAM20_EP38,19.0,884690,23.0,2022-06-20T07:59:40.058Z
16170,1,4500.0,4490.0,18735,1.8,157.399,25.0,1,20.332,COPY_FORET_8,8.0,903654,24.0,2022-06-20T08:02:49.701Z
16171,1,18000.0,17958.0,18737,1.1,167.52,25.0,1,20.281,DIAM20_EP38,19.0,1013519,23.0,2022-06-20T08:21:08.368Z
16172,1,18000.0,18001.0,18740,1.3,167.52,24.0,1,20.332,DIAM20_EP38,19.0,1052808,22.0,2022-06-20T08:27:41.265Z
16173,1,18000.0,17949.0,18750,1.2,167.52,22.0,1,20.247,DIAM20_EP38,19.0,2478310,20.0,2022-06-20T12:25:16.516Z
16174,1,10000.0,9999.0,18752,1.7,125.0,25.0,1,20.23,CLAMEX_5AXES,100.8,2486649,22.0,2022-06-20T12:26:39.908Z
16175,1,18000.0,18011.0,18754,1.2,167.52,22.0,1,20.298,DIAM20_EP38,19.0,2505426,22.0,2022-06-20T12:29:47.681Z
16176,1,10000.0,9973.0,18756,0.2,125.0,25.0,1,20.179,CLAMEX_5AXES,100.8,2514692,22.0,2022-06-20T12:31:20.342Z
16177,1,18000.0,18001.0,18758,0.9,167.52,25.0,1,20.195,DIAM20_EP38,19.0,2523135,22.0,2022-06-20T12:32:44.773Z
16178,1,18000.0,17992.0,18760,1.0,167.52,25.0,1,20.247,DIAM20_EP38,19.0,2576570,23.0,2022-06-20T12:41:39.132Z
16179,1,18000.0,18011.0,18762,1.0,167.52,25.0,1,20.212,DIAM20_EP38,19.0,2600623,24.0,2022-06-20T12:45:39.666Z
16180,1,10000.0,10015.0,18764,0.4,125.0,27.0,1,20.281,CLAMEX_5AXES,100.8,2614674,24.0,2022-06-20T12:48:00.178Z
16181,1,20000.0,19964.0,18765,1.5,119.0,29.0,1,20.247,OUTILCLAMEX,7.0,2620698,24.0,2022-06-20T12:49:00.419Z
16182,1,18000.0,17985.0,18766,1.1,167.52,25.0,1,20.212,DIAM20_EP38,19.0,2901793,23.0,2022-06-20T13:35:51.415Z
16183,1,10000.0,9957.0,18767,0.3,125.0,30.0,1,20.212,CLAMEX_5AXES,100.8,2908393,24.0,2022-06-20T13:36:57.416Z
16184,1,18000.0,18013.0,18769,0.4,167.52,25.0,1,20.23,DIAM20_EP38,19.0,2930285,24.0,2022-06-20T13:40:36.340Z
16185,1,10000.0,10021.0,18770,0.4,125.0,30.0,1,20.179,CLAMEX_5AXES,100.8,2935599,24.0,2022-06-20T13:41:29.480Z
16186,1,10000.0,9963.0,18772,0.5,125.0,30.0,1,20.195,CLAMEX_5AXES,100.8,2939161,24.0,2022-06-20T13:42:05.101Z
16187,1,5000.0,4990.0,18775,0.1,148.949,20.0,1,20.162,EBAUCHE_16,15.8,124636,20.0,2022-06-21T06:32:15.495Z
16188,1,10000.0,10006.0,18775,0.2,148.949,23.0,1,9.554,EBAUCHE_16,15.8,136533,20.0,2022-06-21T06:34:14.466Z
16189,1,15000.0,14965.0,18775,0.5,148.949,25.0,1,4.794,EBAUCHE_16,15.8,148535,20.0,2022-06-21T06:36:14.488Z
16190,1,18000.0,18020.0,18778,0.6,167.52,23.0,1,20.247,DIAM20_EP38,19.0,2711577,22.0,2022-06-21T13:43:25.311Z
16191,1,18000.0,17960.0,18779,1.3,167.52,25.0,1,20.195,DIAM20_EP38,19.0,2802559,23.0,2022-06-21T13:58:35.146Z
16192,1,5000.0,4958.0,18781,0.3,148.949,22.0,1,20.212,EBAUCHE_16,15.8,103941,20.0,2022-06-22T05:28:15.941Z
16193,1,15000.0,14927.0,18781,0.7,148.949,27.0,1,5.151,EBAUCHE_16,15.8,127828,22.0,2022-06-22T05:32:14.814Z
16194,1,10000.0,9940.0,18781,0.4,148.949,24.0,1,12.121,EBAUCHE_16,15.8,115817,20.0,2022-06-22T05:30:14.703Z
16195,1,4500.0,4373.0,18782,1.2,97.849,22.0,1,20.281,FRESA303_MELA,302.299,614434,22.0,2022-06-22T06:53:20.951Z
16196,1,6500.0,6489.0,18783,0.7,127.9,27.0,1,20.212,LAME_160,160.0,619503,22.0,2022-06-22T06:54:11.642Z
16197,1,6500.0,6482.0,18784,0.5,127.9,23.0,1,20.162,LAME_160,160.0,730162,22.0,2022-06-22T07:12:38.251Z
16198,1,4500.0,4484.0,18785,1.2,97.849,24.0,1,20.587,FRESA303_MELA,302.299,853098,22.0,2022-06-22T07:33:07.631Z
16199,1,6500.0,6444.0,18786,0.5,127.9,27.0,1,20.247,LAME_160,160.0,859365,22.0,2022-06-22T07:34:10.303Z
16200,1,18000.0,17995.0,18806,1.2,167.52,24.0,1,20.332,DIAM20_EP38,19.0,3522289,23.0,2022-06-22T14:57:59.993Z
16201,1,18000.0,17955.0,18808,1.3,167.52,24.0,1,20.382,DIAM20_EP38,19.0,3541368,23.0,2022-06-22T15:01:10.787Z
16202,1,5000.0,4897.0,18815,0.2,148.949,22.0,1,20.264,EBAUCHE_16,15.8,355509,20.0,2022-06-23T06:07:29.240Z
16203,1,10000.0,9930.0,18815,0.2,148.949,24.0,1,10.115,EBAUCHE_16,15.8,367396,20.0,2022-06-23T06:09:28.112Z
16204,1,15000.0,14939.0,18815,0.4,148.949,27.0,1,5.1,EBAUCHE_16,15.8,379407,22.0,2022-06-23T06:11:28.224Z
16205,1,20000.0,20026.0,18816,0.6,110.959,22.0,1,20.247,MECHE_DIAM8,8.0,906473,22.0,2022-06-23T07:39:18.980Z
16206,1,18000.0,17984.0,18826,1.0,167.52,25.0,1,20.212,DIAM20_EP38,19.0,3133734,24.0,2022-06-23T13:50:32.004Z
16207,1,7000.0,6898.0,18827,3.2,97.849,33.0,1,20.298,FRESA303_MELA,302.299,3141158,25.0,2022-06-23T13:51:46.246Z
16208,1,4500.0,4374.0,18829,0.7,97.849,27.0,1,20.4,FRESA303_MELA,302.299,3691548,25.0,2022-06-23T15:23:30.248Z
16209,1,6500.0,6471.0,18830,0.4,127.9,30.0,1,20.212,LAME_160,160.0,3699049,25.0,2022-06-23T15:24:45.259Z
16210,1,5000.0,4967.0,18832,0.1,148.949,22.0,1,20.247,EBAUCHE_16,15.8,124765,22.0,2022-06-24T05:27:09.459Z
16211,1,15000.0,14885.0,18832,0.5,148.949,28.0,1,5.117,EBAUCHE_16,15.8,148654,23.0,2022-06-24T05:31:08.353Z
16212,1,10000.0,9968.0,18832,0.2,148.949,25.0,1,10.642,EBAUCHE_16,15.8,136648,22.0,2022-06-24T05:29:08.291Z
16213,1,18000.0,17993.0,18833,0.6,167.52,25.0,1,20.264,DIAM20_EP38,19.0,274426,23.0,2022-06-24T05:52:06.093Z
16214,1,4500.0,4439.0,18834,1.2,97.849,24.0,1,20.365,FRESA303_MELA,302.299,310209,23.0,2022-06-24T05:58:03.930Z
16215,1,7500.0,7484.0,18835,0.9,127.9,27.0,1,20.195,LAME_160,160.0,315317,23.0,2022-06-24T05:58:55.011Z
16216,1,7000.0,6840.0,18836,3.0,97.849,24.0,1,20.281,FRESA303_MELA,302.299,427865,23.0,2022-06-24T06:17:40.511Z
16217,1,4500.0,4531.0,18836,3.0,97.849,28.0,1,9.061,FRESA303_MELA,302.299,430275,23.0,2022-06-24T06:18:04.611Z
16218,1,7500.0,7403.0,18837,0.9,127.9,28.0,1,20.212,LAME_160,160.0,435257,23.0,2022-06-24T06:18:54.432Z
16219,1,4500.0,4507.0,18838,3.8,97.849,28.0,1,9.061,FRESA303_MELA,302.299,469835,23.0,2022-06-24T06:24:40.218Z
16220,1,7000.0,6911.0,18838,3.1,97.849,25.0,1,20.417,FRESA303_MELA,302.299,467421,23.0,2022-06-24T06:24:16.078Z
16221,1,7500.0,7393.0,18839,0.6,127.9,29.0,1,20.281,LAME_160,160.0,474797,23.0,2022-06-24T06:25:29.839Z
16222,1,7000.0,6884.0,18840,3.2,97.849,25.0,1,20.502,FRESA303_MELA,302.299,501462,24.0,2022-06-24T06:29:56.494Z
16223,1,4500.0,4514.0,18840,3.4,97.849,29.0,1,9.044,FRESA303_MELA,302.299,503873,24.0,2022-06-24T06:30:20.604Z
16224,1,7500.0,7479.0,18841,0.7,127.9,29.0,1,20.365,LAME_160,160.0,508872,24.0,2022-06-24T06:31:10.595Z
16225,1,4500.0,4372.0,18842,0.7,97.849,25.0,1,20.382,FRESA303_MELA,302.299,547693,24.0,2022-06-24T06:37:38.812Z
16226,1,7500.0,7489.0,18843,0.7,127.9,28.0,1,20.195,LAME_160,160.0,552709,24.0,2022-06-24T06:38:28.973Z
16227,1,4500.0,4423.0,18844,1.1,97.849,25.0,1,20.451,FRESA303_MELA,302.299,594158,24.0,2022-06-24T06:45:23.471Z
16228,1,7500.0,7481.0,18845,0.5,127.9,28.0,1,20.247,LAME_160,160.0,599168,24.0,2022-06-24T06:46:13.572Z
16229,,0.0,0.0,18850,,,0.0,1,12.261,,,970855,0.0,2022-06-24T07:48:10.510Z
16230,,0.0,0.0,18851,,,0.0,1,5.816,,,977313,0.0,2022-06-24T07:49:15.091Z
16231,,0.0,0.0,18852,,,0.0,1,12.21,,,983191,0.0,2022-06-24T07:50:13.872Z
16232,,0.0,0.0,18853,,,0.0,1,12.032,,,988857,0.0,2022-06-24T07:51:10.533Z
16233,,0.0,0.0,18854,,,0.0,1,5.55,,,995099,0.0,2022-06-24T07:52:12.954Z
16234,,0.0,0.0,18855,,,0.0,1,5.735,,,1012637,0.0,2022-06-24T07:55:08.338Z
16235,,0.0,0.0,18856,,,0.0,1,12.15,,,1033920,0.0,2022-06-24T07:58:41.171Z
16236,,0.0,0.0,18857,,,0.0,1,5.646,,,1109937,0.0,2022-06-24T08:11:21.355Z
16237,,0.0,0.0,18858,,,0.0,1,6.156,,,48717,0.0,2022-06-27T06:11:32.010Z
16238,,0.0,0.0,18858,,,0.0,1,5.624,,,60775,0.0,2022-06-27T06:13:32.591Z
16239,,0.0,0.0,18858,,,0.0,1,5.49,,,72769,0.0,2022-06-27T06:15:32.533Z
16240,,0.0,0.0,18892,,,0.0,1,12.298,,,1363109,0.0,2022-06-27T09:50:36.125Z
16241,,0.0,0.0,18893,,,0.0,1,5.646,,,1367827,0.0,2022-06-27T09:51:23.305Z
16242,,0.0,0.0,18894,,,0.0,1,5.675,,,1374797,0.0,2022-06-27T09:52:33.006Z
16243,,0.0,0.0,18895,,,0.0,1,5.816,,,1384323,0.0,2022-06-27T09:54:08.268Z
16244,,0.0,0.0,18896,,,0.0,1,12.106,,,1421493,0.0,2022-06-27T10:00:19.974Z
16245,,0.0,0.0,18899,,,0.0,1,5.749,,,3185588,0.0,2022-06-27T14:54:21.203Z
16246,,0.0,0.0,18901,,,0.0,1,5.816,,,3231875,0.0,2022-06-27T15:02:04.080Z
16247,,0.0,0.0,18902,,,0.0,1,5.772,,,3247694,0.0,2022-06-27T15:04:42.273Z
16248,,0.0,0.0,18903,,,0.0,1,12.069,,,3338292,0.0,2022-06-27T15:19:48.267Z
16249,,0.0,0.0,18904,,,0.0,1,5.675,,,3348905,0.0,2022-06-27T15:21:34.399Z
16250,8,6000.0,0.0,18905,,2.0,0.0,1,12.202,LAMA120,120.0,3357509,0.0,2022-06-27T15:23:00.440Z
16251,,0.0,0.0,18912,,,0.0,1,6.001,,,25149,0.0,2022-06-28T05:16:32.195Z
16252,,0.0,0.0,18912,,,0.0,1,5.416,,,37203,0.0,2022-06-28T05:18:32.736Z
16253,,0.0,0.0,18912,,,0.0,1,5.298,,,49193,0.0,2022-06-28T05:20:32.637Z
16254,8,6000.0,0.0,18914,,2.0,0.0,1,12.321,LAMA120,120.0,154198,0.0,2022-06-28T05:38:02.700Z
16255,,0.0,0.0,18915,,,0.0,1,6.119,,,931660,0.0,2022-06-28T07:47:37.440Z
16256,,0.0,0.0,18916,,,0.0,1,12.284,,,940406,0.0,2022-06-28T07:49:04.902Z
16257,,0.0,0.0,18917,,,0.0,1,5.831,,,958994,0.0,2022-06-28T07:52:10.785Z
16258,,0.0,0.0,18918,,,0.0,1,12.15,,,992660,0.0,2022-06-28T07:57:47.450Z
16259,,0.0,0.0,18919,,,0.0,1,5.772,,,1002564,0.0,2022-06-28T07:59:26.492Z
16260,,0.0,0.0,18920,,,0.0,1,5.638,,,1008192,0.0,2022-06-28T08:00:22.773Z
16261,,0.0,0.0,18921,,,0.0,1,5.513,,,1013724,0.0,2022-06-28T08:01:18.093Z
16262,,0.0,0.0,18922,,,0.0,1,5.453,,,1018314,0.0,2022-06-28T08:02:03.994Z
16263,,0.0,0.0,18923,,,0.0,1,12.261,,,1280452,0.0,2022-06-28T08:45:45.417Z
16264,,0.0,0.0,18924,,,0.0,1,12.173,,,1303663,0.0,2022-06-28T08:49:37.530Z
16265,,0.0,0.0,18925,,,0.0,1,5.72,,,1344097,0.0,2022-06-28T08:56:21.877Z
16266,,0.0,0.0,18926,,,0.0,1,5.675,,,1375226,0.0,2022-06-28T09:01:33.172Z
16267,,0.0,0.0,18932,,,0.0,1,5.979,,,3954349,0.0,2022-06-28T16:11:24.821Z
16268,,0.0,0.0,18933,,,0.0,1,6.156,,,142634,0.0,2022-06-30T13:36:06.772Z
16269,,0.0,0.0,18933,,,0.0,1,5.446,,,154692,0.0,2022-06-30T13:38:07.355Z
16270,,0.0,0.0,18933,,,0.0,1,5.409,,,166686,0.0,2022-06-30T13:40:07.299Z
16271,,0.0,0.0,18937,,,0.0,1,12.054,,,294045,0.0,2022-06-30T14:01:20.927Z
16272,,0.0,0.0,18940,,,0.0,1,5.779,,,394398,0.0,2022-06-30T14:18:04.488Z
16273,,0.0,0.0,18941,,,0.0,1,12.173,,,399559,0.0,2022-06-30T14:18:56.099Z
16274,,0.0,0.0,18942,,,0.0,1,12.002,,,423246,0.0,2022-06-30T14:22:52.977Z
16275,,0.0,0.0,18943,,,0.0,1,12.054,,,33886,0.0,2022-07-04T07:00:32.417Z
16276,,0.0,0.0,18943,,,0.0,1,5.379,,,45949,0.0,2022-07-04T07:02:33.048Z
16277,,0.0,0.0,18943,,,0.0,1,5.409,,,57946,0.0,2022-07-04T07:04:33.020Z
16278,,0.0,0.0,18962,,,0.0,1,6.053,,,89997,0.0,2022-07-05T05:23:29.009Z
16279,,0.0,0.0,18962,,,0.0,1,5.468,,,102058,0.0,2022-07-05T05:25:29.620Z
16280,,0.0,0.0,18962,,,0.0,1,5.313,,,114051,0.0,2022-07-05T05:27:29.552Z
16281,,0.0,0.0,18964,,,0.0,1,5.883,,,348931,0.0,2022-07-05T06:06:38.385Z
16282,,0.0,0.0,18965,,,0.0,1,5.661,,,356567,0.0,2022-07-05T06:07:54.746Z
16283,,0.0,0.0,18971,,,0.0,1,5.92,,,582126,0.0,2022-07-05T06:45:30.371Z
16284,,0.0,0.0,18972,,,0.0,1,12.136,,,590629,0.0,2022-07-05T06:46:55.402Z
16285,,0.0,0.0,18973,,,0.0,1,12.113,,,606742,0.0,2022-07-05T06:49:36.535Z
16286,,0.0,0.0,18974,,,0.0,1,5.986,,,608565,0.0,2022-07-05T06:49:54.765Z
16287,,0.0,0.0,18975,,,0.0,1,5.712,,,649493,0.0,2022-07-05T06:56:44.052Z
16288,,0.0,0.0,18976,,,0.0,1,5.831,,,660894,0.0,2022-07-05T06:58:38.064Z
16289,,0.0,0.0,18983,,,0.0,1,5.986,,,940885,0.0,2022-07-05T07:45:18.018Z
16290,,0.0,0.0,18994,,,0.0,1,12.069,,,2643556,0.0,2022-07-05T12:29:05.001Z
16291,,0.0,0.0,18995,,,0.0,1,8.924,,,2653035,0.0,2022-07-05T12:30:39.792Z
16292,,0.0,0.0,18996,,,0.0,1,5.675,,,2673785,0.0,2022-07-05T12:34:07.296Z
16293,,0.0,0.0,18997,,,0.0,1,5.772,,,2684428,0.0,2022-07-05T12:35:53.728Z
16294,,0.0,0.0,18998,,,0.0,1,12.091,,,2704654,0.0,2022-07-05T12:39:15.991Z
16295,8,6000.0,0.0,19006,,2.0,0.0,1,6.171,LAMA120,120.0,3888423,0.0,2022-07-05T15:56:33.870Z
16296,,0.0,0.0,19008,,,0.0,1,5.831,,,3982207,0.0,2022-07-05T16:12:11.725Z
16297,,0.0,0.0,19009,,,0.0,1,12.247,,,3996184,0.0,2022-07-05T16:14:31.498Z
16298,,0.0,0.0,19010,,,0.0,1,12.128,,,40473,0.0,2022-07-06T05:16:04.063Z
16299,,0.0,0.0,19010,,,0.0,1,5.505,,,52531,0.0,2022-07-06T05:18:04.644Z
16300,,0.0,0.0,19010,,,0.0,1,5.342,,,64523,0.0,2022-07-06T05:20:04.565Z
16301,,0.0,0.0,19038,,1.0,0.0,1,12.136,LAINTEST,50.0,56157,0.0,2022-07-07T05:19:49.492Z
16302,,0.0,0.0,19038,,1.0,0.0,1,5.527,LAINTEST,50.0,80219,0.0,2022-07-07T05:23:50.115Z
16303,,0.0,0.0,19038,,1.0,0.0,1,5.372,LAINTEST,50.0,68223,0.0,2022-07-07T05:21:50.153Z
16304,,0.0,0.0,19056,,,0.0,1,5.905,,,30377,0.0,2022-07-12T13:10:06.440Z
16305,,0.0,0.0,19056,,,0.0,1,5.283,,,42438,0.0,2022-07-12T13:12:07.051Z
16306,,0.0,0.0,19056,,,0.0,1,5.646,,,54427,0.0,2022-07-12T13:14:06.942Z
16307,19,0.0,0.0,19060,,1.0,0.0,1,2.406,LAINTEST,50.0,358913,0.0,2022-07-12T14:04:51.849Z
16308,19,0.0,0.0,19061,,1.0,0.0,1,2.37,LAINTEST,50.0,362861,0.0,2022-07-12T14:05:31.329Z
16309,19,0.0,0.0,19064,,1.0,0.0,1,2.346,LAINTEST,50.0,526927,0.0,2022-07-12T14:32:52.017Z
16310,19,0.0,0.0,19066,,1.0,0.0,1,2.37,LAINTEST,50.0,553686,0.0,2022-07-12T14:37:19.611Z
16311,19,0.0,0.0,19067,,1.0,0.0,1,2.286,LAINTEST,50.0,557083,0.0,2022-07-12T14:37:53.582Z
16312,19,0.0,0.0,19070,,1.0,0.0,1,2.334,LAINTEST,50.0,595208,0.0,2022-07-12T14:44:14.838Z
16313,19,0.0,0.0,19071,,1.0,0.0,1,2.503,LAINTEST,50.0,598583,0.0,2022-07-12T14:44:48.589Z
16314,19,0.0,0.0,19074,,1.0,0.0,1,2.467,LAINTEST,50.0,631347,0.0,2022-07-12T14:50:16.234Z
16315,19,0.0,0.0,19075,,1.0,0.0,1,2.346,LAINTEST,50.0,634775,0.0,2022-07-12T14:50:50.515Z
16316,19,0.0,0.0,19078,,1.0,0.0,1,2.443,LAINTEST,50.0,718740,0.0,2022-07-12T15:04:50.179Z
16317,19,0.0,0.0,19079,,1.0,0.0,1,2.418,LAINTEST,50.0,722127,0.0,2022-07-12T15:05:24.050Z
16318,19,0.0,0.0,19082,,1.0,0.0,1,2.625,LAINTEST,50.0,763740,0.0,2022-07-12T15:12:20.187Z
16319,19,0.0,0.0,19083,,1.0,0.0,1,2.527,LAINTEST,50.0,767188,0.0,2022-07-12T15:12:54.667Z
16320,19,0.0,0.0,19086,,1.0,0.0,1,2.334,LAINTEST,50.0,899784,0.0,2022-07-12T15:35:00.650Z
16321,19,0.0,0.0,19087,,1.0,0.0,1,2.382,LAINTEST,50.0,903255,0.0,2022-07-12T15:35:35.360Z
16322,19,0.0,0.0,19090,,1.0,0.0,1,2.394,LAINTEST,50.0,956226,0.0,2022-07-12T15:44:25.079Z
16323,19,0.0,0.0,19091,,1.0,0.0,1,2.382,LAINTEST,50.0,959693,0.0,2022-07-12T15:44:59.750Z
16324,,0.0,0.0,19093,,,0.0,1,5.979,,,1059463,0.0,2022-07-12T16:01:37.467Z
16325,,0.0,0.0,19094,,,0.0,1,5.638,,,1067460,0.0,2022-07-12T16:02:57.438Z
16326,,0.0,0.0,19095,,,0.0,1,12.076,,,1097620,0.0,2022-07-12T16:07:59.043Z
16327,,0.0,0.0,19096,,,0.0,1,5.853,,,60786,0.0,2022-07-13T05:16:22.340Z
16328,,0.0,0.0,19096,,,0.0,1,5.313,,,72844,0.0,2022-07-13T05:18:22.918Z
16329,,0.0,0.0,19096,,,0.0,1,5.335,,,84841,0.0,2022-07-13T05:20:22.887Z
16330,19,0.0,0.0,19099,,1.0,0.0,1,2.322,LAINTEST,50.0,166676,0.0,2022-07-13T05:34:01.229Z
16331,19,0.0,0.0,19100,,1.0,0.0,1,2.43,LAINTEST,50.0,169887,0.0,2022-07-13T05:34:33.339Z
16332,19,0.0,0.0,19103,,1.0,0.0,1,2.406,LAINTEST,50.0,218062,0.0,2022-07-13T05:42:35.085Z
16333,19,0.0,0.0,19104,,1.0,0.0,1,2.406,LAINTEST,50.0,221294,0.0,2022-07-13T05:43:07.405Z
16334,19,0.0,0.0,19107,,1.0,0.0,1,2.298,LAINTEST,50.0,257062,0.0,2022-07-13T05:49:05.082Z
16335,19,0.0,0.0,19108,,1.0,0.0,1,2.515,LAINTEST,50.0,260285,0.0,2022-07-13T05:49:37.311Z
16336,19,0.0,0.0,19110,,1.0,0.0,1,2.418,LAINTEST,50.0,614495,0.0,2022-07-13T06:48:39.386Z
16337,19,0.0,0.0,19111,,1.0,0.0,1,2.274,LAINTEST,50.0,617722,0.0,2022-07-13T06:49:11.656Z
16338,19,0.0,0.0,19114,,1.0,0.0,1,2.515,LAINTEST,50.0,709077,0.0,2022-07-13T07:04:25.199Z
16339,19,0.0,0.0,19115,,1.0,0.0,1,2.358,LAINTEST,50.0,712309,0.0,2022-07-13T07:04:57.519Z
16340,19,0.0,0.0,19117,,1.0,0.0,1,2.322,LAINTEST,50.0,830985,0.0,2022-07-13T07:24:44.270Z
