,CurrentPeak,statorCelsius,rpmSetPoint,bearingsCelsius,VibromPeak,idChiave,ist_acc,spindleRpm,LUNG,numTP,UTE,@timestamp,statoRot,DIAM
11036,11.355,28.0,500.0,20.0,0.1,5843,1453113,501.0,158.671,1,MASCHIO_M3,2021-10-31T10:04:11.007Z,1,3.0
11037,15.269,28.0,0.0,20.0,0.1,5843,1453869,0.0,158.671,1,MASCHIO_M3,2021-10-31T10:04:18.567Z,1,3.0
11038,15.392,29.0,500.0,20.0,0.1,5843,1454727,499.0,158.671,1,MASCHIO_M3,2021-10-31T10:04:27.147Z,1,3.0
11039,15.708,30.0,0.0,20.0,0.1,5843,1455515,0.0,158.671,1,MASCHIO_M3,2021-10-31T10:04:35.027Z,1,3.0
11040,15.175,32.0,500.0,20.0,0.1,5843,1458079,509.0,158.671,1,MASCHIO_M3,2021-10-31T10:05:00.667Z,1,3.0
11041,15.726,33.0,0.0,20.0,0.1,5843,1458880,0.0,158.671,1,MASCHIO_M3,2021-10-31T10:05:08.678Z,1,3.0
11042,15.298,31.0,500.0,20.0,0.3,5843,1456350,506.0,158.671,1,MASCHIO_M3,2021-10-31T10:04:43.377Z,1,3.0
11043,11.384,31.0,500.0,20.0,0.1,5843,1456477,500.0,158.671,1,MASCHIO_M3,2021-10-31T10:04:44.647Z,1,3.0
11044,15.146,31.0,0.0,20.0,0.1,5843,1457244,0.0,158.671,1,MASCHIO_M3,2021-10-31T10:04:52.317Z,1,3.0
11045,12.808,16.0,13000.0,16.0,0.9,5844,1818617,12995.0,119.355,1,FRESA_D12_Z3,2021-10-31T11:05:06.104Z,1,12.0
11046,13.435,18.0,13000.0,17.0,0.8,5845,1835467,13002.0,119.355,1,FRESA_D12_Z3,2021-10-31T11:07:54.606Z,1,12.0
11047,13.324,20.0,13000.0,18.0,0.9,5846,1847023,13009.0,119.355,1,FRESA_D12_Z3,2021-10-31T11:09:50.168Z,1,12.0
11048,13.406,21.0,13000.0,18.0,0.9,5847,1860782,13003.0,119.355,1,FRESA_D12_Z3,2021-10-31T11:12:07.760Z,1,12.0
11049,13.417,23.0,13000.0,20.0,0.9,5848,1875253,12998.0,119.355,1,FRESA_D12_Z3,2021-10-31T11:14:32.472Z,1,12.0
11050,13.218,32.0,7000.0,25.0,0.3,5849,1904259,6997.0,105.184,1,PUNTA_D2-5,2021-10-31T11:19:22.537Z,1,2.5
11051,15.773,34.0,500.0,26.0,0.1,5850,1916121,487.0,158.671,1,MASCHIO_M3,2021-10-31T11:21:21.159Z,1,3.0
11052,14.947,35.0,0.0,26.0,0.1,5850,1916921,0.0,158.671,1,MASCHIO_M3,2021-10-31T11:21:29.159Z,1,3.0
11053,13.218,34.0,500.0,26.0,0.2,5850,1914365,500.0,158.671,1,MASCHIO_M3,2021-10-31T11:21:03.599Z,1,3.0
11054,11.261,34.0,500.0,26.0,0.1,5850,1914503,501.0,158.671,1,MASCHIO_M3,2021-10-31T11:21:04.979Z,1,3.0
11055,15.697,34.0,0.0,26.0,0.1,5850,1915286,0.0,158.671,1,MASCHIO_M3,2021-10-31T11:21:12.809Z,1,3.0
11056,15.251,35.0,500.0,26.0,0.2,5850,1917756,499.0,158.671,1,MASCHIO_M3,2021-10-31T11:21:37.509Z,1,3.0
11057,11.525,35.0,500.0,26.0,0.1,5850,1917855,500.0,158.671,1,MASCHIO_M3,2021-10-31T11:21:38.499Z,1,3.0
11058,15.515,41.0,0.0,25.0,0.1,5850,1923594,0.0,158.671,1,MASCHIO_M3,2021-10-31T11:22:35.890Z,1,3.0
11059,15.375,41.0,500.0,25.0,0.2,5850,1924440,499.0,158.671,1,MASCHIO_M3,2021-10-31T11:22:44.350Z,1,3.0
11060,15.164,36.0,0.0,25.0,0.1,5850,1918610,0.0,158.671,1,MASCHIO_M3,2021-10-31T11:21:46.049Z,1,3.0
11061,15.128,37.0,500.0,25.0,0.1,5850,1919457,502.0,158.671,1,MASCHIO_M3,2021-10-31T11:21:54.519Z,1,3.0
11062,15.697,38.0,0.0,25.0,0.1,5850,1920245,0.0,158.671,1,MASCHIO_M3,2021-10-31T11:22:02.399Z,1,3.0
11063,15.744,38.0,500.0,25.0,0.2,5850,1921104,497.0,158.671,1,MASCHIO_M3,2021-10-31T11:22:10.990Z,1,3.0
11064,11.554,38.0,500.0,25.0,0.1,5850,1921191,499.0,158.671,1,MASCHIO_M3,2021-10-31T11:22:11.860Z,1,3.0
11065,15.744,39.0,0.0,25.0,0.1,5850,1921958,0.0,158.671,1,MASCHIO_M3,2021-10-31T11:22:19.530Z,1,3.0
11066,11.601,41.0,500.0,25.0,0.1,5850,1924527,501.0,158.671,1,MASCHIO_M3,2021-10-31T11:22:45.220Z,1,3.0
11067,15.375,40.0,500.0,25.0,0.1,5850,1922805,498.0,158.671,1,MASCHIO_M3,2021-10-31T11:22:28.000Z,1,3.0
11068,15.544,41.0,0.0,25.0,0.1,5850,1925282,0.0,158.671,1,MASCHIO_M3,2021-10-31T11:22:52.770Z,1,3.0
11069,15.908,43.0,500.0,25.0,0.2,5850,1927776,500.0,158.671,1,MASCHIO_M3,2021-10-31T11:23:17.711Z,1,3.0
11070,11.63,43.0,500.0,25.0,0.1,5850,1927863,499.0,158.671,1,MASCHIO_M3,2021-10-31T11:23:18.581Z,1,3.0
11071,15.515,43.0,0.0,25.0,0.1,5850,1928630,0.0,158.671,1,MASCHIO_M3,2021-10-31T11:23:26.251Z,1,3.0
11072,15.392,42.0,500.0,25.0,0.1,5850,1926141,499.0,158.671,1,MASCHIO_M3,2021-10-31T11:23:01.360Z,1,3.0
11073,15.005,42.0,0.0,25.0,0.1,5850,1926929,0.0,158.671,1,MASCHIO_M3,2021-10-31T11:23:09.240Z,1,3.0
11074,15.744,43.0,500.0,25.0,0.1,5850,1929477,500.0,158.671,1,MASCHIO_M3,2021-10-31T11:23:34.721Z,1,3.0
11075,15.556,44.0,0.0,25.0,0.1,5850,1930265,0.0,158.671,1,MASCHIO_M3,2021-10-31T11:23:42.601Z,1,3.0
11076,13.265,14.0,13000.0,14.0,0.8,5851,254669,12995.0,119.355,1,FRESA_D12_Z3,2021-11-01T06:43:00.669Z,1,12.0
11077,13.341,25.0,7000.0,19.0,0.3,5852,279452,7002.0,105.184,1,PUNTA_D2-5,2021-11-01T06:47:08.503Z,1,2.5
11078,15.117,29.0,0.0,20.0,0.1,5853,295271,0.0,158.671,1,MASCHIO_M3,2021-11-01T06:49:46.695Z,1,3.0
11079,15.679,28.0,0.0,20.0,0.1,5853,293582,0.0,158.671,1,MASCHIO_M3,2021-11-01T06:49:29.805Z,1,3.0
11080,13.511,27.0,500.0,20.0,0.2,5853,291026,497.0,158.671,1,MASCHIO_M3,2021-11-01T06:49:04.244Z,1,3.0
11081,15.07,30.0,500.0,20.0,0.1,5853,296118,499.0,158.671,1,MASCHIO_M3,2021-11-01T06:49:55.165Z,1,3.0
11082,11.326,27.0,500.0,20.0,0.1,5853,291165,498.0,158.671,1,MASCHIO_M3,2021-11-01T06:49:05.634Z,1,3.0
11083,15.697,27.0,0.0,20.0,0.1,5853,291947,0.0,158.671,1,MASCHIO_M3,2021-11-01T06:49:13.454Z,1,3.0
11084,15.755,27.0,500.0,20.0,0.1,5853,292794,500.0,158.671,1,MASCHIO_M3,2021-11-01T06:49:21.925Z,1,3.0
11085,15.205,28.0,500.0,20.0,0.2,5853,294417,490.0,158.671,1,MASCHIO_M3,2021-11-01T06:49:38.155Z,1,3.0
11086,11.49,28.0,500.0,20.0,0.1,5853,294504,501.0,158.671,1,MASCHIO_M3,2021-11-01T06:49:39.025Z,1,3.0
11087,15.117,31.0,0.0,20.0,0.1,5853,296906,0.0,158.671,1,MASCHIO_M3,2021-11-01T06:50:03.045Z,1,3.0
11088,15.791,32.0,500.0,20.0,0.2,5853,297753,499.0,158.671,1,MASCHIO_M3,2021-11-01T06:50:11.515Z,1,3.0
11089,11.583,32.0,500.0,20.0,0.1,5853,297828,500.0,158.671,1,MASCHIO_M3,2021-11-01T06:50:12.265Z,1,3.0
11090,11.566,35.0,500.0,20.0,0.1,5853,301152,500.0,158.671,1,MASCHIO_M3,2021-11-01T06:50:45.506Z,1,3.0
11091,15.099,35.0,0.0,20.0,0.1,5853,301919,0.0,158.671,1,MASCHIO_M3,2021-11-01T06:50:53.176Z,1,3.0
11092,15.193,33.0,0.0,20.0,0.1,5853,298583,0.0,158.671,1,MASCHIO_M3,2021-11-01T06:50:19.815Z,1,3.0
11093,15.345,33.0,500.0,20.0,0.1,5853,299442,499.0,158.671,1,MASCHIO_M3,2021-11-01T06:50:28.406Z,1,3.0
11094,15.087,34.0,0.0,20.0,0.1,5853,300230,0.0,158.671,1,MASCHIO_M3,2021-11-01T06:50:36.286Z,1,3.0
11095,15.603,35.0,500.0,20.0,0.3,5853,301077,499.0,158.671,1,MASCHIO_M3,2021-11-01T06:50:44.756Z,1,3.0
11096,15.222,37.0,500.0,20.0,0.1,5853,306090,499.0,158.671,1,MASCHIO_M3,2021-11-01T06:51:34.887Z,1,3.0
11097,15.099,38.0,0.0,20.0,0.1,5853,306878,0.0,158.671,1,MASCHIO_M3,2021-11-01T06:51:42.767Z,1,3.0
11098,15.205,36.0,500.0,20.0,0.2,5853,302754,494.0,158.671,1,MASCHIO_M3,2021-11-01T06:51:01.526Z,1,3.0
11099,15.632,36.0,0.0,20.0,0.1,5853,303554,0.0,158.671,1,MASCHIO_M3,2021-11-01T06:51:09.526Z,1,3.0
11100,15.451,36.0,500.0,20.0,0.3,5853,304389,501.0,158.671,1,MASCHIO_M3,2021-11-01T06:51:17.876Z,1,3.0
11101,11.613,36.0,500.0,20.0,0.1,5853,304476,498.0,158.671,1,MASCHIO_M3,2021-11-01T06:51:18.746Z,1,3.0
11102,15.117,37.0,0.0,20.0,0.1,5853,305243,0.0,158.671,1,MASCHIO_M3,2021-11-01T06:51:26.416Z,1,3.0
11103,15.603,38.0,500.0,20.0,0.2,5853,307725,499.0,158.671,1,MASCHIO_M3,2021-11-01T06:51:51.237Z,1,3.0
11104,11.537,38.0,500.0,20.0,0.1,5853,307800,500.0,158.671,1,MASCHIO_M3,2021-11-01T06:51:51.987Z,1,3.0
11105,15.269,38.0,0.0,21.0,0.1,5853,308555,0.0,158.671,1,MASCHIO_M3,2021-11-01T06:51:59.537Z,1,3.0
11106,15.527,39.0,500.0,21.0,0.1,5853,309403,492.0,158.671,1,MASCHIO_M3,2021-11-01T06:52:08.017Z,1,3.0
11107,15.128,39.0,0.0,21.0,0.1,5853,310190,0.0,158.671,1,MASCHIO_M3,2021-11-01T06:52:15.887Z,1,3.0
11108,13.142,17.0,13000.0,17.0,0.7,5854,410154,12999.0,119.355,1,FRESA_D12_Z3,2021-11-01T07:08:55.542Z,1,12.0
11109,13.341,28.0,7000.0,22.0,0.3,5855,435614,7000.0,105.184,1,PUNTA_D2-5,2021-11-01T07:13:10.146Z,1,2.5
11110,13.189,30.0,500.0,23.0,0.2,5856,444964,498.0,158.671,1,MASCHIO_M3,2021-11-01T07:14:43.648Z,1,3.0
11111,11.337,30.0,500.0,23.0,0.1,5856,445102,499.0,158.671,1,MASCHIO_M3,2021-11-01T07:14:45.028Z,1,3.0
11112,15.679,31.0,0.0,23.0,0.1,5856,447520,0.0,158.671,1,MASCHIO_M3,2021-11-01T07:15:09.208Z,1,3.0
11113,15.48,32.0,500.0,23.0,0.2,5856,448355,488.0,158.671,1,MASCHIO_M3,2021-11-01T07:15:17.558Z,1,3.0
11114,11.337,32.0,500.0,23.0,0.1,5856,448478,498.0,158.671,1,MASCHIO_M3,2021-11-01T07:15:18.788Z,1,3.0
11115,15.251,30.0,0.0,23.0,0.1,5856,445873,0.0,158.671,1,MASCHIO_M3,2021-11-01T07:14:52.738Z,1,3.0
11116,15.175,30.0,500.0,23.0,0.1,5856,446720,495.0,158.671,1,MASCHIO_M3,2021-11-01T07:15:01.208Z,1,3.0
11117,15.621,32.0,0.0,23.0,0.1,5856,449244,0.0,158.671,1,MASCHIO_M3,2021-11-01T07:15:26.448Z,1,3.0
11118,15.515,33.0,500.0,23.0,0.1,5856,450091,501.0,158.671,1,MASCHIO_M3,2021-11-01T07:15:34.918Z,1,3.0
11119,15.744,34.0,0.0,23.0,0.1,5856,450879,0.0,158.671,1,MASCHIO_M3,2021-11-01T07:15:42.799Z,1,3.0
11120,15.193,35.0,500.0,23.0,0.2,5856,451726,501.0,158.671,1,MASCHIO_M3,2021-11-01T07:15:51.269Z,1,3.0
11121,11.326,35.0,500.0,23.0,0.1,5856,451836,501.0,158.671,1,MASCHIO_M3,2021-11-01T07:15:52.369Z,1,3.0
11122,15.679,38.0,500.0,23.0,0.1,5856,456809,500.0,158.671,1,MASCHIO_M3,2021-11-01T07:16:42.099Z,1,3.0
11123,15.667,36.0,0.0,23.0,0.1,5856,452603,0.0,158.671,1,MASCHIO_M3,2021-11-01T07:16:00.039Z,1,3.0
11124,15.527,36.0,500.0,23.0,0.1,5856,453438,498.0,158.671,1,MASCHIO_M3,2021-11-01T07:16:08.389Z,1,3.0
11125,15.375,39.0,0.0,23.0,0.1,5856,457598,0.0,158.671,1,MASCHIO_M3,2021-11-01T07:16:49.990Z,1,3.0
11126,15.328,37.0,0.0,23.0,0.1,5856,454238,0.0,158.671,1,MASCHIO_M3,2021-11-01T07:16:16.389Z,1,3.0
11127,15.708,38.0,500.0,23.0,0.2,5856,455073,488.0,158.671,1,MASCHIO_M3,2021-11-01T07:16:24.739Z,1,3.0
11128,11.337,38.0,500.0,23.0,0.1,5856,455195,500.0,158.671,1,MASCHIO_M3,2021-11-01T07:16:25.959Z,1,3.0
11129,15.527,38.0,0.0,23.0,0.1,5856,455963,0.0,158.671,1,MASCHIO_M3,2021-11-01T07:16:33.639Z,1,3.0
11130,12.667,17.0,13000.0,17.0,0.6,5857,601197,12994.0,119.355,1,FRESA_D12_Z3,2021-11-01T07:40:46.003Z,1,12.0
11131,13.324,24.0,7000.0,20.0,0.3,5858,617222,7004.0,105.184,1,PUNTA_D2-5,2021-11-01T07:43:26.255Z,1,2.5
11132,13.248,25.0,7000.0,21.0,0.5,5859,629284,7003.0,105.184,1,PUNTA_D2-5,2021-11-01T07:45:26.877Z,1,2.5
11133,13.406,26.0,500.0,21.0,0.2,5860,636235,506.0,158.671,1,MASCHIO_M3,2021-11-01T07:46:36.388Z,1,3.0
11134,11.355,26.0,500.0,21.0,0.1,5860,636373,500.0,158.671,1,MASCHIO_M3,2021-11-01T07:46:37.768Z,1,3.0
11135,15.603,26.0,0.0,21.0,0.1,5860,637156,0.0,158.671,1,MASCHIO_M3,2021-11-01T07:46:45.598Z,1,3.0
11136,15.439,26.0,500.0,21.0,0.1,5860,637991,512.0,158.671,1,MASCHIO_M3,2021-11-01T07:46:53.949Z,1,3.0
11137,15.515,26.0,0.0,21.0,0.1,5860,638792,0.0,158.671,1,MASCHIO_M3,2021-11-01T07:47:01.959Z,1,3.0
11138,15.82,27.0,500.0,21.0,0.2,5860,639638,500.0,158.671,1,MASCHIO_M3,2021-11-01T07:47:10.419Z,1,3.0
11139,11.337,27.0,500.0,21.0,0.1,5860,639754,500.0,158.671,1,MASCHIO_M3,2021-11-01T07:47:11.579Z,1,3.0
11140,15.908,28.0,0.0,21.0,0.1,5860,640509,0.0,158.671,1,MASCHIO_M3,2021-11-01T07:47:19.129Z,1,3.0
11141,15.802,29.0,500.0,21.0,0.2,5860,641368,499.0,158.671,1,MASCHIO_M3,2021-11-01T07:47:27.719Z,1,3.0
11142,15.328,30.0,500.0,21.0,0.2,5860,642991,499.0,158.671,1,MASCHIO_M3,2021-11-01T07:47:43.950Z,1,3.0
11143,15.345,32.0,500.0,21.0,0.1,5860,644733,498.0,158.671,1,MASCHIO_M3,2021-11-01T07:48:01.370Z,1,3.0
11144,11.431,31.0,500.0,21.0,0.1,5860,643119,499.0,158.671,1,MASCHIO_M3,2021-11-01T07:47:45.229Z,1,3.0
11145,15.849,30.0,0.0,21.0,0.1,5860,642156,0.0,158.671,1,MASCHIO_M3,2021-11-01T07:47:35.599Z,1,3.0
11146,15.755,33.0,0.0,21.0,0.1,5860,645521,0.0,158.671,1,MASCHIO_M3,2021-11-01T07:48:09.250Z,1,3.0
11147,15.439,31.0,0.0,21.0,0.1,5860,643886,0.0,158.671,1,MASCHIO_M3,2021-11-01T07:47:52.900Z,1,3.0
11148,13.207,15.0,5500.0,16.0,0.4,5861,893229,11494.0,119.355,1,FRESA_D12_Z3,2021-11-01T08:29:26.371Z,1,12.0
11149,4.552,26.0,13000.0,20.0,0.4,5861,916995,13000.0,119.355,1,FRESA_D12_Z3,2021-11-01T08:33:24.035Z,1,12.0
11150,13.13,28.0,7000.0,21.0,0.3,5862,922118,6999.0,105.184,1,PUNTA_D2-5,2021-11-01T08:34:15.266Z,1,2.5
11151,13.248,30.0,500.0,22.0,0.2,5863,936794,498.0,158.671,1,MASCHIO_M3,2021-11-01T08:36:42.029Z,1,3.0
11152,11.355,30.0,500.0,23.0,0.1,5863,937543,500.0,158.671,1,MASCHIO_M3,2021-11-01T08:36:49.519Z,1,3.0
11153,15.175,31.0,0.0,23.0,0.1,5863,939961,0.0,158.671,1,MASCHIO_M3,2021-11-01T08:37:13.699Z,1,3.0
11154,15.316,32.0,500.0,23.0,0.2,5863,940796,494.0,158.671,1,MASCHIO_M3,2021-11-01T08:37:22.050Z,1,3.0
11155,11.478,32.0,500.0,23.0,0.1,5863,940897,501.0,158.671,1,MASCHIO_M3,2021-11-01T08:37:23.060Z,1,3.0
11156,15.392,30.0,0.0,23.0,0.1,5863,938327,0.0,158.671,1,MASCHIO_M3,2021-11-01T08:36:57.359Z,1,3.0
11157,15.556,31.0,500.0,23.0,0.1,5863,939161,500.0,158.671,1,MASCHIO_M3,2021-11-01T08:37:05.699Z,1,3.0
11158,15.328,37.0,500.0,23.0,0.1,5863,945818,500.0,158.671,1,MASCHIO_M3,2021-11-01T08:38:12.270Z,1,3.0
11159,15.679,37.0,0.0,23.0,0.1,5863,946608,0.0,158.671,1,MASCHIO_M3,2021-11-01T08:38:20.171Z,1,3.0
11160,15.849,38.0,500.0,23.0,0.2,5863,947453,488.0,158.671,1,MASCHIO_M3,2021-11-01T08:38:28.621Z,1,3.0
11161,15.24,34.0,0.0,23.0,0.1,5863,943301,0.0,158.671,1,MASCHIO_M3,2021-11-01T08:37:47.100Z,1,3.0
11162,15.632,35.0,500.0,23.0,0.3,5863,944146,500.0,158.671,1,MASCHIO_M3,2021-11-01T08:37:55.550Z,1,3.0
11163,15.316,33.0,0.0,23.0,0.1,5863,941652,0.0,158.671,1,MASCHIO_M3,2021-11-01T08:37:30.610Z,1,3.0
11164,11.753,35.0,500.0,23.0,0.1,5863,944216,499.0,158.671,1,MASCHIO_M3,2021-11-01T08:37:56.250Z,1,3.0
11165,15.251,36.0,0.0,23.0,0.1,5863,944983,0.0,158.671,1,MASCHIO_M3,2021-11-01T08:38:03.920Z,1,3.0
11166,15.328,34.0,500.0,23.0,0.1,5863,942511,501.0,158.671,1,MASCHIO_M3,2021-11-01T08:37:39.200Z,1,3.0
11167,15.574,39.0,500.0,22.0,0.1,5863,949149,500.0,158.671,1,MASCHIO_M3,2021-11-01T08:38:45.581Z,1,3.0
11168,11.601,38.0,500.0,22.0,0.1,5863,947535,500.0,158.671,1,MASCHIO_M3,2021-11-01T08:38:29.441Z,1,3.0
11169,15.726,39.0,0.0,22.0,0.1,5863,949937,0.0,158.671,1,MASCHIO_M3,2021-11-01T08:38:53.461Z,1,3.0
11170,15.222,38.0,0.0,22.0,0.1,5863,948290,0.0,158.671,1,MASCHIO_M3,2021-11-01T08:38:36.991Z,1,3.0
11171,15.205,40.0,500.0,22.0,0.2,5863,950784,498.0,158.671,1,MASCHIO_M3,2021-11-01T08:39:01.931Z,1,3.0
11172,11.554,40.0,500.0,22.0,0.1,5863,950854,500.0,158.671,1,MASCHIO_M3,2021-11-01T08:39:02.631Z,1,3.0
11173,15.773,40.0,0.0,22.0,0.1,5863,951609,0.0,158.671,1,MASCHIO_M3,2021-11-01T08:39:10.181Z,1,3.0
11174,15.527,40.0,500.0,22.0,0.1,5863,952456,502.0,158.671,1,MASCHIO_M3,2021-11-01T08:39:18.652Z,1,3.0
11175,15.65,41.0,0.0,22.0,0.1,5863,953244,0.0,158.671,1,MASCHIO_M3,2021-11-01T08:39:26.532Z,1,3.0
11176,15.193,41.0,0.0,22.0,0.1,5863,954928,0.0,158.671,1,MASCHIO_M3,2021-11-01T08:39:43.372Z,1,3.0
11177,15.849,42.0,500.0,22.0,0.1,5863,955788,500.0,158.671,1,MASCHIO_M3,2021-11-01T08:39:51.972Z,1,3.0
11178,15.726,42.0,0.0,22.0,0.1,5863,956564,0.0,158.671,1,MASCHIO_M3,2021-11-01T08:39:59.732Z,1,3.0
11179,15.667,42.0,500.0,22.0,0.3,5863,957422,499.0,158.671,1,MASCHIO_M3,2021-11-01T08:40:08.312Z,1,3.0
11180,15.679,41.0,500.0,22.0,0.2,5863,954091,491.0,158.671,1,MASCHIO_M3,2021-11-01T08:39:35.002Z,1,3.0
11181,11.707,42.0,500.0,22.0,0.1,5863,957492,500.0,158.671,1,MASCHIO_M3,2021-11-01T08:40:09.012Z,1,3.0
11182,11.707,41.0,500.0,22.0,0.1,5863,954172,500.0,158.671,1,MASCHIO_M3,2021-11-01T08:39:35.812Z,1,3.0
11183,15.175,42.0,0.0,22.0,0.1,5863,958259,0.0,158.671,1,MASCHIO_M3,2021-11-01T08:40:16.683Z,1,3.0
11184,15.357,42.0,500.0,22.0,0.1,5863,959106,498.0,158.671,1,MASCHIO_M3,2021-11-01T08:40:25.153Z,1,3.0
11185,15.222,43.0,0.0,22.0,0.1,5863,959894,0.0,158.671,1,MASCHIO_M3,2021-11-01T08:40:33.033Z,1,3.0
11186,15.802,43.0,500.0,22.0,0.2,5863,960729,489.0,158.671,1,MASCHIO_M3,2021-11-01T08:40:41.383Z,1,3.0
11187,11.707,43.0,500.0,22.0,0.1,5863,960811,499.0,158.671,1,MASCHIO_M3,2021-11-01T08:40:42.203Z,1,3.0
11188,15.222,43.0,0.0,23.0,0.1,5863,961566,0.0,158.671,1,MASCHIO_M3,2021-11-01T08:40:49.753Z,1,3.0
11189,15.773,43.0,500.0,23.0,0.1,5863,962413,507.0,158.671,1,MASCHIO_M3,2021-11-01T08:40:58.223Z,1,3.0
11190,15.421,43.0,0.0,23.0,0.1,5863,963213,0.0,158.671,1,MASCHIO_M3,2021-11-01T08:41:06.223Z,1,3.0
11191,13.388,21.0,5500.0,20.0,0.4,5864,1017984,11502.0,119.355,1,FRESA_D12_Z3,2021-11-01T08:50:13.943Z,1,12.0
11192,4.535,31.0,13000.0,24.0,0.6,5864,1041424,13007.0,119.355,1,FRESA_D12_Z3,2021-11-01T08:54:08.347Z,1,12.0
11193,13.236,30.0,13000.0,25.0,1.0,5865,1059817,13007.0,119.355,1,FRESA_D12_Z3,2021-11-01T08:57:12.280Z,1,12.0
11194,13.359,30.0,7000.0,25.0,0.3,5866,1064269,7001.0,105.184,1,PUNTA_D2-5,2021-11-01T08:57:56.801Z,1,2.5
11195,11.337,32.0,500.0,25.0,0.1,5867,1079693,498.0,158.671,1,MASCHIO_M3,2021-11-01T09:00:31.043Z,1,3.0
11196,15.544,32.0,0.0,25.0,0.1,5867,1080476,0.0,158.671,1,MASCHIO_M3,2021-11-01T09:00:38.874Z,1,3.0
11197,13.218,32.0,500.0,25.0,0.2,5867,1078944,496.0,158.671,1,MASCHIO_M3,2021-11-01T09:00:23.553Z,1,3.0
11198,15.755,33.0,500.0,25.0,0.1,5867,1081311,502.0,158.671,1,MASCHIO_M3,2021-11-01T09:00:47.224Z,1,3.0
11199,14.976,33.0,0.0,25.0,0.1,5867,1082111,0.0,158.671,1,MASCHIO_M3,2021-11-01T09:00:55.224Z,1,3.0
11200,15.251,34.0,500.0,25.0,0.2,5867,1082946,509.0,158.671,1,MASCHIO_M3,2021-11-01T09:01:03.574Z,1,3.0
11201,11.478,34.0,500.0,25.0,0.1,5867,1083048,499.0,158.671,1,MASCHIO_M3,2021-11-01T09:01:04.594Z,1,3.0
11202,15.515,35.0,0.0,25.0,0.1,5867,1083802,0.0,158.671,1,MASCHIO_M3,2021-11-01T09:01:12.134Z,1,3.0
11203,15.345,36.0,500.0,25.0,0.1,5867,1084661,499.0,158.671,1,MASCHIO_M3,2021-11-01T09:01:20.724Z,1,3.0
11204,15.24,38.0,0.0,25.0,0.1,5867,1087133,0.0,158.671,1,MASCHIO_M3,2021-11-01T09:01:45.445Z,1,3.0
11205,15.298,38.0,500.0,25.0,0.2,5867,1087968,490.0,158.671,1,MASCHIO_M3,2021-11-01T09:01:53.795Z,1,3.0
11206,15.82,36.0,0.0,25.0,0.1,5867,1085449,0.0,158.671,1,MASCHIO_M3,2021-11-01T09:01:28.604Z,1,3.0
11207,15.791,37.0,500.0,25.0,0.3,5867,1086296,500.0,158.671,1,MASCHIO_M3,2021-11-01T09:01:37.074Z,1,3.0
11208,11.707,37.0,500.0,25.0,0.1,5867,1086366,500.0,158.671,1,MASCHIO_M3,2021-11-01T09:01:37.775Z,1,3.0
11209,15.679,40.0,0.0,25.0,0.1,5867,1090440,0.0,158.671,1,MASCHIO_M3,2021-11-01T09:02:18.515Z,1,3.0
11210,15.269,41.0,500.0,25.0,0.1,5867,1091299,498.0,158.671,1,MASCHIO_M3,2021-11-01T09:02:27.105Z,1,3.0
11211,15.281,39.0,0.0,25.0,0.1,5867,1088768,0.0,158.671,1,MASCHIO_M3,2021-11-01T09:02:01.795Z,1,3.0
11212,15.375,40.0,500.0,25.0,0.2,5867,1089603,496.0,158.671,1,MASCHIO_M3,2021-11-01T09:02:10.145Z,1,3.0
11213,11.677,40.0,500.0,25.0,0.1,5867,1089685,500.0,158.671,1,MASCHIO_M3,2021-11-01T09:02:10.965Z,1,3.0
11214,15.052,41.0,0.0,25.0,0.1,5867,1092087,0.0,158.671,1,MASCHIO_M3,2021-11-01T09:02:34.986Z,1,3.0
11215,15.791,42.0,500.0,25.0,0.2,5867,1092934,499.0,158.671,1,MASCHIO_M3,2021-11-01T09:02:43.456Z,1,3.0
11216,15.251,43.0,500.0,25.0,0.1,5867,1094606,514.0,158.671,1,MASCHIO_M3,2021-11-01T09:03:00.176Z,1,3.0
11217,15.791,43.0,0.0,25.0,0.1,5867,1095406,0.0,158.671,1,MASCHIO_M3,2021-11-01T09:03:08.176Z,1,3.0
11218,11.66,42.0,500.0,25.0,0.1,5867,1093004,500.0,158.671,1,MASCHIO_M3,2021-11-01T09:02:44.156Z,1,3.0
11219,15.65,43.0,500.0,25.0,0.2,5867,1096241,504.0,158.671,1,MASCHIO_M3,2021-11-01T09:03:16.526Z,1,3.0
11220,14.888,42.0,0.0,25.0,0.1,5867,1093771,0.0,158.671,1,MASCHIO_M3,2021-11-01T09:02:51.826Z,1,3.0
11221,11.689,43.0,500.0,25.0,0.1,5867,1096323,499.0,158.671,1,MASCHIO_M3,2021-11-01T09:03:17.346Z,1,3.0
11222,15.439,44.0,0.0,25.0,0.1,5867,1097078,0.0,158.671,1,MASCHIO_M3,2021-11-01T09:03:24.896Z,1,3.0
11223,15.421,44.0,500.0,25.0,0.1,5867,1097937,497.0,158.671,1,MASCHIO_M3,2021-11-01T09:03:33.487Z,1,3.0
11224,15.316,44.0,0.0,25.0,0.1,5867,1098727,0.0,158.671,1,MASCHIO_M3,2021-11-01T09:03:41.387Z,1,3.0
11225,15.375,44.0,500.0,25.0,0.2,5867,1099572,500.0,158.671,1,MASCHIO_M3,2021-11-01T09:03:49.837Z,1,3.0
11226,11.707,44.0,500.0,25.0,0.1,5867,1099642,500.0,158.671,1,MASCHIO_M3,2021-11-01T09:03:50.537Z,1,3.0
