,statoRot,CurrentPeak,numTP,UTE,DIAM,ist_acc,bearingsCelsius,spindleRpm,rpmSetPoint,statorCelsius,@timestamp,idChiave,VibromPeak,LUNG
10567,1,26.753,1,FRES25DIA,16.0,1871244,27.0,16087.0,16000.0,30.0,2021-08-27T10:45:51.094Z,12856,0.6,118.93
10568,1,15.035,1,FRESA8,7.9,1887107,27.0,16054.0,16000.0,27.0,2021-08-27T10:48:29.727Z,12858,1.3,121.4
10569,1,27.434,1,FRESA300Z72,299.399,1892740,27.0,5985.0,6000.0,32.0,2021-08-27T10:49:26.058Z,12859,7.8,98.199
10570,1,30.535,1,FRES25DIA,16.0,1899950,27.0,16092.0,16000.0,32.0,2021-08-27T10:50:38.159Z,12860,1.8,118.93
10571,1,30.938,1,FRESA8,7.9,1914732,27.0,16104.0,16000.0,29.0,2021-08-27T10:53:05.981Z,12862,1.9,121.4
10572,1,30.379,1,FRESA300Z72,299.399,1920374,28.0,5985.0,6000.0,32.0,2021-08-27T10:54:02.402Z,12863,7.6,98.199
10573,1,30.938,1,FRES25DIA,16.0,1927575,27.0,16078.0,16000.0,30.0,2021-08-27T10:55:14.413Z,12864,1.8,118.93
10574,1,27.528,1,FRESA8,7.9,45523,25.0,15998.0,16000.0,25.0,2021-08-27T12:14:35.688Z,12866,3.0,121.4
10575,1,29.295,1,FRESA300Z72,299.399,51124,25.0,5984.0,6000.0,30.0,2021-08-27T12:15:31.699Z,12867,8.8,98.199
10576,1,25.296,1,FRES25DIA,16.0,58935,27.0,16005.0,16000.0,30.0,2021-08-27T12:16:49.810Z,12868,1.3,118.93
10577,1,27.745,1,FRESA8,7.9,89428,25.0,16045.0,16000.0,27.0,2021-08-27T12:21:54.744Z,12870,3.0,121.4
10578,1,27.745,1,FRESA8,7.9,102309,25.0,16082.0,16000.0,28.0,2021-08-27T12:24:03.556Z,12871,1.1,121.4
10579,1,27.931,1,FRESA8,7.9,210726,25.0,16083.0,16000.0,27.0,2021-08-27T12:42:07.742Z,12872,1.3,121.4
10580,1,28.396,1,FRESA8,7.9,227543,25.0,16045.0,16000.0,27.0,2021-08-27T12:44:55.914Z,12873,1.2,121.4
10581,1,36.703,1,FRESA8,7.9,239190,27.0,16078.0,16000.0,28.0,2021-08-27T12:46:52.386Z,12874,1.2,121.4
10582,1,29.264,1,FRESA8,7.9,249352,27.0,16061.0,16000.0,30.0,2021-08-27T12:48:34.007Z,12875,1.2,121.4
10583,1,30.69,1,FRESA20,20.0,288339,25.0,17077.0,17000.0,25.0,2021-08-27T12:55:03.883Z,12876,2.3,147.369
10584,1,34.688,1,FRESA20,20.0,300139,27.0,17070.0,17000.0,30.0,2021-08-27T12:57:01.885Z,12878,3.0,147.369
10585,1,30.597,1,FRESA20,20.0,311477,28.0,16990.0,17000.0,32.0,2021-08-27T12:58:55.267Z,12880,3.0,147.369
10586,1,34.875,1,FRESA20,20.0,338343,27.0,17019.0,17000.0,27.0,2021-08-27T13:03:23.931Z,12882,3.3,147.369
10587,1,28.582,1,FRESA20,20.0,352423,27.0,16999.0,17000.0,29.0,2021-08-27T13:05:44.734Z,12884,3.2,147.369
10588,1,27.434,1,FRESA20,20.0,365085,28.0,17019.0,17000.0,30.0,2021-08-27T13:07:51.356Z,12886,2.9,147.369
10589,1,30.752,1,FRESA20,20.0,375381,30.0,17064.0,17000.0,32.0,2021-08-27T13:09:34.317Z,12888,3.2,147.369
10590,1,29.791,1,FRESA20,20.0,387390,29.0,17021.0,17000.0,32.0,2021-08-27T13:11:34.409Z,12890,3.4,147.369
10591,1,27.621,1,FRESA20,20.0,400349,28.0,17101.0,17000.0,30.0,2021-08-27T13:13:44.001Z,12892,3.3,147.369
10592,1,27.714,1,FRESA20,20.0,413411,29.0,17080.0,17000.0,30.0,2021-08-27T13:15:54.623Z,12894,3.1,147.369
10593,1,27.868,1,FRESA20,20.0,425154,30.0,17066.0,17000.0,32.0,2021-08-27T13:17:52.055Z,12896,3.1,147.369
10594,1,30.907,1,SPINA_D10L100,10.0,675982,24.0,1219.0,1200.0,25.0,2021-08-27T13:59:40.375Z,12898,0.2,175.0
10595,1,33.511,1,SPINA_D10L100,10.0,690122,25.0,1202.0,1200.0,27.0,2021-08-27T14:02:01.777Z,12899,0.6,175.0
10596,1,30.07,1,SPINA_D10L100,10.0,702239,25.0,1220.0,1200.0,27.0,2021-08-27T14:04:02.949Z,12900,0.5,175.0
10597,1,30.349,1,SPINA_D10L100,10.0,714153,25.0,1194.0,1200.0,27.0,2021-08-27T14:06:02.091Z,12901,0.6,183.0
10598,1,30.41,1,SPINA_D10L100,10.0,724049,24.0,1207.0,1200.0,25.0,2021-08-27T14:07:41.052Z,12902,0.6,183.0
10599,1,29.698,1,SPINA_D10L100,10.0,734753,24.0,1209.0,1200.0,25.0,2021-08-27T14:09:28.094Z,12903,0.6,175.0
10600,1,29.326,1,SPINA_D10L100,10.0,744705,24.0,1218.0,1200.0,25.0,2021-08-27T14:11:07.616Z,12904,0.6,173.5
10601,1,28.427,1,SPINA_D10L100,10.0,851904,25.0,1219.0,1200.0,27.0,2021-08-27T14:28:59.623Z,12905,1.3,173.5
10602,1,27.372,1,SPINA_D10L100,10.0,989248,25.0,1221.0,1200.0,27.0,2021-08-27T14:51:53.085Z,12906,0.3,173.5
10603,1,31.124,1,SPINA_D10L100,10.0,1159400,24.0,1220.0,1200.0,25.0,2021-08-27T15:20:14.632Z,12907,0.5,179.5
10604,1,29.357,1,SPINA_D10L100,10.0,1223074,24.0,1185.0,1200.0,25.0,2021-08-27T15:30:51.382Z,12908,1.2,179.5
10605,1,28.055,1,SPINA_D10L100,10.0,1244218,24.0,1217.0,1200.0,25.0,2021-08-27T15:34:22.825Z,12909,1.1,179.5
10606,1,27.372,1,FRESA300Z72,299.399,148600,23.0,5923.0,6000.0,24.0,2021-08-30T05:59:28.274Z,12910,5.8,98.199
10607,1,36.021,1,FRESA8,7.9,152396,23.0,16103.0,16000.0,25.0,2021-08-30T06:00:06.234Z,12911,3.2,121.4
10608,1,27.775,1,FRESA300Z72,299.399,171979,23.0,5932.0,6000.0,25.0,2021-08-30T06:03:22.066Z,12912,6.7,98.199
10609,1,32.24,1,FRESA8,7.9,175596,23.0,16073.0,16000.0,27.0,2021-08-30T06:03:58.237Z,12913,2.6,121.4
10610,1,34.41,1,FRESA300Z72,299.399,212409,24.0,5988.0,6000.0,27.0,2021-08-30T06:10:06.371Z,12914,6.7,98.199
10611,1,30.473,1,FRESA8,7.9,216026,24.0,16085.0,16000.0,27.0,2021-08-30T06:10:42.541Z,12915,2.7,121.4
10612,1,35.929,1,FRESA20,20.0,218448,24.0,17067.0,17000.0,28.0,2021-08-30T06:11:06.762Z,12916,1.4,147.369
10613,1,27.9,1,FRESA300Z72,299.399,227836,25.0,5940.0,6000.0,28.0,2021-08-30T06:12:40.643Z,12917,5.0,98.199
10614,1,33.139,1,FRESA8,7.9,231452,25.0,16096.0,16000.0,29.0,2021-08-30T06:13:16.803Z,12918,2.5,121.4
10615,1,27.745,1,FRESA20,20.0,233877,25.0,17083.0,17000.0,30.0,2021-08-30T06:13:41.053Z,12919,2.5,147.369
10616,1,28.643,1,FRESA300Z72,299.399,259266,24.0,5990.0,6000.0,25.0,2021-08-30T06:17:54.947Z,12920,5.1,98.199
10617,1,27.806,1,FRESA8,7.9,262946,24.0,16024.0,16000.0,27.0,2021-08-30T06:18:31.747Z,12921,1.4,121.4
10618,1,27.466,1,FRESA20,20.0,265370,24.0,17074.0,17000.0,27.0,2021-08-30T06:18:55.987Z,12922,2.7,147.369
10619,1,27.775,1,FRESA300Z72,299.399,275108,24.0,5960.0,6000.0,27.0,2021-08-30T06:20:33.368Z,12923,4.7,98.199
10620,1,28.24,1,FRESA8,7.9,278788,24.0,16082.0,16000.0,29.0,2021-08-30T06:21:10.169Z,12924,3.1,121.4
10621,1,26.132,1,FRESA20,20.0,281210,25.0,17078.0,17000.0,29.0,2021-08-30T06:21:34.389Z,12925,1.2,147.369
10622,1,27.9,1,SPINA_D10L100,10.0,303683,25.0,1219.0,1200.0,27.0,2021-08-30T06:25:19.122Z,12926,0.5,179.5
10623,1,25.11,1,SPINA_D10L100,10.0,319528,25.0,1204.0,1200.0,27.0,2021-08-30T06:27:57.574Z,12927,1.2,179.5
10624,1,28.117,1,SPINA_D10L100,10.0,338446,24.0,1220.0,1200.0,25.0,2021-08-30T06:31:06.756Z,12928,1.2,179.5
10625,1,36.703,1,SPINA_D10L100,10.0,372550,24.0,1219.0,1200.0,25.0,2021-08-30T06:36:47.801Z,12929,1.2,179.5
10626,1,32.487,1,SPINA_D10L100,10.0,387866,24.0,1220.0,1200.0,27.0,2021-08-30T06:39:20.963Z,12930,1.2,179.5
10627,1,27.775,1,SPINA_D10L100,10.0,398632,24.0,1196.0,1200.0,27.0,2021-08-30T06:41:08.624Z,12931,1.2,179.5
10628,1,28.24,1,FRESA300Z72,299.399,418169,24.0,5914.0,6000.0,27.0,2021-08-30T06:44:23.997Z,12932,6.2,98.199
10629,1,23.219,1,FRESA8,7.9,421780,24.0,16055.0,16000.0,27.0,2021-08-30T06:45:00.107Z,12933,3.3,121.4
10630,1,26.474,1,FRESA20,20.0,424208,24.0,17083.0,17000.0,28.0,2021-08-30T06:45:24.388Z,12934,0.9,147.369
10631,1,32.333,1,SPINA_D10L100,10.0,442113,24.0,1201.0,1200.0,25.0,2021-08-30T06:48:23.440Z,12935,0.6,179.5
10632,1,35.432,1,SPINA_D10L100,10.0,467129,24.0,1198.0,1200.0,25.0,2021-08-30T06:52:33.603Z,12936,1.1,179.5
10633,1,29.822,1,SPINA_D10L100,10.0,492207,24.0,1204.0,1200.0,27.0,2021-08-30T06:56:44.387Z,12937,1.2,179.5
10634,1,24.149,1,SPINA_D10L100,10.0,499635,24.0,1207.0,1200.0,27.0,2021-08-30T06:57:58.668Z,12938,1.2,179.5
10635,1,26.195,1,SPINA_D10L100,10.0,509724,24.0,1196.0,1200.0,27.0,2021-08-30T06:59:39.559Z,12939,1.2,179.5
10636,1,24.799,1,SPINA_D10L100,10.0,555552,24.0,1213.0,1200.0,25.0,2021-08-30T07:07:17.845Z,12940,1.2,179.5
10637,1,15.159,1,SPINA_D10L100,10.0,563844,24.0,1205.0,1200.0,27.0,2021-08-30T07:08:40.766Z,12941,1.3,179.5
10638,1,28.117,1,SPINA_D10L100,10.0,576478,24.0,1211.0,1200.0,27.0,2021-08-30T07:10:47.108Z,12942,1.2,179.5
10639,1,30.287,1,SPINA_D10L100,10.0,583934,24.0,1212.0,1200.0,27.0,2021-08-30T07:12:01.669Z,12943,1.2,179.5
10640,1,28.83,1,SPINA_D10L100,10.0,592517,24.0,1219.0,1200.0,27.0,2021-08-30T07:13:27.500Z,12944,1.2,179.5
10641,1,31.062,1,SPINA_D10L100,10.0,599987,24.0,1218.0,1200.0,27.0,2021-08-30T07:14:42.201Z,12945,1.2,179.5
10642,1,29.853,1,SPINA_D10L100,10.0,610356,24.0,1219.0,1200.0,25.0,2021-08-30T07:16:25.893Z,12946,1.2,179.5
10643,1,20.615,1,SPINA_D10L100,10.0,618054,23.0,1219.0,1200.0,25.0,2021-08-30T07:17:42.874Z,12947,1.3,179.5
10644,1,27.434,1,SPINA_D10L100,10.0,627033,23.0,1187.0,1200.0,25.0,2021-08-30T07:19:12.665Z,12948,1.2,179.5
10645,1,15.097,1,SPINA_D10L100,10.0,638523,24.0,1217.0,1200.0,25.0,2021-08-30T07:21:07.567Z,12949,1.2,179.5
10646,1,27.806,1,SPINA_D10L100,10.0,645632,24.0,1192.0,1200.0,25.0,2021-08-30T07:22:18.658Z,12950,1.2,179.5
10647,1,30.132,1,SPINA_D10L100,10.0,661933,24.0,1219.0,1200.0,27.0,2021-08-30T07:25:01.670Z,12951,1.3,179.5
10648,1,27.868,1,SPINA_D10L100,10.0,672047,24.0,1190.0,1200.0,27.0,2021-08-30T07:26:42.811Z,12952,1.3,179.5
10649,1,28.302,1,SPINA_D10L100,10.0,689043,24.0,1218.0,1200.0,25.0,2021-08-30T07:29:32.774Z,12953,1.2,179.5
10650,1,35.432,1,SPINA_D10L100,10.0,696242,24.0,1214.0,1200.0,25.0,2021-08-30T07:30:44.765Z,12954,1.2,179.5
10651,1,30.318,1,SPINA_D10L100,10.0,704378,23.0,1218.0,1200.0,25.0,2021-08-30T07:32:06.126Z,12955,1.2,179.5
10652,1,28.086,1,SPINA_D10L100,10.0,713613,23.0,1198.0,1200.0,25.0,2021-08-30T07:33:38.477Z,12956,1.2,179.5
10653,1,27.931,1,FRESA300Z72,299.399,902835,23.0,5973.0,6000.0,24.0,2021-08-30T08:05:10.724Z,12957,7.3,98.199
10654,1,29.511,1,FRESA8,7.9,906507,23.0,16017.0,16000.0,27.0,2021-08-30T08:05:47.444Z,12958,3.3,121.4
10655,1,34.937,1,FRESA20,20.0,908927,23.0,17037.0,17000.0,27.0,2021-08-30T08:06:11.645Z,12959,1.7,147.369
10656,1,24.365,1,FRESA300Z72,299.399,917280,24.0,5933.0,6000.0,27.0,2021-08-30T08:07:35.176Z,12960,5.1,98.199
10657,1,36.146,1,FRESA8,7.9,920906,24.0,16081.0,16000.0,28.0,2021-08-30T08:08:11.436Z,12961,1.4,121.4
10658,1,29.945,1,FRESA20,20.0,923324,24.0,17035.0,17000.0,28.0,2021-08-30T08:08:35.617Z,12962,2.3,147.369
10659,1,31.65,1,FRESA300Z72,299.399,933637,25.0,5913.0,6000.0,27.0,2021-08-30T08:10:18.748Z,12963,4.6,98.199
10660,1,32.952,1,FRESA8,7.9,937315,25.0,16078.0,16000.0,29.0,2021-08-30T08:10:55.529Z,12964,3.4,121.4
10661,1,30.132,1,FRESA20,20.0,939734,25.0,17046.0,17000.0,29.0,2021-08-30T08:11:19.719Z,12965,1.3,147.369
10662,1,35.897,1,FRESA300Z72,299.399,962488,25.0,5946.0,6000.0,27.0,2021-08-30T08:15:07.262Z,12966,5.0,98.199
10663,1,30.504,1,FRESA8,7.9,966165,25.0,16045.0,16000.0,28.0,2021-08-30T08:15:44.033Z,12967,1.4,121.4
10664,1,31.341,1,FRESA20,20.0,968594,25.0,17078.0,17000.0,28.0,2021-08-30T08:16:08.323Z,12968,2.4,147.369
10665,1,30.256,1,FRESA300Z72,299.399,976600,25.0,5983.0,6000.0,27.0,2021-08-30T08:17:28.384Z,12969,5.0,98.199
10666,1,23.466,1,FRESA8,7.9,980279,25.0,16056.0,16000.0,28.0,2021-08-30T08:18:05.175Z,12970,2.0,121.4
10667,1,24.583,1,FRESA20,20.0,982705,25.0,17080.0,17000.0,28.0,2021-08-30T08:18:29.435Z,12971,2.9,147.369
10668,1,25.885,1,FRESA300Z72,299.399,1018304,25.0,5997.0,6000.0,27.0,2021-08-30T08:24:25.430Z,12972,5.1,98.199
10669,1,27.775,1,FRESA8,7.9,1021986,25.0,16085.0,16000.0,28.0,2021-08-30T08:25:02.251Z,12973,3.4,121.4
10670,1,30.225,1,FRESA20,20.0,1024419,25.0,17087.0,17000.0,29.0,2021-08-30T08:25:26.581Z,12974,2.6,147.369
10671,1,15.128,1,FRESA300Z72,299.399,1041459,25.0,5950.0,6000.0,27.0,2021-08-30T08:28:16.983Z,12975,4.7,98.199
10672,1,27.403,1,FRESA8,7.9,1045136,25.0,16069.0,16000.0,27.0,2021-08-30T08:28:53.754Z,12976,3.3,121.4
10673,1,23.839,1,FRESA20,20.0,1047565,25.0,17088.0,17000.0,28.0,2021-08-30T08:29:18.044Z,12977,1.6,147.369
10674,1,27.125,1,FRESA300Z72,299.399,1056270,25.0,5910.0,6000.0,27.0,2021-08-30T08:30:45.095Z,12978,5.0,98.199
10675,1,28.024,1,FRESA8,7.9,1059945,25.0,16048.0,16000.0,29.0,2021-08-30T08:31:21.846Z,12979,3.3,121.4
10676,1,28.24,1,FRESA20,20.0,1062363,25.0,17022.0,17000.0,29.0,2021-08-30T08:31:46.026Z,12980,2.8,147.369
10677,1,28.271,1,FRESA300Z72,299.399,1150515,24.0,5961.0,6000.0,25.0,2021-08-30T08:46:27.559Z,12981,4.9,98.199
10678,1,30.844,1,FRESA8,7.9,1154192,24.0,16031.0,16000.0,27.0,2021-08-30T08:47:04.329Z,12982,2.4,121.4
10679,1,26.535,1,FRESA20,20.0,1156621,24.0,17111.0,17000.0,28.0,2021-08-30T08:47:28.620Z,12983,2.1,147.369
10680,1,15.314,1,FRESA300Z72,299.399,1164618,25.0,5984.0,6000.0,28.0,2021-08-30T08:48:48.591Z,12984,5.4,98.199
10681,1,19.406,1,FRESA8,7.9,1168298,25.0,16082.0,16000.0,29.0,2021-08-30T08:49:25.391Z,12985,1.5,121.4
10682,1,28.24,1,FRESA20,20.0,1170708,25.0,17034.0,17000.0,30.0,2021-08-30T08:49:49.492Z,12986,2.9,147.369
10683,1,27.497,1,FRESA300Z72,299.399,1178748,25.0,5962.0,6000.0,29.0,2021-08-30T08:51:09.893Z,12987,4.9,98.199
10684,1,24.087,1,FRESA8,7.9,1182355,25.0,16028.0,16000.0,30.0,2021-08-30T08:51:45.963Z,12988,2.1,121.4
10685,1,33.852,1,FRESA20,20.0,1184778,25.0,17061.0,17000.0,30.0,2021-08-30T08:52:10.194Z,12989,2.4,147.369
10686,1,24.396,1,FRESA300Z72,299.399,1199385,25.0,5957.0,6000.0,27.0,2021-08-30T08:54:36.266Z,12990,4.9,98.199
10687,1,24.242,1,FRESA8,7.9,1203000,25.0,16046.0,16000.0,28.0,2021-08-30T08:55:12.416Z,12991,1.5,121.4
10688,1,26.846,1,FRESA20,20.0,1205424,25.0,17080.0,17000.0,28.0,2021-08-30T08:55:36.657Z,12992,1.8,147.369
10689,1,31.712,1,FRESA300Z72,299.399,1215107,25.0,5988.0,6000.0,27.0,2021-08-30T08:57:13.488Z,12993,5.1,98.199
10690,1,33.077,1,FRESA8,7.9,1218722,25.0,16056.0,16000.0,29.0,2021-08-30T08:57:49.638Z,12994,1.4,121.4
10691,1,27.032,1,FRESA20,20.0,1221149,25.0,17083.0,17000.0,29.0,2021-08-30T08:58:13.909Z,12995,2.0,147.369
10692,1,33.758,1,FRESA300Z72,299.399,1229214,25.0,5903.0,6000.0,29.0,2021-08-30T08:59:34.560Z,12996,4.9,98.199
10693,1,23.839,1,FRESA8,7.9,1232834,25.0,16085.0,16000.0,30.0,2021-08-30T09:00:10.760Z,12997,1.5,121.4
10694,1,27.9,1,FRESA20,20.0,1235263,25.0,17076.0,17000.0,30.0,2021-08-30T09:00:35.051Z,12998,1.5,147.369
10695,1,27.683,1,FRESA300Z72,299.399,1243916,27.0,5912.0,6000.0,30.0,2021-08-30T09:02:01.582Z,12999,5.0,98.199
10696,1,27.775,1,FRESA8,7.9,1247562,27.0,16004.0,16000.0,30.0,2021-08-30T09:02:38.043Z,13000,1.5,121.4
10697,1,35.153,1,FRESA20,20.0,1249976,27.0,16998.0,17000.0,30.0,2021-08-30T09:03:02.183Z,13001,2.3,147.369
10698,1,32.643,1,FRESA300Z72,299.399,1258022,27.0,5925.0,6000.0,30.0,2021-08-30T09:04:22.644Z,13002,4.7,98.199
10699,1,33.449,1,FRESA8,7.9,1261703,27.0,16080.0,16000.0,30.0,2021-08-30T09:04:59.455Z,13003,2.6,121.4
10700,1,30.628,1,FRESA20,20.0,1264126,27.0,17084.0,17000.0,30.0,2021-08-30T09:05:23.685Z,13004,1.3,147.369
10701,1,27.559,1,FRESA300Z72,299.399,1271632,27.0,5949.0,6000.0,29.0,2021-08-30T09:06:38.746Z,13005,4.7,98.199
10702,1,30.194,1,FRESA8,7.9,1275253,25.0,16088.0,16000.0,30.0,2021-08-30T09:07:14.957Z,13006,3.2,121.4
10703,1,37.014,1,FRESA20,20.0,1277668,25.0,17000.0,17000.0,30.0,2021-08-30T09:07:39.107Z,13007,2.7,147.369
10704,1,30.628,1,FRESA300Z72,299.399,1297975,25.0,5981.0,6000.0,27.0,2021-08-30T09:11:02.180Z,13008,5.2,98.199
10705,1,27.434,1,FRESA8,7.9,1301655,25.0,16058.0,16000.0,29.0,2021-08-30T09:11:38.980Z,13009,3.1,121.4
10706,1,15.159,1,FRESA20,20.0,1304081,25.0,17091.0,17000.0,29.0,2021-08-30T09:12:03.241Z,13010,0.4,147.369
10707,1,25.73,1,FRESA300Z72,299.399,1313244,27.0,5916.0,6000.0,29.0,2021-08-30T09:13:34.872Z,13011,4.8,98.199
10708,1,36.765,1,FRESA8,7.9,1316914,27.0,16000.0,16000.0,30.0,2021-08-30T09:14:11.572Z,13012,3.3,121.4
10709,1,24.087,1,FRESA20,20.0,1319340,27.0,17081.0,17000.0,30.0,2021-08-30T09:14:35.833Z,13013,2.4,147.369
10710,1,30.752,1,FRESA300Z72,299.399,1327261,27.0,5954.0,6000.0,30.0,2021-08-30T09:15:55.044Z,13014,5.1,98.199
10711,1,24.118,1,FRESA8,7.9,1330934,27.0,16037.0,16000.0,30.0,2021-08-30T09:16:31.774Z,13015,2.3,121.4
10712,1,28.24,1,FRESA20,20.0,1333349,27.0,17023.0,17000.0,30.0,2021-08-30T09:16:55.925Z,13016,1.9,147.369
10713,1,30.379,1,FRESA300Z72,299.399,1341074,27.0,5903.0,6000.0,29.0,2021-08-30T09:18:13.176Z,13017,5.0,98.199
10714,1,29.573,1,FRESA8,7.9,1344687,25.0,15969.0,16000.0,29.0,2021-08-30T09:18:49.306Z,13018,3.2,121.4
10715,1,31.309,1,FRESA20,20.0,1347113,25.0,17092.0,17000.0,29.0,2021-08-30T09:19:13.567Z,13019,2.5,147.369
10716,1,24.056,1,FRESA300Z72,299.399,1355036,27.0,5943.0,6000.0,29.0,2021-08-30T09:20:32.798Z,13020,5.0,98.199
10717,1,36.859,1,FRESA8,7.9,1358715,25.0,16086.0,16000.0,30.0,2021-08-30T09:21:09.588Z,13021,3.4,121.4
10718,1,33.417,1,FRESA20,20.0,1361144,27.0,17078.0,17000.0,30.0,2021-08-30T09:21:33.879Z,13022,0.9,147.369
10719,1,27.9,1,FRESA300Z72,299.399,1368752,27.0,5931.0,6000.0,30.0,2021-08-30T09:22:49.960Z,13023,5.1,98.199
10720,1,31.0,1,FRESA8,7.9,1372376,27.0,16073.0,16000.0,30.0,2021-08-30T09:23:26.200Z,13024,3.4,121.4
10721,1,29.542,1,FRESA20,20.0,1374801,27.0,17098.0,17000.0,30.0,2021-08-30T09:23:50.451Z,13025,2.5,147.369
10722,1,30.597,1,FRESA300Z72,299.399,1382383,27.0,5960.0,6000.0,30.0,2021-08-30T09:25:06.272Z,13026,5.0,98.199
10723,1,27.559,1,FRESA8,7.9,1386057,27.0,16092.0,16000.0,30.0,2021-08-30T09:25:43.012Z,13027,2.3,121.4
10724,1,27.094,1,FRESA20,20.0,1388465,27.0,17036.0,17000.0,30.0,2021-08-30T09:26:07.093Z,13028,2.5,147.369
10725,1,30.783,1,FRESA300Z72,299.399,1396070,27.0,5934.0,6000.0,30.0,2021-08-30T09:27:23.144Z,13029,4.8,98.199
10726,1,32.054,1,FRESA8,7.9,1399744,27.0,16079.0,16000.0,30.0,2021-08-30T09:27:59.884Z,13030,2.0,121.4
10727,1,29.233,1,FRESA20,20.0,1402166,27.0,17081.0,17000.0,30.0,2021-08-30T09:28:24.105Z,13031,1.7,147.369
10728,1,27.745,1,FRESA300Z72,299.399,1409161,27.0,5920.0,6000.0,29.0,2021-08-30T09:29:34.055Z,13032,5.1,98.199
10729,1,29.047,1,FRESA8,7.9,1412848,27.0,16092.0,16000.0,30.0,2021-08-30T09:30:10.926Z,13033,1.8,121.4
10730,1,29.077,1,FRESA20,20.0,1415266,27.0,17065.0,17000.0,30.0,2021-08-30T09:30:35.106Z,13034,1.3,147.369
10731,1,31.0,1,FRESA300Z72,299.399,1424582,27.0,5994.0,6000.0,29.0,2021-08-30T09:32:08.268Z,13035,5.1,98.199
10732,1,30.504,1,FRESA8,7.9,1428263,27.0,16039.0,16000.0,30.0,2021-08-30T09:32:45.078Z,13036,1.9,121.4
10733,1,15.221,1,FRESA20,20.0,1430675,27.0,17080.0,17000.0,30.0,2021-08-30T09:33:09.199Z,13037,0.6,147.369
10734,1,21.235,1,FRESA300Z72,299.399,1445234,27.0,5981.0,6000.0,28.0,2021-08-30T09:35:34.791Z,13038,5.0,98.199
10735,1,32.643,1,FRESA8,7.9,1448923,27.0,16073.0,16000.0,30.0,2021-08-30T09:36:11.681Z,13039,1.5,121.4
10736,1,27.745,1,FRESA20,20.0,1451339,27.0,17010.0,17000.0,30.0,2021-08-30T09:36:35.842Z,13040,2.0,147.369
10737,1,36.859,1,FRESA300Z72,299.399,1460091,27.0,5972.0,6000.0,29.0,2021-08-30T09:38:03.363Z,13041,5.0,98.199
10738,1,37.23,1,FRESA8,7.9,1463716,25.0,16055.0,16000.0,30.0,2021-08-30T09:38:39.613Z,13042,1.5,121.4
10739,1,30.875,1,FRESA20,20.0,1466139,25.0,17080.0,17000.0,30.0,2021-08-30T09:39:03.844Z,13043,2.5,147.369
10740,1,35.216,1,FRESA300Z72,299.399,1474271,27.0,5911.0,6000.0,29.0,2021-08-30T09:40:25.165Z,13044,4.8,98.199
10741,1,27.28,1,FRESA8,7.9,1477944,25.0,16034.0,16000.0,30.0,2021-08-30T09:41:01.895Z,13045,2.8,121.4
10742,1,15.19,1,FRESA20,20.0,1480365,25.0,17112.0,17000.0,30.0,2021-08-30T09:41:26.106Z,13046,2.4,147.369
10743,1,25.513,1,FRESA300Z72,299.399,1491235,27.0,5973.0,6000.0,28.0,2021-08-30T09:43:14.807Z,13047,5.1,98.199
10744,1,27.434,1,FRESA8,7.9,1494920,27.0,16048.0,16000.0,30.0,2021-08-30T09:43:51.658Z,13048,2.5,121.4
10745,1,29.573,1,FRESA20,20.0,1497340,27.0,17016.0,17000.0,30.0,2021-08-30T09:44:15.858Z,13049,2.3,147.369
10746,1,26.938,1,FRESA300Z72,299.399,1510334,27.0,5946.0,6000.0,29.0,2021-08-30T09:46:25.800Z,13050,5.2,98.199
10747,1,15.159,1,FRESA8,7.9,1514007,27.0,16027.0,16000.0,30.0,2021-08-30T09:47:02.531Z,13051,3.4,121.4
10748,1,28.148,1,FRESA20,20.0,1516429,27.0,17090.0,17000.0,30.0,2021-08-30T09:47:26.751Z,13052,0.4,147.369
10749,1,27.931,1,FRESA300Z72,299.399,1524474,27.0,5900.0,6000.0,30.0,2021-08-30T09:48:47.202Z,13053,5.0,98.199
10750,1,27.466,1,FRESA8,7.9,1528114,27.0,16072.0,16000.0,30.0,2021-08-30T09:49:23.603Z,13054,1.5,121.4
10751,1,27.249,1,FRESA20,20.0,1530538,25.0,17087.0,17000.0,30.0,2021-08-30T09:49:47.843Z,13055,2.5,147.369
10752,1,15.066,1,FRESA300Z72,299.399,1552584,25.0,5935.0,6000.0,27.0,2021-08-30T09:53:28.306Z,13056,4.9,98.199
10753,1,25.636,1,FRESA8,7.9,1556258,25.0,16046.0,16000.0,29.0,2021-08-30T09:54:05.047Z,13057,1.8,121.4
10754,1,27.745,1,FRESA20,20.0,1558691,25.0,17104.0,17000.0,29.0,2021-08-30T09:54:29.377Z,13058,2.1,147.369
10755,1,28.985,1,FRESA300Z72,299.399,1565724,27.0,5959.0,6000.0,30.0,2021-08-30T09:55:39.708Z,13059,5.0,98.199
10756,1,27.559,1,FRESA8,7.9,1569338,27.0,16093.0,16000.0,30.0,2021-08-30T09:56:15.848Z,13060,3.4,121.4
10757,1,33.945,1,FRESA20,20.0,1571764,27.0,17082.0,17000.0,30.0,2021-08-30T09:56:40.109Z,13061,1.7,147.369
10758,1,30.41,1,FRESA300Z72,299.399,1579266,27.0,5913.0,6000.0,30.0,2021-08-30T09:57:55.130Z,13062,4.8,98.199
