,@timestamp,CurrentPeak,ist_acc,bearingsCelsius,statoRot,LUNG,idChiave,rpmSetPoint,numTP,VibromPeak,DIAM,statorCelsius,spindleRpm,UTE
617,2021-02-18T08:11:37.062Z,7.746,336470,26.0,1,83.415,2603,23000.0,1,1.1,5.0,32.0,23071.0,D5_Z1
618,2021-02-18T08:30:36.824Z,8.113,450445,25.0,1,76.809,2604,24000.0,1,0.9,2.0,40.0,23919.0,D2Z1
619,2021-02-18T08:54:03.399Z,7.932,591101,26.0,1,83.415,2605,23000.0,1,0.8,5.0,26.0,22902.0,D5_Z1
620,2021-02-18T08:56:15.451Z,7.771,604306,26.0,1,83.415,2606,23000.0,1,0.7,5.0,28.0,23043.0,D5_Z1
621,2021-02-19T14:28:15.133Z,7.932,647150,25.0,1,119.08,2607,8900.0,1,1.1,12.0,25.0,8899.0,PUNTA
622,2021-02-19T14:30:14.405Z,7.708,659077,25.0,1,119.08,2608,8900.0,1,1.0,12.0,26.0,8897.0,PUNTA
623,2021-02-19T14:31:38.896Z,7.68,667526,25.0,1,119.08,2609,8900.0,1,1.1,12.0,26.0,8895.0,PUNTA
624,2021-02-19T14:36:28.380Z,7.76,696474,25.0,1,76.809,2610,8900.0,1,0.7,2.0,26.0,8896.0,D2Z1
625,2021-02-19T14:38:36.931Z,7.771,709329,26.0,1,76.809,2611,24000.0,1,0.9,2.0,29.0,24003.0,D2Z1
626,2021-02-19T14:40:14.753Z,7.918,719111,26.0,1,76.809,2612,24000.0,1,0.9,2.0,29.0,24048.0,D2Z1
627,2021-02-19T14:42:18.394Z,7.76,731475,26.0,1,76.809,2613,24000.0,1,0.9,2.0,33.0,23979.0,D2Z1
628,2021-02-19T14:47:09.588Z,7.708,760594,24.0,1,119.096,2614,9500.0,1,0.9,12.0,28.0,9502.0,PUNTA
629,2021-02-19T14:48:33.659Z,7.799,769001,24.0,1,119.096,2615,9500.0,1,0.7,12.0,27.0,9498.0,PUNTA
630,2021-02-19T14:54:34.414Z,7.837,805076,24.0,1,119.096,2616,9500.0,1,0.7,12.0,26.0,9510.0,PUNTA
631,2021-02-19T14:58:13.457Z,7.865,826980,25.0,1,119.096,2617,9500.0,1,0.9,12.0,30.0,9509.0,PUNTA
632,2021-02-19T15:02:53.251Z,7.733,854959,25.0,1,119.096,2618,9500.0,1,0.8,12.0,29.0,9504.0,PUNTA
633,2021-02-19T15:08:35.916Z,7.837,889225,26.0,1,75.281,2619,18000.0,1,0.8,1.0,27.0,18059.0,D1Z1
634,2021-02-19T15:10:32.987Z,7.771,900932,26.0,1,75.281,2620,18000.0,1,0.8,1.0,29.0,17982.0,D1Z1
635,2021-02-19T15:14:44.121Z,7.813,926045,25.0,1,119.096,2621,9500.0,1,0.8,12.0,30.0,9498.0,PUNTA
636,2021-02-19T15:17:01.853Z,7.813,939818,24.0,1,119.096,2622,9500.0,1,0.7,12.0,30.0,9510.0,PUNTA
637,2021-02-19T15:21:20.196Z,7.918,965652,25.0,1,76.809,2623,24000.0,1,0.9,2.0,27.0,24132.0,D2Z1
638,2021-02-19T15:24:20.299Z,7.666,983662,25.0,1,119.096,2624,18000.0,1,3.2,12.0,30.0,17920.0,PUNTA
639,2021-02-19T15:26:32.091Z,7.733,996841,26.0,1,119.096,2625,18000.0,1,3.0,12.0,34.0,17991.0,PUNTA
640,2021-02-19T15:28:52.433Z,7.656,1010875,26.0,1,76.809,2626,18000.0,1,1.0,2.0,35.0,17975.0,D2Z1
641,2021-02-19T15:32:10.145Z,7.656,1030646,26.0,1,76.809,2627,24000.0,1,0.9,2.0,33.0,23970.0,D2Z1
642,2021-02-19T15:34:24.167Z,7.837,1044048,25.0,1,76.809,2628,24000.0,1,0.8,2.0,34.0,24048.0,D2Z1
643,2021-02-23T08:52:04.091Z,7.68,293206,25.0,1,74.879,2629,12000.0,1,0.9,1.3,25.0,12005.0,D1Z1
644,2021-02-23T08:53:10.941Z,7.918,299891,25.0,1,74.879,2630,12000.0,1,0.8,1.3,26.0,12014.0,D1Z1
645,2021-02-23T08:54:21.682Z,7.799,306965,25.0,1,74.879,2631,12000.0,1,0.9,1.3,27.0,12011.0,D1Z1
646,2021-02-23T08:59:18.505Z,7.785,336647,25.0,1,74.879,2632,12000.0,1,0.9,1.3,32.0,12002.0,D1Z1
647,2021-02-23T09:06:33.149Z,7.719,380111,25.0,1,74.879,2633,18000.0,1,1.0,1.3,30.0,18028.0,D1Z1
648,2021-02-23T09:12:25.713Z,7.771,415367,25.0,1,119.096,2634,8500.0,1,1.1,12.0,31.0,8488.0,PUNTA
649,2021-02-23T09:27:03.412Z,7.851,503136,26.0,1,119.096,2635,8500.0,1,1.0,12.0,27.0,8501.0,PUNTA
650,2021-02-23T09:30:33.844Z,7.879,524179,25.0,1,76.809,2636,24000.0,1,0.8,2.0,34.0,24045.0,D2Z1
651,2021-02-23T09:37:13.218Z,7.851,564116,25.0,1,76.809,2637,24000.0,1,1.0,2.0,29.0,24177.0,D2Z1
652,2021-02-23T09:44:42.173Z,7.813,609011,26.0,1,74.879,2638,18000.0,1,0.9,1.3,29.0,17980.0,D1Z1
653,2021-02-23T09:46:37.874Z,7.97,620581,26.0,1,74.879,2639,8500.0,1,0.7,1.3,29.0,8498.0,D1Z1
654,2021-02-23T09:52:13.938Z,7.813,654187,25.0,1,74.879,2640,20000.0,1,0.9,1.3,26.0,20054.0,D1Z1
655,2021-02-23T10:01:13.893Z,7.746,708182,26.0,1,74.879,2641,20000.0,1,0.9,1.3,31.0,20039.0,D1Z1
656,2021-02-23T10:05:44.856Z,7.799,735278,26.0,1,74.879,2642,20000.0,1,0.8,1.3,36.0,20069.0,D1Z1
657,2021-02-23T10:13:28.171Z,7.733,781609,26.0,1,74.879,2643,20000.0,1,0.9,1.3,28.0,19966.0,D1Z1
658,2021-02-23T10:17:13.754Z,7.813,804167,26.0,1,119.096,2644,8500.0,1,1.0,12.0,38.0,8490.0,PUNTA
659,2021-02-23T10:21:22.457Z,7.746,829037,25.0,1,119.096,2645,8500.0,1,0.8,12.0,35.0,8501.0,PUNTA
660,2021-02-23T10:29:07.312Z,7.575,875522,25.0,1,76.809,2646,24000.0,1,0.8,2.0,27.0,23982.0,D2Z1
661,2021-02-23T10:35:30.996Z,7.785,913890,26.0,1,76.809,2647,24000.0,1,0.8,2.0,33.0,23809.0,D2Z1
662,2021-02-23T10:42:39.580Z,7.865,956748,25.0,1,74.879,2648,20000.0,1,0.8,1.3,30.0,19902.0,D1Z1
663,2021-02-23T10:46:24.283Z,7.998,979218,26.0,1,119.096,2649,8500.0,1,1.0,12.0,38.0,8501.0,PUNTA
664,2021-02-23T10:51:23.856Z,7.694,1009175,26.0,1,119.096,2650,8500.0,1,0.8,12.0,32.0,8499.0,PUNTA
665,2021-02-23T10:54:54.508Z,7.746,1030240,24.0,1,76.809,2651,24000.0,1,0.9,2.0,35.0,24051.0,D2Z1
666,2021-02-23T11:00:55.302Z,7.865,1066319,26.0,1,76.809,2652,18000.0,1,0.7,2.0,34.0,17933.0,D2Z1
667,2021-02-23T11:05:04.695Z,7.656,1091258,26.0,1,76.809,2653,18000.0,1,0.8,2.0,39.0,17973.0,D2Z1
668,2021-02-23T11:10:42.849Z,7.932,1125073,25.0,1,83.415,2654,23000.0,1,0.8,5.0,32.0,23099.0,D5_Z1
669,2021-02-23T11:11:16.029Z,7.89,1128391,25.0,1,83.415,2655,23000.0,1,0.6,5.0,32.0,22968.0,D5_Z1
670,2021-02-23T11:34:46.344Z,7.76,1269421,25.0,1,74.879,2656,20000.0,1,0.8,1.3,25.0,19962.0,D1Z1
671,2021-02-23T11:38:53.327Z,7.614,1294119,26.0,1,119.096,2657,8500.0,1,0.9,12.0,36.0,8500.0,PUNTA
672,2021-02-23T11:43:49.300Z,7.837,1323716,26.0,1,119.096,2658,8500.0,1,1.0,12.0,33.0,8498.0,PUNTA
673,2021-02-23T11:53:51.607Z,7.785,1383946,25.0,1,74.879,2659,20000.0,1,0.9,1.3,26.0,19989.0,D1Z1
674,2021-02-23T12:10:41.648Z,7.785,1484949,26.0,1,119.096,2660,8500.0,1,0.9,12.0,36.0,8497.0,PUNTA
675,2021-02-23T12:28:17.139Z,7.932,1590497,26.0,1,76.809,2661,18000.0,1,0.9,2.0,30.0,18007.0,D2Z1
676,2021-02-23T13:08:54.396Z,7.918,1834220,25.0,1,77.53,2662,18000.0,1,0.9,2.0,26.0,18055.0,D2Z1
677,2021-02-23T13:54:32.816Z,7.956,2108059,25.0,1,77.53,2663,24000.0,1,0.9,2.0,29.0,24012.0,D2Z1
678,2021-02-23T14:08:44.535Z,4.629,2193230,26.0,1,77.53,2663,18000.0,1,0.5,2.0,40.0,17947.0,D2Z1
679,2021-02-23T14:31:14.770Z,7.942,2328252,25.0,1,83.415,2664,23000.0,1,0.9,5.0,36.0,23233.0,D5_Z1
680,2021-02-23T14:55:04.145Z,7.837,2471188,25.0,1,74.879,2665,20000.0,1,0.8,1.3,26.0,20018.0,D1Z1
681,2021-02-23T15:04:37.142Z,7.719,2528487,25.0,1,74.879,2666,20000.0,1,0.9,1.3,30.0,19965.0,D1Z1
682,2021-02-23T15:31:50.190Z,7.851,2691790,26.0,1,119.096,2667,8500.0,1,1.1,12.0,26.0,8497.0,PUNTA
683,2021-02-23T15:39:17.794Z,7.89,2736550,25.0,1,119.096,2668,8500.0,1,1.0,12.0,32.0,8492.0,PUNTA
684,2021-02-23T15:49:43.051Z,7.956,2799075,26.0,1,77.53,2669,18000.0,1,0.9,2.0,28.0,17994.0,D2Z1
685,2021-02-23T15:58:26.897Z,7.68,2851459,25.0,1,77.53,2670,18000.0,1,0.9,2.0,33.0,18014.0,D2Z1
686,2021-02-23T16:11:59.516Z,7.879,2932720,25.0,1,77.53,2671,18000.0,1,0.9,2.0,26.0,17975.0,D2Z1
687,2021-02-23T16:21:46.122Z,7.68,2991380,25.0,1,83.415,2672,23000.0,1,0.9,5.0,32.0,23054.0,D5_Z1
688,2021-02-24T07:20:28.088Z,7.771,246569,24.0,1,74.879,2673,18000.0,1,0.8,1.3,24.0,20081.0,D1Z1
689,2021-02-24T07:22:55.549Z,7.708,261315,25.0,1,119.096,2674,8000.0,1,0.8,12.0,30.0,8002.0,PUNTA
690,2021-02-24T07:26:53.492Z,7.799,285109,25.0,1,119.096,2675,8000.0,1,0.8,12.0,30.0,7991.0,PUNTA
691,2021-02-24T07:37:38.620Z,7.799,349621,25.0,1,74.879,2676,18000.0,1,1.0,1.3,26.0,20016.0,D1Z1
692,2021-02-24T07:46:45.877Z,7.799,404346,25.0,1,119.096,2677,8000.0,1,0.9,12.0,38.0,8008.0,PUNTA
693,2021-02-24T08:01:37.348Z,7.837,493492,26.0,1,119.096,2678,8000.0,1,0.8,12.0,29.0,8008.0,PUNTA
694,2021-02-24T08:17:57.000Z,7.785,591456,25.0,1,77.53,2679,14000.0,1,1.0,2.0,27.0,14022.0,D2Z1
695,2021-02-24T08:36:10.105Z,7.666,700765,26.0,1,77.53,2680,14000.0,1,0.9,2.0,34.0,14046.0,D2Z1
696,2021-02-24T08:53:30.978Z,7.89,804851,26.0,1,77.53,2681,14000.0,1,0.9,2.0,32.0,13959.0,D2Z1
697,2021-02-24T09:01:31.535Z,7.932,852906,25.0,1,83.415,2682,23000.0,1,0.9,5.0,32.0,22900.0,D5_Z1
698,2021-02-24T09:05:07.158Z,7.837,874468,25.0,1,77.53,2683,14000.0,1,0.9,2.0,28.0,13945.0,D2Z1
699,2021-02-24T09:19:01.339Z,7.984,957885,25.0,1,77.53,2684,24000.0,1,0.7,2.0,34.0,24036.0,D2Z1
700,2021-02-24T09:36:23.113Z,7.942,1062061,25.0,1,74.879,2685,20000.0,1,0.9,1.3,25.0,20008.0,D1Z1
701,2021-02-24T09:37:46.204Z,7.879,1070370,25.0,1,119.096,2686,8500.0,1,1.0,12.0,29.0,8487.0,PUNTA
702,2021-02-24T09:41:36.027Z,7.799,1093352,25.0,1,77.53,2687,18000.0,1,0.9,2.0,27.0,18016.0,D2Z1
703,2021-02-24T09:43:53.709Z,7.865,1107120,26.0,1,77.53,2688,18000.0,1,0.9,2.0,30.0,17983.0,D2Z1
704,2021-02-24T09:47:35.112Z,7.851,1129260,26.0,1,74.879,2689,20000.0,1,0.9,1.3,29.0,20002.0,D1Z1
705,2021-02-24T09:49:08.473Z,7.837,1138596,26.0,1,77.53,2690,18000.0,1,1.2,2.0,31.0,18029.0,D2Z1
706,2021-02-24T12:03:28.501Z,7.879,1944588,25.0,1,74.879,2691,18000.0,1,0.9,1.3,25.0,20022.0,D1Z1
707,2021-02-24T12:05:56.453Z,7.879,1959383,25.0,1,119.096,2692,8000.0,1,1.0,12.0,32.0,8006.0,PUNTA
708,2021-02-24T12:09:42.906Z,7.813,1982028,26.0,1,77.53,2693,8000.0,1,0.9,2.0,32.0,7998.0,D2Z1
709,2021-02-24T12:13:26.969Z,7.813,2004434,26.0,1,77.53,2694,8000.0,1,0.8,2.0,34.0,8005.0,D2Z1
710,2021-02-24T12:14:43.050Z,7.694,2012042,26.0,1,77.53,2695,8000.0,1,0.9,2.0,32.0,8001.0,D2Z1
711,2021-02-24T13:46:24.564Z,7.89,2562186,26.0,1,77.53,2696,24000.0,1,0.8,2.0,26.0,24018.0,D2Z1
712,2021-02-24T13:49:50.887Z,7.904,2582818,26.0,1,77.53,2697,24000.0,1,0.8,2.0,26.0,23895.0,D2Z1
713,2021-02-25T15:22:28.113Z,7.879,2989713,26.0,1,74.879,2698,18000.0,1,0.7,1.3,26.0,7495.0,D1Z1
714,2021-02-25T15:35:16.292Z,7.851,3066530,26.0,1,119.096,2699,7500.0,1,1.0,12.0,35.0,7504.0,PUNTA
715,2021-02-25T15:46:11.169Z,7.851,3132017,25.0,1,119.096,2700,7500.0,1,0.9,12.0,33.0,7498.0,PUNTA
716,2021-02-26T07:07:37.880Z,7.771,97199,21.0,1,77.53,2701,8500.0,1,0.7,2.0,20.0,8506.0,D2Z1
717,2021-02-26T07:29:45.283Z,7.89,229938,25.0,1,77.53,2702,8500.0,1,0.6,2.0,26.0,8505.0,D2Z1
718,2021-02-26T08:21:39.050Z,7.851,541311,26.0,1,74.879,2703,18000.0,1,0.8,1.3,26.0,7503.0,D1Z1
719,2021-02-26T08:34:27.290Z,7.733,618134,25.0,1,119.096,2704,7500.0,1,1.0,12.0,34.0,7506.0,PUNTA
720,2021-02-26T08:58:23.388Z,7.733,761742,25.0,1,77.53,2705,8500.0,1,0.6,2.0,26.0,8503.0,D2Z1
721,2021-02-26T09:15:55.221Z,7.827,866924,26.0,1,78.772,2706,21000.0,1,0.8,2.0,26.0,21050.0,D2Z1
722,2021-02-26T09:40:54.791Z,7.97,1016879,26.0,1,78.772,2707,21000.0,1,0.7,2.0,30.0,21087.0,D2Z1
723,2021-02-26T13:21:50.573Z,7.904,2342440,25.0,1,72.688,2708,18000.0,1,0.9,1.3,25.0,17992.0,D1Z1
724,2021-02-26T13:48:35.634Z,7.837,2502944,25.0,1,119.096,2709,18000.0,1,2.9,12.0,26.0,17987.0,PUNTA
725,2021-02-26T13:50:13.395Z,3.917,2512720,25.0,1,119.096,2709,7500.0,1,2.5,12.0,32.0,7509.0,PUNTA
726,2021-02-26T14:11:24.962Z,7.827,2639875,26.0,1,119.096,2710,18000.0,1,3.4,12.0,30.0,18007.0,PUNTA
727,2021-02-26T14:43:11.667Z,7.813,2830543,26.0,1,119.096,2711,18000.0,1,3.3,12.0,26.0,18022.0,PUNTA
728,2021-02-26T14:45:35.388Z,7.771,2844915,26.0,1,119.096,2712,18000.0,1,3.4,12.0,32.0,18009.0,PUNTA
729,2021-02-26T14:48:28.821Z,7.89,2862258,26.0,1,78.772,2713,24000.0,1,1.0,2.0,33.0,23898.0,D2Z1
730,2021-02-26T14:52:52.234Z,7.879,2888599,26.0,1,78.772,2714,24000.0,1,0.6,2.0,35.0,23741.0,D2Z1
731,2021-02-26T15:22:52.758Z,7.799,3068649,26.0,1,78.772,2715,24000.0,1,0.8,2.0,26.0,24012.0,D2Z1
732,2021-02-27T08:48:10.658Z,7.746,378725,26.0,1,72.688,2716,18000.0,1,0.7,1.3,26.0,9499.0,D1Z1
733,2021-02-27T09:06:13.111Z,7.666,486969,26.0,1,119.096,2717,9500.0,1,0.8,12.0,37.0,9514.0,PUNTA
734,2021-02-27T09:34:39.131Z,7.733,657569,25.0,1,119.096,2718,9500.0,1,0.9,12.0,26.0,9512.0,PUNTA
735,2021-02-27T09:58:53.838Z,7.68,803038,25.0,1,78.769,2719,24000.0,1,0.8,1.96,31.0,24123.0,D2Z1
736,2021-02-27T10:23:16.616Z,7.851,949314,25.0,1,78.769,2720,24000.0,1,0.7,1.96,30.0,23907.0,D2Z1
737,2021-03-01T08:24:30.848Z,7.785,398895,24.0,1,72.688,2721,18000.0,1,0.6,1.3,24.0,9509.0,D1Z1
738,2021-03-01T08:43:00.041Z,7.813,509813,25.0,1,119.096,2722,9500.0,1,1.0,12.0,38.0,9503.0,PUNTA
739,2021-03-01T08:50:41.827Z,7.918,555991,24.0,1,119.096,2723,9500.0,1,0.9,12.0,28.0,9497.0,PUNTA
740,2021-03-01T09:16:47.736Z,7.771,712580,26.0,1,78.769,2724,24000.0,1,0.7,1.96,29.0,24072.0,D2Z1
741,2021-03-01T09:39:51.423Z,7.984,850947,25.0,1,78.769,2725,24000.0,1,0.9,1.96,35.0,23967.0,D2Z1
742,2021-03-01T10:25:39.428Z,7.904,1125744,26.0,1,72.688,2726,18000.0,1,0.7,1.3,26.0,9501.0,D1Z1
743,2021-03-01T10:48:31.385Z,7.89,1262938,25.0,1,119.096,2727,9500.0,1,0.9,12.0,37.0,9491.0,PUNTA
744,2021-03-01T11:44:10.188Z,7.827,1596814,25.0,1,78.769,2729,24000.0,1,0.7,1.96,32.0,23970.0,D2Z1
745,2021-03-01T12:46:37.646Z,7.865,1971555,26.0,1,72.688,2730,18000.0,1,0.8,1.3,26.0,9504.0,D1Z1
746,2021-03-01T12:58:31.025Z,7.918,2042892,26.0,1,119.096,2731,9500.0,1,1.0,12.0,36.0,9495.0,PUNTA
747,2021-03-01T13:17:21.110Z,7.851,2155899,26.0,1,78.769,2732,24000.0,1,0.8,1.96,28.0,23785.0,D2Z1
748,2021-03-01T13:37:16.805Z,7.785,2275467,25.0,1,78.769,2733,24000.0,1,0.7,1.96,27.0,23967.0,D2Z1
749,2021-03-01T14:30:09.656Z,8.075,2592748,26.0,1,78.769,2734,9500.0,1,0.7,1.96,26.0,9483.0,D2Z1
750,2021-03-01T14:38:19.092Z,7.865,2641691,25.0,1,119.096,2735,9500.0,1,0.9,12.0,34.0,9505.0,PUNTA
751,2021-03-01T14:56:32.866Z,7.865,2751067,25.0,1,78.769,2736,24000.0,1,1.0,1.96,29.0,23964.0,D2Z1
752,2021-03-01T15:13:22.839Z,7.998,2852063,26.0,1,78.769,2737,24000.0,1,0.9,1.96,36.0,23982.0,D2Z1
753,2021-03-01T15:33:39.105Z,7.918,2973688,25.0,1,72.688,2738,18000.0,1,0.7,1.3,28.0,9501.0,D1Z1
754,2021-03-01T15:42:24.221Z,7.851,3026199,26.0,1,119.096,2739,9500.0,1,1.0,12.0,38.0,9497.0,PUNTA
755,2021-03-01T15:57:40.273Z,7.68,3117803,26.0,1,78.769,2740,24000.0,1,0.7,1.96,38.0,24180.0,D2Z1
756,2021-03-01T16:22:24.962Z,7.918,3266270,26.0,1,78.769,2741,24000.0,1,1.0,1.96,27.0,24042.0,D2Z1
757,2021-03-01T16:54:07.527Z,7.865,3456524,26.0,1,72.688,2742,18000.0,1,0.7,1.3,26.0,9501.0,D1Z1
758,2021-03-01T16:57:06.139Z,7.76,3474385,26.0,1,119.096,2743,9500.0,1,1.0,12.0,34.0,9506.0,PUNTA
759,2021-03-01T17:02:31.403Z,7.666,3506911,25.0,1,78.769,2744,24000.0,1,0.8,1.96,35.0,23940.0,D2Z1
760,2021-03-01T17:08:46.938Z,7.537,3544464,26.0,1,78.769,2745,24000.0,1,0.9,1.96,37.0,23934.0,D2Z1
761,2021-03-02T07:58:53.267Z,7.813,405602,25.0,1,78.769,2746,24000.0,1,0.6,1.96,25.0,23946.0,D2Z1
762,2021-03-02T10:58:22.712Z,7.865,1482533,26.0,1,72.688,2747,18000.0,1,0.6,1.3,26.0,9503.0,D1Z1
763,2021-03-02T11:22:10.520Z,7.746,1625312,25.0,1,119.096,2748,9500.0,1,0.9,12.0,38.0,9506.0,PUNTA
764,2021-03-02T11:47:09.090Z,7.865,1775167,25.0,1,119.096,2749,9500.0,1,0.9,12.0,27.0,9502.0,PUNTA
765,2021-03-02T11:52:32.024Z,7.771,1807460,26.0,1,78.769,2750,24000.0,1,0.8,1.96,36.0,23691.0,D2Z1
766,2021-03-02T11:58:44.289Z,7.719,1844686,25.0,1,78.769,2751,24000.0,1,1.0,1.96,35.0,23964.0,D2Z1
767,2021-03-02T12:10:06.578Z,7.785,1912914,24.0,1,72.688,2752,18000.0,1,0.7,1.3,26.0,9503.0,D1Z1
768,2021-03-02T12:28:56.872Z,7.956,2025942,25.0,1,119.096,2753,9500.0,1,0.9,12.0,37.0,9499.0,PUNTA
769,2021-03-02T12:52:06.960Z,7.827,2164949,26.0,1,119.096,2754,9500.0,1,0.9,12.0,33.0,9505.0,PUNTA
770,2021-03-02T13:13:47.997Z,7.719,2295051,25.0,1,78.769,2755,24000.0,1,0.7,1.96,36.0,23979.0,D2Z1
771,2021-03-02T13:37:05.525Z,7.708,2434802,25.0,1,119.096,2756,9500.0,1,0.9,12.0,32.0,9491.0,PUNTA
772,2021-03-02T13:53:54.288Z,7.837,2535677,25.0,1,78.769,2757,24000.0,1,0.8,1.96,36.0,24205.0,D2Z1
773,2021-03-02T14:01:02.254Z,8.022,2578473,26.0,1,78.769,2758,24000.0,1,0.9,1.96,35.0,23880.0,D2Z1
774,2021-03-02T14:30:06.326Z,7.879,2752878,25.0,1,72.688,2759,18000.0,1,0.8,1.3,26.0,9509.0,D1Z1
775,2021-03-02T14:31:25.387Z,7.879,2760784,25.0,1,72.688,2760,9500.0,1,0.7,1.3,27.0,9500.0,D1Z1
776,2021-03-02T14:38:40.623Z,7.813,2804307,26.0,1,119.096,2761,9500.0,1,1.1,12.0,36.0,9497.0,PUNTA
777,2021-03-02T14:47:37.620Z,7.879,2858006,25.0,1,119.096,2762,9500.0,1,0.9,12.0,34.0,9485.0,PUNTA
778,2021-03-02T15:00:09.400Z,7.827,2933183,24.0,1,119.096,2763,9500.0,1,1.0,12.0,27.0,9483.0,PUNTA
779,2021-03-02T15:07:41.786Z,7.76,2978421,26.0,1,78.769,2764,9500.0,1,0.9,1.96,33.0,9496.0,D2Z1
780,2021-03-02T15:16:41.753Z,7.956,3032417,25.0,1,78.769,2765,9500.0,1,0.8,1.96,33.0,9510.0,D2Z1
781,2021-03-03T09:25:04.281Z,7.746,573457,25.0,1,118.915,2766,5000.0,1,0.8,12.0,26.0,5004.0,PUNTA
782,2021-03-03T09:41:16.471Z,7.827,670675,24.0,1,83.415,2767,23000.0,1,0.7,5.0,32.0,23060.0,D5_Z1
783,2021-03-03T09:51:08.678Z,7.719,729895,27.0,1,78.769,2768,24000.0,1,0.8,1.96,41.0,23943.0,D2Z1
784,2021-03-03T10:11:28.501Z,7.879,851876,25.0,1,118.915,2769,6000.0,1,0.8,12.0,26.0,6000.0,PUNTA
785,2021-03-03T10:17:21.255Z,7.76,887151,25.0,1,118.915,2770,6000.0,1,1.0,12.0,29.0,5994.0,PUNTA
786,2021-03-03T10:28:37.683Z,7.785,954793,26.0,1,83.415,2771,23000.0,1,0.8,5.0,35.0,22922.0,D5_Z1
787,2021-03-03T10:38:30.299Z,7.746,1014054,26.0,1,78.769,2772,24000.0,1,1.0,1.96,40.0,24129.0,D2Z1
788,2021-03-03T10:52:24.038Z,7.851,1097427,26.0,1,118.915,2773,6000.0,1,0.7,12.0,31.0,5999.0,PUNTA
789,2021-03-03T11:03:40.376Z,7.708,1165060,25.0,1,83.415,2774,23000.0,1,0.7,5.0,34.0,23027.0,D5_Z1
790,2021-03-03T11:13:32.643Z,7.656,1224286,25.0,1,78.769,2775,24000.0,1,0.8,1.96,41.0,23883.0,D2Z1
791,2021-03-03T11:43:02.913Z,7.956,1401311,26.0,1,118.915,2776,6000.0,1,0.8,12.0,26.0,5991.0,PUNTA
792,2021-03-03T11:54:19.270Z,7.837,1468946,25.0,1,83.415,2777,23000.0,1,0.7,5.0,33.0,22985.0,D5_Z1
793,2021-03-03T12:04:11.517Z,7.719,1528170,25.0,1,78.769,2778,24000.0,1,1.0,1.96,41.0,23952.0,D2Z1
794,2021-03-03T12:20:40.948Z,7.904,1627112,25.0,1,118.915,2779,6000.0,1,1.0,12.0,27.0,5999.0,PUNTA
795,2021-03-03T12:31:57.546Z,7.813,1694771,26.0,1,83.415,2780,23000.0,1,0.8,5.0,35.0,23018.0,D5_Z1
796,2021-03-03T12:41:49.822Z,7.827,1753998,26.0,1,78.769,2781,24000.0,1,0.9,1.96,41.0,23976.0,D2Z1
797,2021-03-03T12:58:33.014Z,8.008,1854316,25.0,1,118.915,2782,6000.0,1,0.8,12.0,28.0,6001.0,PUNTA
798,2021-03-03T13:09:49.381Z,7.813,1921952,26.0,1,83.415,2783,23000.0,1,0.7,5.0,35.0,22889.0,D5_Z1
799,2021-03-03T13:19:41.638Z,7.785,1981177,26.0,1,78.769,2784,24000.0,1,0.9,1.96,40.0,24147.0,D2Z1
800,2021-03-03T13:33:01.117Z,7.733,2061124,26.0,1,118.915,2785,6000.0,1,1.0,12.0,31.0,6001.0,PUNTA
801,2021-03-03T13:44:17.365Z,7.851,2128748,25.0,1,83.415,2786,23000.0,1,0.7,5.0,34.0,22924.0,D5_Z1
802,2021-03-03T13:54:09.651Z,7.68,2187976,27.0,1,78.769,2787,24000.0,1,0.8,1.96,41.0,23762.0,D2Z1
803,2021-03-03T14:14:59.036Z,7.76,2312913,25.0,1,118.915,2788,6000.0,1,0.9,12.0,26.0,5999.0,PUNTA
804,2021-03-03T14:26:15.523Z,7.771,2380561,25.0,1,83.415,2789,23000.0,1,0.7,5.0,35.0,23032.0,D5_Z1
805,2021-03-03T14:36:07.820Z,7.68,2439790,27.0,1,78.769,2790,24000.0,1,1.0,1.96,41.0,23970.0,D2Z1
806,2021-03-03T14:58:07.215Z,7.865,2571728,25.0,1,118.915,2791,6000.0,1,1.0,12.0,26.0,5999.0,PUNTA
807,2021-03-03T15:09:23.543Z,7.879,2639360,26.0,1,83.415,2792,23000.0,1,0.9,5.0,35.0,23093.0,D5_Z1
808,2021-03-03T15:19:15.809Z,7.746,2698586,27.0,1,78.769,2793,24000.0,1,0.9,1.96,41.0,23931.0,D2Z1
809,2021-03-04T08:31:18.270Z,7.771,617401,25.0,1,118.915,2794,6000.0,1,0.9,12.0,25.0,5996.0,PUNTA
810,2021-03-04T08:42:34.499Z,7.827,685023,26.0,1,83.415,2795,23000.0,1,0.8,5.0,34.0,22938.0,D5_Z1
811,2021-03-04T08:52:26.777Z,7.785,744250,26.0,1,78.769,2796,24000.0,1,1.0,1.96,40.0,23747.0,D2Z1
812,2021-03-04T09:24:53.952Z,7.851,938965,25.0,1,118.915,2797,6000.0,1,1.0,12.0,25.0,5992.0,PUNTA
813,2021-03-04T09:36:10.171Z,7.771,1006586,26.0,1,83.415,2798,23000.0,1,0.7,5.0,34.0,22848.0,D5_Z1
814,2021-03-04T09:46:02.400Z,7.799,1065808,25.0,1,78.769,2799,24000.0,1,1.1,1.96,39.0,24051.0,D2Z1
815,2021-03-04T10:38:16.762Z,7.771,1379240,25.0,1,118.915,2800,6000.0,1,0.7,12.0,26.0,5994.0,PUNTA
