,rpmSetPoint,statoRot,@timestamp,bearingsCelsius,idChiave,LUNG,UTE,spindleRpm,DIAM,VibromPeak,statorCelsius,ist_acc,CurrentPeak,numTP
15198,0.0,1,2022-07-15T08:17:26.113Z,0.0,22060,,,0.0,,,0.0,2862335,7.273,
15199,0.0,1,2022-07-15T08:27:46.152Z,0.0,22065,,,0.0,,,0.0,2924338,7.4,
15200,0.0,1,2022-07-15T08:38:36.243Z,0.0,22070,,,0.0,,,0.0,2989346,7.351,
15201,0.0,1,2022-07-15T08:54:40.848Z,0.0,22075,,,0.0,,,0.0,3085805,7.477,
15202,0.0,1,2022-07-15T09:05:41.228Z,0.0,22080,,,0.0,,,0.0,3151842,7.414,
15203,0.0,1,2022-07-15T09:16:23.848Z,0.0,22085,,,0.0,,,0.0,3216103,7.351,
15204,0.0,1,2022-07-15T09:27:11.728Z,0.0,22090,,,0.0,,,0.0,3280890,7.367,
15205,0.0,1,2022-07-15T09:37:57.898Z,0.0,22095,,,0.0,,,0.0,3345506,7.4,
15206,0.0,1,2022-07-15T09:49:06.479Z,0.0,22100,,,0.0,,,0.0,3412363,7.163,
15207,0.0,1,2022-07-15T10:00:14.639Z,0.0,22105,,,0.0,,,0.0,3479178,7.4,
15208,12000.0,1,2022-07-14T10:02:42.869Z,36.0,21894,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11997.0,4.0,1.0,38.0,3321067,13.798,1
15209,18000.0,1,2022-07-14T10:05:52.552Z,36.0,21896,139.419,19MM_NEW,18009.0,20.0,0.6,38.0,3340035,13.646,1
15210,6000.0,1,2022-07-14T10:09:51.726Z,36.0,21897,2.05,AGGRE44-1-LAMA215,6003.899,215.0,1.4,38.0,3363952,13.388,1
15211,7000.0,1,2022-07-14T10:13:18.029Z,36.0,21898,214.0,SPIGOLATORE,6997.0,60.0,1.0,36.0,3384582,14.537,1
15212,0.0,1,2022-07-14T10:13:28.729Z,36.0,21898,214.0,SPIGOLATORE,0.0,60.0,1.2,37.0,3385652,11.888,1
15213,7000.0,1,2022-07-14T10:13:44.179Z,36.0,21898,214.0,SPIGOLATORE,7003.0,60.0,0.9,37.0,3387197,11.953,1
15214,12000.0,1,2022-07-14T10:14:02.089Z,35.0,21899,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11991.0,4.0,0.9,38.0,3388988,13.875,1
15215,18000.0,1,2022-07-14T11:04:55.515Z,33.0,21901,139.419,19MM_NEW,18009.0,20.0,0.8,32.0,3694326,13.294,1
15216,6000.0,1,2022-07-14T11:08:46.769Z,34.0,21902,2.05,AGGRE44-1-LAMA215,5997.6,215.0,1.4,34.0,3717451,13.207,1
15217,7000.0,1,2022-07-14T11:12:13.192Z,34.0,21903,214.0,SPIGOLATORE,7005.0,60.0,1.1,34.0,3738093,14.425,1
15218,7000.0,1,2022-07-14T11:12:39.442Z,34.0,21903,214.0,SPIGOLATORE,6998.0,60.0,1.2,34.0,3740718,12.0,1
15219,0.0,1,2022-07-14T11:12:23.982Z,34.0,21903,214.0,SPIGOLATORE,0.0,60.0,1.6,34.0,3739172,11.841,1
15220,12000.0,1,2022-07-14T11:12:57.332Z,34.0,21904,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12003.0,4.0,0.9,35.0,3742507,13.951,1
15221,18000.0,1,2022-07-14T11:17:36.896Z,34.0,21906,139.419,19MM_NEW,17997.0,20.0,0.8,35.0,3770463,13.435,1
15222,6000.0,1,2022-07-14T11:22:08.741Z,34.0,21907,2.05,AGGRE44-1-LAMA215,5997.6,215.0,1.1,35.0,3797647,13.511,1
15223,7000.0,1,2022-07-14T11:26:01.174Z,34.0,21908,214.0,SPIGOLATORE,6995.0,60.0,1.4,35.0,3820890,11.906,1
15224,7000.0,1,2022-07-14T11:25:34.894Z,34.0,21908,214.0,SPIGOLATORE,7000.0,60.0,1.1,35.0,3818262,14.273,1
15225,0.0,1,2022-07-14T11:25:45.624Z,34.0,21908,214.0,SPIGOLATORE,0.0,60.0,1.7,35.0,3819335,12.041,1
15226,12000.0,1,2022-07-14T11:26:19.034Z,34.0,21909,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11992.0,4.0,0.8,36.0,3822676,14.074,1
15227,18000.0,1,2022-07-14T11:32:37.920Z,34.0,21911,139.419,19MM_NEW,17995.0,20.0,0.6,35.0,3860564,13.447,1
15228,6000.0,1,2022-07-14T11:36:58.864Z,35.0,21912,2.05,AGGRE44-1-LAMA215,5993.399,215.0,1.1,36.0,3886658,13.599,1
15229,7000.0,1,2022-07-14T11:40:25.277Z,34.0,21913,214.0,SPIGOLATORE,7000.0,60.0,1.0,35.0,3907299,14.349,1
15230,0.0,1,2022-07-14T11:40:36.017Z,34.0,21913,214.0,SPIGOLATORE,0.0,60.0,1.2,35.0,3908373,12.087,1
15231,7000.0,1,2022-07-14T11:40:51.507Z,34.0,21913,214.0,SPIGOLATORE,6997.0,60.0,1.0,35.0,3909922,11.982,1
15232,12000.0,1,2022-07-14T11:41:09.378Z,34.0,21914,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11998.0,4.0,0.9,36.0,3911709,13.816,1
15233,18000.0,1,2022-07-14T11:45:11.431Z,35.0,21916,139.419,19MM_NEW,18002.0,20.0,0.8,36.0,3935914,13.406,1
15234,6000.0,1,2022-07-14T11:49:12.105Z,35.0,21917,2.05,AGGRE44-1-LAMA215,5994.1,215.0,1.4,36.0,3959981,13.066,1
15235,0.0,1,2022-07-14T11:52:48.928Z,35.0,21918,214.0,SPIGOLATORE,0.0,60.0,1.1,35.0,3981663,12.228,1
15236,7000.0,1,2022-07-14T11:52:38.108Z,35.0,21918,214.0,SPIGOLATORE,7002.0,60.0,0.8,35.0,3980581,14.291,1
15237,7000.0,1,2022-07-14T11:53:04.478Z,35.0,21918,214.0,SPIGOLATORE,6998.0,60.0,1.1,36.0,3983218,11.935,1
15238,12000.0,1,2022-07-14T11:53:22.279Z,35.0,21919,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11991.0,4.0,0.7,37.0,3984998,13.798,1
15239,18000.0,1,2022-07-14T11:57:26.362Z,35.0,21921,139.419,19MM_NEW,17999.0,20.0,0.7,36.0,4009406,13.406,1
15240,6000.0,1,2022-07-14T12:01:03.215Z,35.0,21922,2.05,AGGRE44-1-LAMA215,5999.0,215.0,1.5,37.0,4031091,13.207,1
15241,7000.0,1,2022-07-14T12:04:29.348Z,35.0,21923,214.0,SPIGOLATORE,7001.0,60.0,0.4,36.0,4051704,14.244,1
15242,0.0,1,2022-07-14T12:04:40.119Z,35.0,21923,214.0,SPIGOLATORE,0.0,60.0,0.6,36.0,4052781,12.029,1
15243,7000.0,1,2022-07-14T12:04:55.709Z,35.0,21923,214.0,SPIGOLATORE,7002.0,60.0,0.5,36.0,4054340,11.83,1
15244,12000.0,1,2022-07-14T12:05:13.569Z,35.0,21924,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12002.0,4.0,1.0,37.0,4056126,13.675,1
15245,18000.0,1,2022-07-14T12:08:25.212Z,35.0,21926,139.419,19MM_NEW,18007.0,20.0,0.8,37.0,4075290,13.236,1
15246,6000.0,1,2022-07-14T12:12:05.425Z,36.0,21927,2.05,AGGRE44-1-LAMA215,5999.699,215.0,1.2,37.0,4097311,13.406,1
15247,0.0,1,2022-07-14T12:15:42.268Z,35.0,21928,214.0,SPIGOLATORE,0.0,60.0,1.2,36.0,4118995,12.304,1
15248,7000.0,1,2022-07-14T12:15:31.588Z,35.0,21928,214.0,SPIGOLATORE,6999.0,60.0,0.8,36.0,4117927,14.414,1
15249,7000.0,1,2022-07-14T12:15:57.859Z,35.0,21928,214.0,SPIGOLATORE,6997.0,60.0,1.1,37.0,4120554,12.0,1
15250,12000.0,1,2022-07-14T12:16:15.799Z,35.0,21929,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12009.0,4.0,0.8,37.0,4122348,13.769,1
15251,18000.0,1,2022-07-14T12:35:12.116Z,33.0,21931,139.419,19MM_NEW,18002.0,20.0,0.9,32.0,4235978,13.558,1
15252,6000.0,1,2022-07-14T12:39:08.170Z,34.0,21932,2.05,AGGRE44-1-LAMA215,5999.0,215.0,1.2,34.0,4259583,13.74,1
15253,7000.0,1,2022-07-14T12:42:34.383Z,33.0,21933,214.0,SPIGOLATORE,7000.0,60.0,0.9,34.0,4280204,14.49,1
15254,0.0,1,2022-07-14T12:42:45.053Z,33.0,21933,214.0,SPIGOLATORE,0.0,60.0,1.2,34.0,4281271,11.689,1
15255,7000.0,1,2022-07-14T12:43:00.643Z,33.0,21933,214.0,SPIGOLATORE,7005.0,60.0,1.2,34.0,4282830,12.011,1
15256,12000.0,1,2022-07-14T12:43:18.633Z,33.0,21934,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11991.0,4.0,0.7,35.0,4284629,13.939,1
15257,18000.0,1,2022-07-14T12:46:43.276Z,34.0,21936,139.419,19MM_NEW,18002.0,20.0,0.8,35.0,4305093,13.435,1
15258,6000.0,1,2022-07-14T12:50:25.860Z,34.0,21937,2.05,AGGRE44-1-LAMA215,6000.399,215.0,1.3,36.0,4327351,13.57,1
15259,7000.0,1,2022-07-14T12:53:52.153Z,34.0,21938,214.0,SPIGOLATORE,7003.0,60.0,0.6,35.0,4347980,14.378,1
15260,0.0,1,2022-07-14T12:54:02.963Z,34.0,21938,214.0,SPIGOLATORE,0.0,60.0,0.7,35.0,4349061,12.193,1
15261,7000.0,1,2022-07-14T12:54:18.453Z,34.0,21938,214.0,SPIGOLATORE,6998.0,60.0,0.6,35.0,4350610,11.953,1
15262,12000.0,1,2022-07-14T12:54:36.393Z,34.0,21939,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12012.0,4.0,0.7,36.0,4352404,13.863,1
15263,18000.0,1,2022-07-14T13:02:42.351Z,34.0,21941,139.419,19MM_NEW,18007.0,20.0,0.7,34.0,4400999,13.218,1
15264,6000.0,1,2022-07-14T13:06:16.224Z,34.0,21942,2.05,AGGRE44-1-LAMA215,6000.399,215.0,1.2,36.0,4422386,13.142,1
15265,0.0,1,2022-07-14T13:09:53.377Z,34.0,21943,214.0,SPIGOLATORE,0.0,60.0,0.4,35.0,4444101,11.982,1
15266,7000.0,1,2022-07-14T13:09:42.597Z,34.0,21943,214.0,SPIGOLATORE,6997.0,60.0,0.3,35.0,4443023,14.244,1
15267,7000.0,1,2022-07-14T13:10:08.967Z,34.0,21943,214.0,SPIGOLATORE,7001.0,60.0,0.4,35.0,4445660,11.765,1
15268,12000.0,1,2022-07-14T13:10:26.788Z,34.0,21944,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11998.0,4.0,0.8,36.0,4447442,13.91,1
15269,18000.0,1,2022-07-14T13:13:56.081Z,34.0,21946,139.419,19MM_NEW,17999.0,20.0,0.9,36.0,4468371,13.341,1
15270,6000.0,1,2022-07-14T13:17:36.754Z,35.0,21947,2.05,AGGRE44-1-LAMA215,6001.799,215.0,1.1,36.0,4490438,13.617,1
15271,7000.0,1,2022-07-14T13:21:02.847Z,34.0,21948,214.0,SPIGOLATORE,7000.0,60.0,0.4,35.0,4511047,14.46,1
15272,0.0,1,2022-07-14T13:21:13.597Z,34.0,21948,214.0,SPIGOLATORE,0.0,60.0,0.5,35.0,4512122,12.24,1
15273,7000.0,1,2022-07-14T13:21:29.148Z,34.0,21948,214.0,SPIGOLATORE,6997.0,60.0,0.4,36.0,4513677,11.906,1
15274,12000.0,1,2022-07-14T13:21:46.968Z,34.0,21949,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12005.0,4.0,0.9,36.0,4515459,13.921,1
15275,5000.0,1,2022-07-15T00:58:04.475Z,26.0,21951,0.01,AGGRE124_2-1-ET01_AGGRE124_2,5001.0,4.0,0.6,26.0,226212,13.634,1
15276,10000.0,1,2022-07-15T01:00:04.457Z,27.0,21951,0.01,AGGRE124_2-1-ET01_AGGRE124_2,9998.0,4.0,0.7,30.0,238210,10.423,1
15277,12000.0,1,2022-07-15T01:02:04.329Z,29.0,21951,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11994.0,4.0,1.3,35.0,250197,7.394,1
15278,18000.0,1,2022-07-15T01:11:23.737Z,30.0,21953,139.419,19MM_NEW,17999.0,20.0,0.8,30.0,306137,13.294,1
15279,6000.0,1,2022-07-15T01:15:05.900Z,30.0,21954,2.05,AGGRE44-1-LAMA215,6002.5,215.0,1.0,32.0,328353,13.523,1
15280,7000.0,1,2022-07-15T01:18:28.543Z,30.0,21955,214.0,SPIGOLATORE,6997.0,60.0,1.1,31.0,348617,14.472,1
15281,7000.0,1,2022-07-15T01:18:54.443Z,30.0,21955,214.0,SPIGOLATORE,6997.0,60.0,1.4,31.0,351207,11.83,1
15282,0.0,1,2022-07-15T01:18:39.173Z,30.0,21955,214.0,SPIGOLATORE,0.0,60.0,1.6,31.0,349680,11.841,1
15283,12000.0,1,2022-07-15T01:19:12.754Z,30.0,21956,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12014.0,4.0,0.7,32.0,353038,13.769,1
15284,18000.0,1,2022-07-15T01:21:43.406Z,31.0,21958,139.419,19MM_NEW,18009.0,20.0,0.9,33.0,368103,13.57,1
15285,6000.0,1,2022-07-15T01:25:16.339Z,31.0,21959,2.05,AGGRE44-1-LAMA215,5997.6,215.0,1.3,33.0,389396,13.599,1
15286,7000.0,1,2022-07-15T01:28:38.842Z,31.0,21960,214.0,SPIGOLATORE,6999.0,60.0,0.8,32.0,409646,14.337,1
15287,0.0,1,2022-07-15T01:28:49.552Z,31.0,21960,214.0,SPIGOLATORE,0.0,60.0,0.9,32.0,410717,12.164,1
15288,7000.0,1,2022-07-15T01:29:04.832Z,31.0,21960,214.0,SPIGOLATORE,6997.0,60.0,0.9,33.0,412245,12.058,1
15289,12000.0,1,2022-07-15T01:29:22.613Z,31.0,21961,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12001.0,4.0,0.7,33.0,414023,13.998,1
15290,18000.0,1,2022-07-15T01:51:16.422Z,30.0,21963,139.419,19MM_NEW,18011.0,20.0,0.6,29.0,545402,13.265,1
15291,6000.0,1,2022-07-15T01:54:54.506Z,31.0,21964,2.05,AGGRE44-1-LAMA215,5996.199,215.0,1.1,32.0,567210,13.599,1
15292,7000.0,1,2022-07-15T01:58:17.189Z,31.0,21965,214.0,SPIGOLATORE,7004.0,60.0,0.6,31.0,587478,14.378,1
15293,0.0,1,2022-07-15T01:58:27.809Z,31.0,21965,214.0,SPIGOLATORE,0.0,60.0,0.8,31.0,588540,12.029,1
15294,7000.0,1,2022-07-15T01:58:43.099Z,31.0,21965,214.0,SPIGOLATORE,7003.0,60.0,0.8,32.0,590069,11.906,1
15295,12000.0,1,2022-07-15T01:59:00.959Z,31.0,21966,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11999.0,4.0,1.1,32.0,591855,13.587,1
15296,18000.0,1,2022-07-15T02:02:17.492Z,31.0,21968,139.419,19MM_NEW,17995.0,20.0,0.8,33.0,611508,13.464,1
15297,6000.0,1,2022-07-15T02:05:57.596Z,32.0,21969,2.05,AGGRE44-1-LAMA215,5996.899,215.0,1.5,33.0,633518,13.646,1
15298,7000.0,1,2022-07-15T02:09:20.129Z,32.0,21970,214.0,SPIGOLATORE,7001.0,60.0,0.4,32.0,653771,14.472,1
15299,0.0,1,2022-07-15T02:09:30.739Z,32.0,21970,214.0,SPIGOLATORE,0.0,60.0,0.5,32.0,654832,11.736,1
15300,7000.0,1,2022-07-15T02:09:46.019Z,32.0,21970,214.0,SPIGOLATORE,7006.0,60.0,0.5,33.0,656360,12.193,1
15301,12000.0,1,2022-07-15T02:10:03.759Z,32.0,21971,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12001.0,4.0,0.7,34.0,658134,13.769,1
15302,18000.0,1,2022-07-15T02:12:31.262Z,32.0,21973,139.419,19MM_NEW,17999.0,20.0,0.6,35.0,672884,13.57,1
15303,6000.0,1,2022-07-15T02:17:55.037Z,33.0,21974,2.05,AGGRE44-1-LAMA215,5994.799,215.0,1.0,33.0,705261,13.113,1
15304,7000.0,1,2022-07-15T02:21:17.670Z,32.0,21975,214.0,SPIGOLATORE,7001.0,60.0,0.4,33.0,725524,14.337,1
15305,0.0,1,2022-07-15T02:21:28.290Z,32.0,21975,214.0,SPIGOLATORE,0.0,60.0,0.5,33.0,726586,12.134,1
15306,7000.0,1,2022-07-15T02:21:43.560Z,32.0,21975,214.0,SPIGOLATORE,6996.0,60.0,0.4,33.0,728113,12.029,1
15307,12000.0,1,2022-07-15T02:22:01.320Z,32.0,21976,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11997.0,4.0,0.8,34.0,729889,13.833,1
15308,18000.0,1,2022-07-15T02:31:42.529Z,32.0,21978,139.419,19MM_NEW,18004.0,20.0,0.6,31.0,788009,13.265,1
15309,6000.0,1,2022-07-15T02:35:29.683Z,33.0,21979,2.05,AGGRE44-1-LAMA215,5993.399,215.0,1.2,34.0,810724,13.13,1
15310,0.0,1,2022-07-15T02:39:02.966Z,32.0,21980,214.0,SPIGOLATORE,0.0,60.0,1.6,33.0,832052,12.181,1
15311,7000.0,1,2022-07-15T02:38:52.436Z,32.0,21980,214.0,SPIGOLATORE,6999.0,60.0,1.3,33.0,830999,14.414,1
15312,7000.0,1,2022-07-15T02:39:18.206Z,32.0,21980,214.0,SPIGOLATORE,6998.0,60.0,1.3,34.0,833576,11.964,1
15313,12000.0,1,2022-07-15T02:39:36.077Z,32.0,21981,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11994.0,4.0,1.1,34.0,835363,13.798,1
15314,18000.0,1,2022-07-15T02:45:50.882Z,33.0,21983,139.419,19MM_NEW,18019.0,20.0,0.6,33.0,872843,13.693,1
15315,6000.0,1,2022-07-15T02:49:34.846Z,33.0,21984,2.05,AGGRE44-1-LAMA215,6003.199,215.0,1.0,35.0,895239,13.494,1
15316,0.0,1,2022-07-15T02:53:08.069Z,33.0,21985,214.0,SPIGOLATORE,0.0,60.0,1.6,34.0,916561,11.935,1
15317,7000.0,1,2022-07-15T02:52:57.389Z,33.0,21985,214.0,SPIGOLATORE,7003.0,60.0,1.2,34.0,915493,14.443,1
15318,7000.0,1,2022-07-15T02:53:23.299Z,33.0,21985,214.0,SPIGOLATORE,6998.0,60.0,1.3,34.0,918084,12.029,1
15319,12000.0,1,2022-07-15T02:53:41.160Z,33.0,21986,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12013.0,4.0,1.2,35.0,919870,13.91,1
15320,18000.0,1,2022-07-15T02:56:47.493Z,34.0,21988,139.419,19MM_NEW,18005.0,20.0,0.7,35.0,938503,13.171,1
15321,6000.0,1,2022-07-15T03:00:28.006Z,34.0,21989,2.05,AGGRE44-1-LAMA215,6000.399,215.0,1.6,36.0,960554,13.236,1
15322,7000.0,1,2022-07-15T03:03:50.539Z,34.0,21990,214.0,SPIGOLATORE,7000.0,60.0,1.1,35.0,980807,14.414,1
15323,0.0,1,2022-07-15T03:04:01.129Z,34.0,21990,214.0,SPIGOLATORE,0.0,60.0,1.6,35.0,981866,12.117,1
15324,7000.0,1,2022-07-15T03:04:16.469Z,34.0,21990,214.0,SPIGOLATORE,6999.0,60.0,1.5,35.0,983400,11.8,1
15325,12000.0,1,2022-07-15T03:04:34.200Z,34.0,21991,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12002.0,4.0,0.8,36.0,985173,13.892,1
15326,18000.0,1,2022-07-15T03:07:34.023Z,34.0,21993,139.419,19MM_NEW,18007.0,20.0,0.6,36.0,1003155,13.511,1
15327,6000.0,1,2022-07-15T03:11:23.416Z,35.0,21994,2.05,AGGRE44-1-LAMA215,5996.899,215.0,1.2,37.0,1026094,13.494,1
15328,7000.0,1,2022-07-15T03:14:45.849Z,34.0,21995,214.0,SPIGOLATORE,6997.0,60.0,1.3,35.0,1046337,14.425,1
15329,0.0,1,2022-07-15T03:14:56.549Z,34.0,21995,214.0,SPIGOLATORE,0.0,60.0,1.7,35.0,1047407,11.859,1
15330,7000.0,1,2022-07-15T03:15:11.820Z,34.0,21995,214.0,SPIGOLATORE,6998.0,60.0,1.4,36.0,1048934,12.152,1
15331,12000.0,1,2022-07-15T03:15:29.700Z,34.0,21996,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12001.0,4.0,0.9,37.0,1050722,13.863,1
15332,18000.0,1,2022-07-15T03:18:25.953Z,35.0,21998,139.419,19MM_NEW,18002.0,20.0,0.8,37.0,1068347,13.265,1
15333,6000.0,1,2022-07-15T03:22:10.536Z,35.0,21999,2.05,AGGRE44-1-LAMA215,6002.5,215.0,0.9,37.0,1090805,13.312,1
15334,7000.0,1,2022-07-15T03:25:33.019Z,34.0,22000,214.0,SPIGOLATORE,7003.0,60.0,0.6,36.0,1111053,14.378,1
15335,0.0,1,2022-07-15T03:25:43.689Z,35.0,22000,214.0,SPIGOLATORE,0.0,60.0,0.8,36.0,1112120,11.906,1
15336,7000.0,1,2022-07-15T03:25:59.060Z,34.0,22000,214.0,SPIGOLATORE,7000.0,60.0,0.8,36.0,1113657,12.029,1
15337,12000.0,1,2022-07-15T03:26:16.860Z,34.0,22001,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12003.0,4.0,1.0,37.0,1115437,13.769,1
15338,18000.0,1,2022-07-15T03:29:15.983Z,35.0,22003,139.419,19MM_NEW,18011.0,20.0,0.7,37.0,1133349,13.494,1
15339,6000.0,1,2022-07-15T03:33:22.437Z,35.0,22004,2.05,AGGRE44-1-LAMA215,5998.299,215.0,1.6,37.0,1157994,13.664,1
15340,7000.0,1,2022-07-15T03:36:45.050Z,35.0,22005,214.0,SPIGOLATORE,6998.0,60.0,1.2,36.0,1178255,14.501,1
15341,0.0,1,2022-07-15T03:36:55.590Z,35.0,22005,214.0,SPIGOLATORE,0.0,60.0,1.7,36.0,1179309,12.181,1
15342,7000.0,1,2022-07-15T03:37:10.920Z,35.0,22005,214.0,SPIGOLATORE,7001.0,60.0,1.5,36.0,1180842,11.859,1
15343,12000.0,1,2022-07-15T03:37:28.700Z,35.0,22006,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11994.0,4.0,1.1,37.0,1182620,13.798,1
15344,18000.0,1,2022-07-15T03:40:27.083Z,35.0,22008,139.419,19MM_NEW,17996.0,20.0,0.7,37.0,1200458,13.294,1
15345,6000.0,1,2022-07-15T03:44:09.857Z,35.0,22009,2.05,AGGRE44-1-LAMA215,5998.299,215.0,1.4,38.0,1222735,13.447,1
15346,7000.0,1,2022-07-15T03:47:32.370Z,35.0,22010,214.0,SPIGOLATORE,7004.0,60.0,1.2,36.0,1242986,14.378,1
15347,0.0,1,2022-07-15T03:47:43.060Z,35.0,22010,214.0,SPIGOLATORE,0.0,60.0,1.6,36.0,1244055,12.228,1
15348,7000.0,1,2022-07-15T03:47:58.260Z,35.0,22010,214.0,SPIGOLATORE,7005.0,60.0,1.1,37.0,1245575,11.876,1
15349,12000.0,1,2022-07-15T03:48:16.051Z,35.0,22011,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11991.0,4.0,0.7,37.0,1247354,13.757,1
15350,18000.0,1,2022-07-15T03:50:32.103Z,35.0,22013,139.419,19MM_NEW,17997.0,20.0,0.6,38.0,1260959,13.541,1
15351,6000.0,1,2022-07-15T03:54:15.016Z,36.0,22014,2.05,AGGRE44-1-LAMA215,6001.799,215.0,1.4,38.0,1283250,13.646,1
15352,0.0,1,2022-07-15T03:57:48.069Z,35.0,22015,214.0,SPIGOLATORE,0.0,60.0,0.4,36.0,1304555,12.164,1
15353,7000.0,1,2022-07-15T03:57:37.459Z,35.0,22015,214.0,SPIGOLATORE,6999.0,60.0,0.3,36.0,1303494,14.414,1
15354,7000.0,1,2022-07-15T03:58:03.270Z,35.0,22015,214.0,SPIGOLATORE,7000.0,60.0,0.3,37.0,1306075,11.724,1
15355,12000.0,1,2022-07-15T03:58:21.000Z,35.0,22016,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11997.0,4.0,0.9,38.0,1307848,13.74,1
15356,18000.0,1,2022-07-15T04:01:34.583Z,35.0,22018,139.419,19MM_NEW,18002.0,20.0,0.8,37.0,1327206,13.283,1
15357,6000.0,1,2022-07-15T04:05:18.386Z,36.0,22019,2.05,AGGRE44-1-LAMA215,5993.399,215.0,1.1,38.0,1349586,12.96,1
15358,7000.0,1,2022-07-15T04:08:40.900Z,35.0,22020,214.0,SPIGOLATORE,7002.0,60.0,0.9,36.0,1369837,14.378,1
15359,0.0,1,2022-07-15T04:08:51.550Z,35.0,22020,214.0,SPIGOLATORE,0.0,60.0,1.1,36.0,1370902,12.164,1
15360,7000.0,1,2022-07-15T04:09:06.870Z,35.0,22020,214.0,SPIGOLATORE,6999.0,60.0,1.1,37.0,1372434,12.164,1
15361,12000.0,1,2022-07-15T04:09:24.720Z,35.0,22021,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11995.0,4.0,1.1,38.0,1374219,13.833,1
15362,18000.0,1,2022-07-15T04:12:19.613Z,36.0,22023,139.419,19MM_NEW,18004.0,20.0,0.7,38.0,1391708,13.494,1
15363,6000.0,1,2022-07-15T04:16:03.556Z,36.0,22024,2.05,AGGRE44-1-LAMA215,5993.399,215.0,1.4,38.0,1414102,13.558,1
15364,7000.0,1,2022-07-15T04:19:26.040Z,36.0,22025,214.0,SPIGOLATORE,7004.0,60.0,1.1,37.0,1434350,14.396,1
15365,0.0,1,2022-07-15T04:19:36.810Z,36.0,22025,214.0,SPIGOLATORE,0.0,60.0,1.6,37.0,1435427,11.783,1
15366,7000.0,1,2022-07-15T04:19:52.130Z,35.0,22025,214.0,SPIGOLATORE,7000.0,60.0,1.5,37.0,1436959,12.076,1
15367,12000.0,1,2022-07-15T04:20:09.950Z,35.0,22026,0.01,AGGRE124_2-1-ET01_AGGRE124_2,11994.0,4.0,0.7,38.0,1438741,13.91,1
15368,18000.0,1,2022-07-15T06:32:51.185Z,31.0,22028,139.419,19MM_NEW,17995.0,20.0,0.7,30.0,2234852,13.341,1
15369,6000.0,1,2022-07-15T06:42:18.483Z,32.0,22029,2.05,AGGRE44-1-LAMA215,5998.299,215.0,1.5,32.0,2291581,13.142,1
15370,7000.0,1,2022-07-15T06:45:41.167Z,33.0,22030,214.0,SPIGOLATORE,7002.0,60.0,1.2,32.0,2311849,14.378,1
15371,0.0,1,2022-07-15T06:45:51.777Z,33.0,22030,214.0,SPIGOLATORE,0.0,60.0,1.5,32.0,2312910,12.029,1
15372,7000.0,1,2022-07-15T06:46:07.007Z,33.0,22030,214.0,SPIGOLATORE,6998.0,60.0,1.2,33.0,2314433,11.953,1
15373,12000.0,1,2022-07-15T06:46:24.747Z,33.0,22031,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12011.0,4.0,0.7,34.0,2316207,13.787,1
15374,18000.0,1,2022-07-15T06:49:38.980Z,33.0,22033,139.419,19MM_NEW,18001.0,20.0,0.7,35.0,2335630,13.617,1
15375,6000.0,1,2022-07-15T06:53:27.354Z,34.0,22034,2.05,AGGRE44-1-LAMA215,5992.0,215.0,1.6,36.0,2358467,13.664,1
15376,0.0,1,2022-07-15T06:57:00.627Z,34.0,22035,214.0,SPIGOLATORE,0.0,60.0,1.8,35.0,2379794,12.011,1
15377,7000.0,1,2022-07-15T06:56:49.947Z,34.0,22035,214.0,SPIGOLATORE,6999.0,60.0,1.3,35.0,2378726,14.566,1
15378,7000.0,1,2022-07-15T06:57:15.897Z,34.0,22035,214.0,SPIGOLATORE,6998.0,60.0,1.5,35.0,2381321,12.041,1
15379,12000.0,1,2022-07-15T06:57:33.668Z,34.0,22036,0.01,AGGRE124_2-1-ET01_AGGRE124_2,12000.0,4.0,0.7,36.0,2383098,13.757,1
