,spindleRpm,statorCelsius,rpmSetPoint,@timestamp,numTP,idChiave,bearingsCelsius,LUNG,ist_acc,UTE,CurrentPeak,VibromPeak,DIAM,statoRot
803,18010.0,35.0,18000.0,2021-12-14T20:53:38.497Z,1,4824,29.0,139.309,606599,90_V,0.918,1.4,1.0,1
804,19023.0,28.0,19000.0,2021-12-14T20:56:59.551Z,1,4826,27.0,134.94,626704,16_SPIRAL,20.162,0.8,15.5,1
805,17922.0,35.0,18000.0,2021-12-14T20:59:03.314Z,1,4827,29.0,139.309,639080,90_V,20.264,6.2,1.0,1
806,18032.0,34.0,18000.0,2021-12-14T21:00:02.365Z,1,4827,29.0,139.309,644985,90_V,2.363,0.9,1.0,1
807,19006.0,27.0,19000.0,2021-12-14T21:04:32.520Z,1,4829,25.0,131.675,672000,19_STRAIGHT,20.212,1.5,18.2,1
808,17981.0,33.0,18000.0,2021-12-14T21:06:32.023Z,1,4830,27.0,139.309,683950,90_V,20.281,5.7,1.0,1
809,19035.0,28.0,19000.0,2021-12-14T21:10:01.607Z,1,4831,27.0,134.94,704908,16_SPIRAL,20.162,1.1,15.5,1
810,18007.0,35.0,18000.0,2021-12-14T21:12:05.490Z,1,4832,29.0,139.309,717296,90_V,20.145,6.2,1.0,1
811,18030.0,35.0,18000.0,2021-12-14T21:13:04.491Z,1,4832,29.0,139.309,723196,90_V,0.442,1.5,1.0,1
812,18963.0,29.0,19000.0,2021-12-14T21:15:25.714Z,1,4834,28.0,134.94,737318,16_SPIRAL,20.298,1.2,15.5,1
813,17984.0,35.0,18000.0,2021-12-14T21:17:29.646Z,1,4835,29.0,139.309,749711,90_V,20.212,5.7,1.0,1
814,18015.0,34.0,18000.0,2021-12-14T21:18:28.708Z,1,4835,28.0,139.309,755617,90_V,1.87,0.8,1.0,1
815,18922.0,29.0,19000.0,2021-12-14T21:20:23.160Z,1,4837,27.0,134.94,767062,16_SPIRAL,20.195,0.9,15.5,1
816,18007.0,35.0,18000.0,2021-12-14T21:22:27.133Z,1,4838,29.0,139.309,779459,90_V,20.247,5.5,1.0,1
817,18027.0,35.0,18000.0,2021-12-14T21:23:26.194Z,1,4838,29.0,139.309,785365,90_V,1.36,0.9,1.0,1
818,18981.0,27.0,19000.0,2021-12-14T21:26:55.628Z,1,4840,27.0,134.94,806308,16_SPIRAL,20.298,0.6,15.5,1
819,18039.0,37.0,18000.0,2021-12-14T21:28:59.511Z,1,4841,30.0,139.309,818696,90_V,20.212,5.9,1.0,1
820,17996.0,35.0,18000.0,2021-12-14T21:29:58.562Z,1,4841,30.0,139.309,824601,90_V,3.536,1.6,1.0,1
821,19012.0,30.0,19000.0,2021-12-14T21:31:58.305Z,1,4843,28.0,134.94,836575,16_SPIRAL,20.247,0.5,15.5,1
822,18003.0,35.0,18000.0,2021-12-14T21:34:02.447Z,1,4844,29.0,139.309,848989,90_V,20.247,5.5,1.0,1
823,18014.0,34.0,18000.0,2021-12-14T21:35:01.469Z,1,4844,29.0,139.309,854891,90_V,2.907,1.0,1.0,1
824,18978.0,28.0,19000.0,2021-12-14T21:37:06.961Z,1,4846,27.0,134.94,867440,16_SPIRAL,20.298,0.8,15.5,1
825,17953.0,35.0,18000.0,2021-12-14T21:39:10.784Z,1,4847,29.0,139.309,879822,90_V,20.212,5.9,1.0,1
826,18009.0,35.0,18000.0,2021-12-14T21:40:09.815Z,1,4847,29.0,139.309,885725,90_V,2.448,1.5,1.0,1
827,18979.0,30.0,19000.0,2021-12-14T21:42:17.248Z,1,4849,28.0,134.94,898468,16_SPIRAL,20.281,0.4,15.5,1
828,18019.0,37.0,18000.0,2021-12-14T21:44:21.800Z,1,4850,30.0,139.309,910923,90_V,20.4,5.5,1.0,1
829,18039.0,35.0,18000.0,2021-12-14T21:45:20.862Z,1,4850,30.0,139.309,916829,90_V,1.054,1.3,1.0,1
830,19007.0,28.0,19000.0,2021-12-14T21:47:49.995Z,1,4852,27.0,134.94,931742,16_SPIRAL,20.212,0.9,15.5,1
831,17959.0,35.0,18000.0,2021-12-14T21:49:54.168Z,1,4853,29.0,139.309,944159,90_V,20.179,5.5,1.0,1
832,18042.0,34.0,18000.0,2021-12-14T21:50:53.229Z,1,4853,29.0,139.309,950065,90_V,3.757,0.7,1.0,1
833,0.0,0.0,0.0,2021-12-14T21:51:20.669Z,,4854,0.0,,952809,,6.549,,,1
834,0.0,0.0,0.0,2021-12-14T21:57:01.077Z,,4857,0.0,,986849,,6.593,,,1
835,0.0,0.0,0.0,2021-12-14T22:05:29.528Z,,4860,0.0,,1037693,,6.822,,,1
836,0.0,0.0,0.0,2021-12-14T22:10:39.745Z,,4863,0.0,,1068714,,12.21,,,1
837,0.0,0.0,0.0,2021-12-14T22:19:27.786Z,,4866,0.0,,1121517,,6.586,,,1
838,0.0,0.0,0.0,2021-12-14T22:27:14.476Z,,4869,0.0,,1168185,,6.586,,,1
839,0.0,0.0,0.0,2021-12-14T22:32:13.943Z,,4872,0.0,,1198131,,6.512,,,1
840,0.0,0.0,0.0,2021-12-14T22:49:40.216Z,,4875,0.0,,1302756,,7.067,,,1
841,0.0,0.0,0.0,2021-12-14T23:15:52.840Z,,4880,0.0,,1460015,,12.284,,,1
842,0.0,0.0,0.0,2021-12-14T23:22:23.928Z,,4883,0.0,,1499123,,12.21,,,1
843,0.0,0.0,0.0,2021-12-14T23:28:14.436Z,,4886,0.0,,1534173,,6.704,,,1
844,0.0,0.0,0.0,2021-12-14T23:33:50.983Z,,4889,0.0,,1567827,,12.202,,,1
845,0.0,0.0,0.0,2021-12-14T23:39:19.471Z,,4892,0.0,,1600675,,6.593,,,1
846,0.0,0.0,0.0,2021-12-14T23:51:32.127Z,,4895,0.0,,1673939,,12.076,,,1
847,0.0,0.0,0.0,2021-12-15T00:00:40.129Z,,4898,0.0,,1728738,,12.113,,,1
848,0.0,0.0,0.0,2021-12-15T00:06:17.766Z,,4901,0.0,,1762501,,6.741,,,1
849,0.0,0.0,0.0,2021-12-15T00:16:17.809Z,,4904,0.0,,1822504,,12.224,,,1
850,0.0,0.0,0.0,2021-12-15T00:23:53.199Z,,4907,0.0,,1868042,,6.741,,,1
851,0.0,0.0,0.0,2021-12-15T00:37:01.996Z,,4914,0.0,,1946920,,6.689,,,1
852,0.0,0.0,0.0,2021-12-15T00:42:11.343Z,,4917,0.0,,1977854,,6.549,,,1
853,0.0,0.0,0.0,2021-12-15T00:47:29.530Z,,4920,0.0,,2009672,,6.556,,,1
854,0.0,0.0,0.0,2021-12-15T00:52:46.137Z,,4923,0.0,,2041332,,12.032,,,1
855,0.0,0.0,0.0,2021-12-15T00:58:51.245Z,,4926,0.0,,2077842,,6.586,,,1
856,0.0,0.0,0.0,2021-12-15T01:04:04.052Z,,4929,0.0,,2109122,,12.091,,,1
857,0.0,0.0,0.0,2021-12-15T01:09:41.150Z,,4932,0.0,,2142831,,6.778,,,1
858,0.0,0.0,0.0,2021-12-15T01:15:24.597Z,,4935,0.0,,2177175,,12.202,,,1
859,0.0,0.0,0.0,2021-12-15T01:20:41.324Z,,4938,0.0,,2208847,,6.719,,,1
860,0.0,0.0,0.0,2021-12-15T01:25:44.021Z,,4941,0.0,,2239116,,6.689,,,1
861,0.0,0.0,0.0,2021-12-15T01:33:02.800Z,,4944,0.0,,2282993,,6.475,,,1
862,0.0,0.0,0.0,2021-12-15T01:40:12.810Z,,4947,0.0,,2325993,,6.519,,,1
863,0.0,0.0,0.0,2021-12-15T01:52:03.755Z,,4950,0.0,,2397086,,12.247,,,1
864,0.0,0.0,0.0,2021-12-15T01:59:43.865Z,,4953,0.0,,2443096,,6.556,,,1
865,0.0,0.0,0.0,2021-12-15T02:42:40.462Z,,4956,0.0,,2700750,,6.852,,,1
866,0.0,0.0,0.0,2021-12-15T02:47:56.609Z,,4959,0.0,,2732364,,12.15,,,1
867,0.0,0.0,0.0,2021-12-15T02:52:55.765Z,,4962,0.0,,2762279,,12.343,,,1
868,0.0,0.0,0.0,2021-12-15T02:57:51.332Z,,4965,0.0,,2791835,,12.113,,,1
869,0.0,0.0,0.0,2021-12-15T03:02:56.218Z,,4968,0.0,,2822323,,12.202,,,1
870,0.0,0.0,0.0,2021-12-15T03:09:06.116Z,,4971,0.0,,2859312,,7.296,,,1
871,0.0,0.0,0.0,2021-12-15T03:14:05.493Z,,4974,0.0,,2889249,,6.534,,,1
872,0.0,0.0,0.0,2021-12-15T03:19:28.190Z,,4977,0.0,,2921518,,6.549,,,1
873,0.0,0.0,0.0,2021-12-15T03:24:25.917Z,,4980,0.0,,2951290,,6.608,,,1
874,0.0,0.0,0.0,2021-12-15T03:29:29.243Z,,4983,0.0,,2981622,,6.364,,,1
875,0.0,0.0,0.0,2021-12-15T03:34:27.300Z,,4986,0.0,,3011427,,6.593,,,1
876,0.0,0.0,0.0,2021-12-15T03:39:24.056Z,,4989,0.0,,3041102,,6.512,,,1
877,0.0,0.0,0.0,2021-12-15T22:11:42.933Z,,5006,0.0,,1036704,,12.15,,,1
878,0.0,0.0,0.0,2021-12-15T22:19:16.869Z,,5009,0.0,,1082097,,6.822,,,1
879,0.0,0.0,0.0,2021-12-15T22:26:06.034Z,,5012,0.0,,1123013,,6.852,,,1
880,0.0,0.0,0.0,2021-12-15T22:31:29.948Z,,5015,0.0,,1155404,,12.165,,,1
881,0.0,0.0,0.0,2021-12-15T22:45:52.668Z,,5018,0.0,,1241675,,12.261,,,1
882,0.0,0.0,0.0,2021-12-15T23:08:29.334Z,,5021,0.0,,1377340,,6.956,,,1
883,0.0,0.0,0.0,2021-12-15T23:13:35.238Z,,5024,0.0,,1407930,,6.689,,,1
884,0.0,0.0,0.0,2021-12-15T23:19:41.502Z,,5027,0.0,,1444556,,12.21,,,1
885,0.0,0.0,0.0,2021-12-15T23:27:31.058Z,,5030,0.0,,1491511,,12.113,,,1
886,0.0,0.0,0.0,2021-12-15T23:32:55.502Z,,5033,0.0,,1523955,,12.136,,,1
887,0.0,0.0,0.0,2021-12-15T23:41:25.568Z,,5036,0.0,,1574961,,12.21,,,1
888,0.0,0.0,0.0,2021-12-15T23:47:13.612Z,,5039,0.0,,1609765,,12.284,,,1
889,0.0,0.0,0.0,2021-12-15T23:52:11.216Z,,5042,0.0,,1639525,,6.682,,,1
890,0.0,0.0,0.0,2021-12-15T23:58:48.430Z,,5045,0.0,,1679246,,12.165,,,1
891,0.0,0.0,0.0,2021-12-16T00:04:20.414Z,,5048,0.0,,1712444,,12.002,,,1
892,0.0,0.0,0.0,2021-12-16T00:14:12.481Z,,5051,0.0,,1771650,,12.187,,,1
893,0.0,0.0,0.0,2021-12-16T00:19:09.155Z,,5054,0.0,,1801317,,12.284,,,1
894,0.0,0.0,0.0,2021-12-16T00:29:42.653Z,,5057,0.0,,1864666,,12.276,,,1
895,0.0,0.0,0.0,2021-12-16T00:35:38.147Z,,5060,0.0,,1900215,,6.608,,,1
896,0.0,0.0,0.0,2021-12-16T00:41:44.871Z,,5063,0.0,,1936887,,12.165,,,1
897,0.0,0.0,0.0,2021-12-16T00:47:12.785Z,,5066,0.0,,1969678,,6.689,,,1
898,0.0,0.0,0.0,2021-12-16T00:52:10.679Z,,5069,0.0,,1999467,,6.778,,,1
899,0.0,0.0,0.0,2021-12-16T01:19:16.669Z,,5072,0.0,,2162064,,12.21,,,1
900,0.0,0.0,0.0,2021-12-16T01:28:20.975Z,,5075,0.0,,2216494,,12.247,,,1
901,0.0,0.0,0.0,2021-12-16T01:33:36.459Z,,5078,0.0,,2248042,,12.306,,,1
902,0.0,0.0,0.0,2021-12-16T01:38:54.123Z,,5081,0.0,,2279808,,12.306,,,1
903,0.0,0.0,0.0,2021-12-16T01:44:29.657Z,,5084,0.0,,2313361,,11.995,,,1
904,0.0,0.0,0.0,2021-12-16T01:50:20.021Z,,5087,0.0,,2348397,,6.822,,,1
905,0.0,0.0,0.0,2021-12-16T01:55:24.105Z,,5090,0.0,,2378805,,6.623,,,1
906,0.0,0.0,0.0,2021-12-16T02:00:40.048Z,,5093,0.0,,2410399,,12.21,,,1
907,0.0,0.0,0.0,2021-12-16T02:41:05.318Z,,5096,0.0,,2652923,,6.822,,,1
908,0.0,0.0,0.0,2021-12-16T02:50:25.954Z,,5099,0.0,,2708986,,6.778,,,1
909,0.0,0.0,0.0,2021-12-16T02:56:49.239Z,,5102,0.0,,2747314,,12.247,,,1
910,0.0,0.0,0.0,2021-12-16T03:02:03.863Z,,5105,0.0,,2778776,,12.306,,,1
911,0.0,0.0,0.0,2021-12-16T03:07:02.136Z,,5108,0.0,,2808603,,12.247,,,1
912,0.0,0.0,0.0,2021-12-16T03:12:09.220Z,,5111,0.0,,2839311,,12.21,,,1
913,0.0,0.0,0.0,2021-12-16T03:17:11.704Z,,5114,0.0,,2869559,,6.386,,,1
914,0.0,0.0,0.0,2021-12-16T03:22:09.757Z,,5117,0.0,,2899364,,12.187,,,1
915,0.0,0.0,0.0,2021-12-16T03:27:08.311Z,,5120,0.0,,2929219,,6.689,,,1
916,0.0,0.0,0.0,2021-12-16T03:32:03.634Z,,5123,0.0,,2958751,,8.776,,,1
917,0.0,0.0,0.0,2021-12-16T03:37:26.508Z,,5126,0.0,,2991038,,6.874,,,1
918,0.0,0.0,0.0,2021-12-16T03:42:32.892Z,,5129,0.0,,3021676,,6.475,,,1
919,0.0,0.0,0.0,2021-12-16T03:47:33.776Z,,5132,0.0,,3051764,,6.475,,,1
920,0.0,0.0,0.0,2021-12-16T03:52:36.139Z,,5135,0.0,,3082000,,6.593,,,1
921,0.0,0.0,0.0,2021-12-16T03:57:53.213Z,,5138,0.0,,3113707,,6.46,,,1
922,0.0,0.0,0.0,2021-12-16T04:03:04.607Z,,5141,0.0,,3144846,,6.593,,,1
923,0.0,0.0,0.0,2021-12-16T04:08:03.210Z,,5144,0.0,,3174706,,12.113,,,1
924,0.0,0.0,0.0,2021-12-16T04:15:07.236Z,,5147,0.0,,3217108,,6.534,,,1
925,0.0,0.0,0.0,2021-12-16T04:20:12.889Z,,5150,0.0,,3247673,,6.519,,,1
926,0.0,0.0,0.0,2021-12-16T04:25:08.173Z,,5153,0.0,,3277201,,6.593,,,1
927,0.0,0.0,0.0,2021-12-16T04:31:59.928Z,,5156,0.0,,3318376,,12.187,,,1
928,0.0,0.0,0.0,2021-12-16T04:38:17.212Z,,5159,0.0,,3356104,,6.741,,,1
929,0.0,0.0,0.0,2021-12-16T04:43:34.636Z,,5162,0.0,,3387846,,6.623,,,1
930,0.0,0.0,0.0,2021-12-16T04:48:33.060Z,,5165,0.0,,3417688,,12.247,,,1
931,0.0,0.0,0.0,2021-12-16T04:54:21.724Z,,5168,0.0,,3452554,,12.165,,,1
932,18954.0,28.0,19000.0,2021-12-14T21:53:30.752Z,1,4855,27.0,134.94,965817,16_SPIRAL,20.247,0.7,15.5,1
933,18025.0,35.0,18000.0,2021-12-14T21:56:33.596Z,1,4856,29.0,139.309,984101,90_V,1.36,1.4,1.0,1
934,18016.0,35.0,18000.0,2021-12-14T21:55:34.575Z,1,4856,29.0,139.309,978199,90_V,20.128,5.8,1.0,1
935,19023.0,27.0,19000.0,2021-12-14T22:01:59.093Z,1,4858,27.0,134.94,1016650,16_SPIRAL,20.315,1.1,15.5,1
936,17956.0,34.0,18000.0,2021-12-14T22:04:03.026Z,1,4859,28.0,139.309,1029043,90_V,20.162,5.3,1.0,1
937,18036.0,33.0,18000.0,2021-12-14T22:05:02.067Z,1,4859,28.0,139.309,1034947,90_V,3.009,1.1,1.0,1
938,18982.0,28.0,19000.0,2021-12-14T22:07:09.470Z,1,4861,27.0,134.94,1047687,16_SPIRAL,20.281,0.6,15.5,1
939,18023.0,35.0,18000.0,2021-12-14T22:09:13.363Z,1,4862,29.0,139.309,1060076,90_V,20.179,5.2,1.0,1
940,18036.0,35.0,18000.0,2021-12-14T22:10:12.384Z,1,4862,29.0,139.309,1065978,90_V,1.564,0.7,1.0,1
941,18998.0,27.0,19000.0,2021-12-14T22:15:57.472Z,1,4864,27.0,134.94,1100486,16_SPIRAL,20.315,1.0,15.5,1
942,17950.0,34.0,18000.0,2021-12-14T22:18:01.194Z,1,4865,28.0,139.309,1112858,90_V,20.212,5.2,1.0,1
943,18011.0,33.0,18000.0,2021-12-14T22:19:00.255Z,1,4865,28.0,139.309,1118764,90_V,3.196,0.8,1.0,1
944,18973.0,27.0,19000.0,2021-12-14T22:23:44.042Z,1,4867,27.0,134.94,1147142,16_SPIRAL,20.417,0.4,15.5,1
945,18003.0,35.0,18000.0,2021-12-14T22:25:47.924Z,1,4868,28.0,139.309,1159530,90_V,20.382,5.3,1.0,1
946,18013.0,34.0,18000.0,2021-12-14T22:26:46.946Z,1,4868,29.0,139.309,1165432,90_V,1.139,0.8,1.0,1
947,18970.0,30.0,19000.0,2021-12-14T22:28:43.608Z,1,4870,28.0,134.94,1177098,16_SPIRAL,20.281,1.0,15.5,1
948,17939.0,37.0,18000.0,2021-12-14T22:30:47.431Z,1,4871,30.0,139.309,1189480,90_V,20.247,5.3,1.0,1
949,18026.0,35.0,18000.0,2021-12-14T22:31:46.462Z,1,4871,30.0,139.309,1195383,90_V,1.139,0.8,1.0,1
950,18960.0,27.0,19000.0,2021-12-14T22:46:09.041Z,1,4873,25.0,134.94,1281639,16_SPIRAL,20.298,0.6,15.5,1
951,17990.0,35.0,18000.0,2021-12-14T22:48:13.674Z,1,4874,28.0,139.309,1294102,90_V,20.281,5.7,1.0,1
952,18008.0,34.0,18000.0,2021-12-14T22:49:12.705Z,1,4874,29.0,139.309,1300005,90_V,0.918,1.4,1.0,1
953,19020.0,27.0,19000.0,2021-12-14T23:06:15.357Z,1,4876,25.0,131.675,1402268,19_STRAIGHT,20.212,1.0,18.2,1
954,18034.0,32.0,18000.0,2021-12-14T23:08:15.490Z,1,4877,27.0,139.309,1414281,90_V,20.212,5.1,1.0,1
955,18981.0,25.0,19000.0,2021-12-14T23:12:22.575Z,1,4878,27.0,134.94,1438989,16_SPIRAL,20.162,0.9,15.5,1
956,18044.0,34.0,18000.0,2021-12-14T23:14:26.398Z,1,4879,27.0,139.309,1451371,90_V,20.179,4.8,1.0,1
957,18015.0,33.0,18000.0,2021-12-14T23:15:25.449Z,1,4879,28.0,139.309,1457276,90_V,1.122,0.6,1.0,1
958,19021.0,27.0,19000.0,2021-12-14T23:18:53.714Z,1,4881,27.0,134.94,1478102,16_SPIRAL,20.212,0.5,15.5,1
959,17933.0,35.0,18000.0,2021-12-14T23:20:57.467Z,1,4882,29.0,139.309,1490477,90_V,20.212,5.3,1.0,1
960,18018.0,35.0,18000.0,2021-12-14T23:21:56.518Z,1,4882,29.0,139.309,1496382,90_V,1.564,1.2,1.0,1
961,18941.0,29.0,19000.0,2021-12-14T23:24:44.182Z,1,4884,28.0,134.94,1513148,16_SPIRAL,20.298,0.4,15.5,1
962,17978.0,35.0,18000.0,2021-12-14T23:26:47.944Z,1,4885,30.0,139.309,1525524,90_V,20.247,5.2,1.0,1
963,18016.0,34.0,18000.0,2021-12-14T23:27:47.026Z,1,4885,29.0,139.309,1531432,90_V,1.853,0.7,1.0,1
964,19027.0,27.0,19000.0,2021-12-14T23:30:20.719Z,1,4887,27.0,134.94,1546801,16_SPIRAL,20.332,0.8,15.5,1
965,18022.0,35.0,18000.0,2021-12-14T23:32:24.492Z,1,4888,29.0,139.309,1559178,90_V,20.247,5.4,1.0,1
966,18009.0,35.0,18000.0,2021-12-14T23:33:23.553Z,1,4888,30.0,139.309,1565084,90_V,1.921,1.2,1.0,1
967,18963.0,30.0,19000.0,2021-12-14T23:35:49.136Z,1,4890,28.0,134.94,1579642,16_SPIRAL,20.212,0.4,15.5,1
968,18003.0,37.0,18000.0,2021-12-14T23:37:52.899Z,1,4891,30.0,139.309,1592018,90_V,20.212,5.9,1.0,1
969,18011.0,35.0,18000.0,2021-12-14T23:38:51.930Z,1,4891,30.0,139.309,1597921,90_V,1.479,1.4,1.0,1
970,19006.0,25.0,19000.0,2021-12-14T23:48:01.352Z,1,4893,25.0,134.94,1652862,16_SPIRAL,20.468,0.7,15.5,1
971,17990.0,35.0,18000.0,2021-12-14T23:50:05.555Z,1,4894,28.0,139.309,1665282,90_V,20.298,5.4,1.0,1
972,18028.0,34.0,18000.0,2021-12-14T23:51:04.606Z,1,4894,29.0,139.309,1671187,90_V,0.884,1.3,1.0,1
973,18996.0,25.0,19000.0,2021-12-14T23:57:09.514Z,1,4896,27.0,134.94,1707677,16_SPIRAL,20.23,0.5,15.5,1
974,17945.0,34.0,18000.0,2021-12-14T23:59:13.637Z,1,4897,28.0,139.309,1720089,90_V,20.179,5.1,1.0,1
975,18018.0,33.0,18000.0,2021-12-15T00:00:12.678Z,1,4897,28.0,139.309,1725993,90_V,0.884,1.1,1.0,1
976,18968.0,28.0,19000.0,2021-12-15T00:02:46.852Z,1,4899,27.0,134.94,1741410,16_SPIRAL,20.179,0.7,15.5,1
977,18013.0,36.0,18000.0,2021-12-15T00:04:50.774Z,1,4900,30.0,139.309,1753802,90_V,20.332,5.5,1.0,1
978,18015.0,35.0,18000.0,2021-12-15T00:05:49.836Z,1,4900,30.0,139.309,1759708,90_V,3.553,1.3,1.0,1
979,18947.0,25.0,19000.0,2021-12-15T00:12:47.685Z,1,4902,25.0,134.94,1801492,16_SPIRAL,20.212,0.4,15.5,1
980,17956.0,35.0,18000.0,2021-12-15T00:14:51.327Z,1,4903,28.0,139.309,1813856,90_V,20.145,4.4,1.0,1
981,18011.0,34.0,18000.0,2021-12-15T00:15:50.389Z,1,4903,29.0,139.309,1819762,90_V,1.496,0.7,1.0,1
982,18999.0,27.0,19000.0,2021-12-15T00:20:22.655Z,1,4905,27.0,134.94,1846988,16_SPIRAL,20.212,0.5,15.5,1
983,18035.0,37.0,18000.0,2021-12-15T00:22:26.657Z,1,4906,30.0,139.309,1859388,90_V,20.247,5.3,1.0,1
984,17997.0,35.0,18000.0,2021-12-15T00:23:25.709Z,1,4906,30.0,139.309,1865293,90_V,1.394,1.1,1.0,1
985,19000.0,27.0,19000.0,2021-12-15T00:26:20.023Z,1,4908,27.0,131.675,1882724,19_STRAIGHT,20.179,1.7,18.2,1
986,8843.0,34.0,18000.0,2021-12-15T00:27:41.284Z,1,4909,28.0,139.309,1890850,90_V,20.179,0.6,1.0,1
987,18923.0,28.0,19000.0,2021-12-15T00:29:20.966Z,1,4910,27.0,131.675,1900818,19_STRAIGHT,20.315,1.6,18.2,1
988,17981.0,33.0,18000.0,2021-12-15T00:30:57.789Z,1,4911,28.0,139.309,1910500,90_V,20.315,5.4,1.0,1
989,18953.0,30.0,19000.0,2021-12-15T00:33:31.622Z,1,4912,29.0,134.94,1925883,16_SPIRAL,20.247,0.4,15.5,1
990,18016.0,37.0,18000.0,2021-12-15T00:35:35.515Z,1,4913,30.0,139.309,1938272,90_V,20.212,4.9,1.0,1
991,18003.0,35.0,18000.0,2021-12-15T00:36:34.526Z,1,4913,30.0,139.309,1944173,90_V,0.646,0.7,1.0,1
992,19020.0,29.0,19000.0,2021-12-15T00:38:40.349Z,1,4915,29.0,134.94,1956755,16_SPIRAL,20.247,0.7,15.5,1
993,17991.0,35.0,18000.0,2021-12-15T00:40:44.312Z,1,4916,30.0,139.309,1969151,90_V,20.281,5.1,1.0,1
994,17999.0,35.0,18000.0,2021-12-15T00:41:43.343Z,1,4916,30.0,139.309,1975054,90_V,2.329,1.2,1.0,1
995,18969.0,30.0,19000.0,2021-12-15T00:43:58.926Z,1,4918,29.0,134.94,1988612,16_SPIRAL,20.212,0.4,15.5,1
996,17993.0,37.0,18000.0,2021-12-15T00:46:03.068Z,1,4919,30.0,139.309,2001026,90_V,20.179,4.6,1.0,1
997,18001.0,36.0,18000.0,2021-12-15T00:47:02.110Z,1,4919,30.0,139.309,2006930,90_V,2.023,0.5,1.0,1
998,18946.0,30.0,19000.0,2021-12-15T00:49:15.773Z,1,4921,30.0,134.94,2020296,16_SPIRAL,20.212,0.5,15.5,1
999,18005.0,36.0,18000.0,2021-12-15T00:51:19.695Z,1,4922,30.0,139.309,2032688,90_V,20.23,5.3,1.0,1
1000,18035.0,35.0,18000.0,2021-12-15T00:52:18.747Z,1,4922,30.0,139.309,2038593,90_V,1.411,1.0,1.0,1
1001,18993.0,28.0,19000.0,2021-12-15T00:55:20.831Z,1,4924,28.0,134.94,2056801,16_SPIRAL,20.264,0.8,15.5,1
1002,18003.0,37.0,18000.0,2021-12-15T00:57:24.713Z,1,4925,30.0,139.309,2069189,90_V,20.264,5.2,1.0,1
1003,18005.0,35.0,18000.0,2021-12-15T00:58:23.735Z,1,4925,30.0,139.309,2075091,90_V,0.918,1.2,1.0,1
1004,18954.0,30.0,19000.0,2021-12-15T01:00:33.587Z,1,4927,30.0,134.94,2088076,16_SPIRAL,20.162,0.8,15.5,1
1005,18024.0,35.0,18000.0,2021-12-15T01:03:36.681Z,1,4928,30.0,139.309,2106385,90_V,2.516,1.2,1.0,1
1006,18009.0,37.0,18000.0,2021-12-15T01:02:37.630Z,1,4928,30.0,139.309,2100480,90_V,20.365,5.4,1.0,1
1007,18942.0,28.0,19000.0,2021-12-15T01:06:10.545Z,1,4930,28.0,134.94,2121771,16_SPIRAL,20.23,0.5,15.5,1
1008,18006.0,35.0,18000.0,2021-12-15T01:09:13.429Z,1,4931,30.0,139.309,2140059,90_V,0.374,0.7,1.0,1
1009,18003.0,37.0,18000.0,2021-12-15T01:08:14.378Z,1,4931,30.0,139.309,2134154,90_V,20.212,4.2,1.0,1
1010,18991.0,30.0,19000.0,2021-12-15T01:11:53.362Z,1,4933,29.0,134.94,2156052,16_SPIRAL,20.382,0.4,15.5,1
1011,17953.0,37.0,18000.0,2021-12-15T01:13:58.055Z,1,4934,30.0,139.309,2168521,90_V,20.212,4.7,1.0,1
1012,18013.0,35.0,18000.0,2021-12-15T01:14:57.096Z,1,4934,30.0,139.309,2174425,90_V,2.907,0.6,1.0,1
1013,18945.0,29.0,19000.0,2021-12-15T01:17:10.949Z,1,4936,29.0,134.94,2187810,16_SPIRAL,20.212,0.4,15.5,1
1014,18026.0,36.0,18000.0,2021-12-15T01:19:14.862Z,1,4937,30.0,139.309,2200201,90_V,20.281,4.2,1.0,1
1015,18001.0,35.0,18000.0,2021-12-15T01:20:13.883Z,1,4937,30.0,139.309,2206103,90_V,1.513,0.5,1.0,1
1016,18963.0,30.0,19000.0,2021-12-15T01:22:12.946Z,1,4939,30.0,134.94,2218009,16_SPIRAL,20.179,0.7,15.5,1
1017,17967.0,37.0,18000.0,2021-12-15T01:24:16.699Z,1,4940,32.0,139.309,2230384,90_V,20.298,4.8,1.0,1
1018,18034.0,36.0,18000.0,2021-12-15T01:25:15.760Z,1,4940,32.0,139.309,2236290,90_V,2.295,1.0,1.0,1
1019,18930.0,27.0,19000.0,2021-12-15T01:29:32.556Z,1,4942,27.0,134.94,2261969,16_SPIRAL,20.212,0.6,15.5,1
1020,17996.0,35.0,18000.0,2021-12-15T01:32:35.429Z,1,4943,30.0,139.309,2280256,90_V,2.873,0.4,1.0,1
1021,18041.0,35.0,18000.0,2021-12-15T01:31:36.378Z,1,4943,30.0,139.309,2274351,90_V,20.298,4.0,1.0,1
1022,18967.0,28.0,19000.0,2021-12-15T01:36:42.315Z,1,4945,28.0,134.94,2304944,16_SPIRAL,20.162,0.4,15.5,1
1023,18024.0,35.0,18000.0,2021-12-15T01:38:46.228Z,1,4946,30.0,139.309,2317335,90_V,20.247,4.3,1.0,1
1024,18015.0,35.0,18000.0,2021-12-15T01:39:45.269Z,1,4946,30.0,139.309,2323239,90_V,1.071,0.6,1.0,1
1025,18940.0,27.0,19000.0,2021-12-15T01:43:26.764Z,1,4948,27.0,134.94,2345388,16_SPIRAL,20.247,0.6,15.5,1
