,DIAM,rpmSetPoint,statoRot,LUNG,numTP,UTE,ist_acc,CurrentPeak,bearingsCelsius,VibromPeak,idChiave,statorCelsius,spindleRpm,@timestamp
4588,3.95,15000.0,1,128.78,1,D4_L18_Z1,2677737,20.298,27.0,1.5,4110,27.0,14943.0,2022-01-20T14:29:17.476Z
4589,15.0,16000.0,1,146.489,1,FRESA_90_GRADI,2731376,20.332,28.0,10.0,4111,33.0,15966.0,2022-01-20T14:38:13.876Z
4590,6.0,17000.0,1,147.717,1,D6_L23_Z1,2748531,20.145,29.0,2.6,4112,34.0,16969.0,2022-01-20T14:41:05.429Z
4591,6.0,20000.0,1,147.717,1,D6_L23_Z1,2774892,10.319,28.0,1.5,4112,33.0,20009.0,2022-01-20T14:45:29.044Z
4592,1.5,10000.0,1,88.999,1,D1-5_L7_Z1,2808407,20.212,30.0,1.9,4113,38.0,9969.0,2022-01-20T14:51:04.200Z
4593,6.0,18000.0,1,147.717,1,D6_L23_Z1,3355988,20.23,24.0,2.9,4114,24.0,18003.0,2022-01-20T16:22:20.112Z
4594,25.0,8000.0,1,253.902,1,D25_PROVA,3388257,20.264,25.0,0.6,4115,25.0,7932.0,2022-01-20T16:27:42.808Z
4595,6.0,18000.0,1,147.717,1,D6_L23_Z1,3439088,20.212,25.0,1.5,4116,25.0,17946.0,2022-01-20T16:36:11.127Z
4596,25.0,8000.0,1,253.922,1,D25_PROVA,951746,20.264,24.0,0.8,4117,23.0,7976.0,2022-01-21T09:42:27.016Z
4597,25.0,8000.0,1,253.922,1,D25_PROVA,1135657,20.23,25.0,0.9,4118,25.0,7924.0,2022-01-21T10:13:06.158Z
4598,25.0,8000.0,1,253.922,1,D25_PROVA,1150489,20.212,25.0,1.0,4119,27.0,7932.0,2022-01-21T10:15:34.480Z
4599,25.0,8000.0,1,253.922,1,D25_PROVA,1161119,3.213,24.0,1.0,4119,27.0,7999.0,2022-01-21T10:17:20.782Z
4600,25.0,8000.0,1,253.922,1,D25_PROVA,1195447,3.298,25.0,0.8,4119,29.0,7930.0,2022-01-21T10:23:04.068Z
4601,25.0,8000.0,1,253.922,1,D25_PROVA,1195558,3.502,25.0,0.9,4119,29.0,8004.0,2022-01-21T10:23:05.178Z
4602,25.0,8000.0,1,253.922,1,D25_PROVA,1216705,20.212,25.0,1.1,4120,25.0,7935.0,2022-01-21T10:26:36.652Z
4603,25.0,8000.0,1,253.922,1,D25_PROVA,1317674,20.281,25.0,0.9,4121,25.0,7889.0,2022-01-21T10:43:26.360Z
4604,25.0,8000.0,1,253.922,1,D25_PROVA,1886919,20.247,25.0,0.9,4122,25.0,7973.0,2022-01-21T12:18:18.911Z
4605,25.0,8000.0,1,253.922,1,D25_PROVA,2457385,20.212,24.0,0.6,4123,24.0,7962.0,2022-01-21T13:53:23.674Z
4606,25.0,8000.0,1,253.922,1,D25_PROVA,2478755,3.349,25.0,0.9,4123,28.0,7994.0,2022-01-21T13:56:57.378Z
4607,25.0,8000.0,1,253.922,1,D25_PROVA,2478807,3.247,25.0,0.8,4123,28.0,7909.0,2022-01-21T13:56:57.898Z
4608,25.0,8000.0,1,253.922,1,D25_PROVA,2479148,3.366,25.0,0.7,4123,28.0,7838.0,2022-01-21T13:57:01.308Z
4609,25.0,8000.0,1,253.922,1,D25_PROVA,2480719,3.417,25.0,0.8,4123,28.0,7756.0,2022-01-21T13:57:17.018Z
4610,25.0,8000.0,1,253.922,1,D25_PROVA,2485832,3.4,25.0,0.9,4123,28.0,7946.0,2022-01-21T13:58:08.149Z
4611,25.0,8000.0,1,253.922,1,D25_PROVA,2508028,3.4,25.0,0.8,4123,30.0,7996.0,2022-01-21T14:01:50.113Z
4612,25.0,8000.0,1,253.922,1,D25_PROVA,2508072,3.281,25.0,0.7,4123,30.0,7922.0,2022-01-21T14:01:50.553Z
4613,25.0,8000.0,1,253.922,1,D25_PROVA,2508129,3.417,25.0,0.7,4123,30.0,7828.0,2022-01-21T14:01:51.123Z
4614,25.0,8000.0,1,253.922,1,D25_PROVA,2508153,3.247,25.0,0.7,4123,30.0,7769.0,2022-01-21T14:01:51.363Z
4615,25.0,8000.0,1,253.922,1,D25_PROVA,2508177,3.196,25.0,0.8,4123,30.0,7662.0,2022-01-21T14:01:51.603Z
4616,25.0,8000.0,1,253.922,1,D25_PROVA,2508676,2.941,25.0,0.7,4123,30.0,7600.0,2022-01-21T14:01:56.593Z
4617,25.0,8000.0,1,253.922,1,D25_PROVA,2505921,3.349,25.0,0.8,4123,30.0,8000.0,2022-01-21T14:01:29.043Z
4618,25.0,8000.0,1,253.922,1,D25_PROVA,2505966,3.536,25.0,0.8,4123,30.0,7998.0,2022-01-21T14:01:29.493Z
4619,25.0,8000.0,1,253.922,1,D25_PROVA,2508692,3.553,25.0,0.7,4123,30.0,7513.0,2022-01-21T14:01:56.753Z
4620,25.0,8000.0,1,253.922,1,D25_PROVA,2508726,3.332,25.0,0.7,4123,30.0,7604.0,2022-01-21T14:01:57.093Z
4621,25.0,8000.0,1,253.922,1,D25_PROVA,2508777,3.587,25.0,0.7,4123,30.0,7830.0,2022-01-21T14:01:57.603Z
4622,25.0,8000.0,1,253.922,1,D25_PROVA,2672466,20.315,25.0,0.9,4124,25.0,7959.0,2022-01-21T14:29:14.523Z
4623,25.0,8000.0,1,253.922,1,D25_PROVA,2770568,3.4,27.0,0.6,4124,30.0,7996.0,2022-01-21T14:45:35.560Z
4624,25.0,8000.0,1,253.922,1,D25_PROVA,2771597,3.264,27.0,0.8,4124,30.0,7924.0,2022-01-21T14:45:45.851Z
4625,25.0,8000.0,1,253.922,1,D25_PROVA,681510,20.247,20.0,0.6,4125,20.0,7913.0,2022-01-24T08:59:35.237Z
4626,25.0,8000.0,1,253.922,1,D25_PROVA,929644,3.417,25.0,0.8,4125,30.0,7992.0,2022-01-24T09:40:56.692Z
4627,3.95,15000.0,1,128.78,1,D4_L18_Z1,1897345,20.247,25.0,1.4,4126,24.0,14757.0,2022-01-24T12:22:14.158Z
4628,3.95,15000.0,1,128.78,1,D4_L18_Z1,1922351,20.212,25.0,1.0,4127,25.0,14966.0,2022-01-24T12:26:24.230Z
4629,15.0,16000.0,1,146.489,1,FRESA_90_GRADI,2389153,20.162,27.0,8.4,4128,33.0,16009.0,2022-01-24T13:44:12.475Z
4630,6.0,17000.0,1,147.717,1,D6_L23_Z1,2531153,20.247,27.0,1.4,4129,27.0,17006.0,2022-01-24T14:07:52.544Z
4631,6.0,20000.0,1,147.717,1,D6_L23_Z1,2767231,7.82,27.0,1.2,4129,33.0,20004.0,2022-01-24T14:47:13.439Z
4632,1.5,10000.0,1,88.999,1,D1-5_L7_Z1,3051809,20.145,30.0,2.0,4130,38.0,9947.0,2022-01-24T15:34:39.357Z
4633,15.0,16000.0,1,146.489,1,FRESA_90_GRADI,4067575,20.23,27.0,6.8,4132,33.0,15999.0,2022-01-24T18:23:57.510Z
4634,6.0,17000.0,1,147.717,1,D6_L23_Z1,4201733,20.212,27.0,1.8,4133,33.0,17013.0,2022-01-24T18:46:19.155Z
4635,6.0,20000.0,1,147.717,1,D6_L23_Z1,4437813,7.939,27.0,1.6,4133,33.0,20003.0,2022-01-24T19:25:40.070Z
4636,1.5,10000.0,1,88.999,1,D1-5_L7_Z1,4722291,20.315,28.0,1.6,4134,37.0,10009.0,2022-01-24T20:13:04.988Z
4637,3.95,15000.0,1,128.78,1,D4_L18_Z1,331157,20.247,20.0,0.8,4135,20.0,14979.0,2022-01-25T07:56:36.207Z
4638,3.95,15000.0,1,128.78,1,D4_L18_Z1,342321,20.162,22.0,0.8,4136,24.0,14988.0,2022-01-25T07:58:27.848Z
4639,15.0,16000.0,1,146.489,1,FRESA_90_GRADI,522269,20.212,27.0,11.5,4137,32.0,16023.0,2022-01-25T08:28:27.353Z
4640,6.0,17000.0,1,147.717,1,D6_L23_Z1,585066,20.195,25.0,2.9,4138,27.0,16970.0,2022-01-25T08:38:55.333Z
4641,6.0,20000.0,1,147.717,1,D6_L23_Z1,674666,8.194,27.0,2.7,4138,33.0,20020.0,2022-01-25T08:53:51.347Z
4642,1.5,10000.0,1,88.999,1,D1-5_L7_Z1,783670,20.212,29.0,1.9,4139,38.0,10018.0,2022-01-25T09:12:01.404Z
4643,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,1022275,20.162,24.0,1.1,4140,24.0,16008.0,2022-01-25T09:51:47.494Z
4644,3.95,24000.0,1,128.78,1,D4_L18_Z1,1027026,20.264,25.0,0.8,4141,28.0,23965.0,2022-01-25T09:52:35.004Z
4645,6.0,24000.0,1,147.717,1,D6_L23_Z1,1031717,20.298,25.0,0.8,4142,33.0,24024.0,2022-01-25T09:53:21.915Z
4646,1.9,24000.0,1,90.414,1,D2_L8_Z1,1037177,20.281,27.0,0.8,4143,37.0,23987.0,2022-01-25T09:54:16.516Z
4647,1.9,24000.0,1,90.414,1,D2_L8_Z1,1045059,6.528,28.0,0.8,4143,40.0,24033.0,2022-01-25T09:55:35.337Z
4648,1.9,24000.0,1,90.414,1,D2_L8_Z1,1045535,9.486,28.0,0.7,4143,40.0,23940.0,2022-01-25T09:55:40.098Z
4649,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,1065298,20.179,28.0,1.1,4144,29.0,15973.0,2022-01-25T09:58:57.731Z
4650,3.95,24000.0,1,128.78,1,D4_L18_Z1,1070065,20.212,28.0,1.0,4145,32.0,24021.0,2022-01-25T09:59:45.402Z
4651,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,1122758,20.179,25.0,1.3,4146,24.0,16009.0,2022-01-25T10:08:32.340Z
4652,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,1144453,20.247,25.0,1.6,4147,25.0,15996.0,2022-01-25T10:12:09.294Z
4653,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,1150150,20.247,25.0,1.5,4148,27.0,16010.0,2022-01-25T10:13:06.265Z
4654,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,1166942,20.179,25.0,1.7,4149,25.0,15974.0,2022-01-25T10:15:54.188Z
4655,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,1173132,20.162,25.0,1.6,4150,27.0,15944.0,2022-01-25T10:16:56.089Z
4656,3.95,20000.0,1,128.78,1,D4_L18_Z1,1177870,20.247,25.0,0.9,4151,29.0,19949.0,2022-01-25T10:17:43.470Z
4657,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,1214144,20.23,25.0,1.6,4152,25.0,15984.0,2022-01-25T10:23:46.216Z
4658,3.95,20000.0,1,128.78,1,D4_L18_Z1,1219122,20.162,25.0,0.9,4153,28.0,19973.0,2022-01-25T10:24:35.997Z
4659,6.0,24000.0,1,147.717,1,D6_L23_Z1,1224952,20.264,25.0,0.9,4154,32.0,24008.0,2022-01-25T10:25:34.297Z
4660,1.9,10000.0,1,90.414,1,D2_L8_Z1,1234009,20.179,27.0,0.5,4155,38.0,9943.0,2022-01-25T10:27:04.869Z
4661,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,1816259,20.162,25.0,0.5,4156,25.0,16017.0,2022-01-25T12:04:07.466Z
4662,3.95,20000.0,1,128.78,1,D4_L18_Z1,1822507,20.145,25.0,0.6,4157,28.0,20018.0,2022-01-25T12:05:09.947Z
4663,6.0,24000.0,1,147.717,1,D6_L23_Z1,1828259,20.298,25.0,1.2,4158,32.0,24030.0,2022-01-25T12:06:07.468Z
4664,1.9,10000.0,1,90.414,1,D2_L8_Z1,1841838,20.281,27.0,0.4,4159,32.0,9997.0,2022-01-25T12:08:23.261Z
4665,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,2044862,1.836,24.0,1.9,4160,24.0,15977.0,2022-01-25T12:42:13.535Z
4666,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,2044906,1.428,24.0,1.4,4160,24.0,15815.0,2022-01-25T12:42:13.975Z
4667,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,2044942,1.649,24.0,1.6,4160,24.0,15682.0,2022-01-25T12:42:14.335Z
4668,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,2044956,2.414,24.0,1.6,4160,24.0,15559.0,2022-01-25T12:42:14.475Z
4669,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,2044720,20.145,24.0,1.9,4160,24.0,16007.0,2022-01-25T12:42:12.115Z
4670,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,2045110,4.777,24.0,1.5,4160,25.0,13279.0,2022-01-25T12:42:16.015Z
4671,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,2045130,3.893,24.0,0.8,4160,25.0,13283.0,2022-01-25T12:42:16.215Z
4672,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,2045170,3.842,24.0,0.8,4160,25.0,13448.0,2022-01-25T12:42:16.615Z
4673,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,2045354,4.233,24.0,1.5,4160,25.0,16014.0,2022-01-25T12:42:18.455Z
4674,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,2196937,20.179,25.0,1.9,4161,25.0,15983.0,2022-01-25T13:07:34.311Z
4675,3.95,15000.0,1,128.78,1,D4_L18_Z1,2346130,20.247,28.0,1.0,4162,34.0,14990.0,2022-01-25T13:32:26.266Z
4676,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,2376894,20.281,25.0,1.2,4163,25.0,16001.0,2022-01-25T13:37:33.911Z
4677,3.95,15000.0,1,128.78,1,D4_L18_Z1,2526067,20.179,29.0,1.2,4164,35.0,14921.0,2022-01-25T14:02:25.666Z
4678,6.0,20000.0,1,147.717,1,D6_L23_Z1,2829581,20.162,27.0,1.0,4165,33.0,20008.0,2022-01-25T14:53:00.858Z
4679,1.9,10000.0,1,90.414,1,D2_L8_Z1,3247909,20.281,30.0,0.7,4166,38.0,9985.0,2022-01-25T16:02:44.209Z
4680,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,170528,20.247,18.0,1.6,4167,19.0,15971.0,2022-01-26T07:33:30.256Z
4681,3.95,15000.0,1,128.78,1,D4_L18_Z1,286265,20.247,25.0,0.9,4168,30.0,15020.0,2022-01-26T07:52:47.643Z
4682,6.0,20000.0,1,147.717,1,D6_L23_Z1,589788,20.247,27.0,1.3,4169,33.0,19998.0,2022-01-26T08:43:22.924Z
4683,1.9,10000.0,1,90.414,1,D2_L8_Z1,1008128,20.247,30.0,0.4,4170,38.0,9988.0,2022-01-26T09:53:06.402Z
4684,1.9,10000.0,1,90.414,1,D2_L8_Z1,1250042,20.247,25.0,0.4,4171,25.0,10012.0,2022-01-26T10:33:25.589Z
4685,1.9,10000.0,1,90.414,1,D2_L8_Z1,1263800,20.212,25.0,0.4,4172,27.0,9997.0,2022-01-26T10:35:43.171Z
4686,1.9,10000.0,1,90.414,1,D2_L8_Z1,1312787,3.706,27.0,0.4,4172,30.0,9994.0,2022-01-26T10:43:53.051Z
4687,1.9,10000.0,1,90.414,1,D2_L8_Z1,1312886,5.151,27.0,0.4,4172,30.0,9089.0,2022-01-26T10:43:54.041Z
4688,1.9,10000.0,1,90.414,1,D2_L8_Z1,1313087,4.454,27.0,0.3,4172,30.0,10017.0,2022-01-26T10:43:56.051Z
4689,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,2446343,20.195,25.0,1.5,4173,25.0,16012.0,2022-01-26T13:52:48.831Z
4690,3.95,15000.0,1,128.78,1,D4_L18_Z1,2565020,20.247,28.0,1.4,4174,35.0,15059.0,2022-01-26T14:12:35.624Z
4691,6.0,20000.0,1,147.717,1,D6_L23_Z1,2868541,20.212,28.0,1.4,4175,34.0,20020.0,2022-01-26T15:03:10.893Z
4692,1.9,10000.0,1,90.414,1,D2_L8_Z1,3286871,20.332,30.0,0.7,4176,38.0,9983.0,2022-01-26T16:12:54.274Z
4693,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,4476204,20.212,24.0,1.4,4177,24.0,15967.0,2022-01-26T19:31:07.836Z
4694,3.95,15000.0,1,128.78,1,D4_L18_Z1,4595653,20.195,27.0,0.8,4178,34.0,15062.0,2022-01-26T19:51:02.349Z
4695,6.0,20000.0,1,147.717,1,D6_L23_Z1,4899173,20.247,27.0,1.2,4179,34.0,19941.0,2022-01-26T20:41:37.608Z
4696,1.9,10000.0,1,90.414,1,D2_L8_Z1,5317488,20.128,29.0,0.4,4180,38.0,9962.0,2022-01-26T21:51:20.839Z
4697,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,247377,20.212,24.0,1.8,4181,24.0,16008.0,2022-01-27T07:56:19.332Z
4698,3.95,15000.0,1,128.78,1,D4_L18_Z1,368866,20.212,27.0,1.0,4182,33.0,14910.0,2022-01-27T08:16:34.245Z
4699,6.0,20000.0,1,147.717,1,D6_L23_Z1,672388,20.298,28.0,1.3,4183,34.0,20004.0,2022-01-27T09:07:09.523Z
4700,1.9,10000.0,1,90.834,1,D2_L8_Z1,1090710,20.298,30.0,0.7,4184,38.0,10003.0,2022-01-27T10:16:52.825Z
4701,3.95,20000.0,1,128.78,1,D4_L18_Z1,2334481,20.195,25.0,1.0,4186,24.0,19988.0,2022-01-27T13:44:10.778Z
4702,3.95,18000.0,1,128.78,1,D4_L18_Z1,2354461,7.412,28.0,0.9,4186,35.0,18008.0,2022-01-27T13:47:30.582Z
4703,3.95,20000.0,1,128.78,1,D4_L18_Z1,2219797,20.247,25.0,1.1,4185,25.0,19146.0,2022-01-27T13:25:03.915Z
4704,1.9,20000.0,1,90.834,1,D2_L8_Z1,2359831,20.315,29.0,0.6,4187,36.0,20015.0,2022-01-27T13:48:24.283Z
4705,3.95,15000.0,1,128.78,1,D4_L18_Z1,2414608,20.212,27.0,0.9,4188,25.0,14942.0,2022-01-27T13:57:32.064Z
4706,3.95,18000.0,1,128.78,1,D4_L18_Z1,2429547,4.93,27.0,0.9,4188,32.0,18006.0,2022-01-27T14:00:01.456Z
4707,1.9,20000.0,1,90.834,1,D2_L8_Z1,2434859,20.212,28.0,0.9,4189,34.0,20004.0,2022-01-27T14:00:54.577Z
4708,3.95,15000.0,1,128.78,1,D4_L18_Z1,2698903,20.179,24.0,0.9,4190,24.0,14938.0,2022-01-27T14:44:55.069Z
4709,3.95,18000.0,1,128.78,1,D4_L18_Z1,2713204,5.491,25.0,0.9,4190,30.0,18013.0,2022-01-27T14:47:18.082Z
4710,1.9,20000.0,1,90.834,1,D2_L8_Z1,2718871,20.247,27.0,0.6,4191,32.0,20020.0,2022-01-27T14:48:14.753Z
4711,3.95,23000.0,1,128.78,1,D4_L18_Z1,2777867,20.179,25.0,0.7,4192,25.0,22977.0,2022-01-27T14:58:04.724Z
4712,3.95,18000.0,1,128.78,1,D4_L18_Z1,2792225,7.548,28.0,0.7,4192,40.0,18021.0,2022-01-27T15:00:28.307Z
4713,1.9,20000.0,1,90.834,1,D2_L8_Z1,2797937,20.195,29.0,0.8,4193,37.0,19981.0,2022-01-27T15:01:25.428Z
4714,3.95,23000.0,1,127.233,1,D4_L18_Z1,2877508,20.247,25.0,0.8,4194,25.0,23056.0,2022-01-27T15:14:41.154Z
4715,3.95,18000.0,1,127.233,1,D4_L18_Z1,2891798,11.322,29.0,0.7,4194,40.0,18017.0,2022-01-27T15:17:04.057Z
4716,1.9,20000.0,1,90.834,1,D2_L8_Z1,2897462,20.349,30.0,0.7,4195,38.0,19934.0,2022-01-27T15:18:00.698Z
4717,3.95,15000.0,1,127.233,1,D4_L18_Z1,2915551,20.247,29.0,0.9,4196,32.0,14951.0,2022-01-27T15:21:01.591Z
4718,3.95,18000.0,1,127.233,1,D4_L18_Z1,2929850,5.355,28.0,1.4,4196,33.0,17996.0,2022-01-27T15:23:24.584Z
4719,1.9,20000.0,1,90.834,1,D2_L8_Z1,2935516,20.212,28.0,0.5,4197,35.0,20014.0,2022-01-27T15:24:21.245Z
4720,3.95,10000.0,1,127.233,1,D4_L18_Z1,3001256,20.195,25.0,0.4,4198,25.0,9995.0,2022-01-27T15:35:18.658Z
4721,1.9,20000.0,1,90.834,1,D2_L8_Z1,3016821,20.212,27.0,0.6,4199,30.0,19966.0,2022-01-27T15:37:54.311Z
4722,3.95,10000.0,1,127.233,1,D4_L18_Z1,3341861,20.179,24.0,0.9,4200,24.0,10002.0,2022-01-27T16:32:04.775Z
4723,1.9,20000.0,1,90.834,1,D2_L8_Z1,4572269,20.281,25.0,0.8,4201,30.0,19989.0,2022-01-27T19:57:09.095Z
4724,6.0,20000.0,1,147.717,1,D6_L23_Z1,10744019,20.179,25.0,1.5,4202,25.0,20024.0,2022-01-28T13:05:47.784Z
4725,2.95,20000.0,1,96.084,1,D3_L12_Z1,10759104,20.195,27.0,0.5,4203,34.0,20011.0,2022-01-28T13:08:18.637Z
4726,6.0,20000.0,1,147.717,1,D6_L23_Z1,10768289,20.281,27.0,1.4,4204,35.0,20031.0,2022-01-28T13:09:50.489Z
4727,6.0,20000.0,1,147.717,1,D6_L23_Z1,10809588,20.212,25.0,1.3,4205,25.0,20033.0,2022-01-28T13:16:43.487Z
4728,2.95,20000.0,1,96.084,1,D3_L12_Z1,10815495,20.212,27.0,2.5,4206,32.0,20014.0,2022-01-28T13:17:42.558Z
4729,6.0,20000.0,1,147.717,1,D6_L23_Z1,10821880,20.212,27.0,1.7,4207,33.0,19990.0,2022-01-28T13:18:46.409Z
4730,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,11075104,20.332,24.0,0.8,4208,24.0,15999.0,2022-01-28T14:00:58.698Z
4731,3.95,15000.0,1,127.233,1,D4_L18_Z1,11080282,20.247,25.0,1.0,4209,27.0,14999.0,2022-01-28T14:01:50.479Z
4732,6.0,20000.0,1,147.717,1,D6_L23_Z1,11087459,20.179,25.0,0.9,4210,30.0,20002.0,2022-01-28T14:03:02.251Z
4733,1.9,15000.0,1,90.834,1,D2_L8_Z1,11093572,20.382,27.0,0.6,4211,33.0,15023.0,2022-01-28T14:04:03.382Z
4734,8.0,15000.0,1,133.498,1,D8_90GRADI_Z2,11254425,20.23,25.0,1.7,4212,25.0,15013.0,2022-01-28T14:30:51.943Z
4735,3.95,15000.0,1,127.233,1,D4_L18_Z1,11258167,20.111,25.0,1.0,4213,27.0,14937.0,2022-01-28T14:31:29.364Z
4736,6.0,24000.0,1,147.717,1,D6_L23_Z1,11265432,20.281,25.0,1.1,4214,30.0,24028.0,2022-01-28T14:32:42.015Z
4737,1.9,15000.0,1,90.834,1,D2_L8_Z1,11271146,20.247,27.0,1.1,4215,35.0,14953.0,2022-01-28T14:33:39.156Z
4738,8.0,12000.0,1,133.498,1,D8_90GRADI_Z2,11674990,20.247,24.0,1.0,4216,24.0,12008.0,2022-01-28T15:40:57.675Z
4739,3.95,15000.0,1,127.233,1,D4_L18_Z1,11823381,20.264,27.0,0.9,4217,32.0,15046.0,2022-01-28T16:05:41.614Z
4740,6.0,24000.0,1,147.717,1,D6_L23_Z1,12265858,20.179,29.0,1.9,4218,35.0,24044.0,2022-01-28T17:19:26.470Z
4741,1.9,15000.0,1,90.834,1,D2_L8_Z1,12577568,20.162,33.0,1.0,4219,45.0,14931.0,2022-01-28T18:11:23.631Z
4742,3.95,20000.0,1,127.233,1,D4_L18_Z1,91733,20.212,14.0,1.9,4220,14.0,19911.0,2022-01-31T07:22:56.391Z
4743,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,240805,20.247,17.0,1.2,4221,17.0,15950.0,2022-01-31T07:47:47.127Z
4744,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,246281,20.247,18.0,1.2,4222,20.0,15922.0,2022-01-31T07:48:41.888Z
4745,3.95,15000.0,1,127.233,1,D4_L18_Z1,306003,20.128,22.0,0.8,4223,28.0,14925.0,2022-01-31T07:58:39.115Z
4746,6.0,24000.0,1,147.717,1,D6_L23_Z1,473108,20.349,27.0,1.1,4224,33.0,24019.0,2022-01-31T08:26:30.188Z
4747,1.9,15000.0,1,90.834,1,D2_L8_Z1,644435,20.128,32.0,0.3,4225,43.0,14947.0,2022-01-31T08:55:03.483Z
4748,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,3089398,20.162,25.0,1.9,4226,25.0,16004.0,2022-01-31T15:42:33.522Z
4749,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,3148532,20.145,24.0,1.8,4227,24.0,15963.0,2022-01-31T15:52:24.872Z
4750,3.95,24000.0,1,127.233,1,D4_L18_Z1,3157982,20.332,25.0,1.0,4228,29.0,24016.0,2022-01-31T15:53:59.374Z
4751,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,91527,20.195,18.0,1.3,4229,18.0,16023.0,2022-02-01T07:17:19.409Z
4752,3.95,20000.0,1,127.233,1,D4_L18_Z1,94874,20.247,18.0,1.0,4230,20.0,20026.0,2022-02-01T07:17:52.879Z
4753,1.5,24000.0,1,88.796,1,D1-5_L7_Z1,100444,20.195,19.0,0.7,4231,24.0,24019.0,2022-02-01T07:18:48.580Z
4754,1.5,20000.0,1,88.796,1,D1-5_L7_Z1,111919,10.982,22.0,0.4,4231,34.0,20076.0,2022-02-01T07:20:43.332Z
4755,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,262346,20.128,22.0,1.4,4232,22.0,16008.0,2022-02-01T07:45:47.622Z
4756,1.5,24000.0,1,88.796,1,D1-5_L7_Z1,265635,20.281,22.0,0.6,4233,24.0,24014.0,2022-02-01T07:46:20.512Z
4757,3.95,20000.0,1,127.233,1,D4_L18_Z1,270658,20.332,23.0,0.8,4234,30.0,20037.0,2022-02-01T07:47:10.743Z
4758,1.5,20000.0,1,88.796,1,D1-5_L7_Z1,275090,20.212,24.0,0.5,4235,30.0,10426.0,2022-02-01T07:47:55.064Z
4759,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,305235,20.247,23.0,1.6,4236,23.0,15969.0,2022-02-01T07:52:56.518Z
4760,1.5,24000.0,1,88.796,1,D1-5_L7_Z1,308525,20.349,23.0,0.9,4237,27.0,24010.0,2022-02-01T07:53:29.419Z
4761,3.95,20000.0,1,127.233,1,D4_L18_Z1,313552,20.298,24.0,1.4,4238,32.0,20034.0,2022-02-01T07:54:19.689Z
4762,1.5,20000.0,1,88.796,1,D1-5_L7_Z1,318202,20.23,24.0,0.6,4239,32.0,20060.0,2022-02-01T07:55:06.190Z
4763,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,444823,20.212,25.0,1.9,4240,25.0,16025.0,2022-02-01T08:16:12.420Z
4764,1.5,24000.0,1,88.796,1,D1-5_L7_Z1,497308,20.094,27.0,0.7,4241,32.0,24024.0,2022-02-01T08:24:57.278Z
4765,3.95,16000.0,1,127.233,1,D4_L18_Z1,622667,20.128,34.0,0.8,4242,45.0,15940.0,2022-02-01T08:45:50.890Z
4766,1.5,20000.0,1,88.796,1,D1-5_L7_Z1,701715,20.145,30.0,0.7,4243,35.0,19998.0,2022-02-01T08:59:01.383Z
4767,8.0,16000.0,1,133.498,1,D8_90GRADI_Z2,1032776,20.281,25.0,1.8,4244,25.0,16010.0,2022-02-01T09:54:12.054Z
4768,1.5,24000.0,1,88.796,1,D1-5_L7_Z1,1304197,20.145,29.0,0.9,4245,35.0,24013.0,2022-02-01T10:39:26.314Z
4769,3.95,16000.0,1,127.233,1,D4_L18_Z1,2381456,20.417,37.0,1.1,4246,47.0,16017.0,2022-02-01T13:38:59.107Z
4770,1.5,20000.0,1,88.796,1,D1-5_L7_Z1,2902881,20.212,27.0,0.9,4247,27.0,20035.0,2022-02-01T15:05:53.455Z
4771,6.0,18000.0,1,147.717,1,D6_L23_Z1,2901992,20.179,25.0,1.9,4248,24.0,17969.0,2022-02-02T15:05:45.287Z
