,idChiave,statorCelsius,LUNG,numTP,spindleRpm,@timestamp,VibromPeak,UTE,statoRot,CurrentPeak,bearingsCelsius,DIAM,rpmSetPoint,ist_acc
673,5657,34.0,121.846,1,9996.0,2021-07-29T12:15:58.867Z,1.1,LEITZ6MM,1,12.375,26.0,6.0,10000.0,2610263
674,5657,35.0,121.846,1,10006.0,2021-07-29T12:22:05.993Z,0.8,LEITZ6MM,1,0.594,26.0,6.0,10000.0,2646975
675,5658,36.0,126.15,1,17999.0,2021-07-29T12:24:02.715Z,0.4,SCHROB10MM,1,17.707,26.0,9.68,18000.0,2658647
676,5659,25.0,121.846,1,10001.0,2021-07-30T05:22:28.409Z,0.3,LEITZ6MM,1,16.163,25.0,6.0,10000.0,33726
677,5659,29.0,121.846,1,17994.0,2021-07-30T05:25:08.754Z,0.4,LEITZ6MM,1,17.445,24.0,6.0,18000.0,49760
678,5659,29.0,121.846,1,10002.0,2021-07-30T05:25:10.124Z,0.7,LEITZ6MM,1,12.312,24.0,6.0,10000.0,49897
679,5659,31.0,121.846,1,9995.0,2021-07-30T05:26:52.457Z,0.2,LEITZ6MM,1,0.453,24.0,6.0,10000.0,60130
680,5659,35.0,121.846,1,10001.0,2021-07-30T05:32:59.157Z,0.2,LEITZ6MM,1,0.608,25.0,6.0,10000.0,96799
681,5660,36.0,126.15,1,18011.0,2021-07-30T05:35:43.992Z,0.5,SCHROB10MM,1,18.146,25.0,9.68,18000.0,113282
682,5661,26.0,126.15,1,18001.0,2021-07-30T05:55:45.617Z,0.5,SCHROB10MM,1,17.919,26.0,9.68,18000.0,233441
683,5662,26.0,126.15,1,17990.0,2021-07-30T06:08:56.330Z,0.5,SCHROB10MM,1,16.999,26.0,9.68,18000.0,312510
684,5663,25.0,126.15,1,17985.0,2021-07-30T06:45:05.936Z,0.6,SCHROB10MM,1,17.778,25.0,9.68,18000.0,529464
685,5665,25.0,121.846,1,10002.0,2021-07-30T07:09:42.049Z,0.3,LEITZ6MM,1,16.418,25.0,6.0,10000.0,84105
686,5666,27.0,125.059,1,14990.0,2021-07-30T07:10:58.630Z,1.2,90GRFREES,1,15.689,25.0,54.02,15000.0,91763
687,5667,29.0,126.15,1,18006.0,2021-07-30T07:11:59.461Z,0.6,SCHROB10MM,1,17.933,25.0,9.68,18000.0,97846
688,5668,25.0,126.15,1,17987.0,2021-07-30T08:19:40.602Z,0.7,SCHROB10MM,1,17.933,25.0,9.68,18000.0,503954
689,5669,24.0,126.15,1,17992.0,2021-07-30T09:13:31.852Z,0.7,SCHROB10MM,1,17.962,25.0,9.68,18000.0,827074
690,5670,26.0,126.15,1,17989.0,2021-07-30T11:10:49.900Z,0.7,SCHROB10MM,1,16.878,26.0,9.68,18000.0,27285
691,5675,0.0,,,0.0,2021-08-02T06:42:29.001Z,,,1,7.367,0.0,,0.0,630073
692,5681,0.0,,,0.0,2021-08-02T09:37:36.140Z,,,1,7.461,0.0,,0.0,1680769
693,5689,0.0,,,0.0,2021-08-05T05:44:06.053Z,,,1,7.493,0.0,,0.0,216176
694,5693,0.0,,,0.0,2021-08-05T06:49:51.830Z,,,1,7.477,0.0,,0.0,610748
695,5695,0.0,,,0.0,2021-08-05T07:22:09.881Z,,,1,7.493,0.0,,0.0,103366
696,5698,0.0,,,0.0,2021-08-05T08:07:31.716Z,,,1,7.32,0.0,,0.0,375543
697,5701,0.0,,,0.0,2021-08-05T09:38:23.487Z,,,1,7.367,0.0,,0.0,920707
698,5704,0.0,,,0.0,2021-08-05T10:53:31.196Z,,,1,7.446,0.0,,0.0,1371467
699,5671,25.0,126.15,1,18011.0,2021-07-30T12:49:37.386Z,0.7,SCHROB10MM,1,18.025,25.0,9.68,18000.0,417811
700,5672,26.0,126.15,1,17988.0,2021-07-30T14:48:52.153Z,0.7,SCHROB10MM,1,17.509,26.0,9.68,18000.0,889195
701,5673,26.0,126.15,1,18007.0,2021-08-02T05:46:16.375Z,0.7,SCHROB10MM,1,17.169,25.0,9.68,18000.0,292816
702,5674,26.0,126.15,1,17992.0,2021-08-02T06:10:14.489Z,0.7,SCHROB10MM,1,18.054,26.0,9.68,18000.0,436625
703,5676,26.0,126.15,1,18002.0,2021-08-02T06:45:27.964Z,0.8,SCHROB10MM,1,18.117,26.0,9.68,18000.0,647969
704,5677,24.0,126.15,1,17995.0,2021-08-02T07:12:06.442Z,0.7,SCHROB10MM,1,17.657,25.0,9.68,18000.0,807814
705,5678,25.0,126.15,1,18012.0,2021-08-02T07:56:11.806Z,0.7,SCHROB10MM,1,17.87,25.0,9.68,18000.0,1072346
706,5679,26.0,126.15,1,17989.0,2021-08-02T08:16:52.758Z,0.8,SCHROB10MM,1,18.054,26.0,9.68,18000.0,1196439
707,5680,26.0,126.15,1,17999.0,2021-08-02T08:45:44.967Z,0.8,SCHROB10MM,1,17.721,26.0,9.68,18000.0,1369657
708,5682,25.0,126.15,1,17989.0,2021-08-02T09:41:15.374Z,0.6,SCHROB10MM,1,17.855,25.0,9.68,18000.0,1702692
709,5683,24.0,126.15,1,18009.0,2021-08-02T11:03:10.388Z,0.7,SCHROB10MM,1,18.224,25.0,9.68,18000.0,2194185
710,5684,25.0,126.15,1,18017.0,2021-08-02T12:15:30.922Z,0.7,SCHROB10MM,1,18.011,26.0,9.68,18000.0,2628231
711,5685,24.0,126.15,1,18007.0,2021-08-02T13:17:31.076Z,0.6,SCHROB10MM,1,18.025,25.0,9.68,18000.0,3000240
712,5686,24.0,126.15,1,18005.0,2021-08-03T05:08:13.360Z,0.7,SCHROB10MM,1,16.928,24.0,9.68,18000.0,108276
713,5687,25.0,126.15,1,17984.0,2021-08-03T06:01:01.511Z,0.7,SCHROB10MM,1,18.068,25.0,9.68,18000.0,425087
714,5688,25.0,126.15,1,18002.0,2021-08-03T06:12:47.711Z,0.7,SCHROB10MM,1,16.864,25.0,9.68,18000.0,495706
715,5690,24.0,121.846,1,9995.0,2021-08-05T05:44:25.953Z,0.2,LEITZ6MM,1,16.114,25.0,6.0,10000.0,218166
716,5691,25.0,126.15,1,18011.0,2021-08-05T05:45:10.024Z,0.5,SCHROB10MM,1,18.33,24.0,9.68,18000.0,222573
717,5691,28.0,126.15,1,17798.0,2021-08-05T05:47:02.495Z,0.8,SCHROB10MM,1,0.531,25.0,9.68,18000.0,233820
718,5692,30.0,126.15,1,17826.0,2021-08-05T05:56:35.783Z,0.5,SCHROB10MM,1,17.579,27.0,9.68,18000.0,291148
719,5694,25.0,121.846,1,9905.0,2021-08-05T06:50:21.071Z,0.3,LEITZ6MM,1,16.149,25.0,6.0,10000.0,613672
720,5696,24.0,121.846,1,10000.0,2021-08-05T07:22:55.742Z,0.3,LEITZ6MM,1,15.781,24.0,6.0,10000.0,107952
721,5697,26.0,126.15,1,17985.0,2021-08-05T07:24:12.774Z,0.5,SCHROB10MM,1,17.537,24.0,9.68,18000.0,115655
722,5699,26.0,121.846,1,10002.0,2021-08-05T08:08:15.177Z,0.3,LEITZ6MM,1,16.454,26.0,6.0,10000.0,379889
723,5700,30.0,126.15,1,17997.0,2021-08-05T08:10:13.620Z,0.5,SCHROB10MM,1,17.671,26.0,9.68,18000.0,391733
724,5702,25.0,121.846,1,9999.0,2021-08-05T09:39:11.278Z,0.3,LEITZ6MM,1,16.255,25.0,6.0,10000.0,925486
725,5703,28.0,126.15,1,18004.0,2021-08-05T09:41:09.561Z,0.6,SCHROB10MM,1,18.117,26.0,9.68,18000.0,937314
726,5705,26.0,121.846,1,9999.0,2021-08-05T10:53:47.616Z,0.3,LEITZ6MM,1,16.454,26.0,6.0,10000.0,1373109
727,5706,26.0,126.15,1,17999.0,2021-08-05T10:54:27.447Z,0.4,SCHROB10MM,1,18.542,26.0,9.68,18000.0,1377092
728,5707,25.0,126.15,1,18002.0,2021-08-05T11:24:02.500Z,0.6,SCHROB10MM,1,18.287,27.0,9.68,18000.0,1554593
729,5708,26.0,126.15,1,18000.0,2021-08-05T11:34:54.806Z,0.7,SCHROB10MM,1,18.132,26.0,9.68,18000.0,1619822
730,5709,27.0,126.15,1,18007.0,2021-08-05T11:40:18.844Z,0.6,SCHROB10MM,1,17.962,27.0,9.68,18000.0,1652225
731,5710,26.0,126.15,1,17994.0,2021-08-05T11:54:14.484Z,0.6,SCHROB10MM,1,18.195,26.0,9.68,18000.0,1735787
732,5711,28.0,126.15,1,17987.0,2021-08-05T11:59:00.101Z,0.6,SCHROB10MM,1,17.997,28.0,9.68,18000.0,1764348
733,5712,28.0,126.15,1,18017.0,2021-08-05T12:05:23.870Z,0.6,SCHROB10MM,1,18.408,28.0,9.68,18000.0,1802724
734,5713,29.0,126.15,1,17999.0,2021-08-05T12:10:15.627Z,0.7,SCHROB10MM,1,18.514,29.0,9.68,18000.0,1831899
735,5714,29.0,126.15,1,18002.0,2021-08-05T12:16:37.206Z,0.6,SCHROB10MM,1,18.16,29.0,9.68,18000.0,1870056
736,5715,28.0,126.15,1,18010.0,2021-08-05T12:22:06.604Z,0.7,SCHROB10MM,1,18.436,29.0,9.68,18000.0,1902995
737,5716,31.0,126.15,1,18005.0,2021-08-05T12:26:39.491Z,0.6,SCHROB10MM,1,18.089,30.0,9.68,18000.0,1930283
738,5717,25.0,126.15,1,17994.0,2021-08-05T12:48:00.772Z,0.6,SCHROB10MM,1,18.287,27.0,9.68,18000.0,2058408
739,5718,29.0,126.15,1,18001.0,2021-08-05T12:53:07.929Z,0.6,SCHROB10MM,1,17.778,29.0,9.68,18000.0,2089123
740,5719,29.0,126.15,1,17999.0,2021-08-05T12:58:01.256Z,0.6,SCHROB10MM,1,18.011,29.0,9.68,18000.0,2118455
741,5720,31.0,126.15,1,17992.0,2021-08-05T13:02:21.663Z,0.6,SCHROB10MM,1,18.224,30.0,9.68,18000.0,2144495
742,5721,32.0,126.15,1,18004.0,2021-08-05T13:06:28.729Z,0.6,SCHROB10MM,1,17.947,30.0,9.68,18000.0,2169201
743,5722,24.0,126.15,1,17994.0,2021-08-06T06:38:46.706Z,0.5,SCHROB10MM,1,17.126,25.0,9.68,18000.0,174797
744,5723,25.0,126.15,1,17999.0,2021-08-06T07:10:41.640Z,0.6,SCHROB10MM,1,17.813,26.0,9.68,18000.0,366288
745,5724,24.0,126.15,1,18007.0,2021-08-06T08:36:10.141Z,0.6,SCHROB10MM,1,18.054,25.0,9.68,18000.0,879131
746,5725,26.0,126.15,1,18016.0,2021-08-06T09:03:41.344Z,0.6,SCHROB10MM,1,18.025,26.0,9.68,18000.0,1044249
747,5726,26.0,126.15,1,18007.0,2021-08-06T09:05:45.445Z,0.5,SCHROB10MM,1,17.657,26.0,9.68,18000.0,1056659
748,5727,24.0,121.846,1,17985.0,2021-08-17T07:19:33.217Z,0.4,LEITZ6MM,1,17.799,24.0,6.0,18000.0,89446
749,5727,25.0,121.846,1,10001.0,2021-08-17T07:19:53.337Z,0.5,LEITZ6MM,1,11.745,24.0,6.0,10000.0,91458
750,5728,25.0,121.846,1,18011.0,2021-08-17T07:49:05.840Z,0.4,LEITZ6MM,1,17.629,25.0,6.0,18000.0,266706
751,5728,26.0,121.846,1,9995.0,2021-08-17T07:49:15.330Z,0.6,LEITZ6MM,1,12.538,25.0,6.0,10000.0,267655
752,5729,34.0,126.15,1,18004.0,2021-08-17T07:56:23.596Z,0.5,SCHROB10MM,1,17.579,26.0,9.68,18000.0,310481
753,5730,28.0,121.846,1,17999.0,2021-08-17T08:03:05.272Z,0.4,LEITZ6MM,1,18.45,27.0,6.0,18000.0,350648
754,5730,28.0,121.846,1,10000.0,2021-08-17T08:03:12.602Z,0.6,LEITZ6MM,1,11.901,27.0,6.0,10000.0,351381
755,5731,35.0,126.15,1,17997.0,2021-08-17T08:10:11.848Z,0.6,SCHROB10MM,1,17.721,26.0,9.68,18000.0,393305
756,5732,25.0,126.15,1,17997.0,2021-08-19T06:32:56.914Z,0.7,SCHROB10MM,1,17.523,24.0,9.68,18000.0,203885
757,5733,24.0,126.15,1,17995.0,2021-08-20T09:30:17.556Z,0.7,SCHROB10MM,1,17.261,24.0,9.68,18000.0,1475092
758,5734,26.0,126.15,1,18007.0,2021-08-20T10:50:03.663Z,0.6,SCHROB10MM,1,17.487,25.0,9.68,18000.0,1953696
759,5735,25.0,126.15,1,18004.0,2021-08-20T11:18:54.728Z,0.7,SCHROB10MM,1,18.025,25.0,9.68,18000.0,2126800
760,5736,26.0,126.15,1,17995.0,2021-08-20T11:27:11.075Z,0.7,SCHROB10MM,1,18.273,26.0,9.68,18000.0,2176434
761,5737,26.0,126.15,1,18009.0,2021-08-23T05:36:10.746Z,0.7,SCHROB10MM,1,17.657,25.0,9.68,18000.0,197092
762,5738,25.0,126.15,1,18009.0,2021-08-23T05:52:01.378Z,0.7,SCHROB10MM,1,17.933,25.0,9.68,18000.0,292154
763,5739,25.0,126.15,1,17995.0,2021-08-23T06:16:41.267Z,0.7,SCHROB10MM,1,17.657,25.0,9.68,18000.0,440141
764,5740,24.0,115.05,1,7999.0,2021-08-23T06:28:18.766Z,0.3,TAFELFREES,1,13.168,25.0,137.309,4000.0,509890
765,5741,25.0,126.15,1,18011.0,2021-08-23T09:45:32.827Z,0.8,SCHROB10MM,1,17.629,25.0,9.68,18000.0,1693279
766,5742,25.0,126.15,1,18006.0,2021-08-23T11:22:16.692Z,0.7,SCHROB10MM,1,18.273,26.0,9.68,18000.0,2273657
767,5743,25.0,119.629,1,18000.0,2021-08-23T11:45:14.863Z,0.3,SCHROB12MM_25,1,16.454,26.0,11.87,18000.0,2411472
768,5744,34.0,126.15,1,18001.0,2021-08-23T11:50:27.237Z,0.4,SCHROB10MM,1,17.827,29.0,9.68,18000.0,2442709
769,5745,25.0,111.539,1,18012.0,2021-08-23T13:28:57.574Z,1.7,GRAVEERFREES,1,18.287,25.0,10.0,18000.0,3033734
770,5760,0.0,,,0.0,2021-08-24T10:10:10.239Z,,,1,7.446,0.0,,0.0,1809980
771,5762,0.0,,,0.0,2021-08-24T11:15:18.510Z,,,1,7.383,0.0,,0.0,2200802
772,5763,0.0,,,0.0,2021-08-24T11:15:49.980Z,,,1,7.461,0.0,,0.0,2203949
773,5764,0.0,,,0.0,2021-08-24T11:17:02.091Z,,,1,7.43,0.0,,0.0,2211160
774,5766,0.0,,,0.0,2021-08-24T13:01:24.864Z,,,1,7.383,0.0,,0.0,2837429
775,5767,0.0,,,0.0,2021-08-24T13:08:58.670Z,,,1,7.4,0.0,,0.0,2882809
776,5823,0.0,,,0.0,2021-08-30T11:07:44.464Z,,,1,7.367,0.0,,0.0,2199667
777,5827,0.0,,,0.0,2021-08-30T11:24:11.179Z,,,1,7.43,0.0,,0.0,2298337
778,5830,0.0,,,0.0,2021-08-30T11:41:08.045Z,,,1,7.508,0.0,,0.0,2400022
779,5833,0.0,,,0.0,2021-08-31T07:47:27.027Z,,,1,7.4,0.0,,0.0,1004899
780,5838,0.0,,,0.0,2021-08-31T08:52:49.997Z,,,1,7.508,0.0,,0.0,1397185
781,5841,0.0,,,0.0,2021-08-31T12:09:57.429Z,,,1,7.493,0.0,,0.0,2579895
782,5841,0.0,,,0.0,2021-08-31T12:14:29.046Z,,,1,0.8,0.0,,0.0,2607056
783,5841,0.0,,,0.0,2021-08-31T12:14:58.077Z,,,1,1.429,0.0,,0.0,2609959
784,5841,0.0,,,0.0,2021-08-31T12:17:36.912Z,,,1,0.926,0.0,,0.0,2625842
785,5841,0.0,,,0.0,2021-08-31T12:18:34.453Z,,,1,1.445,0.0,,0.0,2631596
786,5841,0.0,,,0.0,2021-08-31T12:19:21.345Z,,,1,1.004,0.0,,0.0,2636285
787,5841,0.0,,,0.0,2021-08-31T12:19:50.195Z,,,1,1.492,0.0,,0.0,2639170
788,5841,0.0,,,0.0,2021-08-31T12:20:45.747Z,,,1,0.753,0.0,,0.0,2644725
789,5841,0.0,,,0.0,2021-08-31T12:21:14.788Z,,,1,1.522,0.0,,0.0,2647629
790,5841,0.0,,,0.0,2021-08-31T12:22:00.759Z,,,1,0.863,0.0,,0.0,2652226
791,5841,0.0,,,0.0,2021-08-31T12:22:29.600Z,,,1,1.412,0.0,,0.0,2655110
792,5841,0.0,,,0.0,2021-08-31T12:23:25.181Z,,,1,0.643,0.0,,0.0,2660668
793,5841,0.0,,,0.0,2021-08-31T12:23:54.202Z,,,1,1.553,0.0,,0.0,2663570
794,5841,0.0,,,0.0,2021-08-31T12:25:09.004Z,,,1,1.476,0.0,,0.0,2671050
795,5841,0.0,,,0.0,2021-08-31T12:24:40.164Z,,,1,0.941,0.0,,0.0,2668166
796,5841,0.0,,,0.0,2021-08-31T12:26:04.576Z,,,1,0.926,0.0,,0.0,2676607
797,5841,0.0,,,0.0,2021-08-31T12:26:33.607Z,,,1,1.492,0.0,,0.0,2679510
798,5841,0.0,,,0.0,2021-08-31T12:27:19.568Z,,,1,0.753,0.0,,0.0,2684106
799,5841,0.0,,,0.0,2021-08-31T12:27:59.009Z,,,1,0.831,0.0,,0.0,2688050
800,5841,0.0,,,0.0,2021-08-31T12:27:48.419Z,,,1,1.492,0.0,,0.0,2686991
801,5841,0.0,,,0.0,2021-08-31T12:28:56.811Z,,,1,1.445,0.0,,0.0,2693830
802,5841,0.0,,,0.0,2021-08-31T12:29:07.891Z,,,1,0.878,0.0,,0.0,2694938
803,5841,0.0,,,0.0,2021-08-31T12:30:05.693Z,,,1,1.445,0.0,,0.0,2700718
804,5841,0.0,,,0.0,2021-08-31T12:30:16.763Z,,,1,0.722,0.0,,0.0,2701825
805,5841,0.0,,,0.0,2021-08-31T12:31:25.645Z,,,1,0.878,0.0,,0.0,2708713
806,5841,0.0,,,0.0,2021-08-31T12:31:14.575Z,,,1,1.569,0.0,,0.0,2707606
807,5843,0.0,,,0.0,2021-09-01T05:17:07.241Z,,,1,7.383,0.0,,0.0,102989
808,5845,0.0,,,0.0,2021-09-01T07:01:08.003Z,,,1,7.604,0.0,,0.0,727057
809,5746,29.0,111.539,1,18002.0,2021-08-23T13:33:08.148Z,0.6,GRAVEERFREES,1,17.799,27.0,10.0,18000.0,3058791
810,5747,31.0,111.539,1,18006.0,2021-08-23T13:36:33.221Z,0.6,GRAVEERFREES,1,18.011,28.0,10.0,18000.0,3079298
811,5748,25.0,111.539,1,17999.0,2021-08-24T05:19:29.877Z,0.5,GRAVEERFREES,1,17.565,25.0,10.0,18000.0,65966
812,5749,28.0,111.539,1,17999.0,2021-08-24T05:24:13.020Z,0.6,GRAVEERFREES,1,17.735,26.0,10.0,18000.0,94280
813,5750,30.0,111.539,1,18000.0,2021-08-24T05:27:34.322Z,0.6,GRAVEERFREES,1,17.551,26.0,10.0,18000.0,114410
814,5751,26.0,121.846,1,10010.0,2021-08-24T05:38:30.109Z,0.3,LEITZ6MM,1,15.965,26.0,6.0,10000.0,179988
815,5752,32.0,125.528,1,18002.0,2021-08-24T05:41:09.861Z,0.6,SCHROB10MM,1,18.252,26.0,9.68,18000.0,195963
816,5753,26.0,121.846,1,10003.0,2021-08-24T05:58:39.653Z,0.3,LEITZ6MM,1,15.951,25.0,6.0,10000.0,300941
817,5754,26.0,111.539,1,18000.0,2021-08-24T05:59:14.273Z,1.3,GRAVEERFREES,1,17.367,25.0,10.0,18000.0,304403
818,5755,27.0,125.528,1,18012.0,2021-08-24T05:59:55.054Z,0.6,SCHROB10MM,1,18.16,25.0,9.68,18000.0,308481
819,5756,26.0,125.534,1,18001.0,2021-08-24T07:04:23.132Z,0.7,SCHROB10MM,1,17.721,25.0,9.68,18000.0,695284
820,5757,25.0,125.534,1,18009.0,2021-08-24T07:52:16.290Z,0.6,SCHROB10MM,1,17.487,25.0,9.68,18000.0,982596
821,5758,25.0,125.534,1,17984.0,2021-08-24T08:32:45.052Z,0.6,SCHROB10MM,1,17.933,26.0,9.68,18000.0,1225469
822,5759,26.0,125.534,1,17999.0,2021-08-24T09:02:01.805Z,0.6,SCHROB10MM,1,17.799,27.0,9.68,18000.0,1401142
823,5761,26.0,125.534,1,18012.0,2021-08-24T10:10:38.089Z,0.6,SCHROB10MM,1,18.486,26.0,9.68,18000.0,1812765
824,5765,25.0,125.534,1,18009.0,2021-08-24T11:20:36.344Z,0.7,SCHROB10MM,1,17.487,25.0,9.68,18000.0,2232585
825,5768,26.0,125.534,1,18019.0,2021-08-24T13:10:01.871Z,0.5,SCHROB10MM,1,17.778,26.0,9.68,18000.0,2889129
826,5769,26.0,125.534,1,17995.0,2021-08-25T05:26:53.534Z,0.7,SCHROB10MM,1,17.459,25.0,9.68,18000.0,155692
827,5770,26.0,125.534,1,17999.0,2021-08-25T05:35:51.871Z,0.7,SCHROB10MM,1,18.528,26.0,9.68,18000.0,209525
828,5771,28.0,125.534,1,18019.0,2021-08-25T05:42:50.366Z,0.7,SCHROB10MM,1,18.132,27.0,9.68,18000.0,251374
829,5772,26.0,125.534,1,18002.0,2021-08-25T05:56:40.717Z,0.6,SCHROB10MM,1,17.643,26.0,9.68,18000.0,334408
830,5773,31.0,125.534,1,18020.0,2021-08-25T06:02:07.612Z,0.7,SCHROB10MM,1,18.379,28.0,9.68,18000.0,367097
831,5774,27.0,125.534,1,18014.0,2021-08-25T06:09:47.648Z,0.6,SCHROB10MM,1,18.606,27.0,9.68,18000.0,413100
832,5775,25.0,125.534,1,17994.0,2021-08-25T06:50:51.274Z,0.7,SCHROB10MM,1,17.87,25.0,9.68,18000.0,659459
833,5776,25.0,125.534,1,18014.0,2021-08-25T07:20:40.901Z,0.6,SCHROB10MM,1,17.947,26.0,9.68,18000.0,838419
834,5777,25.0,125.534,1,18004.0,2021-08-25T09:07:29.198Z,0.7,SCHROB10MM,1,17.855,25.0,9.68,18000.0,1479239
835,5778,26.0,125.534,1,17996.0,2021-08-25T10:05:03.760Z,0.6,SCHROB10MM,1,17.402,26.0,9.68,18000.0,1824690
836,5779,25.0,125.534,1,17990.0,2021-08-25T11:35:34.462Z,0.6,SCHROB10MM,1,18.394,25.0,9.68,18000.0,2367752
837,5780,26.0,125.534,1,18007.0,2021-08-25T12:00:34.194Z,0.7,SCHROB10MM,1,17.353,26.0,9.68,18000.0,2517723
838,5781,25.0,125.534,1,18007.0,2021-08-25T12:58:03.187Z,0.6,SCHROB10MM,1,17.445,25.0,9.68,18000.0,2862617
839,5782,25.0,125.534,1,18011.0,2021-08-25T13:24:20.460Z,0.6,SCHROB10MM,1,17.275,26.0,9.68,18000.0,3020342
840,5783,25.0,125.534,1,18009.0,2021-08-26T05:27:58.226Z,0.6,SCHROB10MM,1,17.169,24.0,9.68,18000.0,154391
841,5784,26.0,125.534,1,18006.0,2021-08-26T05:51:51.665Z,0.5,SCHROB10MM,1,17.643,26.0,9.68,18000.0,297733
842,5785,24.0,125.534,1,18021.0,2021-08-26T07:06:09.973Z,0.7,SCHROB10MM,1,17.855,24.0,9.68,18000.0,743557
843,5786,24.0,125.534,1,18002.0,2021-08-26T07:54:04.868Z,0.7,SCHROB10MM,1,17.693,25.0,9.68,18000.0,1031042
844,5787,26.0,125.534,1,18005.0,2021-08-26T08:26:42.839Z,0.6,SCHROB10MM,1,18.252,26.0,9.68,18000.0,1226836
845,5788,24.0,125.534,1,17999.0,2021-08-26T09:23:32.194Z,0.7,SCHROB10MM,1,18.358,24.0,9.68,18000.0,1567766
846,5789,26.0,121.846,1,10007.0,2021-08-26T09:41:42.581Z,0.2,LEITZ6MM,1,15.859,25.0,6.0,10000.0,1676803
847,5790,30.0,125.534,1,18007.0,2021-08-26T09:44:39.394Z,0.6,SCHROB10MM,1,18.379,25.0,9.68,18000.0,1694484
848,5791,26.0,125.534,1,18007.0,2021-08-26T10:58:12.014Z,0.7,SCHROB10MM,1,17.537,25.0,9.68,18000.0,2135739
849,5792,26.0,121.846,1,9998.0,2021-08-26T11:54:28.368Z,1.4,LEITZ6MM,1,16.206,27.0,6.0,10000.0,2473369
850,5793,30.0,106.599,1,12004.0,2021-08-26T11:56:19.820Z,1.3,LEITZ5MMKORT,1,16.1,27.0,5.0,12000.0,2484514
851,5794,35.0,125.534,1,17990.0,2021-08-26T12:00:48.654Z,0.6,SCHROB10MM,1,18.117,27.0,9.68,18000.0,2511397
852,5795,26.0,121.846,1,9999.0,2021-08-26T12:12:42.496Z,0.2,LEITZ6MM,1,16.531,26.0,6.0,10000.0,2582780
853,5796,26.0,125.534,1,18001.0,2021-08-26T12:13:28.576Z,0.6,SCHROB10MM,1,17.983,26.0,9.68,18000.0,2587388
854,5797,23.0,125.534,1,17987.0,2021-08-27T05:09:43.825Z,0.9,SCHROB10MM,1,17.275,23.0,9.68,18000.0,58243
855,5798,25.0,125.534,1,17990.0,2021-08-27T05:21:12.293Z,0.9,SCHROB10MM,1,17.062,24.0,9.68,18000.0,127089
856,5799,25.0,125.534,1,18010.0,2021-08-27T05:34:31.714Z,0.9,SCHROB10MM,1,17.275,25.0,9.68,18000.0,207030
857,5800,24.0,121.846,1,10011.0,2021-08-27T06:35:16.809Z,1.7,LEITZ6MM,1,16.326,24.0,6.0,10000.0,571534
858,5801,27.0,106.599,1,12000.0,2021-08-27T06:36:40.510Z,1.4,LEITZ5MMKORT,1,15.838,24.0,5.0,12000.0,579904
859,5802,33.0,125.534,1,18000.0,2021-08-27T06:39:58.463Z,0.5,SCHROB10MM,1,17.693,25.0,9.68,18000.0,599699
860,5803,25.0,125.534,1,18011.0,2021-08-27T07:02:07.405Z,0.6,SCHROB10MM,1,18.634,25.0,9.68,18000.0,732591
861,5804,25.0,125.534,1,17987.0,2021-08-27T08:15:26.666Z,0.6,SCHROB10MM,1,17.933,25.0,9.68,18000.0,1172510
862,5805,28.0,125.534,1,17994.0,2021-08-27T08:32:15.242Z,0.7,SCHROB10MM,1,17.813,27.0,9.68,18000.0,1273366
863,5806,25.0,121.846,1,10004.0,2021-08-27T09:22:25.971Z,0.3,LEITZ6MM,1,16.376,25.0,6.0,10000.0,1574434
864,5807,30.0,125.534,1,18004.0,2021-08-27T09:25:04.564Z,0.6,SCHROB10MM,1,17.735,25.0,9.68,18000.0,1590293
865,5808,24.0,121.846,1,17992.0,2021-08-27T11:06:55.874Z,1.4,LEITZ6MM,1,17.693,24.0,6.0,10000.0,2201414
866,5808,24.0,121.846,1,10000.0,2021-08-27T11:07:00.064Z,0.6,LEITZ6MM,1,12.432,24.0,6.0,10000.0,2201833
867,5808,31.0,121.846,1,9996.0,2021-08-27T11:10:11.677Z,0.3,LEITZ6MM,1,0.743,25.0,6.0,10000.0,2220994
868,5808,34.0,121.846,1,9997.0,2021-08-27T11:13:22.520Z,0.3,LEITZ6MM,1,0.637,25.0,6.0,10000.0,2240078
869,5808,35.0,121.846,1,18012.0,2021-08-27T11:16:38.243Z,0.4,LEITZ6MM,1,17.02,26.0,6.0,18000.0,2259650
870,5808,35.0,121.846,1,9999.0,2021-08-27T11:16:40.123Z,0.6,LEITZ6MM,1,12.418,26.0,6.0,10000.0,2259838
871,5808,35.0,121.846,1,10007.0,2021-08-27T11:19:07.676Z,0.3,LEITZ6MM,1,0.516,26.0,6.0,10000.0,2274593
872,5808,36.0,121.846,1,18002.0,2021-08-27T11:22:23.509Z,0.4,LEITZ6MM,1,17.112,26.0,6.0,18000.0,2294176
873,5808,36.0,121.846,1,9993.0,2021-08-27T11:22:24.989Z,0.6,LEITZ6MM,1,11.852,26.0,6.0,10000.0,2294324
874,5808,37.0,121.846,1,10003.0,2021-08-27T11:24:52.561Z,0.3,LEITZ6MM,1,0.453,27.0,6.0,10000.0,2309081
875,5809,37.0,125.534,1,17997.0,2021-08-27T11:31:39.268Z,0.7,SCHROB10MM,1,17.933,26.0,9.68,18000.0,2349751
876,5810,25.0,125.534,1,18007.0,2021-08-27T12:10:06.816Z,0.9,SCHROB10MM,1,17.799,25.0,9.68,18000.0,2580502
