,UTE,VibromPeak,rpmSetPoint,@timestamp,spindleRpm,bearingsCelsius,ist_acc,statorCelsius,numTP,idChiave,CurrentPeak,LUNG,DIAM,statoRot
1033,CANDELA_19D,0.7,15000.0,2020-11-25T10:57:45.005Z,14712.0,24.0,1792744,27.0,1,7033,2.023,147.5,19.0,1
1034,CANDELA_19D,0.8,15000.0,2020-11-25T10:57:49.815Z,14670.0,24.0,1793225,27.0,1,7033,1.802,147.5,19.0,1
1035,CANDELA_19D,0.9,15000.0,2020-11-25T10:57:50.985Z,14717.0,24.0,1793342,27.0,1,7033,3.757,147.5,19.0,1
1036,CANDELA_19D,0.8,15000.0,2020-11-25T10:57:51.145Z,14829.0,24.0,1793358,27.0,1,7033,1.632,147.5,19.0,1
1037,CANDELA_19D,0.8,15000.0,2020-11-25T10:57:45.425Z,14715.0,24.0,1792786,27.0,1,7033,3.825,147.5,19.0,1
1038,CANDELA_19D,0.6,15000.0,2020-11-25T10:57:46.085Z,14700.0,24.0,1792852,27.0,1,7033,1.394,147.5,19.0,1
1039,CANDELA_19D,0.8,15000.0,2020-11-25T10:57:52.555Z,14680.0,24.0,1793499,27.0,1,7033,2.057,147.5,19.0,1
1040,CANDELA_19D,0.9,15000.0,2020-11-25T10:57:53.025Z,14748.0,24.0,1793546,27.0,1,7033,1.921,147.5,19.0,1
1041,CANDELA_19D,0.8,15000.0,2020-11-25T10:57:46.505Z,14721.0,24.0,1792894,27.0,1,7033,3.179,147.5,19.0,1
1042,CANDELA_19D,0.6,15000.0,2020-11-25T10:57:47.415Z,14726.0,24.0,1792985,27.0,1,7033,1.853,147.5,19.0,1
1043,CANDELA_19D,0.8,15000.0,2020-11-25T11:14:34.692Z,9965.0,24.0,1893714,25.0,1,7035,20.162,147.5,19.0,1
1044,CANDELA_19D,0.9,15000.0,2020-11-25T11:15:18.072Z,14978.0,24.0,1898052,27.0,1,7036,20.162,147.5,19.0,1
1045,CANDELA_19D,0.9,15000.0,2020-11-25T11:28:46.642Z,15039.0,25.0,1978910,25.0,1,7037,20.212,147.5,19.0,1
1046,CANDELA_19D,0.6,15000.0,2020-11-25T11:30:19.101Z,14912.0,25.0,1988156,27.0,1,7039,20.23,147.5,19.0,1
1047,CANDELA_16COLTE,2.1,22000.0,2020-11-25T13:13:33.315Z,21980.0,24.0,2607585,25.0,1,7041,20.212,144.029,16.0,1
1048,CANDELA_16COLTE,1.2,22000.0,2020-11-25T13:42:46.364Z,21998.0,23.0,2782892,24.0,1,7042,20.298,144.029,16.0,1
1049,CANDELA_16COLTE,1.4,22000.0,2020-11-25T14:01:58.730Z,22006.0,24.0,2898130,25.0,1,7043,20.212,144.029,16.0,1
1050,CANDE_10,1.2,18000.0,2020-11-25T14:03:39.099Z,18015.0,25.0,2908167,38.0,1,7044,20.281,125.0,8.5,1
1051,CANDELA_19D,0.9,15000.0,2020-11-27T08:09:46.952Z,14871.0,20.0,734183,20.0,1,7045,20.212,147.5,19.0,1
1052,CANDELA_19D,0.5,15000.0,2020-11-27T08:55:24.044Z,14932.0,22.0,1007889,22.0,1,7046,20.212,147.5,19.0,1
1053,CANDELA_19D,0.7,15000.0,2020-11-27T09:37:07.165Z,14930.0,22.0,1258198,23.0,1,7047,20.212,147.5,19.0,1
1054,CANDELA_19D,0.9,15000.0,2020-11-27T09:46:29.932Z,14961.0,23.0,1314474,23.0,1,7048,20.247,147.5,19.0,1
1055,CANDELA_19D,0.7,15000.0,2020-11-27T09:48:18.934Z,14848.0,23.0,1325374,25.0,1,7049,20.179,147.5,19.0,1
1056,CANDELA_16COLTE,1.5,22000.0,2020-11-27T09:55:42.719Z,21940.0,23.0,1369752,24.0,1,7050,20.281,144.029,16.0,1
1057,CANDELA_16COLTE,1.3,22000.0,2020-11-27T10:24:44.062Z,21690.0,24.0,1543884,24.0,1,7051,20.298,144.029,16.0,1
1058,CANDELA_16COLTE,1.0,22000.0,2020-11-27T10:34:33.360Z,21745.0,25.0,1602813,25.0,1,7052,20.281,144.029,16.0,1
1059,CANDELA_16COLTE,1.0,22000.0,2020-11-27T10:34:34.140Z,21853.0,25.0,1602891,25.0,1,7052,8.262,144.029,16.0,1
1060,CANDELA_19D,0.5,15000.0,2020-11-27T11:42:05.284Z,14909.0,24.0,2008000,24.0,1,7053,20.264,147.5,19.0,1
1061,CANDELA_19D,0.5,15000.0,2020-11-27T11:43:19.285Z,14891.0,24.0,2015400,27.0,1,7054,20.212,147.5,19.0,1
1062,CANDELA_19D,0.5,15000.0,2020-11-27T13:49:06.598Z,14875.0,25.0,2770121,25.0,1,7055,20.212,147.5,19.0,1
1063,CANDE_10,0.5,18000.0,2020-11-27T14:02:05.548Z,18002.0,23.0,2848015,24.0,1,7056,20.247,125.0,8.5,1
1064,CANDELA_5,1.7,18000.0,2020-11-27T14:02:51.889Z,17907.0,24.0,2852649,27.0,1,7057,20.128,119.4,5.0,1
1065,CANDELA_19D,1.1,15000.0,2020-11-30T10:41:10.870Z,14934.0,22.0,1593868,23.0,1,7058,20.212,147.5,19.0,1
1066,CANDE_10,0.6,18000.0,2020-11-30T10:52:52.380Z,17969.0,23.0,1664018,24.0,1,7059,20.195,125.0,8.5,1
1067,CANDELA_16COLTE,2.3,22000.0,2020-11-30T11:13:12.497Z,21940.0,23.0,1786028,25.0,1,7061,20.247,144.029,16.0,1
1068,CANDELA_16COLTE,2.7,22000.0,2020-11-30T11:17:11.441Z,21930.0,25.0,1809922,27.0,1,7062,20.128,144.029,16.0,1
1069,CANDELA_16COLTE,4.3,22000.0,2020-11-30T11:31:30.883Z,21945.0,24.0,1895865,25.0,1,7063,20.212,144.029,16.0,1
1070,CANDELA_16COLTE,1.7,22000.0,2020-11-30T11:43:58.904Z,21984.0,25.0,1970666,27.0,1,7064,20.179,144.029,16.0,1
1071,CANDELA_16COLTE,2.1,22000.0,2020-11-30T11:47:38.217Z,21953.0,27.0,1992597,29.0,1,7065,20.247,144.029,16.0,1
1072,CANDELA_16COLTE,4.2,22000.0,2020-11-30T11:54:34.333Z,21939.0,24.0,2034208,25.0,1,7066,20.247,144.029,16.0,1
1073,CANDELA_16COLTE,4.4,22000.0,2020-11-30T11:57:02.585Z,21899.0,25.0,2049033,27.0,1,7067,20.298,144.029,16.0,1
1074,CANDELA_16COLTE,2.4,22000.0,2020-12-01T08:53:44.990Z,21967.0,22.0,1069594,22.0,1,7068,20.315,144.029,16.0,1
1075,CANDELA_16COLTE,2.0,22000.0,2020-12-01T09:09:18.973Z,21870.0,22.0,1162991,22.0,1,7069,20.179,144.029,16.0,1
1076,CANDELA_16COLTE,2.5,22000.0,2020-12-01T09:18:11.240Z,21937.0,22.0,1216217,23.0,1,7070,20.281,144.029,16.0,1
1077,CANDELA_16COLTE,2.3,22000.0,2020-12-01T11:24:00.098Z,21461.0,23.0,136868,24.0,1,7071,20.162,144.029,16.0,1
1078,CANDELA_16COLTE,1.3,22000.0,2020-12-01T11:28:29.712Z,21681.0,24.0,163829,25.0,1,7072,9.52,144.029,16.0,1
1079,CANDELA_16COLTE,1.0,22000.0,2020-12-01T11:28:30.222Z,21592.0,24.0,163880,25.0,1,7072,6.8,144.029,16.0,1
1080,CANDELA_16COLTE,1.3,22000.0,2020-12-01T11:28:30.652Z,21568.0,24.0,163923,25.0,1,7072,9.894,144.029,16.0,1
1081,CANDELA_16COLTE,6.0,22000.0,2020-12-01T11:28:31.232Z,21625.0,24.0,163981,25.0,1,7072,10.302,144.029,16.0,1
1082,CANDELA_16COLTE,9.2,22000.0,2020-12-01T11:28:31.912Z,21597.0,24.0,164049,27.0,1,7072,9.809,144.029,16.0,1
1083,CANDELA_16COLTE,9.6,22000.0,2020-12-01T11:28:32.652Z,21631.0,24.0,164123,27.0,1,7072,9.554,144.029,16.0,1
1084,CANDELA_16COLTE,11.3,22000.0,2020-12-01T11:28:43.142Z,21692.0,24.0,165172,27.0,1,7072,9.299,144.029,16.0,1
1085,CANDELA_16COLTE,7.2,22000.0,2020-12-01T11:28:33.452Z,21714.0,24.0,164203,27.0,1,7072,10.659,144.029,16.0,1
1086,CANDELA_16COLTE,12.9,22000.0,2020-12-01T11:28:44.202Z,21615.0,24.0,165278,27.0,1,7072,10.183,144.029,16.0,1
1087,CANDELA_16COLTE,2.7,22000.0,2020-12-01T11:28:28.942Z,21569.0,24.0,163752,25.0,1,7072,20.195,144.029,16.0,1
1088,CANDELA_16COLTE,12.8,22000.0,2020-12-01T11:28:50.922Z,21798.0,24.0,165950,28.0,1,7072,8.823,144.029,16.0,1
1089,CANDELA_16COLTE,9.4,22000.0,2020-12-01T11:28:34.292Z,21690.0,24.0,164287,27.0,1,7072,10.778,144.029,16.0,1
1090,CANDELA_16COLTE,2.6,22000.0,2020-12-01T11:28:38.892Z,21568.0,24.0,164747,27.0,1,7072,9.401,144.029,16.0,1
1091,CANDELA_16COLTE,9.4,22000.0,2020-12-01T11:28:34.792Z,21617.0,24.0,164337,27.0,1,7072,8.823,144.029,16.0,1
1092,CANDELA_16COLTE,9.6,22000.0,2020-12-01T11:28:51.442Z,21604.0,24.0,166002,28.0,1,7072,7.14,144.029,16.0,1
1093,CANDELA_16COLTE,2.6,22000.0,2020-12-01T11:28:39.452Z,21670.0,24.0,164803,27.0,1,7072,10.37,144.029,16.0,1
1094,CANDELA_16COLTE,2.5,22000.0,2020-12-01T11:28:39.852Z,21718.0,24.0,164843,27.0,1,7072,8.364,144.029,16.0,1
1095,CANDELA_16COLTE,11.8,22000.0,2020-12-01T11:28:44.492Z,21634.0,24.0,165307,27.0,1,7072,8.466,144.029,16.0,1
1096,CANDELA_16COLTE,7.5,22000.0,2020-12-01T11:28:35.492Z,21729.0,24.0,164407,27.0,1,7072,9.996,144.029,16.0,1
1097,CANDELA_16COLTE,12.8,22000.0,2020-12-01T11:28:46.642Z,21629.0,24.0,165522,28.0,1,7072,7.99,144.029,16.0,1
1098,CANDELA_16COLTE,18.4,22000.0,2020-12-01T11:28:54.992Z,21536.0,24.0,166357,29.0,1,7072,8.738,144.029,16.0,1
1099,CANDELA_16COLTE,8.1,22000.0,2020-12-01T11:28:36.972Z,21646.0,24.0,164555,27.0,1,7072,10.625,144.029,16.0,1
1100,CANDELA_16COLTE,5.8,22000.0,2020-12-01T11:28:55.332Z,21596.0,24.0,166391,29.0,1,7072,9.214,144.029,16.0,1
1101,CANDELA_16COLTE,7.4,22000.0,2020-12-01T11:28:56.762Z,21636.0,24.0,166534,30.0,1,7072,10.064,144.029,16.0,1
1102,CANDELA_16COLTE,1.1,22000.0,2020-12-01T11:29:02.572Z,21711.0,24.0,167115,30.0,1,7072,9.299,144.029,16.0,1
1103,CANDELA_16COLTE,8.4,22000.0,2020-12-01T11:28:51.862Z,21796.0,24.0,166044,29.0,1,7072,9.112,144.029,16.0,1
1104,CANDELA_16COLTE,9.2,22000.0,2020-12-01T11:28:40.472Z,21703.0,24.0,164905,27.0,1,7072,9.503,144.029,16.0,1
1105,CANDELA_16COLTE,18.9,22000.0,2020-12-01T11:28:52.502Z,21807.0,24.0,166108,29.0,1,7072,11.662,144.029,16.0,1
1106,CANDELA_16COLTE,10.9,22000.0,2020-12-01T11:28:47.312Z,21655.0,24.0,165589,28.0,1,7072,9.163,144.029,16.0,1
1107,CANDELA_16COLTE,12.3,22000.0,2020-12-01T11:28:47.732Z,21651.0,24.0,165631,28.0,1,7072,8.551,144.029,16.0,1
1108,CANDELA_16COLTE,2.5,22000.0,2020-12-01T11:28:37.432Z,21717.0,24.0,164601,27.0,1,7072,7.395,144.029,16.0,1
1109,CANDELA_16COLTE,10.2,22000.0,2020-12-01T11:28:48.112Z,21582.0,24.0,165669,28.0,1,7072,9.112,144.029,16.0,1
1110,CANDELA_16COLTE,2.5,22000.0,2020-12-01T11:28:38.102Z,21673.0,24.0,164668,27.0,1,7072,9.333,144.029,16.0,1
1111,CANDELA_16COLTE,12.6,22000.0,2020-12-01T11:28:40.992Z,21598.0,24.0,164957,27.0,1,7072,7.667,144.029,16.0,1
1112,CANDELA_16COLTE,19.5,22000.0,2020-12-01T11:28:52.982Z,21586.0,24.0,166156,29.0,1,7072,11.832,144.029,16.0,1
1113,CANDELA_16COLTE,13.0,22000.0,2020-12-01T11:28:42.252Z,21797.0,24.0,165083,27.0,1,7072,9.894,144.029,16.0,1
1114,CANDELA_16COLTE,18.9,22000.0,2020-12-01T11:28:53.842Z,21662.0,24.0,166242,29.0,1,7072,10.897,144.029,16.0,1
1115,CANDELA_16COLTE,18.299,22000.0,2020-12-01T11:28:54.492Z,21788.0,24.0,166307,29.0,1,7072,11.866,144.029,16.0,1
1116,CANDELA_16COLTE,13.0,22000.0,2020-12-01T11:28:42.542Z,21659.0,24.0,165112,27.0,1,7072,9.69,144.029,16.0,1
1117,CANDELA_16COLTE,3.8,22000.0,2020-12-01T11:35:16.797Z,21646.0,24.0,204537,25.0,1,7073,20.247,144.029,16.0,1
1118,CANDELA_16COLTE,2.0,22000.0,2020-12-01T11:35:18.087Z,21600.0,24.0,204666,25.0,1,7073,7.531,144.029,16.0,1
1119,CANDELA_16COLTE,1.9,22000.0,2020-12-01T11:35:19.768Z,21652.0,24.0,204834,25.0,1,7073,8.738,144.029,16.0,1
1120,CANDELA_16COLTE,1.9,22000.0,2020-12-01T11:35:20.308Z,21586.0,24.0,204888,25.0,1,7073,8.398,144.029,16.0,1
1121,CANDELA_16COLTE,1.8,22000.0,2020-12-01T11:35:21.308Z,21671.0,24.0,204988,25.0,1,7073,10.064,144.029,16.0,1
1122,CANDELA_16COLTE,1.8,22000.0,2020-12-01T11:35:22.258Z,21654.0,24.0,205083,27.0,1,7073,9.231,144.029,16.0,1
1123,CANDELA_16COLTE,1.8,22000.0,2020-12-01T11:35:23.018Z,21585.0,24.0,205159,27.0,1,7073,7.531,144.029,16.0,1
1124,CANDELA_16COLTE,1.6,22000.0,2020-12-01T11:35:23.578Z,21825.0,24.0,205215,27.0,1,7073,6.494,144.029,16.0,1
1125,CANDELA_16COLTE,1.8,22000.0,2020-12-01T11:35:24.328Z,21603.0,24.0,205290,27.0,1,7073,7.361,144.029,16.0,1
1126,CANDELA_16COLTE,1.7,22000.0,2020-12-01T11:35:24.748Z,21755.0,24.0,205332,27.0,1,7073,8.466,144.029,16.0,1
1127,CANDELA_16COLTE,1.8,22000.0,2020-12-01T11:35:25.468Z,21627.0,24.0,205404,27.0,1,7073,9.18,144.029,16.0,1
1128,CANDELA_16COLTE,2.0,22000.0,2020-12-01T11:35:45.938Z,21576.0,24.0,207451,29.0,1,7073,9.112,144.029,16.0,1
1129,CANDELA_16COLTE,2.2,22000.0,2020-12-01T11:35:46.588Z,21629.0,24.0,207516,30.0,1,7073,8.942,144.029,16.0,1
1130,CANDELA_16COLTE,2.0,22000.0,2020-12-01T11:35:47.198Z,21667.0,24.0,207577,30.0,1,7073,8.908,144.029,16.0,1
1131,CANDELA_16COLTE,2.2,22000.0,2020-12-01T11:35:48.078Z,21651.0,24.0,207665,30.0,1,7073,10.37,144.029,16.0,1
1132,CANDELA_16COLTE,2.0,22000.0,2020-12-01T11:35:48.818Z,21657.0,24.0,207739,30.0,1,7073,8.755,144.029,16.0,1
1133,CANDELA_16COLTE,2.2,22000.0,2020-12-01T11:35:49.218Z,21648.0,24.0,207779,30.0,1,7073,7.395,144.029,16.0,1
1134,CANDELA_16COLTE,1.7,22000.0,2020-12-01T11:35:26.568Z,21585.0,24.0,205514,27.0,1,7073,10.234,144.029,16.0,1
1135,CANDELA_16COLTE,2.3,22000.0,2020-12-01T11:35:36.688Z,21772.0,24.0,206526,28.0,1,7073,9.435,144.029,16.0,1
1136,CANDELA_16COLTE,2.0,22000.0,2020-12-01T11:35:41.008Z,21577.0,24.0,206958,28.0,1,7073,9.044,144.029,16.0,1
1137,CANDELA_16COLTE,2.2,22000.0,2020-12-01T11:35:41.668Z,21633.0,24.0,207024,29.0,1,7073,9.197,144.029,16.0,1
1138,CANDELA_16COLTE,2.1,22000.0,2020-12-01T11:35:42.318Z,21630.0,24.0,207089,29.0,1,7073,9.061,144.029,16.0,1
1139,CANDELA_16COLTE,1.7,22000.0,2020-12-01T11:35:27.268Z,21582.0,24.0,205584,27.0,1,7073,8.007,144.029,16.0,1
1140,CANDELA_16COLTE,2.2,22000.0,2020-12-01T11:35:50.698Z,21626.0,24.0,207927,30.0,1,7073,9.163,144.029,16.0,1
1141,CANDELA_16COLTE,1.7,22000.0,2020-12-01T11:35:31.648Z,21702.0,24.0,206022,27.0,1,7073,9.316,144.029,16.0,1
1142,CANDELA_16COLTE,2.1,22000.0,2020-12-01T11:35:43.118Z,21669.0,24.0,207169,29.0,1,7073,9.503,144.029,16.0,1
1143,CANDELA_16COLTE,2.1,22000.0,2020-12-01T11:35:43.868Z,21586.0,24.0,207244,29.0,1,7073,10.047,144.029,16.0,1
1144,CANDELA_16COLTE,2.3,22000.0,2020-12-01T11:35:44.668Z,21650.0,24.0,207324,29.0,1,7073,8.806,144.029,16.0,1
1145,CANDELA_16COLTE,1.7,22000.0,2020-12-01T11:35:27.888Z,21698.0,24.0,205646,27.0,1,7073,7.735,144.029,16.0,1
1146,CANDELA_16COLTE,1.7,22000.0,2020-12-01T11:35:32.568Z,21669.0,24.0,206114,27.0,1,7073,8.5,144.029,16.0,1
1147,CANDELA_16COLTE,2.3,22000.0,2020-12-01T11:35:36.848Z,21579.0,24.0,206542,28.0,1,7073,8.109,144.029,16.0,1
1148,CANDELA_16COLTE,1.7,22000.0,2020-12-01T11:35:28.508Z,21755.0,24.0,205708,27.0,1,7073,7.939,144.029,16.0,1
1149,CANDELA_16COLTE,1.7,22000.0,2020-12-01T11:35:33.448Z,21655.0,24.0,206202,27.0,1,7073,8.33,144.029,16.0,1
1150,CANDELA_16COLTE,1.6,22000.0,2020-12-01T11:35:29.018Z,21580.0,24.0,205759,27.0,1,7073,7.429,144.029,16.0,1
1151,CANDELA_16COLTE,2.0,22000.0,2020-12-01T11:35:45.338Z,21608.0,24.0,207391,29.0,1,7073,8.279,144.029,16.0,1
1152,CANDELA_16COLTE,1.7,22000.0,2020-12-01T11:35:29.898Z,21665.0,24.0,205847,27.0,1,7073,8.976,144.029,16.0,1
1153,CANDELA_16COLTE,2.4,22000.0,2020-12-01T11:35:38.088Z,21589.0,24.0,206666,28.0,1,7073,10.013,144.029,16.0,1
1154,CANDELA_16COLTE,1.6,22000.0,2020-12-01T11:35:33.948Z,21574.0,24.0,206252,27.0,1,7073,9.418,144.029,16.0,1
1155,CANDELA_16COLTE,1.7,22000.0,2020-12-01T11:35:30.828Z,21607.0,24.0,205940,27.0,1,7073,7.939,144.029,16.0,1
1156,CANDELA_16COLTE,2.3,22000.0,2020-12-01T11:35:38.798Z,21669.0,24.0,206737,28.0,1,7073,9.078,144.029,16.0,1
1157,CANDELA_16COLTE,1.7,22000.0,2020-12-01T11:35:34.488Z,21638.0,24.0,206306,27.0,1,7073,8.823,144.029,16.0,1
1158,CANDELA_16COLTE,2.0,22000.0,2020-12-01T11:35:35.188Z,21647.0,24.0,206376,27.0,1,7073,9.197,144.029,16.0,1
1159,CANDELA_16COLTE,2.1,22000.0,2020-12-01T11:35:39.238Z,21660.0,24.0,206781,28.0,1,7073,8.857,144.029,16.0,1
1160,CANDELA_16COLTE,2.3,22000.0,2020-12-01T11:35:39.538Z,21800.0,24.0,206811,28.0,1,7073,8.534,144.029,16.0,1
1161,CANDELA_16COLTE,1.8,22000.0,2020-12-01T11:35:35.508Z,21824.0,24.0,206408,27.0,1,7073,6.171,144.029,16.0,1
1162,CANDELA_16COLTE,2.0,22000.0,2020-12-01T11:35:40.378Z,21613.0,24.0,206895,28.0,1,7073,9.01,144.029,16.0,1
1163,CANDELA_16COLTE,1.9,22000.0,2020-12-01T11:39:17.301Z,21808.0,25.0,228587,25.0,1,7074,7.718,144.029,16.0,1
1164,CANDELA_16COLTE,1.9,22000.0,2020-12-01T11:39:17.801Z,21778.0,25.0,228637,25.0,1,7074,6.358,144.029,16.0,1
1165,CANDELA_16COLTE,2.0,22000.0,2020-12-01T11:39:18.601Z,21742.0,25.0,228717,25.0,1,7074,11.373,144.029,16.0,1
1166,CANDELA_16COLTE,2.6,22000.0,2020-12-01T11:39:19.161Z,21579.0,25.0,228773,25.0,1,7074,9.741,144.029,16.0,1
1167,CANDELA_16COLTE,2.6,22000.0,2020-12-01T11:39:19.801Z,21681.0,25.0,228837,25.0,1,7074,9.112,144.029,16.0,1
1168,CANDELA_16COLTE,2.2,22000.0,2020-12-01T11:39:20.481Z,21656.0,25.0,228905,25.0,1,7074,10.149,144.029,16.0,1
1169,CANDELA_16COLTE,2.7,22000.0,2020-12-01T11:39:20.941Z,21597.0,25.0,228951,25.0,1,7074,9.384,144.029,16.0,1
1170,CANDELA_16COLTE,2.5,22000.0,2020-12-01T11:39:21.641Z,21773.0,25.0,229021,27.0,1,7074,10.098,144.029,16.0,1
1171,CANDELA_16COLTE,3.0,22000.0,2020-12-01T11:39:21.961Z,21782.0,25.0,229053,27.0,1,7074,11.118,144.029,16.0,1
1172,CANDELA_16COLTE,2.3,22000.0,2020-12-01T11:39:22.691Z,21593.0,25.0,229126,27.0,1,7074,8.874,144.029,16.0,1
1173,CANDELA_16COLTE,3.0,22000.0,2020-12-01T11:39:23.161Z,21787.0,25.0,229173,27.0,1,7074,6.817,144.029,16.0,1
1174,CANDELA_16COLTE,2.3,22000.0,2020-12-01T11:39:23.701Z,21579.0,25.0,229227,27.0,1,7074,8.024,144.029,16.0,1
1175,CANDELA_16COLTE,2.3,22000.0,2020-12-01T11:39:24.521Z,21637.0,25.0,229309,27.0,1,7074,8.84,144.029,16.0,1
1176,CANDELA_16COLTE,2.3,22000.0,2020-12-01T11:39:25.131Z,21647.0,25.0,229370,27.0,1,7074,8.33,144.029,16.0,1
1177,CANDELA_16COLTE,2.9,22000.0,2020-12-01T11:39:25.541Z,21660.0,25.0,229411,27.0,1,7074,9.129,144.029,16.0,1
1178,CANDELA_16COLTE,2.3,22000.0,2020-12-01T11:39:26.041Z,21646.0,25.0,229461,27.0,1,7074,8.925,144.029,16.0,1
1179,CANDELA_16COLTE,2.8,22000.0,2020-12-01T11:39:27.751Z,21730.0,25.0,229632,27.0,1,7074,8.874,144.029,16.0,1
1180,CANDELA_16COLTE,2.1,22000.0,2020-12-01T11:39:28.491Z,21760.0,25.0,229706,27.0,1,7074,9.843,144.029,16.0,1
1181,CANDELA_16COLTE,2.6,22000.0,2020-12-01T11:39:29.581Z,21649.0,25.0,229815,27.0,1,7074,8.16,144.029,16.0,1
1182,CANDELA_16COLTE,2.2,22000.0,2020-12-01T11:39:30.331Z,21660.0,25.0,229890,27.0,1,7074,7.412,144.029,16.0,1
1183,CANDELA_16COLTE,3.4,22000.0,2020-12-01T11:39:17.001Z,21474.0,25.0,228557,25.0,1,7074,20.212,144.029,16.0,1
1184,CANDELA_19D,0.4,15000.0,2020-12-02T07:44:27.590Z,14766.0,20.0,661869,22.0,1,7075,20.195,147.5,19.0,1
1185,CANDELA_5,1.0,18000.0,2020-12-02T07:45:26.910Z,17800.0,20.0,667801,25.0,1,7076,20.23,119.4,5.0,1
1186,CANDELA_19D,1.0,15000.0,2020-12-02T07:46:02.511Z,14780.0,22.0,671361,27.0,1,7077,20.179,147.5,19.0,1
1187,CANDELA_25,2.1,18000.0,2020-12-02T07:46:44.701Z,17759.0,22.0,675580,28.0,1,7078,20.332,225.399,25.0,1
1188,CANDELA_16COLTE,2.8,22000.0,2020-12-02T11:52:48.515Z,21768.0,24.0,2151944,25.0,1,7079,20.281,144.029,16.0,1
1189,CANDELA_16COLTE,2.7,22000.0,2020-12-02T11:58:52.089Z,21938.0,25.0,2188301,25.0,1,7080,20.212,144.029,16.0,1
1190,CANDELA_16COLTE,2.4,22000.0,2020-12-02T13:58:02.628Z,21956.0,24.0,2903346,25.0,1,7081,20.332,144.029,16.0,1
1191,CANDELA_16COLTE,2.5,22000.0,2020-12-02T14:25:39.949Z,21856.0,24.0,3069076,25.0,1,7082,20.281,144.029,16.0,1
1192,CANDELA_16COLTE,2.7,22000.0,2020-12-02T14:45:21.084Z,22012.0,24.0,3187188,25.0,1,7083,21.827,144.029,16.0,1
1193,CANDELA_16COLTE,3.1,22000.0,2020-12-03T07:02:59.255Z,21931.0,17.0,370436,17.0,1,7084,20.247,144.029,16.0,1
1194,CANDELA_16COLTE,4.2,22000.0,2020-12-03T07:16:32.633Z,21927.0,18.0,451773,19.0,1,7085,20.162,144.029,16.0,1
1195,CANDELA_16COLTE,3.4,22000.0,2020-12-03T07:17:51.653Z,21972.0,19.0,459675,24.0,1,7086,20.247,144.029,16.0,1
1196,CANDELA_16COLTE,2.9,22000.0,2020-12-03T08:32:06.631Z,21920.0,20.0,905168,22.0,1,7087,20.179,144.029,16.0,1
1197,CANDELA_19D,1.0,15000.0,2020-12-03T13:18:09.706Z,14922.0,24.0,2621454,24.0,1,7088,20.247,147.5,19.0,1
1198,CANDELA_19D,1.3,15000.0,2020-12-03T13:38:52.872Z,14943.0,24.0,2745769,24.0,1,7090,20.247,147.5,19.0,1
1199,CANDELA_19D,1.0,15000.0,2020-12-03T13:42:44.435Z,14942.0,24.0,2768925,25.0,1,7092,20.247,147.5,19.0,1
1200,CANDELA_19D,1.1,15000.0,2020-12-03T13:46:13.888Z,14970.0,24.0,2789870,25.0,1,7094,20.212,147.5,19.0,1
1201,CANDELA_19D,1.1,15000.0,2020-12-03T13:50:06.151Z,14900.0,24.0,2813096,25.0,1,7096,20.195,147.5,19.0,1
1202,CANDELA_19D,1.0,15000.0,2020-12-03T13:54:35.434Z,14938.0,24.0,2840024,25.0,1,7097,20.298,147.5,19.0,1
1203,CANDELA_19D,1.3,15000.0,2020-12-03T13:57:35.447Z,15007.0,24.0,2858025,25.0,1,7099,20.23,147.5,19.0,1
1204,WIRUTEX_DIAM16,1.0,15000.0,2020-12-03T13:58:55.028Z,14944.0,25.0,2865983,28.0,1,7101,20.382,117.699,16.0,1
1205,CANDELA_16COLTE,1.4,22000.0,2020-12-04T06:59:31.475Z,21911.0,15.0,361513,17.0,1,7103,20.315,144.029,16.0,1
1206,CANDE_10,0.8,18000.0,2020-12-04T07:01:02.156Z,17954.0,17.0,370581,30.0,1,7104,20.195,125.0,8.5,1
1207,CANDELA_19D,1.3,15000.0,2020-12-09T08:23:03.771Z,14957.0,20.0,888429,20.0,1,7105,20.247,147.5,19.0,1
1208,CANDELA_19D,0.9,15000.0,2020-12-09T08:25:13.633Z,14928.0,20.0,901415,22.0,1,7107,20.212,147.5,19.0,1
1209,CANDELA_19D,0.9,15000.0,2020-12-09T08:28:49.626Z,14965.0,20.0,923014,22.0,1,7109,20.298,147.5,19.0,1
1210,CANDELA_19D,1.0,15000.0,2020-12-09T08:34:47.530Z,15016.0,20.0,958804,22.0,1,7111,20.162,147.5,19.0,1
1211,CANDELA_19D,1.0,15000.0,2020-12-09T08:36:42.061Z,14820.0,20.0,970257,22.0,1,7112,20.212,147.5,19.0,1
1212,CANDELA_19D,0.9,15000.0,2020-12-09T08:39:38.503Z,14877.0,22.0,987901,22.0,1,7114,20.23,147.5,19.0,1
1213,,,0.0,2020-12-11T13:32:01.741Z,0.0,0.0,1095499,0.0,,7134,12.298,,,1
1214,,,0.0,2020-12-11T13:34:27.321Z,0.0,0.0,1110057,0.0,,7136,12.069,,,1
1215,,,0.0,2020-12-11T13:36:44.821Z,0.0,0.0,1123807,0.0,,7138,12.276,,,1
1216,,,0.0,2020-12-11T14:26:24.208Z,0.0,0.0,1421745,0.0,,7139,5.853,,,1
1217,,,0.0,2020-12-11T14:33:29.729Z,0.0,0.0,1464297,0.0,,7140,5.749,,,1
