,DIAM,UTE,@timestamp,spindleRpm,bearingsCelsius,VibromPeak,idChiave,rpmSetPoint,statoRot,CurrentPeak,statorCelsius,LUNG,ist_acc,numTP
2291,141.8,07,2022-03-24T15:10:35.530Z,8585.0,25.0,0.5,10063,9200.0,1,15.251,26.0,199.0,14171273,1
2292,149.0,25,2022-03-24T15:12:37.990Z,10072.0,24.0,2.0,10064,11000.0,1,32.487,25.0,100.0,14232503,21
2293,105.0,11,2022-03-24T15:13:01.665Z,8565.0,25.0,0.4,10065,9100.0,1,15.192,28.0,145.0,14244340,1
2294,30.0,205,2022-03-24T15:13:59.293Z,13883.0,24.0,0.7,10066,15000.0,1,27.125,27.0,92.0,14273154,21
2295,9.0,201,2022-03-24T15:14:28.621Z,13725.0,24.0,0.5,10067,15000.0,1,31.899,28.0,157.5,14287818,21
2296,6.0,AGGRE110H-2-303_1,2022-03-24T15:15:08.798Z,4269.979,25.0,0.1,10068,4500.0,1,14.986,28.0,73.0,14307906,1
2297,10.0,FORA_10,2022-03-24T15:15:43.564Z,4651.0,25.0,0.4,10069,5000.0,1,28.923,30.0,158.0,14325289,21
2298,174.0,16,2022-03-24T15:16:41.044Z,6824.0,25.0,0.5,10070,7300.0,1,19.941,27.0,66.0,14354029,1
2299,173.0,18,2022-03-24T15:17:50.655Z,6761.0,25.0,1.1,10071,7300.0,1,33.014,27.0,157.0,14388834,21
2300,162.169,20,2022-03-24T15:18:27.731Z,7650.0,25.0,0.3,10072,8100.0,1,15.163,29.0,144.0,14407372,1
2301,174.0,16,2022-03-24T15:28:08.964Z,6749.0,26.0,0.4,10075,7300.0,1,19.617,26.0,66.0,14697986,1
2302,173.0,18,2022-03-24T15:29:17.754Z,6686.0,24.0,0.7,10076,7300.0,1,31.062,27.0,157.0,14732381,21
2303,162.169,20,2022-03-24T15:30:25.583Z,7709.0,26.0,0.3,10077,8100.0,1,15.192,27.0,144.0,14766295,1
2304,149.0,25,2022-03-24T15:30:58.497Z,10268.0,24.0,1.5,10078,11000.0,1,32.643,27.0,100.0,14782752,21
2305,105.0,11,2022-03-24T15:31:28.143Z,8584.0,25.0,0.4,10079,9100.0,1,15.222,27.0,145.0,14797575,1
2306,30.0,205,2022-03-24T15:32:42.958Z,13646.0,24.0,0.7,10080,15000.0,1,32.116,27.0,92.0,14834982,21
2307,9.0,201,2022-03-24T15:33:17.830Z,13904.0,24.0,0.8,10081,15000.0,1,28.954,28.0,157.5,14852418,21
2308,6.0,AGGRE110H-2-303_1,2022-03-24T15:33:59.660Z,4414.409,25.0,0.1,10082,4500.0,1,12.213,27.0,73.0,14873333,1
2309,16.0,206,2022-03-24T15:34:36.613Z,13994.0,25.0,0.9,10083,15000.0,1,31.403,30.0,178.5,14891809,21
2310,12.0,207,2022-03-24T15:34:55.393Z,15021.0,25.0,0.4,10084,16000.0,1,17.493,27.0,178.5,14901199,1
2311,174.0,16,2022-03-24T15:35:38.015Z,6932.0,25.0,1.6,10085,7300.0,1,30.039,30.0,66.0,14922510,21
2312,173.0,18,2022-03-24T15:37:05.666Z,6886.0,25.0,0.4,10086,7300.0,1,15.163,26.0,157.0,14966335,1
2313,10.0,FORA_10,2022-03-24T15:37:52.980Z,4603.0,25.0,0.4,10087,5000.0,1,29.822,32.0,158.0,14989992,21
2314,141.8,07,2022-03-24T15:41:17.903Z,8671.0,26.0,0.5,10090,9200.0,1,15.34,26.0,199.0,15092453,1
2315,149.0,25,2022-03-24T15:43:20.951Z,10040.0,24.0,1.7,10091,11000.0,1,31.155,27.0,100.0,15153976,21
2316,105.0,11,2022-03-24T15:43:46.115Z,8469.0,26.0,0.4,10092,9100.0,1,15.222,28.0,145.0,15166558,1
2317,30.0,205,2022-03-24T15:44:47.313Z,13627.0,25.0,0.6,10093,15000.0,1,28.892,28.0,92.0,15197157,21
2318,9.0,201,2022-03-24T15:45:18.037Z,13959.0,25.0,0.6,10094,15000.0,1,27.775,29.0,157.5,15212519,21
2319,6.0,AGGRE110H-2-303_1,2022-03-24T15:45:58.610Z,4209.919,26.0,0.1,10095,4500.0,1,15.163,29.0,73.0,15232805,1
2320,10.0,FORA_10,2022-03-24T15:46:33.764Z,4635.0,27.0,0.4,10096,5000.0,1,31.093,32.0,158.0,15250382,21
2321,174.0,16,2022-03-24T15:47:31.282Z,6940.0,26.0,0.7,10097,7300.0,1,19.558,28.0,66.0,15279141,1
2322,173.0,18,2022-03-24T15:48:44.329Z,6898.0,25.0,1.1,10098,7300.0,1,32.612,28.0,157.0,15315664,21
2323,162.169,20,2022-03-24T15:49:23.889Z,7709.0,26.0,0.3,10099,8100.0,1,15.251,30.0,144.0,15335444,1
2324,174.0,16,2022-03-24T15:52:18.424Z,6812.0,25.0,0.4,10102,7300.0,1,19.794,27.0,66.0,15422711,1
2325,173.0,18,2022-03-24T15:53:27.249Z,6734.0,24.0,0.6,10103,7300.0,1,32.395,25.0,157.0,15457123,21
2326,162.169,20,2022-03-24T15:54:35.112Z,7582.0,25.0,0.3,10104,8100.0,1,15.31,28.0,144.0,15491054,1
2327,149.0,25,2022-03-24T15:55:07.782Z,10043.0,24.0,1.2,10105,11000.0,1,32.828,28.0,100.0,15507389,21
2328,105.0,11,2022-03-24T15:55:37.600Z,8557.0,25.0,0.4,10106,9100.0,1,15.251,28.0,145.0,15522298,1
2329,30.0,205,2022-03-24T15:56:52.377Z,13642.0,24.0,0.7,10107,15000.0,1,27.745,28.0,92.0,15559686,21
2330,9.0,201,2022-03-24T15:57:27.293Z,13755.0,25.0,0.8,10108,15000.0,1,32.922,29.0,157.5,15577144,21
2331,6.0,AGGRE110H-2-303_1,2022-03-24T15:58:09.037Z,4218.5,26.0,0.1,10109,4500.0,1,12.095,28.0,73.0,15598016,1
2332,16.0,206,2022-03-24T15:58:45.883Z,13844.0,25.0,0.8,10110,15000.0,1,32.333,32.0,178.5,15616439,21
2333,12.0,207,2022-03-24T15:59:04.794Z,14888.0,26.0,0.4,10111,16000.0,1,17.493,28.0,178.5,15625894,1
2334,174.0,16,2022-03-24T15:59:47.418Z,6687.0,25.0,1.2,10112,7300.0,1,29.915,30.0,66.0,15647206,21
2335,173.0,18,2022-03-24T16:01:15.109Z,6873.0,26.0,0.3,10113,7300.0,1,15.192,27.0,157.0,15691051,1
2336,10.0,FORA_10,2022-03-24T16:02:02.423Z,4670.0,25.0,0.4,10114,5000.0,1,28.055,33.0,158.0,15714708,21
2337,141.8,07,2022-03-24T16:08:26.582Z,8662.0,25.0,0.5,10117,9200.0,1,15.222,26.0,199.0,15906786,1
2338,149.0,25,2022-03-24T16:10:29.663Z,10050.0,24.0,1.9,10118,11000.0,1,32.271,25.0,100.0,15968326,21
2339,12.0,207,2022-03-24T16:26:12.794Z,14805.0,26.0,0.3,10138,16000.0,1,16.048,29.0,178.5,16439888,1
2340,174.0,16,2022-03-24T16:26:56.618Z,6759.0,27.0,1.4,10139,7300.0,1,27.806,30.0,66.0,16461800,21
2341,173.0,18,2022-03-24T16:28:24.437Z,6841.0,26.0,0.3,10140,7300.0,1,15.34,27.0,157.0,16505709,1
2342,10.0,FORA_10,2022-03-24T16:29:11.875Z,4771.0,25.0,0.5,10141,5000.0,1,29.45,33.0,158.0,16529428,21
2343,141.8,07,2022-03-24T16:32:36.263Z,8576.0,25.0,0.5,10144,9200.0,1,15.281,26.0,199.0,16631621,1
2344,149.0,25,2022-03-24T16:34:39.382Z,10132.0,24.0,1.9,10145,11000.0,1,27.311,27.0,100.0,16693180,21
2345,105.0,11,2022-03-24T16:35:04.486Z,8367.0,26.0,0.3,10146,9100.0,1,15.222,28.0,145.0,16705732,1
2346,30.0,205,2022-03-24T16:36:05.748Z,13793.0,25.0,0.6,10147,15000.0,1,30.504,27.0,92.0,16736363,21
2347,9.0,201,2022-03-24T16:36:36.461Z,13891.0,25.0,0.6,10148,15000.0,1,30.039,29.0,157.5,16751719,21
2348,6.0,AGGRE110H-2-303_1,2022-03-24T16:37:17.129Z,4330.04,26.0,0.1,10149,4500.0,1,15.251,29.0,73.0,16772053,1
2349,10.0,FORA_10,2022-03-24T16:37:52.195Z,4667.0,25.0,0.4,10150,5000.0,1,29.357,32.0,158.0,16789586,21
2350,174.0,16,2022-03-24T16:38:49.742Z,6731.0,26.0,0.5,10151,7300.0,1,19.204,28.0,66.0,16818359,1
2351,173.0,18,2022-03-24T16:40:02.820Z,6728.0,25.0,1.4,10152,7300.0,1,31.65,28.0,157.0,16854898,21
2352,162.169,20,2022-03-24T16:40:42.325Z,7654.0,26.0,0.3,10153,8100.0,1,15.222,30.0,144.0,16874650,1
2353,175.0,01,2022-03-25T13:38:44.634Z,6940.0,24.0,0.4,10155,7500.0,1,16.225,25.0,220.0,11862073,1
2354,16.0,206,2022-03-25T13:40:15.032Z,13942.0,23.0,0.7,10156,15000.0,1,30.41,25.0,178.5,11907272,21
2355,10.0,FORA_10,2022-03-25T13:41:05.627Z,4708.0,24.0,0.8,10157,5000.0,1,27.372,28.0,158.0,11932569,21
2356,95.0,04,2022-03-25T13:43:25.936Z,7043.0,25.0,0.4,10159,7500.0,1,16.697,26.0,162.0,12002723,1
2357,170.0,05,2022-03-25T13:43:58.572Z,7723.0,24.0,0.8,10160,8400.0,1,29.511,27.0,122.5,12019041,21
2358,175.0,01,2022-03-25T13:48:16.898Z,7072.0,25.0,0.5,10164,7500.0,1,16.343,26.0,220.0,12148203,1
2359,88.339,03,2022-03-25T13:49:49.787Z,10002.0,24.0,1.5,10165,10800.0,1,29.419,25.0,115.0,12194647,21
2360,10.0,FORA_10,2022-03-25T13:50:34.412Z,4731.0,24.0,0.6,10166,5000.0,1,28.396,27.0,158.0,12216959,21
2361,95.0,04,2022-03-25T13:51:42.108Z,7111.0,25.0,0.5,10167,7500.0,1,16.195,27.0,162.0,12250807,1
2362,6.0,FRESA_DIAM_6,2022-03-25T13:52:10.341Z,13957.0,24.0,1.1,10168,15000.0,1,26.784,27.0,133.5,12264923,21
2363,88.339,03,2022-03-25T13:54:20.122Z,9982.0,25.0,0.4,10169,10800.0,1,15.31,26.0,115.0,12329813,1
2364,170.0,05,2022-03-25T13:54:39.970Z,7743.0,27.0,1.1,10170,8400.0,1,32.674,33.0,122.5,12339737,21
2365,149.5,02,2022-03-25T13:59:07.942Z,7870.0,24.0,1.7,10173,8700.0,1,31.062,25.0,210.1,12473722,21
2366,175.0,01,2022-03-25T13:59:26.592Z,6940.0,25.0,0.5,10174,7500.0,1,15.959,25.0,220.0,12483047,1
2367,10.0,FORA_10,2022-03-25T14:00:13.393Z,4687.0,24.0,0.6,10175,5000.0,1,33.201,27.0,158.0,12506447,21
2368,95.0,04,2022-03-25T14:01:03.299Z,7118.0,25.0,0.4,10177,7500.0,1,15.93,26.0,162.0,12531400,1
2369,170.0,05,2022-03-25T14:01:30.027Z,7927.0,24.0,0.8,10178,8400.0,1,30.566,27.0,122.5,12544764,21
2370,149.5,02,2022-03-25T14:03:12.342Z,8094.0,24.0,1.8,10180,8700.0,1,28.209,27.0,210.1,12595921,21
2371,175.0,01,2022-03-25T14:03:29.326Z,7066.0,25.0,0.5,10181,7500.0,1,15.93,26.0,220.0,12604413,1
2372,10.0,FORA_10,2022-03-25T14:04:12.213Z,4604.0,24.0,0.7,10182,5000.0,1,32.519,27.0,158.0,12625856,21
2373,95.0,04,2022-03-25T14:05:02.265Z,7061.0,25.0,0.4,10184,7500.0,1,16.372,27.0,162.0,12650882,1
2374,170.0,05,2022-03-25T14:05:30.079Z,7802.0,24.0,0.8,10185,8400.0,1,31.527,27.0,122.5,12664789,21
2375,175.0,01,2022-03-25T14:07:36.690Z,7056.0,25.0,0.7,10188,7500.0,1,16.461,27.0,220.0,12728094,1
2376,10.0,FORA_10,2022-03-25T14:08:34.549Z,4683.0,24.0,0.5,10189,5000.0,1,27.931,27.0,158.0,12757023,21
2377,95.0,04,2022-03-25T14:09:16.473Z,7019.0,25.0,0.4,10190,7500.0,1,16.372,28.0,162.0,12777985,1
2378,170.0,05,2022-03-25T14:09:42.132Z,7713.0,24.0,0.8,10191,8400.0,1,28.086,27.0,122.5,12790814,21
2379,174.0,16,2022-03-25T14:38:12.884Z,6758.0,23.0,1.3,10193,7300.0,1,32.798,25.0,66.0,13646182,21
2380,173.0,18,2022-03-25T14:38:43.073Z,6929.0,25.0,0.3,10194,7300.0,1,15.104,25.0,157.0,13661276,1
2381,160.0,17,2022-03-25T14:39:04.551Z,7372.0,23.0,1.3,10195,8100.0,1,32.581,28.0,66.0,13672015,21
2382,162.169,20,2022-03-25T14:43:54.707Z,7583.0,25.0,0.3,10196,8100.0,1,15.133,25.0,144.0,13817092,1
2383,149.0,25,2022-03-25T14:44:14.165Z,10024.0,25.0,1.1,10197,11000.0,1,31.743,32.0,100.0,13826821,21
2384,105.0,11,2022-03-25T14:44:41.532Z,8385.0,25.0,0.4,10198,9100.0,1,15.222,26.0,145.0,13840504,1
2385,30.0,205,2022-03-25T14:45:50.252Z,13874.0,25.0,0.6,10199,15000.0,1,30.349,30.0,92.0,13874864,21
2386,9.0,201,2022-03-25T14:46:27.421Z,13991.0,25.0,0.8,10200,15000.0,1,27.931,30.0,157.5,13893448,21
2387,6.0,AGGRE110H-2-303_1,2022-03-25T14:46:52.133Z,4264.259,26.0,0.1,10201,4500.0,1,12.154,27.0,73.0,13905804,1
2388,80.0,22,2022-03-25T14:47:13.535Z,14031.0,25.0,1.2,10202,15000.0,1,27.775,32.0,95.5,13916505,21
2389,10.0,FORA_10,2022-03-25T14:48:34.950Z,4616.0,27.0,0.7,10203,5000.0,1,32.89,33.0,158.0,13957212,21
2390,165.0,21,2022-03-25T14:49:16.870Z,8228.0,26.0,0.5,10204,8800.0,1,15.487,26.0,169.5,13978172,1
2391,174.0,16,2022-03-25T15:03:18.489Z,6672.0,24.0,1.4,10207,7300.0,1,27.249,25.0,66.0,14398978,21
2392,173.0,18,2022-03-25T15:03:41.372Z,6958.0,25.0,0.4,10208,7300.0,1,15.163,25.0,157.0,14410419,1
2393,160.0,17,2022-03-25T15:03:59.518Z,7453.0,24.0,1.5,10209,8100.0,1,30.752,27.0,66.0,14419492,21
2394,162.169,20,2022-03-25T15:04:16.676Z,7472.0,25.0,0.2,10210,8100.0,1,15.31,26.0,144.0,14428071,1
2395,149.0,25,2022-03-25T15:04:37.346Z,9920.0,24.0,1.5,10211,11000.0,1,31.775,28.0,100.0,14438406,21
2396,105.0,11,2022-03-25T15:05:04.726Z,8584.0,25.0,0.3,10212,9100.0,1,15.281,26.0,145.0,14452096,1
2397,30.0,205,2022-03-25T15:06:08.711Z,13664.0,24.0,0.9,10213,15000.0,1,32.674,28.0,92.0,14484088,21
2398,9.0,201,2022-03-25T15:06:41.361Z,14104.0,25.0,0.9,10214,15000.0,1,27.931,29.0,157.5,14500413,21
2399,6.0,AGGRE110H-2-303_1,2022-03-25T15:07:04.019Z,4287.139,25.0,0.1,10215,4500.0,1,12.124,27.0,73.0,14511742,1
2400,10.0,FORA_10,2022-03-25T15:07:55.468Z,4647.0,25.0,0.6,10216,5000.0,1,29.667,30.0,158.0,14537466,21
2401,174.0,16,2022-03-25T15:08:20.206Z,6892.0,25.0,0.5,10217,7300.0,1,19.44,27.0,66.0,14549835,1
2402,173.0,18,2022-03-25T15:09:21.520Z,6748.0,25.0,0.8,10218,7300.0,1,32.519,27.0,157.0,14580492,21
2403,141.8,07,2022-03-25T15:11:12.971Z,8617.0,26.0,0.5,10221,9200.0,1,15.192,28.0,199.0,14636217,1
2404,149.0,25,2022-03-25T15:12:13.660Z,10123.0,25.0,1.1,10222,11000.0,1,32.984,27.0,100.0,14666561,21
2405,105.0,11,2022-03-25T15:12:30.572Z,8483.0,26.0,0.3,10223,9100.0,1,15.163,28.0,145.0,14675017,1
2406,30.0,205,2022-03-25T15:13:09.630Z,13760.0,25.0,0.7,10224,15000.0,1,31.434,28.0,92.0,14694546,21
2407,9.0,201,2022-03-25T15:13:34.055Z,13867.0,25.0,0.6,10225,15000.0,1,30.194,29.0,157.5,14706758,21
2408,300.0,B6314B0058-1-LAMA300,2022-03-25T15:16:13.444Z,0.0,0.0,,10230,5000.0,1,5.23,0.0,1.6,14786452,2
2409,8.0,AGGRE115M-2-302_2,2022-03-25T15:16:27.696Z,0.0,0.0,,10231,4500.0,1,5.76,0.0,75.0,14793578,4
2410,8.0,AGGRE115M-2-302_2,2022-03-25T15:16:35.226Z,0.0,0.0,,10231,4500.0,1,3.49,0.0,75.0,14797343,4
2411,300.0,B6314B0058-1-LAMA300,2022-03-25T15:22:41.329Z,0.0,0.0,,10241,5000.0,1,5.43,0.0,1.6,14980393,2
2412,8.0,AGGRE115M-2-302_2,2022-03-25T15:22:56.590Z,0.0,0.0,,10242,4500.0,1,5.82,0.0,75.0,14988023,4
2413,8.0,AGGRE115M-2-302_2,2022-03-25T15:23:02.430Z,0.0,0.0,,10242,4500.0,1,3.74,0.0,75.0,14990943,4
2414,8.0,AGGRE115M-2-302_2,2022-03-25T15:23:12.480Z,0.0,0.0,,10242,4500.0,1,3.59,0.0,75.0,14995968,4
2415,300.0,B6314B0058-1-LAMA300,2022-03-25T15:30:55.748Z,0.0,0.0,,10255,5000.0,1,5.23,0.0,1.6,15227600,2
2416,8.0,AGGRE115M-2-302_2,2022-03-25T15:31:12.296Z,0.0,0.0,,10256,4500.0,1,5.82,0.0,75.0,15235874,4
2417,8.0,AGGRE115M-2-302_2,2022-03-25T15:31:18.236Z,0.0,0.0,,10256,4500.0,1,3.84,0.0,75.0,15238844,4
2418,8.0,AGGRE115M-2-302_2,2022-03-25T15:31:28.508Z,0.0,0.0,,10256,4500.0,1,3.74,0.0,75.0,15243980,4
2419,300.0,B6314B0058-1-LAMA300,2022-03-28T07:40:30.705Z,0.0,0.0,,10263,5000.0,1,5.25,0.0,1.6,4287198,2
2420,8.0,AGGRE115M-4-302_1,2022-03-28T07:40:44.743Z,0.0,0.0,,10264,4500.0,1,5.84,0.0,75.0,4294217,4
2421,8.0,AGGRE115M-4-302_1,2022-03-28T07:40:56.523Z,0.0,0.0,,10264,4500.0,1,3.59,0.0,75.0,4300107,4
2422,300.0,B6314B0058-1-LAMA300,2022-03-28T07:46:41.305Z,0.0,0.0,,10272,5000.0,1,5.25,0.0,1.6,4472497,2
2423,8.0,AGGRE115M-2-302_2,2022-03-28T07:46:55.602Z,0.0,0.0,,10273,4500.0,1,5.91,0.0,75.0,4479645,4
2424,8.0,AGGRE115M-2-302_2,2022-03-28T07:47:06.366Z,0.0,0.0,,10273,4500.0,1,3.57,0.0,75.0,4485027,4
2425,300.0,B6314B0058-1-LAMA300,2022-03-28T07:56:38.417Z,0.0,0.0,,10284,5000.0,1,5.33,0.0,1.6,4771051,2
2426,8.0,AGGRE115M-2-302_2,2022-03-28T07:56:52.552Z,0.0,0.0,,10285,4500.0,1,5.82,0.0,75.0,4778118,4
2427,300.0,B6314B0058-1-LAMA300,2022-03-28T08:18:27.778Z,0.0,0.0,,10316,5000.0,1,5.35,0.0,1.6,5425727,2
2428,8.0,AGGRE115M-2-302_2,2022-03-28T08:18:42.082Z,0.0,0.0,,10317,4500.0,1,6.05,0.0,75.0,5432879,4
2429,8.0,AGGRE115M-2-302_2,2022-03-28T08:18:53.248Z,0.0,0.0,,10317,4500.0,1,3.57,0.0,75.0,5438462,4
2430,300.0,B6314B0058-1-LAMA300,2022-03-28T08:24:29.857Z,0.0,0.0,,10325,5000.0,1,5.33,0.0,1.6,5606765,2
2431,8.0,AGGRE115M-2-302_2,2022-03-28T08:24:43.649Z,0.0,0.0,,10326,4500.0,1,5.82,0.0,75.0,5613661,4
2432,300.0,B6314B0058-1-LAMA300,2022-03-28T08:29:29.003Z,0.0,0.0,,10335,5000.0,1,5.25,0.0,1.6,5756337,2
2433,8.0,AGGRE115M-4-302_1,2022-03-28T08:29:42.879Z,0.0,0.0,,10336,4500.0,1,5.95,0.0,75.0,5763275,4
2434,300.0,B6314B0058-1-LAMA300,2022-03-28T10:16:25.231Z,0.0,0.0,,10354,5000.0,1,5.21,0.0,1.6,8964424,2
2435,8.0,AGGRE115M-4-302_1,2022-03-28T10:16:39.495Z,0.0,0.0,,10355,4500.0,1,5.74,0.0,75.0,8971556,4
2436,8.0,AGGRE115M-4-302_1,2022-03-28T10:16:47.451Z,0.0,0.0,,10355,4500.0,1,3.64,0.0,75.0,8975534,4
2437,8.0,AGGRE115M-4-302_1,2022-03-28T10:17:00.407Z,0.0,0.0,,10355,4500.0,1,3.59,0.0,75.0,8982012,4
2438,300.0,B6314B0058-1-LAMA300,2022-03-28T10:24:04.084Z,0.0,0.0,,10365,5000.0,1,5.31,0.0,1.6,9193849,2
2439,8.0,AGGRE115M-4-302_1,2022-03-28T10:24:18.324Z,0.0,0.0,,10366,4500.0,1,5.76,0.0,75.0,9200969,4
2440,8.0,AGGRE115M-4-302_1,2022-03-28T10:24:26.242Z,0.0,0.0,,10366,4500.0,1,3.66,0.0,75.0,9204928,4
2441,8.0,AGGRE115M-4-302_1,2022-03-28T10:24:39.204Z,0.0,0.0,,10366,4500.0,1,3.61,0.0,75.0,9211409,4
2442,300.0,B6314B0058-1-LAMA300,2022-03-28T13:13:56.284Z,0.0,0.0,,10394,5000.0,1,5.23,0.0,1.6,14289911,2
2443,8.0,AGGRE115M-4-302_1,2022-03-28T13:14:10.024Z,0.0,0.0,,10395,4500.0,1,5.78,0.0,75.0,14296781,4
2444,8.0,AGGRE115M-4-302_1,2022-03-28T13:14:18.024Z,0.0,0.0,,10395,4500.0,1,3.43,0.0,75.0,14300781,4
2445,8.0,AGGRE115M-4-302_1,2022-03-28T13:14:26.764Z,0.0,0.0,,10395,4500.0,1,3.51,0.0,75.0,14305151,4
2446,300.0,B6314B0058-1-LAMA300,2022-03-28T13:18:48.148Z,0.0,0.0,,10403,5000.0,1,5.19,0.0,1.6,14435842,2
2447,300.0,B6314B0058-1-LAMA300,2022-03-31T14:06:21.868Z,0.0,0.0,,10412,5000.0,1,5.23,0.0,1.6,15744080,2
2448,8.0,AGGRE115M-4-302_1,2022-03-31T14:09:40.882Z,0.0,0.0,,10415,4500.0,1,5.74,0.0,75.0,15843586,4
2449,300.0,B6314B0058-1-LAMA300,2022-03-31T14:13:26.208Z,0.0,0.0,,10418,5000.0,1,5.37,0.0,1.6,15956248,2
2450,8.0,AGGRE115M-4-302_1,2022-03-31T14:13:51.684Z,0.0,0.0,,10419,4500.0,1,5.7,0.0,75.0,15968986,4
2451,300.0,B6314B0058-1-LAMA300,2022-03-31T14:36:10.997Z,0.0,0.0,,10447,5000.0,1,5.23,0.0,1.6,16638636,2
2452,8.0,AGGRE115M-4-302_1,2022-03-31T14:36:24.490Z,0.0,0.0,,10448,4500.0,1,5.76,0.0,75.0,16645382,4
2453,8.0,AGGRE115M-4-302_1,2022-03-31T14:36:32.258Z,0.0,0.0,,10448,4500.0,1,3.59,0.0,75.0,16649266,4
2454,8.0,AGGRE115M-4-302_1,2022-03-31T14:36:45.278Z,0.0,0.0,,10448,4500.0,1,3.82,0.0,75.0,16655776,4
2455,300.0,B6314B0058-1-LAMA300,2022-03-31T14:41:58.585Z,0.0,0.0,,10457,5000.0,1,5.25,0.0,1.6,16812428,2
2456,8.0,AGGRE115M-4-302_1,2022-03-31T14:42:11.989Z,0.0,0.0,,10458,4500.0,1,5.7,0.0,75.0,16819130,4
2457,8.0,AGGRE115M-4-302_1,2022-03-31T14:42:19.907Z,0.0,0.0,,10458,4500.0,1,3.7,0.0,75.0,16823089,4
2458,8.0,AGGRE115M-4-302_1,2022-03-31T14:42:32.795Z,0.0,0.0,,10458,4500.0,1,3.57,0.0,75.0,16829533,4
2459,300.0,B6314B0058-1-LAMA300,2022-04-01T12:43:55.537Z,0.0,0.0,,10474,5000.0,1,5.23,0.0,1.6,13148792,2
2460,8.0,AGGRE115M-4-302_1,2022-04-01T12:45:47.108Z,0.0,0.0,,10478,4500.0,1,5.72,0.0,75.0,13204577,4
2461,8.0,AGGRE115M-4-302_1,2022-04-01T12:47:06.753Z,0.0,0.0,,10481,4500.0,1,5.93,0.0,75.0,13244399,4
2462,300.0,B6314B0058-1-LAMA300,2022-04-01T12:49:19.440Z,0.0,0.0,,10482,5000.0,1,5.29,0.0,1.6,13310742,2
2463,8.0,AGGRE115M-4-302_1,2022-04-01T12:49:33.296Z,0.0,0.0,,10483,4500.0,1,5.76,0.0,75.0,13317670,4
2464,8.0,AGGRE115M-4-302_1,2022-04-01T12:52:24.871Z,0.0,0.0,,10488,4500.0,1,5.91,0.0,75.0,13403457,4
2465,300.0,B6314B0058-1-LAMA300,2022-04-01T12:54:06.130Z,0.0,0.0,,10489,5000.0,1,5.21,0.0,1.6,13454086,2
2466,8.0,AGGRE115M-4-302_1,2022-04-01T12:56:10.821Z,0.0,0.0,,10493,4500.0,1,5.74,0.0,75.0,13516431,4
2467,300.0,B6314B0058-1-LAMA300,2022-04-01T12:58:29.428Z,0.0,0.0,,10496,5000.0,1,5.33,0.0,1.6,13585734,2
2468,8.0,AGGRE115M-4-302_1,2022-04-01T13:00:30.635Z,0.0,0.0,,10500,4500.0,1,5.6,0.0,75.0,13646337,4
2469,300.0,B6314B0058-1-LAMA300,2022-04-01T13:02:43.058Z,0.0,0.0,,10503,5000.0,1,5.25,0.0,1.6,13712548,2
2470,8.0,AGGRE115M-4-302_1,2022-04-01T13:02:56.939Z,0.0,0.0,,10504,4500.0,1,5.99,0.0,75.0,13719488,4
2471,300.0,B6314B0058-1-LAMA300,2022-04-01T13:07:50.857Z,0.0,0.0,,10509,5000.0,1,5.23,0.0,1.6,13866446,2
2472,8.0,AGGRE115M-4-302_1,2022-04-01T13:11:07.363Z,0.0,0.0,,10512,4500.0,1,5.7,0.0,75.0,13964698,4
2473,8.0,AGGRE115M-4-302_1,2022-04-01T13:13:31.844Z,0.0,0.0,,10515,4500.0,1,5.8,0.0,75.0,14036938,4
2474,300.0,B6314B0058-1-LAMA300,2022-04-01T13:15:55.617Z,0.0,0.0,,10516,5000.0,1,5.29,0.0,1.6,14108824,2
2475,8.0,AGGRE115M-4-302_1,2022-04-01T13:16:21.331Z,0.0,0.0,,10517,4500.0,1,5.66,0.0,75.0,14121681,4
2476,300.0,B6314B0058-1-LAMA300,2022-04-01T13:59:27.318Z,0.0,0.0,,10521,5000.0,1,5.23,0.0,1.6,15414664,2
2477,8.0,AGGRE115M-4-302_1,2022-04-01T14:02:34.832Z,0.0,0.0,,10524,4500.0,1,5.66,0.0,75.0,15508420,4
2478,300.0,B6314B0058-1-LAMA300,2022-04-01T14:05:44.411Z,0.0,0.0,,10527,5000.0,1,5.37,0.0,1.6,15603209,2
2479,8.0,AGGRE115M-4-302_1,2022-04-01T14:05:58.064Z,0.0,0.0,,10528,4500.0,1,5.82,0.0,75.0,15610035,4
2480,300.0,B6314B0058-1-LAMA300,2022-04-01T14:11:48.892Z,0.0,0.0,,10536,5000.0,1,5.33,0.0,1.6,15785448,2
2481,8.0,AGGRE115M-4-302_1,2022-04-01T14:12:02.707Z,0.0,0.0,,10537,4500.0,1,5.84,0.0,75.0,15792355,4
2482,300.0,B6314B0058-1-LAMA300,2022-04-01T14:47:57.146Z,0.0,0.0,,10542,5000.0,1,5.25,0.0,1.6,16869566,2
2483,8.0,AGGRE115M-4-302_1,2022-04-01T14:51:14.590Z,0.0,0.0,,10545,4500.0,1,5.84,0.0,75.0,16968287,4
2484,8.0,AGGRE115M-4-302_1,2022-04-01T14:53:39.093Z,0.0,0.0,,10548,4500.0,1,5.84,0.0,75.0,17040538,4
2485,300.0,B6314B0058-1-LAMA300,2022-04-01T14:55:55.544Z,0.0,0.0,,10549,5000.0,1,5.27,0.0,1.6,17108763,2
