,idChiave,VibromPeak,bearingsCelsius,statoRot,rpmSetPoint,ist_acc,LUNG,spindleRpm,statorCelsius,numTP,CurrentPeak,DIAM,@timestamp,UTE
9501,21040,2.3,23.0,1,16000.0,3555306,146.0,16011.0,27.0,1,20.247,20.0,2021-11-11T16:30:58.265Z,FRESA20_SX
9502,21041,0.7,23.0,1,18000.0,3562116,113.199,17999.0,29.0,1,20.298,18.0,2021-11-11T16:32:06.366Z,FRESASER
9503,21042,1.1,24.0,1,18000.0,3568625,109.0,17988.0,32.0,1,20.315,50.0,2021-11-11T16:33:11.457Z,FRE_SCORR_2MM
9504,21043,5.1,15.0,1,16000.0,43980,150.0,15958.0,17.0,1,20.23,20.0,2021-11-12T06:50:21.295Z,FRESA20
9505,21044,1.1,15.0,1,14000.0,46580,180.5,13982.0,19.0,1,20.195,13.0,2021-11-12T06:50:47.295Z,FRESA14
9506,21045,5.4,17.0,1,16000.0,66291,150.0,15975.0,19.0,1,20.247,20.0,2021-11-12T06:54:04.407Z,FRESA20
9507,21046,1.1,17.0,1,14000.0,69279,180.5,14018.0,20.0,1,20.332,13.0,2021-11-12T06:54:34.287Z,FRESA14
9508,21047,1.7,17.0,1,16000.0,387060,146.0,16009.0,20.0,1,20.298,20.0,2021-11-12T07:47:32.133Z,FRESA20_SX
9509,21048,0.5,18.0,1,18000.0,393776,113.199,18003.0,22.0,1,20.179,18.0,2021-11-12T07:48:39.294Z,FRESASER
9510,21049,0.8,19.0,1,18000.0,400206,109.0,18018.0,25.0,1,20.587,50.0,2021-11-12T07:49:43.595Z,FRE_SCORR_2MM
9511,21050,0.6,20.0,1,15000.0,404206,117.5,15001.0,27.0,1,20.179,56.0,2021-11-12T07:50:23.595Z,FRESAPP_DIAM_50
9512,21051,2.1,20.0,1,16000.0,477048,146.0,15982.0,22.0,1,20.365,20.0,2021-11-12T08:02:32.025Z,FRESA20_SX
9513,21052,0.4,20.0,1,18000.0,483304,113.199,17980.0,25.0,1,20.604,18.0,2021-11-12T08:03:34.586Z,FRESASER
9514,21053,0.4,22.0,1,18000.0,489262,109.0,17916.0,28.0,1,20.212,50.0,2021-11-12T08:04:34.166Z,FRE_SCORR_2MM
9515,21054,0.7,22.0,1,15000.0,492800,117.5,14882.0,29.0,1,20.451,56.0,2021-11-12T08:05:09.547Z,FRESAPP_DIAM_50
9516,21055,0.4,22.0,1,18000.0,666587,113.199,17972.0,24.0,1,20.382,18.0,2021-11-12T08:34:07.441Z,FRESASER
9517,21056,2.7,22.0,1,16000.0,673794,150.0,15992.0,27.0,1,20.451,20.0,2021-11-12T08:35:19.512Z,FRESA20
9518,21057,0.7,22.0,1,16000.0,681264,114.199,15976.0,29.0,1,20.179,45.0,2021-11-12T08:36:34.213Z,FRESAG40
9519,21058,1.2,22.0,1,18000.0,687092,111.3,18011.0,30.0,1,20.162,10.0,2021-11-12T08:37:32.494Z,FRESAG2
9520,21059,0.5,24.0,1,18000.0,701477,113.199,18021.0,32.0,1,20.162,18.0,2021-11-12T08:39:56.346Z,FRESASER
9521,21060,0.5,22.0,1,18000.0,1145958,113.199,17930.0,23.0,1,20.298,18.0,2021-11-12T09:54:01.222Z,FRESASER
9522,21061,1.7,22.0,1,16000.0,1153577,146.0,15988.0,27.0,1,20.179,20.0,2021-11-12T09:55:17.413Z,FRESA20_SX
9523,21062,1.0,22.0,1,18000.0,1160232,109.0,18015.0,28.0,1,20.212,50.0,2021-11-12T09:56:23.964Z,FRE_SCORR_2MM
9524,21063,0.6,22.0,1,18000.0,1163290,113.199,18010.0,30.0,1,20.247,18.0,2021-11-12T09:56:54.544Z,FRESASER
9525,21064,0.6,22.0,1,15000.0,1170408,117.5,14972.0,30.0,1,20.281,56.0,2021-11-12T09:58:05.725Z,FRESAPP_DIAM_50
9526,21065,1.5,22.0,1,16000.0,1214020,146.0,16007.0,25.0,1,20.212,20.0,2021-11-12T10:05:21.852Z,FRESA20_SX
9527,21066,0.6,23.0,1,18000.0,1220291,113.199,17992.0,28.0,1,20.315,18.0,2021-11-12T10:06:24.563Z,FRESASER
9528,21067,0.5,24.0,1,18000.0,1226262,109.0,17969.0,30.0,1,20.212,50.0,2021-11-12T10:07:24.273Z,FRE_SCORR_2MM
9529,21068,0.4,24.0,1,15000.0,1229813,117.5,14962.0,30.0,1,20.315,56.0,2021-11-12T10:07:59.784Z,FRESAPP_DIAM_50
9530,21069,4.2,23.0,1,16000.0,1307748,150.0,16008.0,25.0,1,20.195,20.0,2021-11-12T10:20:59.146Z,FRESA20
9531,21070,4.9,22.0,1,16000.0,1321661,150.0,15969.0,25.0,1,20.247,20.0,2021-11-12T10:23:18.278Z,FRESA20
9532,21071,4.8,22.0,1,16000.0,1386768,150.0,15944.0,24.0,1,20.195,20.0,2021-11-12T10:34:09.358Z,FRESA20
9533,21072,1.4,22.0,1,16000.0,1631776,179.0,15974.0,24.0,1,20.212,14.0,2021-11-12T11:14:59.476Z,FRESA14_COLT
9534,21073,2.1,22.0,1,14000.0,1635051,180.5,13933.0,25.0,1,20.212,13.0,2021-11-12T11:15:32.226Z,FRESA14
9535,21074,1.9,22.0,1,16000.0,1685742,179.0,15998.0,24.0,1,20.162,14.0,2021-11-12T11:23:59.144Z,FRESA14_COLT
9536,21075,2.1,22.0,1,14000.0,1688633,180.5,14012.0,25.0,1,20.162,13.0,2021-11-12T11:24:28.054Z,FRESA14
9537,21076,1.0,22.0,1,16000.0,1718122,179.0,15985.0,25.0,1,20.212,14.0,2021-11-12T11:29:22.949Z,FRESA14_COLT
9538,21077,0.9,22.0,1,14000.0,1721870,180.5,13961.0,27.0,1,20.195,13.0,2021-11-12T11:30:00.430Z,FRESA14
9539,21078,1.1,23.0,1,16000.0,1746323,179.0,15988.0,25.0,1,20.179,14.0,2021-11-12T11:34:04.963Z,FRESA14_COLT
9540,21079,1.1,23.0,1,14000.0,1749185,180.5,13997.0,27.0,1,20.195,13.0,2021-11-12T11:34:33.584Z,FRESA14
9541,21080,0.9,23.0,1,16000.0,1768844,179.0,15958.0,27.0,1,20.162,14.0,2021-11-12T11:37:50.177Z,FRESA14_COLT
9542,21081,0.7,23.0,1,14000.0,1771705,180.5,13963.0,27.0,1,20.179,13.0,2021-11-12T11:38:18.787Z,FRESA14
9543,21082,1.6,23.0,1,16000.0,1811830,179.0,15976.0,25.0,1,20.212,14.0,2021-11-12T11:45:00.044Z,FRESA14_COLT
9544,21083,2.5,23.0,1,14000.0,1814718,180.5,13990.0,27.0,1,20.128,13.0,2021-11-12T11:45:28.924Z,FRESA14
9545,21084,1.4,23.0,1,16000.0,1837596,179.0,15957.0,27.0,1,20.349,14.0,2021-11-12T11:49:17.708Z,FRESA14_COLT
9546,21085,2.4,23.0,1,14000.0,1840482,180.5,13996.0,27.0,1,20.162,13.0,2021-11-12T11:49:46.568Z,FRESA14
9547,21086,1.5,23.0,1,16000.0,1879280,179.0,16020.0,25.0,1,20.23,14.0,2021-11-12T11:56:14.554Z,FRESA14_COLT
9548,21087,1.5,23.0,1,14000.0,1882153,180.5,13958.0,27.0,1,20.179,13.0,2021-11-12T11:56:43.285Z,FRESA14
9549,21088,4.8,22.0,1,16000.0,2522433,150.0,16018.0,23.0,1,20.179,20.0,2021-11-12T13:43:26.185Z,FRESA20
9550,21089,0.7,22.0,1,14000.0,2524968,180.5,13913.0,24.0,1,20.212,13.0,2021-11-12T13:43:51.535Z,FRESA14
9551,21090,0.6,22.0,1,18000.0,2573294,105.699,17988.0,23.0,1,20.315,50.0,2021-11-12T13:51:54.803Z,FRESASCORR
9552,21091,2.6,22.0,1,16000.0,2576215,146.0,16000.0,25.0,1,20.298,20.0,2021-11-12T13:52:24.013Z,FRESA20_SX
9553,21092,1.3,22.0,1,17000.0,2578449,147.0,16945.0,25.0,1,20.247,50.0,2021-11-12T13:52:46.354Z,FRESA101
9554,21093,0.9,22.0,1,18000.0,2590263,105.699,17910.0,27.0,1,20.382,50.0,2021-11-12T13:54:44.496Z,FRESASCORR
9555,21094,2.5,22.0,1,16000.0,2593195,146.0,15975.0,28.0,1,20.298,20.0,2021-11-12T13:55:13.816Z,FRESA20_SX
9556,21095,1.3,22.0,1,17000.0,2595419,147.0,16980.0,29.0,1,20.264,50.0,2021-11-12T13:55:36.056Z,FRESA101
9557,21096,3.0,15.0,1,16000.0,198597,146.0,16014.0,17.0,1,20.23,20.0,2021-11-13T08:13:20.720Z,FRESA20_SX
9558,21097,4.4,15.0,1,16000.0,200672,150.0,15972.0,17.0,1,20.128,20.0,2021-11-13T08:13:41.470Z,FRESA20
9559,21098,5.7,15.0,1,16000.0,205951,150.0,16004.0,20.0,1,20.349,20.0,2021-11-13T08:14:34.260Z,FRESA20
9560,21099,5.7,17.0,1,16000.0,217115,150.0,15938.0,20.0,1,20.247,20.0,2021-11-13T08:16:25.901Z,FRESA20
9561,21100,2.6,17.0,1,16000.0,237659,146.0,15967.0,20.0,1,20.162,20.0,2021-11-13T08:19:51.344Z,FRESA20_SX
9562,21101,1.0,17.0,1,17000.0,240371,147.0,17011.0,20.0,1,20.162,50.0,2021-11-13T08:20:18.464Z,FRESA101
9563,21102,1.0,19.0,1,16000.0,328436,179.0,16004.0,20.0,1,20.179,14.0,2021-11-13T08:34:59.124Z,FRESA14_COLT
9564,21103,1.3,22.0,1,14000.0,346363,180.5,13969.0,27.0,1,20.332,13.0,2021-11-13T08:37:58.396Z,FRESA14
9565,21104,2.4,22.0,1,16000.0,416790,146.0,15975.0,24.0,1,20.332,20.0,2021-11-13T08:49:42.674Z,FRESA20_SX
9566,21105,0.9,22.0,1,17000.0,419778,147.0,16983.0,25.0,1,20.247,50.0,2021-11-13T08:50:12.554Z,FRESA101
9567,21106,1.2,22.0,1,18000.0,475669,105.699,17991.0,25.0,1,20.162,50.0,2021-11-13T08:59:31.471Z,FRESASCORR
9568,21107,1.9,23.0,1,16000.0,480026,179.0,15978.0,27.0,1,20.332,14.0,2021-11-13T09:00:15.042Z,FRESA14_COLT
9569,21108,1.7,23.0,1,14000.0,482699,180.5,13997.0,28.0,1,20.315,13.0,2021-11-13T09:00:41.772Z,FRESA14
9570,21109,1.0,23.0,1,16000.0,503198,179.0,16012.0,27.0,1,20.298,14.0,2021-11-13T09:04:06.765Z,FRESA14_COLT
9571,21110,0.8,23.0,1,14000.0,506035,180.5,14010.0,27.0,1,20.212,13.0,2021-11-13T09:04:35.135Z,FRESA14
9572,21111,1.1,23.0,1,16000.0,530056,179.0,15993.0,27.0,1,20.365,14.0,2021-11-13T09:08:35.348Z,FRESA14_COLT
9573,21112,1.0,23.0,1,14000.0,532913,180.5,13971.0,27.0,1,20.247,13.0,2021-11-13T09:09:03.919Z,FRESA14
9574,21113,1.1,23.0,1,16000.0,574684,179.0,15993.0,25.0,1,20.332,14.0,2021-11-13T09:16:01.634Z,FRESA14_COLT
9575,21114,0.7,23.0,1,14000.0,577556,180.5,14015.0,27.0,1,20.212,13.0,2021-11-13T09:16:30.354Z,FRESA14
9576,21115,1.1,23.0,1,16000.0,600238,179.0,16021.0,27.0,1,20.247,14.0,2021-11-13T09:20:17.177Z,FRESA14_COLT
9577,21116,1.4,23.0,1,14000.0,603178,180.5,14017.0,27.0,1,20.315,13.0,2021-11-13T09:20:46.578Z,FRESA14
9578,21117,1.2,23.0,1,16000.0,638443,179.0,15943.0,25.0,1,20.298,14.0,2021-11-13T09:26:39.232Z,FRESA14_COLT
9579,21118,1.2,23.0,1,14000.0,641419,180.5,13970.0,27.0,1,20.332,13.0,2021-11-13T09:27:08.993Z,FRESA14
9580,21119,1.4,23.0,1,16000.0,662175,179.0,16013.0,27.0,1,20.162,14.0,2021-11-13T09:30:36.556Z,FRESA14_COLT
9581,21120,1.3,23.0,1,14000.0,665146,180.5,13971.0,27.0,1,20.264,13.0,2021-11-13T09:31:06.266Z,FRESA14
9582,21121,1.8,23.0,1,16000.0,685789,179.0,15981.0,27.0,1,20.212,14.0,2021-11-13T09:34:32.699Z,FRESA14_COLT
9583,21122,1.8,23.0,1,14000.0,688810,180.5,14025.0,27.0,1,20.281,13.0,2021-11-13T09:35:02.909Z,FRESA14
9584,21123,1.9,23.0,1,16000.0,797933,146.0,15943.0,25.0,1,20.315,20.0,2021-11-13T09:53:14.154Z,FRESA20_SX
9585,21124,1.3,23.0,1,17000.0,800742,147.0,16977.0,27.0,1,20.212,50.0,2021-11-13T09:53:42.245Z,FRESA101
9586,21125,0.9,22.0,1,18000.0,1242887,105.699,17991.0,24.0,1,20.281,50.0,2021-11-13T11:07:23.758Z,FRESASCORR
9587,21126,2.6,22.0,1,16000.0,1246083,146.0,15985.0,25.0,1,20.298,20.0,2021-11-13T11:07:55.718Z,FRESA20_SX
9588,21127,1.4,22.0,1,17000.0,1248380,147.0,17023.0,27.0,1,20.247,50.0,2021-11-13T11:08:18.689Z,FRESA101
9589,21128,5.1,22.0,1,16000.0,1265433,150.0,15962.0,25.0,1,20.434,20.0,2021-11-13T11:11:09.221Z,FRESA20
9590,21129,2.3,14.0,1,16000.0,78957,179.0,16023.0,15.0,1,20.179,14.0,2021-11-15T06:49:15.614Z,FRESA14_COLT
9591,21130,2.7,14.0,1,14000.0,81847,180.5,14016.0,17.0,1,20.518,13.0,2021-11-15T06:49:44.514Z,FRESA14
9592,21131,1.1,15.0,1,16000.0,126719,179.0,15991.0,17.0,1,20.298,14.0,2021-11-15T06:57:13.238Z,FRESA14_COLT
9593,21132,1.0,15.0,1,14000.0,130111,180.5,13954.0,19.0,1,20.349,13.0,2021-11-15T06:57:47.158Z,FRESA14
9594,21133,1.9,17.0,1,16000.0,163570,179.0,16008.0,20.0,1,20.145,14.0,2021-11-15T07:03:21.751Z,FRESA14_COLT
9595,21134,2.5,17.0,1,14000.0,166455,180.5,14006.0,20.0,1,20.298,13.0,2021-11-15T07:03:50.601Z,FRESA14
9596,21135,1.1,19.0,1,16000.0,193512,179.0,15993.0,22.0,1,20.332,14.0,2021-11-15T07:08:21.174Z,FRESA14_COLT
9597,21136,1.2,19.0,1,14000.0,196388,180.5,14001.0,22.0,1,20.417,13.0,2021-11-15T07:08:49.934Z,FRESA14
9598,21137,1.6,20.0,1,16000.0,302597,179.0,15971.0,22.0,1,20.434,14.0,2021-11-15T07:26:32.035Z,FRESA14_COLT
9599,21138,2.2,20.0,1,14000.0,305482,180.5,13973.0,23.0,1,26.333,13.0,2021-11-15T07:27:00.886Z,FRESA14
9600,21139,1.2,20.0,1,14000.0,438191,180.5,13994.0,22.0,1,20.281,13.0,2021-11-15T07:49:07.991Z,FRESA14
9601,21140,2.5,20.0,1,16000.0,453444,146.0,15945.0,23.0,1,20.212,20.0,2021-11-15T07:51:40.523Z,FRESA20_SX
9602,21142,2.8,20.0,1,16000.0,459671,179.0,15976.0,25.0,1,20.332,14.0,2021-11-15T07:52:42.794Z,FRESA14_COLT
9603,21143,1.8,22.0,1,6000.0,466158,58.849,5952.0,27.0,1,20.552,300.399,2021-11-15T07:53:47.665Z,FRESA300
9604,21144,1.1,22.0,1,18000.0,507437,105.699,17975.0,24.0,1,20.298,50.0,2021-11-15T08:00:40.460Z,FRESASCORR
9605,21145,1.6,22.0,1,16000.0,511798,179.0,15981.0,27.0,1,21.301,14.0,2021-11-15T08:01:24.070Z,FRESA14_COLT
9606,21146,2.2,22.0,1,14000.0,514475,180.5,14019.0,27.0,1,20.298,13.0,2021-11-15T08:01:50.841Z,FRESA14
9607,21147,1.0,22.0,1,18000.0,545702,105.699,17992.0,25.0,1,20.315,50.0,2021-11-15T08:07:03.115Z,FRESASCORR
9608,21148,1.6,22.0,1,16000.0,550069,179.0,15996.0,27.0,1,20.111,14.0,2021-11-15T08:07:46.785Z,FRESA14_COLT
9609,21149,1.9,22.0,1,14000.0,552735,180.5,13980.0,28.0,1,20.128,13.0,2021-11-15T08:08:13.446Z,FRESA14
9610,21150,1.0,22.0,1,18000.0,574036,105.699,18017.0,25.0,1,20.179,50.0,2021-11-15T08:11:46.458Z,FRESASCORR
9611,21151,1.8,22.0,1,16000.0,578398,179.0,16020.0,27.0,1,20.111,14.0,2021-11-15T08:12:30.079Z,FRESA14_COLT
9612,21152,1.8,22.0,1,14000.0,581055,180.5,13984.0,29.0,1,20.23,13.0,2021-11-15T08:12:56.649Z,FRESA14
9613,21153,1.0,22.0,1,18000.0,606265,105.699,18022.0,25.0,1,20.315,50.0,2021-11-15T08:17:08.752Z,FRESASCORR
9614,21154,1.6,23.0,1,16000.0,610619,179.0,16014.0,27.0,1,20.382,14.0,2021-11-15T08:17:52.293Z,FRESA14_COLT
9615,21155,1.8,23.0,1,14000.0,613280,180.5,13963.0,29.0,1,20.212,13.0,2021-11-15T08:18:18.903Z,FRESA14
9616,21156,4.6,22.0,1,16000.0,756965,150.0,15923.0,24.0,1,20.382,20.0,2021-11-15T08:42:15.773Z,FRESA20
9617,21157,1.6,22.0,1,16000.0,833168,179.0,16009.0,24.0,1,20.281,14.0,2021-11-15T08:54:57.813Z,FRESA14_COLT
9618,21158,2.5,22.0,1,14000.0,836071,180.5,14003.0,25.0,1,20.365,13.0,2021-11-15T08:55:26.843Z,FRESA14
9619,21159,1.2,22.0,1,16000.0,865099,179.0,15973.0,24.0,1,20.247,14.0,2021-11-15T09:00:17.127Z,FRESA14_COLT
9620,21160,0.9,22.0,1,14000.0,867957,180.5,13973.0,25.0,1,20.162,13.0,2021-11-15T09:00:45.708Z,FRESA14
9621,21161,5.4,22.0,1,16000.0,973381,150.0,15986.0,24.0,1,20.162,20.0,2021-11-15T09:18:19.963Z,FRESA20
9622,21162,5.8,22.0,1,16000.0,982776,150.0,15953.0,25.0,1,20.298,20.0,2021-11-15T09:19:53.914Z,FRESA20
9623,21163,5.8,22.0,1,16000.0,994096,150.0,15970.0,25.0,1,20.162,20.0,2021-11-15T09:21:47.116Z,FRESA20
9624,21164,2.2,22.0,1,16000.0,1019902,146.0,15948.0,25.0,1,20.212,20.0,2021-11-15T09:26:05.179Z,FRESA20_SX
9625,21165,1.0,22.0,1,17000.0,1022467,147.0,16960.0,25.0,1,20.281,50.0,2021-11-15T09:26:30.830Z,FRESA101
9626,21166,4.7,23.0,1,16000.0,1027150,150.0,15955.0,30.0,1,20.212,20.0,2021-11-15T09:27:17.660Z,FRESA20
9627,21167,5.9,23.0,1,16000.0,1036035,150.0,15992.0,29.0,1,20.298,20.0,2021-11-15T09:28:46.511Z,FRESA20
9628,21168,2.4,23.0,1,16000.0,1045995,146.0,16005.0,28.0,1,20.247,20.0,2021-11-15T09:30:26.113Z,FRESA20_SX
9629,21169,0.9,23.0,1,17000.0,1048558,147.0,17027.0,28.0,1,20.264,50.0,2021-11-15T09:30:51.743Z,FRESA101
9630,21170,4.5,23.0,1,16000.0,1053226,150.0,15981.0,30.0,1,20.162,20.0,2021-11-15T09:31:38.424Z,FRESA20
9631,21171,0.4,23.0,1,16000.0,1062124,146.0,5967.0,29.0,1,20.315,20.0,2021-11-15T09:33:07.405Z,FRESA20_SX
9632,21172,5.0,23.0,1,16000.0,1071240,150.0,16009.0,27.0,1,20.332,20.0,2021-11-15T09:34:38.566Z,FRESA20
9633,21173,1.5,22.0,1,16000.0,1100402,179.0,15973.0,25.0,1,20.315,14.0,2021-11-15T09:39:30.191Z,FRESA14_COLT
9634,21174,1.7,23.0,1,14000.0,1103066,180.5,13977.0,27.0,1,20.281,13.0,2021-11-15T09:39:56.831Z,FRESA14
9635,21175,1.0,22.0,1,16000.0,1132178,179.0,15990.0,25.0,1,20.212,14.0,2021-11-15T09:44:47.955Z,FRESA14_COLT
9636,21176,0.9,22.0,1,14000.0,1135026,180.5,13987.0,27.0,1,20.23,13.0,2021-11-15T09:45:16.435Z,FRESA14
9637,21177,1.0,23.0,1,16000.0,1195365,179.0,15996.0,25.0,1,20.212,14.0,2021-11-15T09:55:19.834Z,FRESA14_COLT
9638,21178,1.0,23.0,1,14000.0,1198202,180.5,13953.0,27.0,1,20.212,13.0,2021-11-15T09:55:48.205Z,FRESA14
9639,21179,0.9,23.0,1,16000.0,1257961,179.0,16002.0,25.0,1,20.212,14.0,2021-11-15T10:05:45.803Z,FRESA14_COLT
9640,21180,0.9,23.0,1,14000.0,1260801,180.5,13932.0,27.0,1,20.315,13.0,2021-11-15T10:06:14.204Z,FRESA14
9641,21181,1.0,23.0,1,16000.0,1287020,179.0,15965.0,27.0,1,20.212,14.0,2021-11-15T10:10:36.397Z,FRESA14_COLT
9642,21182,0.9,23.0,1,14000.0,1289869,180.5,14001.0,27.0,1,20.212,13.0,2021-11-15T10:11:04.888Z,FRESA14
9643,21183,1.0,23.0,1,16000.0,1314567,179.0,15964.0,28.0,1,20.298,14.0,2021-11-15T10:15:11.872Z,FRESA14_COLT
9644,21184,0.9,23.0,1,14000.0,1317427,180.5,14008.0,29.0,1,20.212,13.0,2021-11-15T10:15:40.472Z,FRESA14
9645,21185,1.7,23.0,1,16000.0,1343568,179.0,15977.0,27.0,1,20.247,14.0,2021-11-15T10:20:01.886Z,FRESA14_COLT
9646,21186,1.9,23.0,1,14000.0,1346234,180.5,13996.0,28.0,1,20.281,13.0,2021-11-15T10:20:28.546Z,FRESA14
9647,21187,1.5,23.0,1,16000.0,1427012,179.0,16007.0,25.0,1,20.281,14.0,2021-11-15T10:33:56.338Z,FRESA14_COLT
9648,21188,2.0,23.0,1,14000.0,1429893,180.5,14010.0,27.0,1,20.162,13.0,2021-11-15T10:34:25.148Z,FRESA14
9649,21189,1.5,23.0,1,16000.0,1455147,179.0,16023.0,25.0,1,20.162,14.0,2021-11-15T10:38:37.692Z,FRESA14_COLT
9650,21190,1.8,23.0,1,14000.0,1458031,180.5,13940.0,27.0,1,20.212,13.0,2021-11-15T10:39:06.533Z,FRESA14
9651,21191,1.2,23.0,1,16000.0,1507738,179.0,16008.0,25.0,1,20.247,14.0,2021-11-15T10:47:23.610Z,FRESA14_COLT
9652,21192,1.0,23.0,1,14000.0,1510586,180.5,13992.0,27.0,1,20.298,13.0,2021-11-15T10:47:52.090Z,FRESA14
9653,21193,1.7,23.0,1,16000.0,1601405,179.0,15988.0,25.0,1,20.111,14.0,2021-11-15T11:03:00.294Z,FRESA14_COLT
9654,21194,1.8,23.0,1,14000.0,1604056,180.5,13993.0,25.0,1,20.212,13.0,2021-11-15T11:03:26.804Z,FRESA14
9655,21195,1.4,22.0,1,16000.0,1648020,179.0,16009.0,25.0,1,20.23,14.0,2021-11-15T11:10:46.451Z,FRESA14_COLT
9656,21196,1.9,22.0,1,14000.0,1650674,180.5,13981.0,25.0,1,20.298,13.0,2021-11-15T11:11:12.991Z,FRESA14
9657,21197,1.7,23.0,1,16000.0,1668094,179.0,16010.0,27.0,1,20.247,14.0,2021-11-15T11:14:07.194Z,FRESA14_COLT
9658,21198,1.6,23.0,1,14000.0,1670753,180.5,14002.0,27.0,1,20.23,13.0,2021-11-15T11:14:33.784Z,FRESA14
9659,21199,1.0,23.0,1,16000.0,1704168,179.0,16019.0,25.0,1,20.212,14.0,2021-11-15T11:20:07.939Z,FRESA14_COLT
9660,21200,0.9,23.0,1,14000.0,1707011,180.5,14005.0,27.0,1,20.315,13.0,2021-11-15T11:20:36.370Z,FRESA14
9661,21201,1.0,23.0,1,16000.0,1745576,179.0,15964.0,25.0,1,20.247,14.0,2021-11-15T11:27:02.025Z,FRESA14_COLT
9662,21202,0.9,23.0,1,14000.0,1748434,180.5,13973.0,27.0,1,20.349,13.0,2021-11-15T11:27:30.606Z,FRESA14
9663,21203,1.4,23.0,1,16000.0,1776108,179.0,15989.0,25.0,1,20.212,14.0,2021-11-15T11:32:07.350Z,FRESA14_COLT
9664,21204,0.9,23.0,1,14000.0,1778970,180.5,13959.0,27.0,1,20.179,13.0,2021-11-15T11:32:35.970Z,FRESA14
9665,21205,1.1,23.0,1,16000.0,1797794,179.0,15966.0,27.0,1,20.212,14.0,2021-11-15T11:35:44.213Z,FRESA14_COLT
9666,21206,0.9,23.0,1,14000.0,1800668,180.5,13966.0,27.0,1,20.518,13.0,2021-11-15T11:36:12.954Z,FRESA14
9667,21207,1.0,23.0,1,16000.0,1828723,179.0,15967.0,25.0,1,20.247,14.0,2021-11-15T11:40:53.508Z,FRESA14_COLT
9668,21208,1.0,23.0,1,14000.0,1831575,180.5,13998.0,27.0,1,20.298,13.0,2021-11-15T11:41:22.028Z,FRESA14
9669,21209,1.0,23.0,1,16000.0,1887034,114.199,15975.0,25.0,1,20.23,45.0,2021-11-15T11:50:36.627Z,FRESAG40
9670,21210,1.0,23.0,1,16000.0,1896620,114.199,15970.0,28.0,1,20.298,45.0,2021-11-15T11:52:12.488Z,FRESAG40
9671,21211,2.4,23.0,1,16000.0,1935050,146.0,15923.0,25.0,1,20.281,20.0,2021-11-15T11:58:36.794Z,FRESA20_SX
9672,21212,0.8,23.0,1,17000.0,1937638,147.0,17000.0,27.0,1,20.315,50.0,2021-11-15T11:59:02.674Z,FRESA101
9673,21213,4.2,23.0,1,16000.0,1942342,150.0,16027.0,29.0,1,20.212,20.0,2021-11-15T11:59:49.715Z,FRESA20
9674,21214,5.4,22.0,1,16000.0,2520281,150.0,15951.0,23.0,1,20.247,20.0,2021-11-15T13:36:09.193Z,FRESA20
9675,21215,2.3,22.0,1,16000.0,2539253,146.0,16015.0,23.0,1,20.281,20.0,2021-11-15T13:39:18.916Z,FRESA20_SX
9676,21216,0.8,22.0,1,17000.0,2541868,147.0,17006.0,24.0,1,20.179,50.0,2021-11-15T13:39:45.066Z,FRESA101
9677,21217,4.9,22.0,1,16000.0,2546585,150.0,16011.0,27.0,1,20.382,20.0,2021-11-15T13:40:32.237Z,FRESA20
9678,21221,1.0,20.0,1,18000.0,2886725,105.699,18013.0,24.0,1,20.162,50.0,2021-11-15T14:37:13.688Z,FRESASCORR
9679,21220,1.0,20.0,1,18000.0,2876285,105.699,17915.0,22.0,1,20.247,50.0,2021-11-15T14:35:29.286Z,FRESASCORR
9680,21224,2.3,22.0,1,16000.0,2934515,146.0,15995.0,24.0,1,20.212,20.0,2021-11-15T14:45:11.595Z,FRESA20_SX
9681,21225,1.2,22.0,1,17000.0,2936749,147.0,16944.0,25.0,1,20.382,50.0,2021-11-15T14:45:33.935Z,FRESA101
9682,21226,2.2,22.0,1,16000.0,2942752,146.0,15963.0,27.0,1,20.162,20.0,2021-11-15T14:46:33.966Z,FRESA20_SX
9683,21227,1.2,22.0,1,17000.0,2944974,147.0,16990.0,27.0,1,20.128,50.0,2021-11-15T14:46:56.187Z,FRESA101
9684,21228,2.4,22.0,1,16000.0,2953814,146.0,15933.0,27.0,1,20.179,20.0,2021-11-15T14:48:24.588Z,FRESA20_SX
9685,21229,1.0,22.0,1,17000.0,2956037,147.0,17022.0,27.0,1,20.417,50.0,2021-11-15T14:48:46.818Z,FRESA101
9686,21230,2.5,22.0,1,16000.0,2960383,146.0,16008.0,27.0,1,20.332,20.0,2021-11-15T14:49:30.279Z,FRESA20_SX
9687,21231,0.8,22.0,1,17000.0,2962626,147.0,17010.0,27.0,1,20.23,50.0,2021-11-15T14:49:52.709Z,FRESA101
9688,21233,0.8,22.0,1,17000.0,2970929,147.0,16971.0,28.0,1,20.247,50.0,2021-11-15T14:51:15.740Z,FRESA101
9689,21232,2.4,22.0,1,16000.0,2968699,146.0,16003.0,27.0,1,20.179,20.0,2021-11-15T14:50:53.440Z,FRESA20_SX
9690,21234,2.5,22.0,1,16000.0,2974770,146.0,16022.0,28.0,1,20.298,20.0,2021-11-15T14:51:54.151Z,FRESA20_SX
9691,21235,0.9,22.0,1,17000.0,2977006,147.0,16991.0,29.0,1,24.514,50.0,2021-11-15T14:52:16.511Z,FRESA101
9692,21236,2.4,22.0,1,16000.0,2986714,146.0,15981.0,27.0,1,20.332,20.0,2021-11-15T14:53:53.593Z,FRESA20_SX
